zone_id,symbol,generated_ts,zone_low,zone_high,zone_center,zone_size_bps,zone_volume,respected_strict_6h,respected_soft_6h,wicked_below_6h,wicked_above_6h,max_close_excursion_bps_6h,respected_strict_12h,respected_soft_12h,wicked_below_12h,wicked_above_12h,max_close_excursion_bps_12h,respected_strict_24h,respected_soft_24h,wicked_below_24h,wicked_above_24h,max_close_excursion_bps_24h
BTCUSDT_002825,BTCUSDT,2026-06-19T00:00:00,61467.5,64650.83333333334,63059.16666666667,504.8169047587598,2067561.3805861014,True,True,False,False,0.0,True,True,False,False,0.0,True,True,False,False,0.0
BTCUSDT_002826,BTCUSDT,2026-06-20T00:00:00,61467.5,64650.83333333334,63059.16666666667,504.8169047587598,2179788.2615861017,True,True,False,False,0.0,True,True,False,False,0.0,True,True,False,False,0.0
BTCUSDT_002827,BTCUSDT,2026-06-21T00:00:00,61454.6375,64620.82083333333,63037.729166666664,502.2679869958833,2273950.663831758,True,True,False,False,0.0,True,True,False,False,0.0,False,True,False,False,0.5519181469041947
BTCUSDT_002828,BTCUSDT,2026-06-22T00:00:00,61454.6375,64620.82083333333,63037.729166666664,502.2679869958833,2358932.7398317577,False,True,False,False,0.5519181469041947,False,True,False,False,29.693196303404584,False,True,False,False,29.693196303404584
BTCUSDT_002829,BTCUSDT,2026-06-23T00:00:00,61454.6375,64620.82083333333,63037.729166666664,502.2679869958833,2456977.060281965,True,True,False,False,0.0,True,True,False,False,0.0,True,True,False,False,0.0
BTCUSDT_002830,BTCUSDT,2026-06-24T00:00:00,61454.6375,64620.82083333333,63037.729166666664,502.2679869958833,2629896.299281965,True,True,False,False,0.0,False,False,False,False,242.84464561732284,False,False,False,False,242.84464561732284
BTCUSDT_002831,BTCUSDT,2026-06-25T00:00:00,61437.137500000004,64606.65416666667,63021.895833333336,502.92309121399876,2733017.50995453,False,True,False,False,28.39290973937414,False,False,False,False,339.1420508282342,False,False,False,False,339.1420508282342
BTCUSDT_002832,BTCUSDT,2026-06-26T00:00:00,61050.91666666667,64071.83333333333,62561.375,482.8724858855255,2637386.646577604,False,False,False,False,265.1023361725458,False,False,False,False,265.1023361725458,False,False,False,False,265.1023361725458
BTCUSDT_002833,BTCUSDT,2026-06-27T00:00:00,61474.85416666667,64230.7375,62852.79583333334,438.4663079493079,2491397.409995476,False,True,False,False,181.8461933972579,False,False,False,False,210.80274140549756,False,False,False,False,234.60438746062175
BTCUSDT_002834,BTCUSDT,2026-06-28T00:00:00,61418.145833333336,64128.6625,62773.40416666667,431.7937990856923,2440676.1674266383,False,False,False,False,195.24922211947944,False,False,False,False,313.3087745427222,False,False,False,False,313.3087745427222
BTCUSDT_002835,BTCUSDT,2026-06-29T00:00:00,61409.16666666666,64112.5,62760.83333333333,430.735729555324,2432143.5142438514,False,False,False,False,236.12922071886553,False,False,False,False,256.364771022266,False,False,False,False,358.0045941603687
BTCUSDT_002836,BTCUSDT,2026-06-30T00:00:00,62085.0,64112.5,63098.75,321.32173775233264,1982746.749680881,False,False,False,False,463.194595772499,False,False,False,False,590.9467303235012,False,False,False,False,590.9467303235012
BTCUSDT_002837,BTCUSDT,2026-06-30T00:00:00,60057.5,60733.33333333334,60395.41666666667,111.90142739860387,536183.7872031855,False,False,False,False,148.22316814879667,False,False,False,False,281.69356118358917,False,False,False,False,281.69356118358917
BTCUSDT_002838,BTCUSDT,2026-07-01T00:00:00,62040.125,64045.1875,63042.65625,318.04854352088,1945884.7916040188,False,False,False,False,546.8083366173199,False,False,False,False,546.8083366173199,False,False,False,False,546.8083366173199
BTCUSDT_002839,BTCUSDT,2026-07-01T00:00:00,60035.0625,60703.41666666666,60369.23958333333,110.71104610222314,543554.8083324258,False,False,False,False,238.89028749637407,False,False,False,False,238.89028749637407,False,False,False,False,238.89028749637407
BTCUSDT_002840,BTCUSDT,2026-07-02T00:00:00,62304.73333333334,64009.533333333326,63157.13333333333,269.9299208218214,1742732.5814059984,False,False,False,False,345.0019369677958,False,False,False,False,345.0019369677958,False,False,False,False,345.0019369677958
BTCUSDT_002841,BTCUSDT,2026-07-02T00:00:00,60031.66666666667,60599.933333333334,60315.8,94.21522497698162,534728.0660014019,False,True,False,False,120.8914855919451,False,False,False,False,163.1523857209331,False,False,False,False,230.9289882032019
BTCUSDT_002842,BTCUSDT,2026-07-03T00:00:00,59786.76666666666,60598.03333333333,60192.399999999994,134.77892004084737,821752.281954386,False,False,False,False,231.71806850477307,False,False,False,False,262.5525260110361,False,False,False,False,334.1894768553282
BTCUSDT_002843,BTCUSDT,2026-07-03T00:00:00,62626.2,63031.83333333333,62829.01666666666,64.56146456745937,460081.974453411,False,True,False,False,142.068115554888,False,True,False,False,142.068115554888,False,True,False,False,142.068115554888
BTCUSDT_002844,BTCUSDT,2026-07-03T00:00:00,63437.46666666667,63843.1,63640.28333333333,63.73845496707113,404668.06403715914,False,False,False,False,267.733985051921,False,False,False,False,267.733985051921,False,False,False,False,267.733985051921
BTCUSDT_002845,BTCUSDT,2026-07-04T00:00:00,62507.0,63694.1,63100.55,188.1283126692237,1254888.8927029967,False,True,False,False,7.654449921593855,False,True,False,False,7.654449921593855,False,True,False,False,7.654449921593855
BTCUSDT_002846,BTCUSDT,2026-07-04T00:00:00,60132.799999999996,60528.49999999999,60330.649999999994,65.58855241904358,420628.4675238997,False,False,False,False,334.9043976817766,False,False,False,False,454.0975441172946,False,False,False,False,454.0975441172946
BTCUSDT_002847,BTCUSDT,2026-07-05T00:00:00,59737.1,60528.49999999999,60132.799999999996,131.60870606391092,805753.4996476586,False,False,False,False,410.1921081339978,False,False,False,False,410.1921081339978,False,False,False,False,513.6298326370976
BTCUSDT_002848,BTCUSDT,2026-07-05T00:00:00,62507.0,62902.7,62704.85,63.10516650625863,463435.7608736975,False,True,True,False,14.73570226226543,False,True,True,False,14.73570226226543,False,False,False,False,113.9305811272974
BTCUSDT_002849,BTCUSDT,2026-07-05T00:00:00,61319.9,61715.6,61517.75,64.32289867558504,355620.82662428584,False,False,False,False,207.98875121408048,False,False,False,False,207.98875121408048,False,False,False,False,309.09778072182417
BTCUSDT_002850,BTCUSDT,2026-07-06T00:00:00,62507.0,63298.399999999994,62902.7,125.8133593629517,805361.9554454527,False,True,False,True,7.249291365871186,False,True,False,False,65.4025979806922,False,False,False,False,115.28916882741193
BTCUSDT_002851,BTCUSDT,2026-07-06T00:00:00,59737.1,60528.49999999999,60132.799999999996,131.60870606391092,721386.60241242,False,False,False,False,421.7332304499387,False,False,False,False,529.045712157094,False,False,False,False,581.2302104674997
BTCUSDT_002852,BTCUSDT,2026-07-07T00:00:00,62507.0,64089.799999999996,63298.399999999994,250.05371383794787,1569123.6248183446,True,True,False,False,0.0,False,True,False,True,0.0,False,True,False,True,37.441704687638236
BTCUSDT_002853,BTCUSDT,2026-07-08T00:00:00,62507.0,64089.799999999996,63298.399999999994,250.05371383794787,1684430.553589512,False,True,False,False,37.441704687638236,False,True,False,False,131.51991203569128,False,True,False,False,131.51991203569128
BTCUSDT_002854,BTCUSDT,2026-07-09T00:00:00,62507.0,64089.799999999996,63298.399999999994,250.05371383794787,1565544.3240462604,False,True,True,False,0.0,False,True,True,False,0.0,False,True,True,False,48.08968315154908
BTCUSDT_002855,BTCUSDT,2026-07-10T00:00:00,62507.0,64089.799999999996,63298.399999999994,250.05371383794787,1589691.2047593163,False,True,False,False,48.08968315154908,False,True,False,False,48.08968315154908,False,True,False,False,48.08968315154908
BTCUSDT_002856,BTCUSDT,2026-07-11T00:00:00,62507.0,64089.799999999996,63298.399999999994,250.05371383794787,1660704.9457900897,False,True,False,False,13.618037738711305,False,True,False,False,27.204479102158093,False,True,False,False,27.204479102158093
BTCUSDT_002857,BTCUSDT,2026-07-12T00:00:00,62507.0,63298.399999999994,62902.7,125.8133593629517,771992.7299138458,False,False,False,False,110.5516933295405,False,False,False,False,143.63453397072104,False,False,True,False,143.63453397072104
BTCUSDT_002858,BTCUSDT,2026-07-12T00:00:00,63694.1,64485.49999999999,64089.799999999996,123.48298793255623,770184.2759722383,False,True,True,False,0.0,False,True,True,False,0.0,False,False,False,False,142.59679387359634
BTCUSDT_002859,BTCUSDT,2026-07-13T00:00:00,63694.1,64485.49999999999,64089.799999999996,123.48298793255623,775039.0318880312,False,False,False,False,126.82205280715428,False,False,False,False,224.0762180565392,False,False,False,False,224.0762180565392
BTCUSDT_002860,BTCUSDT,2026-07-13T00:00:00,62507.0,62902.7,62704.85,63.10516650625863,425035.38761085056,False,True,True,False,7.9738648605331175,False,True,False,False,39.709847005454925,False,True,False,False,39.709847005454925
BTCUSDT_002861,BTCUSDT,2026-07-13T00:00:00,59737.1,60132.799999999996,59934.95,66.02157839457563,338248.5635392258,False,False,False,False,470.4934266233644,False,False,False,False,470.4934266233644,False,False,False,False,470.4934266233644
BTCUSDT_002862,BTCUSDT,2026-07-14T00:00:00,62507.0,63298.399999999994,62902.7,125.8133593629517,834688.4513147332,False,True,True,False,0.0,False,False,True,False,227.19215550365976,False,False,True,False,272.8499730536214
BTCUSDT_002863,BTCUSDT,2026-07-14T00:00:00,63694.1,64485.49999999999,64089.799999999996,123.48298793255623,739909.7399152357,False,False,False,False,181.68257663465974,False,False,False,False,181.68257663465974,False,False,False,False,181.68257663465974
BTCUSDT_002864,BTCUSDT,2026-07-15T00:00:00,62507.0,63298.399999999994,62902.7,125.8133593629517,887472.4109083532,False,False,False,False,224.01264174669862,False,False,False,False,332.76790980355446,False,False,False,False,332.76790980355446
BTCUSDT_002865,BTCUSDT,2026-07-15T00:00:00,63694.1,64089.799999999996,63891.95,61.9326847904935,386330.24047013867,False,True,False,False,96.67884608311445,False,False,False,False,203.75023770600257,False,False,False,False,203.75023770600257
BTCUSDT_002866,BTCUSDT,2026-07-15T00:00:00,59737.1,60132.799999999996,59934.95,66.02157839457563,338248.5635392258,False,False,False,False,763.2775200446491,False,False,False,False,877.4179339433842,False,False,False,False,877.4179339433842
BTCUSDT_002867,BTCUSDT,2026-07-16T00:00:00,62357.65,63124.15833333333,62740.90416666667,122.17043147755052,877638.6319050259,False,False,False,False,175.71338528021678,False,False,False,False,247.61225348933343,False,False,False,False,247.61225348933343
BTCUSDT_002868,BTCUSDT,2026-07-16T00:00:00,63890.666666666664,64273.92083333333,64082.29375,59.80656188148161,400703.16199687205,False,True,True,True,0.0,False,True,True,False,63.009474698565576,False,False,False,False,171.30576988228717
BTCUSDT_002869,BTCUSDT,2026-07-16T00:00:00,60058.125,60441.379166666666,60249.75208333333,63.61091181530088,338215.8334940658,False,False,False,False,628.2550056136123,False,False,False,False,703.1266829901544,False,False,False,False,703.1266829901544
ETHUSDT_000001,ETHUSDT,2022-01-31T00:00:00,2368.7737500000003,2513.95625,2441.3650000000002,594.6775676721828,14678573.271262754,False,True,False,False,175.69576855570438,False,False,False,False,647.6448626075985,False,False,False,False,1001.545242108409
ETHUSDT_000002,ETHUSDT,2022-01-31T00:00:00,3094.6862499999997,3239.8687499999996,3167.2774999999997,458.38263303420655,11236263.510689223,False,False,False,False,1793.3264451883351,False,False,False,False,1793.3264451883351,False,False,False,False,1793.3264451883351
ETHUSDT_000003,ETHUSDT,2022-02-01T00:00:00,2368.7737500000003,2513.95625,2441.3650000000002,594.6775676721828,14917035.458437428,False,False,False,False,1001.545242108409,False,False,False,False,1037.5906511316407,False,False,False,False,1115.8665336809527
ETHUSDT_000004,ETHUSDT,2022-02-01T00:00:00,3094.6862499999997,3239.8687499999996,3167.2774999999997,458.38263303420655,11236263.510689223,False,False,False,False,1134.558781161422,False,False,False,False,1134.558781161422,False,False,False,False,1134.558781161422
ETHUSDT_000005,ETHUSDT,2022-02-02T00:00:00,2368.7737500000003,2513.95625,2441.3650000000002,594.6775676721828,14917035.458437428,False,False,False,False,1029.2756306410536,False,False,False,False,1029.2756306410536,False,False,False,False,1029.2756306410536
ETHUSDT_000006,ETHUSDT,2022-02-02T00:00:00,3094.6862499999997,3239.8687499999996,3167.2774999999997,458.38263303420655,11236263.510689223,False,False,False,False,1093.0089011777459,False,False,False,False,1363.4935682143414,False,False,False,False,1499.4778638752039
ETHUSDT_000007,ETHUSDT,2022-02-03T00:00:00,2368.7737500000003,2513.95625,2441.3650000000002,594.6775676721828,14917035.458437428,False,False,False,False,635.4795370622571,False,False,False,False,635.4795370622571,False,False,False,False,1288.5158507638146
ETHUSDT_000008,ETHUSDT,2022-02-03T00:00:00,3094.6862499999997,3239.8687499999996,3167.2774999999997,458.38263303420655,11236263.510689223,False,False,False,False,1499.4778638752039,False,False,False,False,1572.3480181322916,False,False,False,False,1572.3480181322916
ETHUSDT_000009,ETHUSDT,2022-02-04T00:00:00,2363.0225,2504.3708333333334,2433.6966666666667,580.7968399239019,14725926.362604162,False,False,False,False,1331.9620768953682,False,False,False,False,1862.2253663494075,False,False,False,False,2079.877799068359
ETHUSDT_000010,ETHUSDT,2022-02-04T00:00:00,3069.764166666667,3140.4383333333335,3105.10125,227.6066413830038,5677858.962473786,False,False,False,False,856.6360490391958,False,False,False,False,856.6360490391958,False,False,False,False,856.6360490391958
ETHUSDT_000011,ETHUSDT,2022-02-04T00:00:00,2575.045,2645.7191666666668,2610.3820833333334,270.7426131902466,5089200.943638357,False,False,False,False,700.322127172635,False,False,False,False,1194.6941994602637,False,False,False,False,1397.614685078829
ETHUSDT_000012,ETHUSDT,2022-02-05T00:00:00,2384.0183333333334,2500.5275,2442.272916666667,477.05219949654156,12832838.170277067,False,False,False,False,2088.3108374968333,False,False,False,False,2245.418586340763,False,False,False,False,2245.418586340763
ETHUSDT_000013,ETHUSDT,2022-02-05T00:00:00,3083.0733333333333,3141.3279166666666,3112.200625,187.18132393323248,5138218.181431198,False,True,False,False,263.7790529115817,False,True,False,False,263.7790529115817,False,True,False,False,263.7790529115817
ETHUSDT_000014,ETHUSDT,2022-02-05T00:00:00,2558.7820833333335,2617.036666666667,2587.909375,225.10287221063663,4318083.715223974,False,False,False,False,1520.5839011782757,False,False,False,False,1668.8502986443766,False,False,False,False,1668.8502986443766
ETHUSDT_000015,ETHUSDT,2022-02-06T00:00:00,2361.7250000000004,2519.76875,2440.7468750000003,647.522082764112,15664349.658118714,False,False,False,False,2007.2185895966766,False,False,False,False,2007.2185895966766,False,False,False,False,2287.132908856023
ETHUSDT_000016,ETHUSDT,2022-02-06T00:00:00,3099.2625,3151.9437499999995,3125.6031249999996,168.54747033822358,4833935.881700134,False,False,False,False,302.31765269302974,False,False,False,False,349.76449545237693,False,False,False,False,349.76449545237693
ETHUSDT_000017,ETHUSDT,2022-02-07T00:00:00,2361.0,2518.5,2439.75,645.5579465109131,15629300.726160591,False,False,False,False,2293.2677528435293,False,False,False,False,2653.632544318066,False,False,False,False,2681.709191515524
ETHUSDT_000018,ETHUSDT,2022-02-07T00:00:00,3096.0,3148.5,3122.25,168.14797021378814,4281340.5822148435,False,True,False,False,95.79630074465483,False,True,False,False,95.79630074465483,False,True,False,False,95.79630074465483
ETHUSDT_000019,ETHUSDT,2022-02-08T00:00:00,2361.0,2518.5,2439.75,645.5579465109131,15629300.726160591,False,False,False,False,2681.709191515524,False,False,False,False,2681.709191515524,False,False,False,False,2681.709191515524
ETHUSDT_000020,ETHUSDT,2022-02-08T00:00:00,3096.0,3148.5,3122.25,168.14797021378814,4534445.732499805,False,True,True,False,77.732404515974,False,True,False,False,146.2086636239894,False,True,False,False,146.2086636239894
ETHUSDT_000021,ETHUSDT,2022-02-09T00:00:00,2361.0,2518.5,2439.75,645.5579465109131,15629300.726160591,False,False,False,False,2592.0278717081665,False,False,False,False,2979.60856645148,False,False,False,False,2984.322164156163
ETHUSDT_000022,ETHUSDT,2022-02-09T00:00:00,3096.0,3148.5,3122.25,168.14797021378814,4455997.47506731,False,True,True,False,7.654736167827281,False,False,True,False,310.5132516614615,False,False,True,False,314.19649291376385
ETHUSDT_000023,ETHUSDT,2022-02-10T00:00:00,2361.0,2518.5,2439.75,645.5579465109131,15629300.726160591,False,False,False,False,2984.322164156163,False,False,False,False,2984.322164156163,False,False,False,False,2984.322164156163
ETHUSDT_000024,ETHUSDT,2022-02-10T00:00:00,3096.0,3148.5,3122.25,168.14797021378814,4467306.8388563935,False,False,False,False,314.19649291376385,False,False,True,False,314.19649291376385,False,False,False,False,314.19649291376385
ETHUSDT_000025,ETHUSDT,2022-02-11T00:00:00,2361.0,2518.5,2439.75,645.5579465109131,15629300.726160591,False,False,False,False,2369.6690234655184,False,False,False,False,2388.687365508762,False,False,False,False,2388.687365508762
ETHUSDT_000026,ETHUSDT,2022-02-11T00:00:00,3096.0,3148.5,3122.25,168.14797021378814,4355496.262091732,False,True,False,False,28.82536632236368,False,False,False,False,332.6767555448792,False,False,False,False,568.5643366162222
ETHUSDT_000027,ETHUSDT,2022-02-12T00:00:00,2360.6483333333335,2517.8845833333335,2439.2664583333335,644.6046493314799,15609305.376976311,False,False,False,False,1690.6124185728986,False,False,False,False,1777.6467805937896,False,False,False,False,1777.6467805937896
ETHUSDT_000028,ETHUSDT,2022-02-12T00:00:00,3094.4175000000005,3146.829583333333,3120.623541666667,167.95388047781114,4799260.398199754,False,False,False,False,563.7895684976969,False,False,False,False,685.3357899292706,False,False,False,False,685.3357899292706
ETHUSDT_000029,ETHUSDT,2022-02-13T00:00:00,2358.27,2513.7225,2435.99625,638.1475340941098,15496859.33095641,False,False,False,False,1708.3257004192842,False,False,False,False,1708.3257004192842,False,False,False,False,1708.3257004192842
ETHUSDT_000030,ETHUSDT,2022-02-13T00:00:00,3083.7149999999997,3135.5325,3109.6237499999997,166.63591535792753,4862202.544459679,False,False,False,False,521.8798576515885,False,False,False,False,734.3814504889854,False,False,False,False,734.3814504889854
ETHUSDT_000031,ETHUSDT,2022-02-14T00:00:00,2358.27,2513.7225,2435.99625,638.1475340941098,15496859.33095641,False,False,False,False,1509.6800744254024,False,False,False,False,1732.0121079825144,False,False,False,False,2377.90801196841
ETHUSDT_000032,ETHUSDT,2022-02-14T00:00:00,3083.7149999999997,3135.5325,3109.6237499999997,166.63591535792753,4862202.544459679,False,False,False,False,677.8151215239453,False,False,False,False,677.8151215239453,False,False,False,False,677.8151215239453
ETHUSDT_000033,ETHUSDT,2022-02-15T00:00:00,2358.27,2513.7225,2435.99625,638.1475340941098,15496859.33095641,False,False,False,False,2377.90801196841,False,False,False,False,2495.149571761451,False,False,False,False,2750.4455312687783
ETHUSDT_000034,ETHUSDT,2022-02-15T00:00:00,3083.7149999999997,3135.5325,3109.6237499999997,166.63591535792753,4862202.544459679,False,True,False,False,114.82096507656104,False,True,False,True,114.82096507656104,False,True,False,False,154.9946356050317
ETHUSDT_000035,ETHUSDT,2022-02-16T00:00:00,2401.895833333333,2502.2541666666666,2452.075,409.2792159021791,11001952.255014578,False,False,False,False,2633.915493340675,False,False,False,False,2713.35841413225,False,False,False,False,2713.35841413225
ETHUSDT_000036,ETHUSDT,2022-02-16T00:00:00,3054.2250000000004,3154.5833333333335,3104.404166666667,323.2772794564704,9826126.48611731,False,True,False,True,0.0,False,True,True,False,41.89746556303743,False,True,True,False,41.89746556303743
ETHUSDT_000037,ETHUSDT,2022-02-17T00:00:00,2386.825,2481.1549999999997,2433.99,387.5529480400492,10925641.42848562,False,False,False,False,2573.038508785986,False,False,False,False,2573.038508785986,False,False,False,False,2573.038508785986
ETHUSDT_000038,ETHUSDT,2022-02-17T00:00:00,3047.135,3141.465,3094.3,304.8508547975307,10269788.397704592,False,True,True,False,0.0,False,False,False,False,447.38713117668095,False,False,False,False,547.829880748474
ETHUSDT_000039,ETHUSDT,2022-02-18T00:00:00,2386.825,2481.1549999999997,2433.99,387.5529480400492,10925641.42848562,False,False,False,False,1732.5666909067022,False,False,False,False,1732.5666909067022,False,False,False,False,1732.5666909067022
ETHUSDT_000040,ETHUSDT,2022-02-18T00:00:00,3047.135,3141.465,3094.3,304.8508547975307,10747875.145745333,False,False,False,False,547.829880748474,False,False,False,False,808.7612707235888,False,False,False,False,1052.5967100798252
ETHUSDT_000041,ETHUSDT,2022-02-19T00:00:00,2386.825,2481.1549999999997,2433.99,387.5529480400492,10925641.42848562,False,False,False,False,1353.8880603453601,False,False,False,False,1353.8880603453601,False,False,False,False,1353.8880603453601
ETHUSDT_000042,ETHUSDT,2022-02-19T00:00:00,3047.135,3141.465,3094.3,304.8508547975307,9378698.841044456,False,False,False,False,1052.5967100798252,False,False,False,False,1052.5967100798252,False,False,False,False,1312.5262579581818
ETHUSDT_000043,ETHUSDT,2022-02-20T00:00:00,2386.825,2481.1549999999997,2433.99,387.5529480400492,10925641.42848562,False,False,False,False,702.8582697546017,False,False,False,False,702.8582697546017,False,False,False,False,1085.3167022050231
ETHUSDT_000044,ETHUSDT,2022-02-20T00:00:00,2858.475,2905.64,2882.0575,163.65044764027076,4491300.441300894,False,False,False,False,754.5824467416071,False,False,False,False,754.5824467416071,False,False,False,False,824.9488429706906
ETHUSDT_000045,ETHUSDT,2022-02-20T00:00:00,3047.135,3094.3,3070.7175,153.59602438192366,4395618.047177633,False,False,False,False,1322.606198714145,False,False,False,False,1322.606198714145,False,False,False,False,1388.6493954588802
ETHUSDT_000046,ETHUSDT,2022-02-21T00:00:00,2386.825,2481.1549999999997,2433.99,387.5529480400492,10825082.784998631,False,False,False,False,1085.3167022050231,False,False,False,False,1085.3167022050231,False,False,False,False,1085.3167022050231
ETHUSDT_000047,ETHUSDT,2022-02-21T00:00:00,3047.135,3141.465,3094.3,304.8508547975307,8722523.420686446,False,False,False,False,1365.1068092945097,False,False,False,False,1365.1068092945097,False,False,False,False,1722.602850402353
ETHUSDT_000048,ETHUSDT,2022-02-22T00:00:00,2575.485,2669.815,2622.65,359.6743751549003,9450511.210413212,False,True,False,False,234.01902655710825,False,True,False,True,234.01902655710825,False,True,False,False,234.01902655710825
ETHUSDT_000049,ETHUSDT,2022-02-22T00:00:00,2386.825,2433.99,2410.4075,195.67230852044713,4683315.900491582,False,False,False,False,635.5771793773471,False,False,False,False,820.7325939701084,False,False,False,False,1176.8549508744895
ETHUSDT_000050,ETHUSDT,2022-02-22T00:00:00,3047.135,3094.3,3070.7175,153.59602438192366,4395618.047177633,False,False,False,False,1735.8320978728914,False,False,False,False,1735.8320978728914,False,False,False,False,1735.8320978728914
ETHUSDT_000051,ETHUSDT,2022-02-23T00:00:00,2575.485,2669.815,2622.65,359.6743751549003,11395763.454921104,False,True,False,False,182.4299849388969,False,True,False,False,182.4299849388969,False,False,False,False,783.8827140487675
ETHUSDT_000052,ETHUSDT,2022-02-23T00:00:00,3047.135,3141.465,3094.3,304.8508547975307,8722523.420686446,False,False,False,False,1141.3728468474296,False,False,False,False,1341.0949164592973,False,False,False,False,2188.653330317035
ETHUSDT_000053,ETHUSDT,2022-02-24T00:00:00,2596.847083333333,2717.925833333333,2657.386458333333,455.63094378052256,15062499.030927248,False,False,False,False,854.0236314580692,False,False,False,False,854.0236314580692,False,False,False,True,854.0236314580692
ETHUSDT_000054,ETHUSDT,2022-02-24T00:00:00,3081.1620833333336,3121.5216666666665,3101.341875,130.1358733091395,3948337.470216811,False,False,False,False,2293.401088950677,False,False,False,False,2293.401088950677,False,False,False,False,2293.401088950677
ETHUSDT_000055,ETHUSDT,2022-02-25T00:00:00,2585.79,2708.8199999999997,2647.305,464.7367794795075,16075036.691662941,False,True,True,False,0.0,False,True,True,False,88.0895854463319,False,True,True,False,317.0394042242972
ETHUSDT_000056,ETHUSDT,2022-02-25T00:00:00,3077.91,3118.92,3098.415,132.35799594308773,4036924.950797069,False,False,False,False,1501.5419173997022,False,False,False,False,1501.5419173997022,False,False,False,False,1501.5419173997022
ETHUSDT_000057,ETHUSDT,2022-02-26T00:00:00,2585.79,2749.83,2667.81,614.8863674699471,21286415.603232272,False,True,False,False,157.32004902897978,False,True,False,False,220.29304935508895,False,True,False,False,264.26169779706953
ETHUSDT_000058,ETHUSDT,2022-02-27T00:00:00,2585.79,2749.83,2667.81,614.8863674699471,21421903.92022767,False,True,False,False,264.26169779706953,False,True,False,False,264.26169779706953,False,True,True,False,264.26169779706953
ETHUSDT_000059,ETHUSDT,2022-02-28T00:00:00,2585.79,2749.83,2667.81,614.8863674699471,23096047.964518055,False,True,True,False,0.0,False,True,True,False,241.359017321323,False,False,True,False,643.7115086906489
ETHUSDT_000060,ETHUSDT,2022-03-01T00:00:00,2585.79,2749.83,2667.81,614.8863674699471,24489005.610458635,False,False,False,False,643.7115086906489,False,False,False,False,747.317087798606,False,False,False,False,1002.3952230481184
ETHUSDT_000061,ETHUSDT,2022-03-02T00:00:00,2585.79,2749.83,2667.81,614.8863674699471,23593190.63034708,False,False,False,False,954.0784388693356,False,False,False,False,954.0784388693356,False,False,False,False,954.0784388693356
ETHUSDT_000062,ETHUSDT,2022-03-03T00:00:00,2585.79,2667.81,2626.8,312.2430333485609,12251866.089649845,False,False,False,False,929.7243794731241,False,False,False,False,929.7243794731241,False,False,False,False,929.7243794731241
ETHUSDT_000063,ETHUSDT,2022-03-03T00:00:00,2708.8199999999997,2790.84,2749.83,298.2729841481126,10380736.422608756,False,False,False,False,440.7181534858521,False,False,False,False,440.7181534858521,False,False,True,False,440.7181534858521
ETHUSDT_000064,ETHUSDT,2022-03-04T00:00:00,2585.79,2667.81,2626.8,312.2430333485609,12251866.089649845,False,True,False,False,284.452565859602,False,True,False,False,284.452565859602,False,True,True,False,284.452565859602
ETHUSDT_000065,ETHUSDT,2022-03-04T00:00:00,2872.8599999999997,2954.88,2913.87,281.4813289542788,10199327.715640675,False,False,False,False,483.4807318102718,False,False,False,False,880.3412643666311,False,False,False,False,880.3412643666311
ETHUSDT_000066,ETHUSDT,2022-03-05T00:00:00,2585.79,2667.81,2626.8,312.2430333485609,12424119.310098337,True,True,False,False,0.0,False,True,False,False,4.33988122430285,False,True,True,False,4.33988122430285
ETHUSDT_000067,ETHUSDT,2022-03-05T00:00:00,2708.8199999999997,2749.83,2729.325,150.25693165892747,5157338.215837414,False,True,False,False,266.21966969855134,False,True,False,False,266.21966969855134,False,False,False,False,372.7661601311672
ETHUSDT_000068,ETHUSDT,2022-03-05T00:00:00,2872.8599999999997,2913.87,2893.365,141.7380800555762,5153413.174100041,False,False,False,False,818.0786039784122,False,False,False,False,818.0786039784122,False,False,False,False,918.5844164147965
ETHUSDT_000069,ETHUSDT,2022-03-06T00:00:00,2585.79,2667.81,2626.8,312.2430333485609,11820891.386815669,False,True,True,False,0.0,False,True,True,False,0.0,False,False,False,False,252.36028627988412
ETHUSDT_000070,ETHUSDT,2022-03-06T00:00:00,2872.8599999999997,2913.87,2893.365,141.7380800555762,5153413.174100041,False,False,False,False,918.5844164147965,False,False,False,False,922.0751616197732,False,False,False,False,1221.2769560701802
ETHUSDT_000071,ETHUSDT,2022-03-06T00:00:00,2708.8199999999997,2749.83,2729.325,150.25693165892747,5100586.405096062,False,False,False,False,372.7661601311672,False,False,False,False,376.46670880162515,False,False,False,False,693.6513606844173
ETHUSDT_000072,ETHUSDT,2022-03-07T00:00:00,2585.79,2667.81,2626.8,312.2430333485609,13043279.017699338,False,False,False,False,252.36028627988412,False,False,False,False,483.93482564336796,False,False,False,False,483.93482564336796
ETHUSDT_000073,ETHUSDT,2022-03-07T00:00:00,2708.8199999999997,2749.83,2729.325,150.25693165892747,4946925.56688393,False,False,False,False,693.6513606844173,False,False,False,False,916.5269801141294,False,False,False,False,916.5269801141294
ETHUSDT_000074,ETHUSDT,2022-03-07T00:00:00,2872.8599999999997,2913.87,2893.365,141.7380800555762,4711211.825024011,False,False,False,False,1221.2769560701802,False,False,False,False,1431.5165905442268,False,False,False,False,1431.5165905442268
