variant,symbol,direction,entry_ts,entry_price,exit_ts,exit_price,pnl_pct,bars_held,exit_reason,break_state_at_entry,vah_at_entry,val_at_entry,poc_distance_atr_at_entry
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-04-30 10:24:00+00:00,61713.6,2024-04-30 10:33:00+00:00,61575.6,-0.0032361359570661765,9,hard_stop,1,63477.9875,61592.94583333334,14.734930044517318
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-04-30 10:38:00+00:00,61613.7,2024-04-30 10:39:00+00:00,61692.4,0.0002773133247963031,1,take_profit,1,63477.9875,61592.94583333334,21.77668417799763
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-04-30 10:44:00+00:00,61694.5,2024-04-30 10:48:00+00:00,61588.1,-0.0027246269926817215,4,hard_stop,1,63477.9875,61592.94583333334,19.626354166667056
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-04-30 14:14:00+00:00,60555.1,2024-04-30 14:15:00+00:00,60693.1,0.0012789162267091711,1,take_profit,1,63310.200000000004,60551.0,4.975781111045254
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-04-30 14:20:00+00:00,60658.6,2024-04-30 14:22:00+00:00,60797.2,0.001284919203542346,2,take_profit,1,63310.200000000004,60551.0,4.452199281867116
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-04-30 16:36:00+00:00,60300.1,2024-04-30 16:38:00+00:00,60441.7,0.0013482548121811497,2,take_profit,1,63187.86666666667,60184.0,7.5249007878326
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-04-30 16:43:00+00:00,60362.0,2024-04-30 16:50:00+00:00,60491.4,0.0011437328120341714,7,take_profit,1,63187.86666666667,60184.0,8.090963909740596
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-01 06:37:00+00:00,59762.1,2024-05-01 06:43:00+00:00,59827.0,8.597254781872541e-05,6,take_profit,1,61298.6,59697.725,5.736854864777556
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-01 13:13:00+00:00,57816.1,2024-05-01 13:15:00+00:00,57793.9,-0.0013839760897050848,2,breakout_resume_down,1,61517.9,57815.75,39.580125523013216
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-01 16:28:00+00:00,57379.9,2024-05-01 16:32:00+00:00,57266.0,-0.0029850156587933876,4,breakout_resume_down,1,61002.5,57318.5,24.91832313965318
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-01 20:17:00+00:00,56851.9,2024-05-01 20:19:00+00:00,57094.6,0.00326898661258468,2,take_profit,1,58607.9,56765.899999999994,3.08975190052441
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-05 01:47:00+00:00,63119.8,2024-05-05 01:51:00+00:00,63222.2,0.0006223118577687323,4,take_profit,1,64103.55,63032.725000000006,7.128911269596432
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-05 02:54:00+00:00,63165.9,2024-05-05 02:57:00+00:00,63114.8,-0.0018089807950175665,3,breakout_resume_down,1,64114.666666666664,63156.458333333336,17.02645246478848
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-05 03:02:00+00:00,63190.2,2024-05-05 03:06:00+00:00,63229.9,-0.0003717380226680991,4,take_profit,1,64114.666666666664,63156.458333333336,16.15167907218274
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-05 06:00:00+00:00,63200.0,2024-05-05 06:01:00+00:00,63150.0,-0.0017911392405063334,1,breakout_resume_down,1,64088.770833333336,63190.729166666664,15.242822214937226
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-05 20:32:00+00:00,63594.9,2024-05-05 20:33:00+00:00,63658.8,4.797554520875359e-06,1,take_profit,1,64419.208333333336,63589.458333333336,4.64967359258744
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-05 20:38:00+00:00,63668.1,2024-05-05 20:48:00+00:00,63702.5,-0.00045969802774081716,10,take_profit,1,64419.208333333336,63589.458333333336,3.4502375923971424
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-06 13:10:00+00:00,63648.8,2024-05-06 13:11:00+00:00,63621.4,-0.0014304872990535946,1,breakout_resume_down,1,64487.237499999996,63631.362499999996,6.8193772834729955
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-06 15:33:00+00:00,63419.2,2024-05-06 15:34:00+00:00,63360.2,-0.0019303176325150542,1,breakout_resume_down,1,64516.7375,63402.11666666667,9.897286501377465
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-06 15:39:00+00:00,63483.6,2024-05-06 15:44:00+00:00,63588.0,0.0006445192144112219,5,take_profit,1,64516.7375,63402.11666666667,8.863742321193632
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-06 18:37:00+00:00,63350.0,2024-05-06 18:53:00+00:00,63472.6,0.0009352801894239047,16,take_profit,1,64392.49166666667,63149.04166666667,8.620729518719257
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-06 19:21:00+00:00,63036.6,2024-05-06 19:24:00+00:00,62972.7,-0.0020136968047135264,3,breakout_resume_down,1,64322.95,62996.05,10.561384905406374
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-06 19:43:00+00:00,63044.4,2024-05-06 19:52:00+00:00,63140.0,0.0005163916224121276,9,take_profit,1,64322.95,62996.05,12.434247286079227
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-07 00:21:00+00:00,63015.4,2024-05-07 00:23:00+00:00,63123.5,0.0007154536827506117,2,take_profit,1,64322.95,62996.05,20.565652341739654
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-07 00:28:00+00:00,63190.1,2024-05-07 00:30:00+00:00,63322.4,0.0010936823964514683,2,take_profit,1,64322.95,62996.05,15.168431372549065
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-07 18:53:00+00:00,63054.2,2024-05-07 18:54:00+00:00,63177.0,0.0009475308544079084,1,take_profit,1,63908.23333333334,63041.566666666666,5.451499444650105
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-07 20:03:00+00:00,63079.2,2024-05-07 20:04:00+00:00,63060.3,-0.001299623330669907,1,breakout_resume_down,1,63855.23333333334,63075.73333333334,9.767909514880722
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-07 20:09:00+00:00,63132.8,2024-05-07 20:21:00+00:00,63083.7,-0.0017777256830048263,12,hard_stop,1,63855.23333333334,63075.73333333334,9.133462257950333
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-07 20:42:00+00:00,63018.1,2024-05-07 20:45:00+00:00,63070.3,-0.00017166655294265,3,take_profit,1,63855.23333333334,63010.775,12.901711208840965
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-07 21:57:00+00:00,63052.4,2024-05-07 22:03:00+00:00,62964.1,-0.002400422505725474,6,hard_stop,1,63854.63333333333,63009.2,9.17459705075452
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-07 22:33:00+00:00,63020.4,2024-05-07 22:37:00+00:00,62990.5,-0.0014744495433225415,4,breakout_resume_down,1,63899.04583333334,63015.316666666666,10.193686964996907
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-07 22:42:00+00:00,62987.8,2024-05-07 22:48:00+00:00,62922.2,-0.0020414715230568916,6,hard_stop,1,63831.066666666666,62947.3375,11.32080439041749
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-08 02:43:00+00:00,62790.7,2024-05-08 02:44:00+00:00,62773.3,-0.0012771111008476046,1,breakout_resume_down,1,64094.4125,62785.47083333333,24.748759143156285
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-08 02:49:00+00:00,62821.2,2024-05-08 02:51:00+00:00,62777.4,-0.0016972168630970943,2,breakout_resume_down,1,64094.4125,62785.47083333333,19.162841899609596
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-08 06:34:00+00:00,62305.9,2024-05-08 06:37:00+00:00,62440.0,0.0011522841336052423,3,take_profit,1,63716.60833333334,62211.941666666666,3.1361320125725998
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-08 07:31:00+00:00,62187.1,2024-05-08 07:34:00+00:00,62250.7,2.2720146139688403e-05,3,take_profit,1,63716.60833333334,62117.9,7.687024972855689
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-08 07:39:00+00:00,62235.8,2024-05-08 07:43:00+00:00,62275.6,-0.00036049669161497457,4,take_profit,1,63716.60833333334,62117.9,7.640373614587001
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-08 13:27:00+00:00,62100.0,2024-05-08 13:29:00+00:00,61999.1,-0.0026247987117552487,2,breakout_resume_down,1,63250.958333333336,62080.90833333333,4.271636360766526
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-08 13:52:00+00:00,62107.5,2024-05-08 13:55:00+00:00,62230.2,0.0009756068107716906,3,take_profit,1,63196.833333333336,61961.833333333336,4.5523063266072095
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-08 15:26:00+00:00,62006.4,2024-05-08 15:31:00+00:00,62157.5,0.0014368452288796582,5,take_profit,1,62819.25,61933.208333333336,2.1360901811781234
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-08 19:30:00+00:00,62065.0,2024-05-08 19:33:00+00:00,62174.2,0.0007594457423668608,3,take_profit,1,62625.8125,62045.9375,2.592139045509475
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-08 19:38:00+00:00,62155.9,2024-05-08 19:39:00+00:00,62220.0,3.1277803072549994e-05,1,take_profit,1,62625.8125,62045.9375,1.3994544770504205
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-09 06:57:00+00:00,61621.2,2024-05-09 06:59:00+00:00,61579.7,-0.0016734695202300634,2,breakout_resume_down,1,62761.2,61583.7625,19.53662567397878
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-09 11:08:00+00:00,60783.0,2024-05-09 11:13:00+00:00,60897.9,0.0008903311781255372,5,take_profit,1,62157.1,60690.0,6.762743404000764
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-10 16:47:00+00:00,60915.9,2024-05-10 16:54:00+00:00,61044.1,0.0011045408505824259,7,take_profit,1,62926.91666666667,60663.941666666666,0.7539194091732748
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-12 07:49:00+00:00,60773.5,2024-05-12 07:51:00+00:00,60720.3,-0.0018753815396512765,2,hard_stop,1,61121.1,60694.1625,4.205683090705236
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-13 02:56:00+00:00,61030.1,2024-05-13 03:04:00+00:00,60958.9,-0.0021666374461125617,8,breakout_resume_down,1,61523.55,60973.825,4.339747956403225
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-13 03:09:00+00:00,60986.6,2024-05-13 03:13:00+00:00,60916.4,-0.002151072530687025,4,breakout_resume_down,1,61473.575000000004,60923.85,6.054138795986619
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-13 03:24:00+00:00,60926.8,2024-05-13 03:25:00+00:00,60850.1,-0.0022588877144377175,1,breakout_resume_down,1,61523.55,60923.85,7.221478356566336
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-13 04:46:00+00:00,60928.0,2024-05-13 04:50:00+00:00,60894.3,-0.0015531118697478244,4,breakout_resume_down,1,61523.55,60923.85,12.664354838709984
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-13 05:05:00+00:00,60904.7,2024-05-13 05:09:00+00:00,60963.6,-3.291535792804192e-05,4,take_profit,1,61473.575000000004,60873.875,14.56556128427551
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-13 05:15:00+00:00,60954.6,2024-05-13 05:18:00+00:00,60899.9,-0.0018973892044242815,3,hard_stop,1,61473.575000000004,60873.875,11.445072614108014
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-13 06:03:00+00:00,60927.7,2024-05-13 06:07:00+00:00,60975.0,-0.00022367002200962462,4,take_profit,1,61473.575000000004,60873.875,11.2185893774982
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-13 06:12:00+00:00,61082.1,2024-05-13 06:17:00+00:00,61141.0,-3.572405009000159e-05,5,take_profit,1,61473.575000000004,60873.875,6.698124214683075
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-14 03:07:00+00:00,62448.3,2024-05-14 03:14:00+00:00,62498.5,-0.0001961350429074962,7,take_profit,1,63161.01666666666,62401.225,7.236359165502076
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-14 03:37:00+00:00,62477.4,2024-05-14 03:49:00+00:00,62395.2,-0.0023156757483506754,12,hard_stop,1,63162.00833333333,62405.6875,5.620687584610616
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-14 03:54:00+00:00,62445.1,2024-05-14 03:56:00+00:00,62489.4,-0.00029057684269850805,2,take_profit,1,63162.00833333333,62405.6875,8.282345150774068
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-14 04:01:00+00:00,62445.1,2024-05-14 04:09:00+00:00,62505.4,-3.4351774598761174e-05,8,take_profit,1,63162.00833333333,62405.6875,9.411531719256589
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-14 12:23:00+00:00,62038.8,2024-05-14 12:24:00+00:00,61962.7,-0.002226651708285842,1,breakout_resume_down,1,63378.1,61970.35833333333,14.867614565380443
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-14 13:20:00+00:00,61814.8,2024-05-14 13:23:00+00:00,61914.5,0.0006128823517991275,3,take_profit,1,63378.1,61798.566666666666,19.253845264253354
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-14 13:52:00+00:00,61781.0,2024-05-14 13:59:00+00:00,61670.5,-0.0027885757757238885,7,hard_stop,1,62796.166666666664,61382.9,1.9463826183262711
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-16 15:11:00+00:00,65734.9,2024-05-16 15:21:00+00:00,65619.3,-0.002758578776266395,10,hard_stop,1,66428.28333333334,65495.941666666666,3.4378610629693807
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-16 23:44:00+00:00,65281.1,2024-05-16 23:45:00+00:00,65267.5,-0.0012083298228736652,1,breakout_resume_down,1,66349.08750000001,65271.333333333336,31.619467768739327
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-17 00:07:00+00:00,65318.7,2024-05-17 00:15:00+00:00,65353.4,-0.0004687585637802574,8,take_profit,1,66349.08750000001,65271.333333333336,28.687525931457895
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-17 00:21:00+00:00,65363.6,2024-05-17 00:33:00+00:00,65312.0,-0.0017894302027428024,12,hard_stop,1,66357.65,65323.825,25.963910914180108
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-17 00:48:00+00:00,65265.1,2024-05-17 00:58:00+00:00,65360.0,0.00045406963292793454,10,take_profit,1,66357.65,65244.299999999996,32.81490952006441
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-17 01:32:00+00:00,65250.0,2024-05-17 01:33:00+00:00,65231.7,-0.001280459770115038,1,breakout_resume_down,1,66357.65,65244.299999999996,23.540656799260113
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-17 01:38:00+00:00,65358.7,2024-05-17 01:50:00+00:00,65319.7,-0.0015967070948473818,12,hard_stop,1,66357.65,65244.299999999996,20.31174070716275
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-18 14:49:00+00:00,66719.2,2024-05-18 14:58:00+00:00,66777.6,-0.0001246897444812092,9,take_profit,1,67129.70833333333,66637.125,2.1962519667342995
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-18 15:26:00+00:00,66750.5,2024-05-18 15:30:00+00:00,66719.8,-0.0014599216485269286,4,breakout_resume_down,1,67228.225,66735.64166666666,1.7018293520045964
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-19 13:12:00+00:00,66787.0,2024-05-19 13:13:00+00:00,66770.4,-0.0012485513647866311,1,breakout_resume_down,1,67251.0,66773.6,3.899846860642887
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-19 13:18:00+00:00,66874.1,2024-05-19 13:25:00+00:00,66770.4,-0.002550675074505903,7,hard_stop,1,67251.0,66773.6,2.220140515222091
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-19 13:36:00+00:00,66777.1,2024-05-19 13:40:00+00:00,66837.0,-0.00010298590385027142,4,take_profit,1,67251.0,66773.6,3.468354430379484
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-19 15:17:00+00:00,66796.1,2024-05-19 15:19:00+00:00,66844.8,-0.0002709155175227842,2,take_profit,1,67229.975,66777.1875,3.685442386830811
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-19 15:24:00+00:00,66843.6,2024-05-19 15:29:00+00:00,66880.0,-0.0004554452483110918,5,take_profit,1,67200.45416666668,66759.30833333333,1.2235362115541413
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-19 17:22:00+00:00,66749.2,2024-05-19 17:23:00+00:00,66722.6,-0.0013985066487687261,1,breakout_resume_down,1,67237.275,66743.09999999999,4.302311912226025
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-19 17:29:00+00:00,66762.8,2024-05-19 17:31:00+00:00,66798.6,-0.0004637732389892726,2,take_profit,1,67237.275,66743.09999999999,4.845362291350656
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-20 00:59:00+00:00,66428.9,2024-05-20 01:00:00+00:00,66505.3,0.00015010183820607457,1,take_profit,1,67356.25,66286.1875,18.192449664429336
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-20 01:14:00+00:00,66310.5,2024-05-20 01:15:00+00:00,66265.7,-0.0016756094434516857,1,breakout_resume_down,1,67356.25,66286.1875,17.373285268901927
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-20 01:20:00+00:00,66330.1,2024-05-20 01:27:00+00:00,66278.6,-0.0017764197551337615,7,breakout_resume_down,1,67356.25,66286.1875,16.361472757375935
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-20 01:40:00+00:00,66289.3,2024-05-20 01:44:00+00:00,66365.9,0.0001555409394878868,4,take_profit,1,67356.25,66286.1875,13.184792002765617
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-20 07:06:00+00:00,66487.0,2024-05-20 07:10:00+00:00,66619.6,0.0009943748401944905,4,take_profit,1,67284.9125,66286.1875,4.161895337239703
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-21 17:01:00+00:00,69700.0,2024-05-21 17:02:00+00:00,69784.3,0.00020946915351516358,1,take_profit,1,71536.175,69692.48333333334,26.701979780959608
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-21 17:07:00+00:00,69902.0,2024-05-21 17:11:00+00:00,69708.6,-0.0037667305656490227,4,hard_stop,1,71541.625,69717.91666666667,19.43619622716849
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-21 18:32:00+00:00,69789.5,2024-05-21 18:38:00+00:00,69746.0,-0.0016233029323895467,6,breakout_resume_down,1,71583.85,69763.25,25.805705882352846
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-21 22:56:00+00:00,70213.5,2024-05-21 23:07:00+00:00,70174.6,-0.001554024510955764,11,breakout_resume_down,1,71691.2125,70184.13333333333,19.790908391576473
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-21 23:50:00+00:00,70229.8,2024-05-21 23:53:00+00:00,70163.2,-0.001948315387485188,3,breakout_resume_down,1,71575.28333333333,70184.13333333333,24.56656554742941
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-22 02:38:00+00:00,70097.4,2024-05-22 02:40:00+00:00,70096.6,-0.0010114126914834145,2,breakout_resume_down,1,71498.0,70097.1875,23.259555160143428
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-22 02:51:00+00:00,70097.7,2024-05-22 02:52:00+00:00,70063.9,-0.0014821841515485481,1,breakout_resume_down,1,71498.0,70097.1875,20.70685448092301
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-22 03:23:00+00:00,70008.0,2024-05-22 03:26:00+00:00,70000.1,-0.0011128442463718127,3,breakout_resume_down,1,71498.0,70003.8,24.886320206049138
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,long,2024-05-22 03:57:00+00:00,70005.1,2024-05-22 03:58:00+00:00,70003.1,-0.0010285693470903903,1,breakout_resume_down,1,71498.0,70003.8,35.34287479406967
