symbol,direction,entry_date,entry_price,exit_date,exit_price,reason,pnl_usd,pnl_pct,bars_held,atr_1h_at_entry,ema50_4h_at_entry,ema50_4h_slope_at_entry
ETHUSDT,short,2022-01-31,2540.598018,2022-01-31,2557.898318,rsi_cross_back,-33.817411501968486,-0.006763482300393697,1,32.52108426238317,2571.0701333020315,-0.00020728962594046918
ETHUSDT,long,2022-02-02,2763.4625819999997,2022-02-02,2686.5125900000003,rsi_cross_back,-139.1804072282426,-0.0278454980723164,6,31.920150496319284,2630.6081434445296,0.0018459464952668343
ETHUSDT,long,2022-02-06,3002.890458,2022-02-06,2985.722736,rsi_cross_back,-28.53587644157427,-0.005717065687249168,2,28.096722586398148,2795.3977980554373,0.0028737640335772703
ETHUSDT,long,2022-02-06,3001.9902779999998,2022-02-06,2984.2430320000003,rsi_cross_back,-29.49956142287098,-0.005911826607187809,1,26.593028251573145,2795.3977980554373,0.0028737640335772703
ETHUSDT,long,2022-02-06,3055.600998,2022-02-08,3103.209234,rsi_cross_back,77.72324523563675,0.015580645519870373,33,30.357768895595093,2803.4759236218906,0.0028897946374833294
ETHUSDT,long,2022-02-08,3117.6234,2022-02-09,3101.0896580000003,rsi_cross_back,-26.475927333399817,-0.005303315981012857,5,39.60373578242323,2918.6185376345084,0.0018631855263939877
ETHUSDT,short,2022-02-12,2953.1005020000002,2022-02-12,2967.526376,rsi_cross_back,-24.26252791461974,-0.0048612454186319765,1,40.22230699922014,3008.3992904178103,-0.0017336141683947197
ETHUSDT,short,2022-02-12,2876.915268,2022-02-13,2934.413,rsi_cross_back,-97.77152834232939,-0.019594287511676023,15,44.55948919830714,3006.2075535386807,-0.0007285392222071791
ETHUSDT,short,2022-02-13,2933.566596,2022-02-14,2926.974488,rsi_cross_back,11.226971275138192,0.002252191820265814,22,30.981358105356147,2993.937072099904,-0.0008521134801225232
ETHUSDT,short,2022-02-14,2880.2159279999996,2022-02-14,2913.5871660000003,rsi_cross_back,-57.10188440344568,-0.011453660418821565,2,34.74858797140402,2967.914962010297,-0.0004317110894451294
ETHUSDT,long,2022-02-16,3169.913856,2022-02-17,3083.23323,rsi_cross_back,-136.24856352738135,-0.02734478914495786,8,35.75972529673741,3011.617944281501,0.0007412459639953365
ETHUSDT,short,2022-02-22,2603.0104979999996,2022-02-22,2632.213452,rsi_cross_back,-55.20378331878805,-0.011094447518232742,3,50.911405119272125,2791.0718220004487,-0.0024399045061039445
ETHUSDT,short,2022-02-23,2667.2433419999998,2022-02-24,2524.405018,rsi_cross_back,281.389503831937,0.056582966275817936,25,38.04795066698882,2764.866964820238,-0.0011283065695182847
ETHUSDT,long,2022-02-27,2768.933676,2022-02-27,2761.167656,rsi_cross_back,-13.987338426770572,-0.0028046970092902024,5,34.026309524681125,2711.9215145413964,0.0003718678148925835
ETHUSDT,long,2022-03-02,3012.0122819999997,2022-03-02,2952.119458,rsi_cross_back,-99.15309533888114,-0.01988465464032907,1,50.44477603488053,2791.3793000535966,0.0031235507069147777
ETHUSDT,long,2022-03-02,2964.4827779999996,2022-03-02,2945.190844,rsi_cross_back,-32.417763917550424,-0.006507689686433227,1,52.206516070891865,2797.7059941691423,0.0022665117977425098
ETHUSDT,short,2022-03-05,2655.531,2022-03-05,2669.525988,rsi_cross_back,-26.106777090807768,-0.005242499253766408,1,22.70847657667314,2764.6535741151024,-0.001385027346560395
ETHUSDT,short,2022-03-06,2661.2121359999996,2022-03-06,2662.9073120000003,rsi_cross_back,-3.169273901136002,-0.0006365884356400731,1,20.84863154691694,2760.7514731694123,-0.0014114249185593081
ETHUSDT,short,2022-03-06,2639.7878520000004,2022-03-06,2645.480798,rsi_cross_back,-10.713210950799642,-0.0021519513595803508,13,21.047646588923303,2760.7514731694123,-0.0014114249185593081
ETHUSDT,short,2022-03-06,2632.1563260000003,2022-03-07,2619.665962,rsi_cross_back,23.73392971838461,0.004767922392084012,20,22.29718259262295,2741.3361794835814,-0.0017018562609991622
ETHUSDT,short,2022-03-07,2570.704038,2022-03-08,2546.300638,rsi_cross_back,47.7182662160022,0.009583864385773078,9,31.537972178867335,2702.6581087832315,-0.0012919622739179057
ETHUSDT,long,2022-03-09,2707.7614439999998,2022-03-10,2663.737146,rsi_cross_back,-80.99050309220935,-0.016258558558602365,4,33.75836814407482,2672.901601791417,0.0006356287239926377
ETHUSDT,long,2022-03-18,2788.00749,2022-03-18,2776.59457,rsi_cross_back,-20.375191552264255,-0.004093575803126637,2,26.686059986925326,2658.2595834591225,0.0023649633314925763
ETHUSDT,long,2022-03-18,2802.380364,2022-03-20,2927.284426,rsi_cross_back,221.79892887977138,0.04457070267995933,44,24.365727542861674,2662.9219527352357,0.0017539179789379902
ETHUSDT,long,2022-03-21,2890.257936,2022-03-21,2889.4519940000005,rsi_cross_back,-1.390733491946491,-0.0002788477768579378,16,27.541386497185925,2785.717831774288,0.000851304239159105
