variant,symbol,direction,entry_event_ts,entry_bar_ts,entry_price,exit_event_ts,exit_bar_ts,exit_price,price_pnl_pct,funding_pnl_pct,pnl_pct,funding_at_entry,funding_received,bars_held,exit_reason
funding_carry_u5_eth_sol_1m,ETHUSDT,long,2026-05-07 08:00:00+00:00,2026-05-07 08:00:00+00:00,2342.2,2026-05-07 16:00:00+00:00,2026-05-07 16:00:00+00:00,2291.94,-0.021458457860131452,4.319e-05,-0.022415267860131455,-0.00011993,-4.319e-05,480,next_event
funding_carry_u5_eth_sol_1m,ETHUSDT,long,2026-06-05 16:00:00+00:00,2026-06-05 16:00:00+00:00,1573.2,2026-06-06 00:00:00+00:00,2026-06-06 00:00:00+00:00,1586.95,0.008740147470124526,7.917e-05,0.007819317470124525,-7.387e-05,-7.917e-05,480,next_event
funding_carry_u5_eth_sol_1m,ETHUSDT,long,2026-06-06 00:00:00+00:00,2026-06-06 00:00:00+00:00,1586.95,2026-06-06 08:00:00+00:00,2026-06-06 08:00:00+00:00,1571.89,-0.009489902013295914,3.161e-05,-0.010458292013295914,-7.917e-05,-3.161e-05,480,next_event
funding_carry_u5_eth_sol_1m,ETHUSDT,long,2026-06-07 00:00:00+00:00,2026-06-07 00:00:00+00:00,1568.78,2026-06-07 08:00:00+00:00,2026-06-07 08:00:00+00:00,1614.55,0.02917553767896064,0.00010189,0.02827742767896064,-6.624e-05,-0.00010189,480,next_event
funding_carry_u5_eth_sol_1m,ETHUSDT,long,2026-06-07 08:00:00+00:00,2026-06-07 08:00:00+00:00,1614.55,2026-06-07 16:00:00+00:00,2026-06-07 16:00:00+00:00,1627.3,0.007896937227091172,-4.72e-06,0.006892217227091172,-0.00010189,4.72e-06,480,next_event
funding_carry_u5_eth_sol_1m,ETHUSDT,long,2026-06-08 00:00:00+00:00,2026-06-08 00:00:00+00:00,1685.37,2026-06-08 08:00:00+00:00,2026-06-08 08:00:00+00:00,1669.77,-0.009256127734562636,6.599e-05,-0.010190137734562635,-8.235e-05,-6.599e-05,480,next_event
funding_carry_u5_eth_sol_1m,ETHUSDT,long,2026-06-08 08:00:00+00:00,2026-06-08 08:00:00+00:00,1669.77,2026-06-08 16:00:00+00:00,2026-06-08 16:00:00+00:00,1687.69,0.010732016984375203,4.515e-05,0.009777166984375203,-6.599e-05,-4.515e-05,480,next_event
funding_carry_u5_eth_sol_1m,ETHUSDT,long,2026-06-09 16:00:00+00:00,2026-06-09 16:00:00+00:00,1638.24,2026-06-10 00:00:00+00:00,2026-06-10 00:00:00+00:00,1638.79,0.00033572614513133203,4.089e-05,-0.000623383854868668,-5.182e-05,-4.089e-05,480,next_event
funding_carry_u5_eth_sol_1m,ETHUSDT,long,2026-06-12 08:00:00+00:00,2026-06-12 08:00:00+00:00,1661.6,2026-06-12 16:00:00+00:00,2026-06-12 16:00:00+00:00,1661.95,0.00021064034665396747,2.216e-05,-0.0007671996533460325,-5.854e-05,-2.216e-05,480,next_event
funding_carry_u5_eth_sol_1m,ETHUSDT,long,2026-06-25 16:00:00+00:00,2026-06-25 16:00:00+00:00,1572.11,2026-06-26 00:00:00+00:00,2026-06-26 00:00:00+00:00,1568.09,-0.002557072978353947,1.665e-05,-0.003540422978353947,-8.135e-05,-1.665e-05,480,next_event
funding_carry_u5_eth_sol_1m,ETHUSDT,long,2026-06-28 00:00:00+00:00,2026-06-28 00:00:00+00:00,1572.57,2026-06-28 08:00:00+00:00,2026-06-28 08:00:00+00:00,1574.78,0.001405342846423352,2.947e-05,0.0004348128464233519,-5.389e-05,-2.947e-05,480,next_event
