date,equal,risk_parity,correlation_off
2022-04-17,98907.6642702187,99851.82264259117,99858.71019753633
2022-04-18,99370.7908229846,99971.56199283009,99975.64820625966
2022-04-19,99449.97047908265,99986.72704307495,99990.59924304397
2022-04-20,99822.53461752812,100106.79196147427,100106.82443647583
2022-04-21,100248.2464371795,100221.05429937714,100219.68994385444
2022-04-22,99996.3552313427,100154.28864237455,100154.55298787077
2022-04-23,100468.27662488283,100247.16949905803,100245.49723932434
2022-04-24,100626.61745120594,100259.9237367089,100256.81214672646
2022-04-25,100745.66223493128,100265.09298186914,100262.539699176
2022-04-26,100849.50857722321,100296.06086769287,100292.65888580745
2022-04-27,101103.25377507486,100254.92749930202,100249.48300162697
2022-04-28,101123.68822082711,100228.68794342483,100222.89408483627
2022-04-29,101373.19388429518,100284.52545186866,100277.2228721893
2022-04-30,101098.99651897662,100233.60435234873,100227.00001349156
2022-05-01,101245.69815751274,100228.30132225773,100220.90185605022
2022-05-02,101372.44865338164,100252.44534487945,100242.65985571971
2022-05-03,101540.65344162846,100288.40059193924,100277.94728221816
2022-05-04,101403.7794075474,100249.7522022473,100240.31821097284
2022-05-05,101041.70106412396,100122.3171031781,100116.84910264159
2022-05-06,101725.11016918303,100280.311492542,100271.54430523957
2022-05-07,101932.7778966391,100338.88365722934,100328.57154582886
2022-05-08,102113.52470070227,100345.25228632629,100335.84704035794
2022-05-09,102909.12691309761,100531.99942652584,100518.5589555582
2022-05-10,102304.90995912948,100364.46688797342,100351.77651061032
2022-05-11,102209.44684509817,100380.62708449936,100368.8919696534
2022-05-12,102486.07284210964,100391.51535879172,100373.4155567474
2022-05-13,102475.8667650363,100367.9538250304,100349.67208469611
2022-05-14,100886.43808464342,100037.80280676206,100022.90024219926
2022-05-15,101649.47694441564,100204.45817424239,100186.35231501234
2022-05-16,102359.01771828484,100377.56515570357,100356.80896526296
2022-05-17,102960.20501200622,100469.94602588903,100446.67092308623
2022-05-18,102640.14865359577,100400.4437032042,100378.53243122529
2022-05-19,102662.97713249113,100447.57152331473,100423.4280152525
2022-05-20,102430.14393414847,100416.5879664823,100392.44108002936
2022-05-21,102921.5056252483,100508.29264274516,100482.82615893782
2022-05-22,103261.7188286074,100614.28406298009,100585.74088898575
2022-05-23,102853.45810414459,100510.20845299892,100484.19532368195
2022-05-24,103292.79699942176,100578.50329338072,100551.99360777803
2022-05-25,103495.75112368779,100603.31702641741,100576.91425518473
2022-05-26,101783.61671164448,100090.6086652123,100077.3116903687
2022-05-27,102260.51518169139,100175.9541504132,100161.23201218956
2022-05-28,103501.40086687855,100379.09913402822,100360.86519234288
2022-05-29,102909.04013791644,100269.7297325454,100253.0632355987
2022-05-30,103689.17442167684,100434.37649874527,100414.62970691375
2022-05-31,103845.81074293588,100449.77858362909,100430.29981242894
2022-06-01,103830.51698259976,100367.18915624436,100346.9474867492
2022-06-02,104025.85136191409,100403.82124082923,100382.40197426165
2022-06-03,103923.1181509371,100401.94759651062,100379.93853504964
2022-06-04,103994.02710260452,100407.65857344278,100385.83334459465
2022-06-05,103703.54632429211,100372.57123234622,100350.58614235042
2022-06-06,103490.41451833927,100373.63440036548,100350.17110019655
2022-06-07,103022.87277863603,100325.53848800725,100301.3803087986
2022-06-08,103876.76639457488,100440.28783452926,100412.41136493067
2022-06-09,103812.72740839295,100461.09629833049,100432.13608348327
2022-06-10,103957.40244040418,100470.33294148781,100441.87103454984
2022-06-11,102827.27465842261,100077.0554852112,100060.9912375484
2022-06-12,103193.21767219502,100127.22519626815,100109.68711198209
2022-06-13,103054.84233532811,100099.01711344667,100081.97914175173
2022-06-14,102999.23686848143,100142.27720083382,100122.67767647165
2022-06-15,101828.36490569857,100975.07658982278,100969.9909476555
2022-06-16,102622.71424390379,101125.03453122283,101117.81915195947
2022-06-17,103617.54924609546,101440.83973103637,101431.80517526878
2022-06-18,102182.39392429784,101076.73119561646,101076.38681673503
2022-06-19,101865.18597160024,100996.58664284705,100998.11717508674
2022-06-20,100322.69169821602,100627.10537450443,100631.65171167643
2022-06-21,100707.3107636756,100709.33230613594,100711.60730337026
2022-06-22,101271.21694081143,100880.95945616142,100880.39619199547
2022-06-23,101696.7221761334,100977.61567484816,100973.64585922535
2022-06-24,101246.50345228064,100892.78168777081,100890.00595443993
2022-06-25,101286.20302268318,100927.82475624509,100923.55409861352
2022-06-26,102103.97284471474,101096.85789167453,101089.68368845843
2022-06-27,102079.68424541339,101117.76961861772,101109.37334777137
2022-06-28,101802.63421085352,101063.80923914422,101056.24322657108
2022-06-29,103050.1116905911,101505.01762651678,101489.76960766141
2022-06-30,103380.93788567474,101611.94806079447,101596.63815055555
2022-07-01,103373.60303190279,101643.30411479781,101625.03198648272
2022-07-02,103792.87688656282,101721.78780459076,101702.39102070151
2022-07-03,103541.66164049777,101681.19744161423,101662.1549414967
2022-07-04,103551.73891562122,101688.53407967504,101669.18862195073
2022-07-05,103694.44514879263,101727.64156606288,101707.28451507515
2022-07-06,104042.76506413933,101732.53502980959,101714.28979420653
2022-07-07,103910.28413587331,101728.43315458651,101709.50099087403
2022-07-08,103683.26244181226,101918.70542486354,101902.62518540223
2022-07-09,104084.20745284829,101877.56615699106,101859.28754192675
2022-07-10,103856.16372382912,101828.63467832394,101811.29072964558
2022-07-11,103529.14394867496,101752.32201192208,101736.62480801414
2022-07-12,103617.02846456824,101731.06335685967,101717.03779491574
2022-07-13,103709.81719529512,101655.7770596161,101640.89810332526
2022-07-14,103232.23501646925,101471.51278242117,101462.71933324913
2022-07-15,103539.44126378582,101563.93113890871,101552.55473367068
2022-07-16,103678.52952846917,101710.00472903287,101690.57720945687
2022-07-17,103972.291858248,101777.68189809266,101756.81906946306
2022-07-18,103139.34813968484,101578.76522737628,101565.18375936874
2022-07-19,102615.00258928892,101573.58780967596,101556.28842239703
2022-07-20,102270.57514344873,101696.64994222054,101681.2658136779
2022-07-21,101192.81466446606,101303.69068584005,101297.1672116738
2022-07-22,100949.27931177922,101270.06668886408,101263.55725228999
2022-07-23,101256.45987524121,101328.73236989196,101321.38894520828
2022-07-24,101556.28204331335,101372.13586362229,101359.40832499033
2022-07-25,101574.69766708622,101390.85886766222,101377.31183359495
2022-07-26,102280.59654629794,101620.55408681501,101608.34937317396
2022-07-27,102490.73721238151,101609.57015599961,101595.77125991868
2022-07-28,102592.06650046555,101650.4943331311,101635.32005797731
2022-07-29,103474.63540946337,101890.16557277812,101868.90919253639
2022-07-30,102713.96397705359,101746.99204544697,101727.78087477476
2022-07-31,103026.62850999857,101796.98202602183,101776.83878986961
2022-08-01,102776.84973354668,101677.17700880366,101660.25982681988
2022-08-02,102714.22374649315,101649.20329517631,101629.19616195477
2022-08-03,102299.92032932234,101563.2608898307,101544.32695208538
2022-08-04,103120.50504708813,101742.46829589173,101720.09059525325
2022-08-05,103371.07937801784,101646.41694532264,101628.03141655569
2022-08-06,103738.73655835495,101663.77139572756,101644.7473758741
2022-08-07,103977.89609050087,101701.12202924916,101681.23854463756
2022-08-08,103750.58181599839,101635.3645046632,101617.2741434915
2022-08-09,104055.48319487672,101699.42369696742,101679.78311808042
2022-08-10,103824.51240164459,101576.4624667131,101561.48662720279
2022-08-11,104599.96577630268,101732.95490239312,101715.3040638506
2022-08-12,104193.8860930435,101616.39605247206,101601.91529400513
2022-08-13,103887.04547130245,101530.8627237713,101517.6580862567
2022-08-14,103505.12701908036,101404.99777763481,101395.57854835967
2022-08-15,103800.59013418962,101473.27008270855,101462.40084310385
2022-08-16,103687.61375286289,101472.26636302711,101460.68516327813
2022-08-17,103170.61634330642,101388.4095362944,101377.21148997702
2022-08-18,103450.66972473347,101445.60992702418,101433.42179298942
2022-08-19,102924.27086930755,101300.08672935069,101291.68932677565
2022-08-20,102493.88834162478,101254.79063382163,101245.75585070843
2022-08-21,102494.74474676153,101254.95170186569,101245.91462505619
2022-08-22,102526.05671915543,101241.96660483388,101233.18415708962
2022-08-23,102923.07189570153,101316.94310973845,101307.08077263835
2022-08-24,103293.40750786071,101418.56516405358,101405.80997394645
2022-08-25,103295.04414097144,101403.47577851376,101390.96674884786
2022-08-26,103074.74492304634,101293.76971004589,101285.31259121365
2022-08-27,103421.8054600292,101355.15858024082,101345.95606548894
2022-08-28,103312.55079417017,101328.98687267162,101320.3670472621
2022-08-29,102885.75956403314,101466.5641317595,101462.2157675982
2022-08-30,102775.61125024513,101445.8837738726,101441.82896378465
2022-08-31,103011.22183161703,101394.3390125541,101388.94453833485
2022-09-01,103350.48682117634,101539.00997795447,101529.59744177044
2022-09-02,103345.14312169673,101529.54205718174,101520.5715666335
2022-09-03,103655.19389398753,101587.53133290113,101577.7350936215
2022-09-04,103695.34976797459,101584.53249542751,101573.27153857546
2022-09-05,103475.47848968052,101504.2427807487,101495.48624690759
2022-09-06,103188.3482008599,101356.50911876623,101353.26981930423
2022-09-07,103271.53072778856,101438.91106537571,101436.83632363116
2022-09-08,103432.32808240046,101472.1010874289,101468.55996538604
2022-09-09,103117.67592297134,101410.0993853774,101407.5552226416
2022-09-10,103651.16647528883,101496.08834067316,101492.82907839699
2022-09-11,103387.05418708039,101431.81080026568,101430.00894383101
2022-09-12,103106.02639563859,101323.57833421716,101325.33233001633
2022-09-13,102680.86616585082,101245.39671352514,101245.6982143817
2022-09-14,102629.51624984236,101234.97536729061,101235.45270321437
2022-09-15,102275.3384420811,101069.16882393598,101075.59419273271
2022-09-16,102659.58040126208,101158.34618509075,101161.51103069929
2022-09-17,102876.10680754264,101205.1690494059,101207.44759529758
2022-09-18,102295.45442214052,100981.29599912491,100990.91453403758
2022-09-19,102114.25717539925,100888.91841140176,100898.43604467661
2022-09-20,102768.8475310678,101038.36288519674,101044.82442675393
2022-09-21,102669.73876455576,100971.532951576,100983.08672293967
2022-09-22,103060.0068388453,101074.50253975048,101083.52579351135
2022-09-23,102750.80508580574,101027.58200534867,101036.87298026441
2022-09-24,102998.77832849194,101096.60640635513,101104.106532314
2022-09-25,103326.03078730725,101141.9782693386,101149.41203573569
2022-09-26,103622.21235011895,101197.90558316164,101204.52528327817
2022-09-27,103748.71244848198,101227.28923719688,101233.2822154017
2022-09-28,104155.08627843742,101302.77292924594,101307.70202431906
2022-09-29,104331.62085411567,101346.33019136352,101350.25058574685
2022-09-30,104986.4850540262,101478.27098518156,101479.93593562927
2022-10-01,104958.24171533971,101491.86528045204,101492.65633823197
2022-10-02,105009.2592027547,101484.48476541175,101485.98867938423
2022-10-03,105077.60513522633,101479.49081444187,101480.77154561284
2022-10-04,104854.16656644944,101426.19202199801,101428.66964896714
2022-10-05,105044.79981413964,101433.76244202242,101434.34722707183
2022-10-06,105350.39836028115,101476.39380043936,101476.25257368047
2022-10-07,105339.30956225988,101475.56047750734,101475.38750936893
2022-10-08,105803.35444759956,101582.73635437165,101580.24563510608
2022-10-09,105966.03340328138,101609.88465318971,101607.05510495102
2022-10-10,106036.39484132068,101617.96587124436,101614.68658638204
2022-10-11,105852.12073641528,101589.08435193346,101588.0747292712
2022-10-12,106155.3346156581,101630.58644214005,101628.96540053432
2022-10-13,105934.03001957927,101619.39281622386,101616.87319955498
2022-10-14,105908.81222809889,101617.36214394534,101614.77791648677
2022-10-15,106431.16314489025,101714.64085151367,101710.60978441102
2022-10-16,106475.99448901038,101659.84682477175,101656.14951798144
2022-10-17,106681.55315682688,101690.95592185571,101685.91356485881
2022-10-18,106924.26672409759,101755.7775591432,101749.06096497829
2022-10-19,106857.28534972083,101721.1831354053,101715.77309984063
2022-10-20,106783.9245390099,101729.50794915755,101722.76964529982
2022-10-21,106460.67969867692,101620.95873337473,101615.44382691938
2022-10-22,106520.01062483274,101632.28438661995,101626.58885528428
2022-10-23,106234.41429891191,101576.48822759165,101571.72764746491
2022-10-24,106002.09478988148,101536.83222005948,101532.58926297489
2022-10-25,104918.58772281502,101219.48356286166,101224.08952853396
2022-10-26,105151.15588766224,101264.84363377764,101268.71369039745
2022-10-27,105651.14757930873,101444.4645122792,101441.47026134185
2022-10-28,105571.69872851153,101432.2033597318,101429.30094334994
2022-10-29,105554.17948338899,101408.72766603249,101406.89352076054
2022-10-30,105235.14749199,101366.231234415,101366.92180498072
2022-10-31,105490.41216703436,101402.85967488978,101399.29233194458
2022-11-01,105820.88154165492,101463.33538031236,101458.91005287255
2022-11-02,105461.07171706622,101399.43839223775,101394.83526440007
2022-11-03,105387.8155939124,101378.4779585781,101373.99123174869
2022-11-04,105184.46138558278,101312.97127909593,101310.43986109854
2022-11-05,105282.87820337119,101331.01787501597,101328.2306066482
2022-11-06,104725.27357675518,101214.60122841511,101213.47959049372
2022-11-07,103950.63070290667,101121.86144364226,101120.24709055816
2022-11-08,103796.29212573511,101055.99169654358,101056.66326031399
2022-11-09,103935.55715987306,101117.39681429502,101115.9085318641
2022-11-10,103768.8347260822,101352.86826535981,101359.56834096776
2022-11-11,103698.68268057691,101283.01577025325,101290.09822437142
2022-11-12,103698.68268057691,101283.01577025325,101290.09822437142
2022-11-13,103586.40374528083,101249.9789823254,101257.96786100818
2022-11-14,103176.70566003842,101097.99915981539,101104.76724832016
2022-11-15,101897.37582150016,100828.57733894413,100838.72309783366
2022-11-16,102322.25043109617,100981.38018235363,100985.87707124389
2022-11-17,101922.80994171626,100874.40522444138,100881.5696893169
2022-11-18,101986.07763041134,100896.28462733133,100902.77967450976
2022-11-19,101956.15869817913,100882.87975676302,100889.84555644487
2022-11-20,102038.10348246997,100919.60017106659,100925.27658815445
2022-11-21,102117.42839513687,100955.1309718592,100959.55933901313
2022-11-22,102240.16840807948,101099.48702749872,101103.61126789852
2022-11-23,102777.14553015446,101231.80784732338,101232.25060149794
2022-11-24,102811.50173899675,101232.98567029911,101232.63247689653
2022-11-25,102787.49461860204,101222.2802761118,101222.30373588477
2022-11-26,103229.1402864303,101296.2812582807,101295.57658096091
2022-11-27,103159.73980748096,101265.43972866873,101265.82026731683
2022-11-28,102925.88918864931,101238.11839224088,101238.2912433139
2022-11-29,102979.51177104472,101253.77254822526,101252.95566968029
2022-11-30,103003.3296677299,101264.37841193144,101263.18833518817
2022-12-01,103120.66456454061,101303.22077384642,101300.86810916514
2022-12-02,103096.38794390444,101270.006811566,101267.62803785756
2022-12-03,103225.08733611209,101291.95448602895,101289.34147877563
2022-12-04,103638.12581132907,101411.1259822234,101405.29933287534
2022-12-05,104025.5671696555,101517.68775074382,101509.09953556719
2022-12-06,104184.03086207184,101559.7724047257,101550.12641131392
2022-12-07,104329.98180978373,101595.0093909819,101584.56572404038
2022-12-08,104314.2609213153,101542.54610665348,101534.37613657865
2022-12-09,104231.97110200688,101523.22753764036,101515.48010163195
2022-12-10,104558.39870333868,101594.49441715902,101585.01363114854
2022-12-11,104819.15171726457,101660.64080028907,101649.56803136026
2022-12-12,104963.50579980062,101697.55911483815,101685.58755062817
2022-12-13,104864.34857794842,101705.83580395507,101692.7824914717
2022-12-14,104749.91358924148,101643.02681480137,101631.92773981606
2022-12-15,104849.79386625518,101623.8456240782,101614.38512243748
2022-12-16,104072.99878888081,101350.53596480838,101346.03238781288
2022-12-17,104001.66462682323,101337.3108924801,101332.9950636862
2022-12-18,104213.04918253407,101367.87577263311,101363.29555842516
2022-12-19,104580.55341646013,101430.98728641267,101425.572562828
2022-12-20,104478.60916562281,101360.46519703377,101357.92765570917
2022-12-21,104787.60873435986,101420.97858825681,101417.45823642059
2022-12-22,105038.2092903461,101459.69651651678,101455.89741673811
2022-12-23,105091.60672037797,101469.51578456892,101465.57735437022
2022-12-24,105339.77519705455,101518.8658539399,101514.09168358483
2022-12-25,105259.14962046023,101483.67664908644,101480.14203610667
2022-12-26,105468.97891330533,101520.0918093759,101516.11670379524
2022-12-27,105294.71268926728,101493.72142722162,101489.2474518303
2022-12-28,104900.36897132313,101426.65855194788,101422.944315813
2022-12-29,103103.22238269456,101094.67591259691,101095.30079890425
2022-12-30,103103.06561099667,101090.91578616192,101091.0653070028
2022-12-31,103137.52182634317,101105.0523972941,101104.64256638657
2023-01-01,103137.52182634317,101105.0523972941,101104.64256638657
2023-01-02,103086.97166726175,101082.61042906923,101082.99019724812
2023-01-03,103122.19746787974,101086.35975698626,101085.97332768174
2023-01-04,102926.49618587308,100999.48045581464,101002.1507718931
2023-01-05,102991.57938220502,101011.11345571198,101012.45268189076
2023-01-06,103005.92045834451,101017.48333836469,101018.59855273768
2023-01-07,103005.92045834451,101017.48333836469,101018.59855273768
2023-01-08,102798.79708935153,100991.53880233342,100992.52117494009
2023-01-09,102017.62392679883,100852.31304520868,100857.29408075908
2023-01-10,102696.11413329557,100982.42829062727,100985.08255249585
2023-01-11,103105.07738807297,101063.53318359338,101066.40662089737
2023-01-12,103287.34195352466,101118.27249087313,101119.62079644621
2023-01-13,102600.79661474685,100964.00873202311,100968.49259201603
2023-01-14,102106.93667525506,100917.40579305308,100920.88136310726
2023-01-15,102721.66987955624,101687.41199529494,101695.4918217244
2023-01-16,103277.67767300262,101795.8046727813,101802.10874572193
2023-01-17,103735.2812526658,101881.67148494885,101886.76556357679
2023-01-18,103810.85768588913,101921.1286993017,101922.59694000454
2023-01-19,104146.22471234304,101993.04077975865,101992.6941253992
2023-01-20,103556.16413364295,101901.81012210819,101901.62526438945
2023-01-21,103996.89694601762,101963.5320510967,101963.2296760008
2023-01-22,104749.33622155347,102063.69667741869,102061.74631702102
2023-01-23,104785.64580898317,101969.84700426976,101969.9364851871
2023-01-24,103707.46203393025,101638.6429732065,101648.18857184301
2023-01-25,103684.99280127596,101623.8739417678,101634.01092670254
2023-01-26,104554.89600921432,101809.33371704842,101816.89669999445
2023-01-27,104813.05909874878,101791.84350420059,101800.19952939884
2023-01-28,105054.55958442764,101804.43817730884,101813.34636456835
2023-01-29,104838.79691850283,101769.0852414171,101778.32918050508
2023-01-30,105052.3661809889,101847.72346601405,101854.44038827281
2023-01-31,105083.82864877341,101858.97221534752,101865.33324384638
2023-02-01,104676.40525846813,101790.09994606896,101796.00463898899
2023-02-02,104875.0098561676,101756.04236167861,101761.34253111815
2023-02-03,105007.93625193667,101761.52872334521,101766.56550970196
2023-02-04,105246.64831005821,101786.94255592309,101791.81574694329
2023-02-05,104938.08055620697,101713.65071716397,101720.15556037077
2023-02-06,104965.35765036476,101718.68406263395,101725.11798837107
2023-02-07,105028.40632000516,101720.36262998782,101726.1310785428
2023-02-08,105077.77059526557,101741.53830897907,101746.57021586872
2023-02-09,104673.36261372993,101658.62005926862,101665.12519813166
2023-02-10,104186.2224577885,101596.53511113847,101602.89974683478
2023-02-11,104152.8146602317,101564.92781712925,101571.85828079205
2023-02-12,103705.82762818746,101461.42734464956,101470.56007856337
2023-02-13,103474.73719256959,101418.53772433542,101427.34491466856
2023-02-14,103524.13923733665,101419.03667221444,101428.15317922032
2023-02-15,104027.13574110503,101533.91305553258,101540.64969083507
2023-02-16,104266.5831605303,101574.60928364348,101580.91035386793
2023-02-17,104539.27198123875,101618.52957191726,101624.45310612145
2023-02-18,104745.27100239779,101673.89444974446,101678.41203117948
2023-02-19,104416.92615111642,101699.68491760317,101704.75738334034
2023-02-20,104716.00062718069,101790.09810779642,101792.62718157996
2023-02-21,105615.03873282179,101977.59154323259,101976.70548308086
2023-02-22,105311.18933015247,101941.34292150155,101940.25897675092
2023-02-23,105537.49696018916,101941.13188609952,101941.5715190561
2023-02-24,105949.27315090981,102047.7379148031,102045.54881636711
2023-02-25,105608.97908927442,101987.87252163235,101986.4400558642
2023-02-26,105354.53504281494,101911.9952084492,101910.75533202612
2023-02-27,105519.85591415413,101947.01765974014,101945.11563962614
2023-02-28,105704.90216527703,101976.16310378662,101974.0254627802
2023-03-01,105839.0153885326,101994.24380559837,101992.08753710902
2023-03-02,105672.93250183071,101974.28144623901,101972.02694345075
2023-03-03,105636.19278525587,101995.41426578394,101991.84873932844
2023-03-04,105623.55649227706,102004.77175645786,102000.64976079708
2023-03-05,105850.80017951349,102049.63614407837,102044.33515985348
2023-03-06,106040.59549174739,102104.7525486014,102097.93298175062
2023-03-07,106416.14111256263,102171.63181385971,102163.93250199493
2023-03-08,106178.96899269149,102142.62957064444,102134.8223732601
2023-03-09,106488.32127612468,102283.39685639123,102270.53566737563
2023-03-10,106324.79715834267,102279.43154785006,102265.68617778442
2023-03-11,106300.92810727897,102512.57073714644,102502.70943729731
2023-03-12,107117.30477627183,102713.9429373092,102699.34477215093
2023-03-13,107240.89943202624,102703.11491105577,102689.88264871422
2023-03-14,107280.49439920754,102748.75098575553,102733.4735639259
2023-03-15,106714.48243406485,102590.20082845993,102574.81739736469
2023-03-16,107397.63423011248,102723.5827022135,102705.9888962554
2023-03-17,107020.76430933859,102664.58570683343,102647.48761910912
2023-03-18,106696.64953787012,102615.25202247262,102598.50265379538
2023-03-19,107010.08619951401,102626.23898004953,102610.46527023934
2023-03-20,106788.50315780581,102643.99257224143,102628.45920929957
2023-03-21,106406.61851968724,102594.05443605181,102578.51194127518
2023-03-22,107476.54518555172,102894.3839848487,102870.77611915869
2023-03-23,107760.04796326839,102924.82598232216,102901.55035970881
2023-03-24,107239.26813357898,102847.95874343456,102824.96471927658
2023-03-25,107262.4121847894,102834.32346395806,102810.74195600774
2023-03-26,107320.9089328313,102848.11190898933,102823.63314591856
2023-03-27,107256.71982747296,102858.14319238014,102833.09475817543
2023-03-28,107463.14282130731,102857.8635258296,102834.1960938697
2023-03-29,107494.90987411994,102867.97269756711,102844.00319534956
2023-03-30,107352.10468599717,102857.30193219316,102832.92932578729
2023-03-31,107781.1564807554,102921.23596569695,102895.61314796038
2023-04-01,107943.11229380227,102968.68262618779,102942.80856774069
2023-04-02,107891.85574625853,102973.4608984072,102947.00713351817
2023-04-03,107942.03632864926,102981.8547736286,102954.65259413801
2023-04-04,107824.6920819639,102934.71749043801,102909.13129191808
2023-04-05,108017.57088237067,102972.3934455163,102946.1697174664
2023-04-06,108437.59487870819,103053.2897520626,103025.73150194918
2023-04-07,108963.00771573637,103141.04561949709,103112.48714593056
2023-04-08,108794.37281522546,103088.08746601304,103061.11147754909
2023-04-09,108793.64059020826,103085.12320108671,103058.29264664455
2023-04-10,108592.8925566373,103017.11837509362,102992.42076480904
2023-04-11,108258.06821388428,102916.9003218936,102895.08636657817
2023-04-12,108473.69201652288,102928.89782027747,102905.43827498668
2023-04-13,108053.42462645393,102840.67081701038,102818.92613255559
2023-04-14,108141.07756779241,102848.18770963709,102826.63847576082
2023-04-15,108239.5605681233,102851.45216472245,102829.60147166753
2023-04-16,107854.13190921041,102746.32210684018,102727.26547042088
2023-04-17,108065.31785224451,102785.42350193213,102765.77728958764
2023-04-18,107534.47578923205,102642.28106086128,102626.39310961131
2023-04-19,107616.87093381151,102621.62477760193,102607.3246375365
2023-04-20,107893.39318957707,102640.00708265047,102626.59835354415
2023-04-21,108045.63162409769,102694.05886960705,102678.9176912139
2023-04-22,108252.83258966141,102729.57177234766,102713.99463082849
2023-04-23,107633.04862985316,102589.118192368,102575.12306141117
2023-04-24,107848.05916027786,102639.95408087097,102624.8038689126
2023-04-25,107800.21409537,102628.81431658304,102613.91301284579
2023-04-26,107933.74589343165,102690.63407889396,102673.48452998193
2023-04-27,107928.69417597308,102647.42147234005,102629.03218585315
2023-04-28,107599.1856354456,102632.20942417961,102615.1038633361
2023-04-29,107513.64861292296,102626.008356723,102608.65311171165
2023-04-30,107129.244641784,102499.27103290288,102484.35362492982
2023-05-01,107231.07641675747,102524.57687783567,102509.05259218554
2023-05-02,107560.03965340217,102584.4548655428,102568.07421364803
2023-05-03,107557.49694287968,102557.39593655062,102540.62679850224
2023-05-04,107665.362849138,102564.23403590001,102546.82164494204
2023-05-05,107468.02672665285,102482.6375712601,102468.0551646786
2023-05-06,107566.56381570795,102516.55582636823,102501.99878660495
2023-05-07,107283.2791249686,102486.82143120116,102471.90355716251
2023-05-08,107087.87660008958,102491.288220454,102474.85547073021
2023-05-09,107108.35762152029,102480.67849285234,102464.22605268801
2023-05-10,107313.65762012007,102459.4422318919,102441.8376361863
2023-05-11,107533.95061170841,102529.77691818113,102510.06622018664
2023-05-12,107715.42795667535,102693.49319827333,102673.10826746587
2023-05-13,107573.44552321309,102673.27422080023,102652.97806526102
2023-05-14,107558.07858381317,102665.4178303834,102645.21270231479
2023-05-15,107668.09917913751,102625.59270636637,102604.86590798385
2023-05-16,107797.53423803444,102638.10987508905,102617.60132225433
2023-05-17,107709.7898733372,102610.08243455605,102591.35943151708
2023-05-18,107880.3054560461,102640.78432387511,102621.629384061
2023-05-19,108126.9166493787,102693.47355786662,102673.27232477171
2023-05-20,108114.4098184877,102679.81096164697,102660.21926570039
2023-05-21,108418.83585333337,102732.72395363491,102712.45067687127
2023-05-22,108437.84469939029,102732.61639779036,102712.09120490125
2023-05-23,108494.68335868462,102709.64037783492,102689.53250036605
2023-05-24,108472.67439524613,102716.38894889665,102695.5047354597
2023-05-25,108316.44923902264,102684.62133616931,102664.10661717318
2023-05-26,108351.65436183345,102691.27525617636,102670.00821370813
2023-05-27,108031.90669003285,102632.03994388417,102611.67929229194
2023-05-28,107975.87319227053,102597.77517379822,102578.78137893828
2023-05-29,108250.59612903197,102647.47085517125,102627.76466846337
2023-05-30,108035.02536488006,102585.09221412895,102566.12679957457
2023-05-31,108207.34402864991,102604.74753282049,102585.91729996398
2023-06-01,108357.82219834866,102650.05744817619,102629.91960561252
2023-06-02,108549.307829759,102710.56047005518,102688.67666122434
2023-06-03,108562.7974702504,102713.42732735493,102691.48649715069
2023-06-04,108620.85641923056,102724.67059098309,102702.53977250625
2023-06-05,108847.53450645754,102801.37891438085,102776.84422216304
2023-06-06,108673.74267708608,102764.74832762421,102740.93589115498
2023-06-07,108544.19081978344,102686.34568750749,102662.33945391481
2023-06-08,108934.68607196667,102725.07258095378,102699.49658764862
2023-06-09,108305.05184588759,102605.26295880832,102581.65770997545
2023-06-10,107483.25845603315,102421.95152014164,102402.2550441046
2023-06-11,107896.85529811944,102452.43827190885,102431.24201077742
2023-06-12,108252.81626447105,102510.682487764,102488.871389524
2023-06-13,109062.1124914402,102671.90708007064,102647.22453625643
2023-06-14,108716.75407945314,102525.32837450097,102504.80574358327
2023-06-15,108975.89671210988,102565.59592112222,102544.72241213506
2023-06-16,109033.92077192015,102618.32899560388,102595.16305127455
2023-06-17,109030.6438221194,102605.99326337664,102583.43075940358
2023-06-18,108856.82069930469,102573.84982617435,102551.78553036206
2023-06-19,109169.67395391662,102633.45091819938,102609.40560793501
2023-06-20,109472.75479539447,102697.35009250221,102672.03553065738
2023-06-21,109279.81876125532,102686.29912630937,102660.29474303589
2023-06-22,109127.61173141486,102686.8153609938,102660.28490230719
2023-06-23,108821.67019783042,102639.2991530341,102612.51902027715
2023-06-24,108954.95221253474,102674.88410786833,102647.16858053728
2023-06-25,108890.31435507804,102651.86995754635,102624.90036551455
2023-06-26,108809.86531713368,102640.49023451394,102613.57372025182
2023-06-27,109115.0297923038,102700.35809671738,102672.39509433655
2023-06-28,108932.46413700393,102627.76748192137,102601.08411963735
2023-06-29,107955.12748422001,102465.15223160431,102440.6946260169
2023-06-30,108082.1564211151,102464.9266338014,102441.31295042574
2023-07-01,107354.44894402653,102333.58857881674,102311.86350668254
2023-07-02,107806.82108630586,102453.25170544164,102428.44539069962
2023-07-03,107788.68646560318,102440.3244481175,102416.05403156209
2023-07-04,107334.57307830417,102349.54700023729,102326.48613201152
2023-07-05,107351.6820076847,102345.25599079978,102322.52508362109
2023-07-06,106720.85688033486,102226.85612164668,102205.96848838241
2023-07-07,107074.72478299102,102281.53792865899,102259.9356447775
2023-07-08,107558.06853742606,102372.64313657912,102349.6161843431
2023-07-09,108301.17094900605,102519.62734046364,102494.04018862685
2023-07-10,108791.9813490402,102624.59830252756,102596.63354047843
2023-07-11,109040.09752739736,102660.88735383922,102632.95968935045
