symbol,direction,entry_date,entry_price,exit_date,exit_price,reason,pnl_usd,pnl_pct,bars_held,atr_at_entry
BTCUSDT,long,2024-04-30T08:00:00+00:00,61917.28098,2024-04-30T13:00:00+00:00,60787.840000000004,stop_loss<entry-1.5*ATR,-9.120563452752585,-0.018241126905505167,5,565.294403502693
BTCUSDT,long,2024-04-30T14:00:00+00:00,61225.84272,2024-04-30T19:00:00+00:00,59264.34476,stop_loss<entry-1.5*ATR,-16.017085051025763,-0.03203709206536176,5,607.7295424414506
BTCUSDT,long,2024-04-30T20:00:00+00:00,59943.78636,2024-04-30T22:00:00+00:00,60548.887800000004,take_profit>=entry+0.75*ATR,5.045971971922356,0.010094481459112181,2,681.4603599374882
BTCUSDT,long,2024-05-01T01:00:00+00:00,60122.62212,2024-05-01T07:00:00+00:00,57470.503600000004,stop_loss<entry-1.5*ATR,-22.051480552805568,-0.04411182391058355,6,670.7280006512718
BTCUSDT,long,2024-05-01T08:00:00+00:00,57164.53062,2024-05-01T10:00:00+00:00,57731.15146,take_profit>=entry+0.75*ATR,4.953963952353091,0.009912105178762065,2,760.2438171625757
BTCUSDT,long,2024-05-01T12:00:00+00:00,57957.88926,2024-05-01T18:00:00+00:00,58872.623120000004,take_profit>=entry+0.75*ATR,7.888431493391418,0.01578273245763806,6,726.2000640873678
BTCUSDT,long,2024-05-01T19:00:00+00:00,56947.087139999996,2024-05-01T21:00:00+00:00,57876.4224,take_profit>=entry+0.75*ATR,8.157247405882355,0.0163192764840685,2,967.8347323165287
BTCUSDT,long,2024-05-02T01:00:00+00:00,57108.01932,2024-05-02T07:00:00+00:00,57633.471,take_profit>=entry+0.75*ATR,4.599534244967853,0.009201013907620847,6,904.2291074852442
BTCUSDT,short,2024-05-04T10:00:00+00:00,64406.47872,2024-05-04T11:00:00+00:00,63837.23,take_profit<=entry-0.75*ATR,4.418457233782421,0.008838376686835181,1,571.4184193320119
BTCUSDT,short,2024-05-04T23:00:00+00:00,63876.972839999995,2024-05-05T00:00:00+00:00,63467.204020000005,take_profit<=entry-0.75*ATR,3.2070957277104597,0.006414969303983553,1,495.28802539213973
BTCUSDT,short,2024-05-05T15:00:00+00:00,64410.8796,2024-05-05T18:00:00+00:00,63887.22,take_profit<=entry-0.75*ATR,4.064630859354916,0.00812998678564858,3,450.86692145572164
BTCUSDT,short,2024-05-06T06:00:00+00:00,64211.93982,2024-05-06T08:00:00+00:00,65095.978200000005,stop_loss>entry+1.5*ATR,-6.883419758514025,-0.013767507763792208,2,378.8284913068448
BTCUSDT,long,2024-05-08T22:00:00+00:00,61238.94534,2024-05-09T02:00:00+00:00,61617.27408,take_profit>=entry+0.75*ATR,3.0885928279678465,0.0061779107706625425,4,504.50154499029856
BTCUSDT,long,2024-05-09T09:00:00+00:00,61284.95454,2024-05-09T15:00:00+00:00,62110.0755,take_profit>=entry+0.75*ATR,6.731257325642354,0.01346367907414292,6,414.8556077379616
BTCUSDT,long,2024-05-10T14:00:00+00:00,61047.00696,2024-05-11T02:00:00+00:00,60850.72742,time_stop>=12bars,-1.6075790311217348,-0.003215219709765682,12,561.1763720700378
BTCUSDT,long,2024-05-11T23:00:00+00:00,60821.36184,2024-05-12T04:00:00+00:00,61053.18692,target_to_poc,1.9057194814523168,0.003811573318760253,5,309.2609418640705
BTCUSDT,short,2024-05-13T09:00:00+00:00,63040.905660000004,2024-05-13T10:00:00+00:00,62629.471600000004,take_profit<=entry-0.75*ATR,3.263178040100492,0.006526461758322388,1,432.8117995030079
BTCUSDT,short,2024-05-13T15:00:00+00:00,62993.096099999995,2024-05-14T01:00:00+00:00,62614.774540000006,take_profit<=entry-0.75*ATR,3.002930502312279,0.006005762272732418,10,446.72058800798817
BTCUSDT,short,2024-05-15T09:00:00+00:00,62638.625219999994,2024-05-15T12:00:00+00:00,63722.35298,stop_loss>entry+1.5*ATR,-8.651036926153745,-0.01730126988250036,3,381.1928262537105
BTCUSDT,short,2024-05-15T13:00:00+00:00,64119.52133999999,2024-05-15T17:00:00+00:00,64991.39912,stop_loss>entry+1.5*ATR,-6.798575928620405,-0.013597696329902265,4,556.358829931076
BTCUSDT,short,2024-05-15T18:00:00+00:00,65698.137,2024-05-16T06:00:00+00:00,65920.41328000001,time_stop>=12bars,-1.6914655288812563,-0.0033832965461411124,12,567.3237020690765
BTCUSDT,short,2024-05-16T08:00:00+00:00,66272.15177999999,2024-05-16T14:00:00+00:00,65564.18454,take_profit<=entry-0.75*ATR,5.340695648009368,0.010682726016655986,6,452.067207288283
BTCUSDT,short,2024-05-17T00:00:00+00:00,65491.0956,2024-05-17T07:00:00+00:00,66337.32988,stop_loss>entry+1.5*ATR,-6.4602197969252675,-0.01292136392355614,7,453.12853686930464
BTCUSDT,short,2024-05-17T08:00:00+00:00,66128.52306,2024-05-17T15:00:00+00:00,67156.566,stop_loss>entry+1.5*ATR,-7.772009244687775,-0.015546134896544217,7,442.32331612104866
BTCUSDT,short,2024-05-17T16:00:00+00:00,66911.8797,2024-05-18T04:00:00+00:00,66845.92814,time_stop>=12bars,0.49271860298970604,0.000985647993983929,12,502.50830859131605
BTCUSDT,short,2024-05-19T07:00:00+00:00,67308.459,2024-05-19T12:00:00+00:00,66785.6402,take_profit<=entry-0.75*ATR,3.8829411279203945,0.007767505121458962,5,245.72894559129062
BTCUSDT,short,2024-05-20T15:00:00+00:00,67395.57642,2024-05-20T16:00:00+00:00,68150.76711999999,stop_loss>entry+1.5*ATR,-5.601719590887613,-0.011205345218709084,1,401.82882737782415
BTCUSDT,short,2024-05-20T19:00:00+00:00,70010.39928,2024-05-20T20:00:00+00:00,69476.102,take_profit<=entry-0.75*ATR,3.814979426793002,0.007631684513940917,1,532.568659900511
BTCUSDT,short,2024-05-20T23:00:00+00:00,71480.7933,2024-05-21T04:00:00+00:00,70941.70882,take_profit<=entry-0.75*ATR,3.7701256829784198,0.007541668959065717,5,702.9877914259303
BTCUSDT,short,2024-05-21T05:00:00+00:00,71251.04736,2024-05-21T13:00:00+00:00,70608.77541999999,take_profit<=entry-0.75*ATR,4.506427986840577,0.009014210510547183,8,641.6497788103824
BTCUSDT,short,2024-05-21T23:00:00+00:00,70182.83376000001,2024-05-22T04:00:00+00:00,69633.67048,take_profit<=entry-0.75*ATR,3.9119644876307964,0.007824752159166892,5,535.6621345208716
BTCUSDT,short,2024-05-22T14:00:00+00:00,70158.82896,2024-05-22T18:00:00+00:00,69603.27656,take_profit<=entry-0.75*ATR,3.9589863151678215,0.007918495907574763,4,485.2777087175287
BTCUSDT,short,2024-05-23T07:00:00+00:00,69784.55412,2024-05-23T13:00:00+00:00,68049.18744000001,take_profit<=entry-0.75*ATR,12.433415436517132,0.024867489688561895,6,426.8051123935788
BTCUSDT,short,2024-05-27T15:00:00+00:00,70435.5843,2024-05-27T18:00:00+00:00,70030.59108000001,take_profit<=entry-0.75*ATR,2.8752004332123606,0.00574983829586817,3,395.2140313202763
BTCUSDT,long,2024-05-28T04:00:00+00:00,67822.66182000001,2024-05-28T09:00:00+00:00,68343.32860000001,take_profit>=entry+0.75*ATR,3.8389284558810286,0.007676885070978745,5,514.4611851233166
BTCUSDT,long,2024-05-28T13:00:00+00:00,67835.46437999999,2024-05-28T15:00:00+00:00,68386.02006,take_profit>=entry+0.75*ATR,4.058691991196215,0.008116044977829029,2,521.0069584742712
