variant,pair,direction,entry_ts,entry_price_a,entry_price_b,exit_ts,exit_price_a,exit_price_b,pnl_pct,bars_held,z_at_entry,z_at_exit,exit_reason
A,ETHUSDT/SOLUSDT,short_spread,2025-07-30T00:00:00+00:00,3808.67,177.68,2025-08-22T00:00:00+00:00,4830.37,200.68,-0.10984961958140164,23,2.570196499042378,0.2894655007355533,mean_reversion
A,ETHUSDT/SOLUSDT,long_spread,2025-10-10T00:00:00+00:00,3819.99,187.65,2025-10-26T00:00:00+00:00,4156.37,199.93,0.020827681312154577,16,-2.8419066813590614,0.3431126932662869,mean_reversion
A,ETHUSDT/SOLUSDT,long_spread,2025-11-04T00:00:00+00:00,3285.28,154.94,2025-11-08T00:00:00+00:00,3400.07,157.94,0.014882467168905135,4,-2.4812189373630917,-0.45446909071236075,mean_reversion
A,ETHUSDT/SOLUSDT,long_spread,2025-11-20T00:00:00+00:00,2832.97,133.6,2025-11-28T00:00:00+00:00,3029.8,137.28,0.040409322047739685,8,-4.238896438593989,0.1461072853354723,mean_reversion
A,ETHUSDT/SOLUSDT,short_spread,2025-12-07T00:00:00+00:00,3058.14,132.16,2025-12-09T00:00:00+00:00,3316.49,137.82,-0.038807899875942395,2,2.0600120288038295,3.9219630376292325,stop_z
A,ETHUSDT/SOLUSDT,short_spread,2025-12-10T00:00:00+00:00,3322.79,136.18,2025-12-16T00:00:00+00:00,2960.84,129.09,0.06341773555034731,6,3.8871947438725365,0.34274680642253447,mean_reversion
A,ETHUSDT/SOLUSDT,long_spread,2026-01-31T00:00:00+00:00,2450.38,105.45,2026-02-01T00:00:00+00:00,2269.04,100.73,-0.031014625688501152,1,-2.681533695909796,-4.087852384695846,stop_z
A,ETHUSDT/SOLUSDT,long_spread,2026-02-02T00:00:00+00:00,2345.55,104.48,2026-02-04T00:00:00+00:00,2147.01,92.07,0.03833410892206275,2,-2.824913448645084,-0.31811777380133177,mean_reversion
A,ETHUSDT/SOLUSDT,long_spread,2026-02-15T00:00:00+00:00,1965.47,86.09,2026-02-18T00:00:00+00:00,1954.77,81.55,0.049524302369183995,3,-2.1893963233536375,0.23523499606446033,mean_reversion
A,ETHUSDT/SOLUSDT,short_spread,2026-03-16T00:00:00+00:00,2351.66,96.14,2026-03-21T00:00:00+00:00,2083.37,87.5,0.026934945740819182,5,2.102811622433146,0.3659259371355179,mean_reversion
A,ETHUSDT/SOLUSDT,short_spread,2026-03-31T00:00:00+00:00,2104.49,83.15,2026-04-01T00:00:00+00:00,2138.8,81.14,-0.04022710757382357,1,3.1573315706909253,4.619673347525799,stop_z
A,ETHUSDT/SOLUSDT,short_spread,2026-04-02T00:00:00+00:00,2055.96,78.91,2026-05-07T00:00:00+00:00,2289.91,88.4,0.005411203690609501,35,3.1467271786387814,0.4515744505726527,mean_reversion
