symbol,direction,entry_date,entry_price,exit_date,exit_price,reason,pnl_usd,pnl_pct,bars_held,atr_at_entry
BTCUSDT,short,2024-04-23T13:35:00+00:00,66358.269,2024-04-23T14:30:00+00:00,66986.69998,atr_trailing>entry+3.0*ATR,-9.470273855395561,-0.009470273855395561,11,122.9350905969236
BTCUSDT,short,2024-04-23T14:35:00+00:00,66800.15736,2024-04-23T22:35:00+00:00,66369.12352,time_stop>=96b,6.451976117245248,0.006452587194923365,96,196.7161011371544
BTCUSDT,short,2024-04-24T01:00:00+00:00,66826.96272000001,2024-04-24T05:25:00+00:00,66714.6544,vwap_retouch,1.6805332103911235,0.001680583935418034,53,101.0090673844244
BTCUSDT,long,2024-04-24T09:00:00+00:00,66429.08316,2024-04-24T11:25:00+00:00,66546.688,vwap_retouch,1.7703581192128113,0.0017703818027525742,29,99.76749876523884
BTCUSDT,long,2024-04-24T13:00:00+00:00,66122.32182,2024-04-24T14:25:00+00:00,65424.81242,atr_trailing<entry-3.0*ATR,-10.548819191191594,-0.010548773557873203,17,122.890937840396
BTCUSDT,long,2024-04-24T14:30:00+00:00,65087.0148,2024-04-24T18:40:00+00:00,64547.088,atr_trailing<entry-3.0*ATR,-8.294621921834246,-0.008295461109394608,50,217.8445630850246
BTCUSDT,long,2024-04-24T18:50:00+00:00,64256.14866,2024-04-24T21:15:00+00:00,64228.35176,vwap_retouch,-0.43251553251629404,-0.0004325951769547087,29,169.64032627830412
BTCUSDT,long,2024-04-25T01:55:00+00:00,64041.20568,2024-04-25T09:05:00+00:00,64086.38016,vwap_retouch,0.7052641674863743,0.0007053970880206428,86,138.3663165643875
BTCUSDT,long,2024-04-25T10:15:00+00:00,63656.828819999995,2024-04-25T11:20:00+00:00,63787.24,vwap_retouch,2.04828811469565,0.0020486597026183606,13,140.46644544552612
BTCUSDT,long,2024-04-25T12:50:00+00:00,63360.469560000005,2024-04-25T14:05:00+00:00,63521.19322,vwap_retouch,2.5362469846449103,0.0025366551276548854,15,204.48816302567823
BTCUSDT,short,2024-04-25T15:50:00+00:00,64113.12006,2024-04-25T17:05:00+00:00,64745.5483,atr_trailing>entry+3.0*ATR,-9.862919209723508,-0.009864256167975372,15,213.54886810773706
BTCUSDT,short,2024-04-25T20:00:00+00:00,64973.09202,2024-04-26T04:00:00+00:00,64327.132,time_stop>=96b,9.93963406702197,0.009941962124892512,96,145.59492825999763
BTCUSDT,long,2024-04-26T10:45:00+00:00,64173.532139999996,2024-04-26T13:45:00+00:00,64327.83186,vwap_retouch,2.404089663060215,0.00240441370226252,36,93.97572676049488
BTCUSDT,short,2024-04-26T13:55:00+00:00,64478.29308,2024-04-26T21:55:00+00:00,64016.79408,time_stop>=96b,7.156639502757659,0.0071574320279758075,96,171.62219574560825
BTCUSDT,long,2024-04-27T00:25:00+00:00,63512.59998,2024-04-27T00:40:00+00:00,62966.00428,atr_trailing<entry-3.0*ATR,-8.605761609977847,-0.008606098635107418,3,88.4818967504645
BTCUSDT,long,2024-04-27T00:45:00+00:00,63062.109899999996,2024-04-27T02:25:00+00:00,63117.274020000004,vwap_retouch,0.8746490166886592,0.0008747585529169655,20,141.46910019497184
BTCUSDT,long,2024-04-27T10:40:00+00:00,62813.46018,2024-04-27T11:35:00+00:00,62866.62416,vwap_retouch,0.846280203564476,0.000846378783267987,11,62.805644568569335
BTCUSDT,short,2024-04-27T12:05:00+00:00,63104.91846,2024-04-27T14:50:00+00:00,63022.393000000004,vwap_retouch,1.3076087962438783,0.0013077500457006064,33,81.57683067022222
BTCUSDT,long,2024-04-27T16:25:00+00:00,62757.44898,2024-04-28T00:25:00+00:00,63697.258,time_stop>=96b,14.973836826960579,0.014975258479666742,96,105.20341325908923
BTCUSDT,short,2024-04-28T02:40:00+00:00,63705.7386,2024-04-28T03:05:00+00:00,64202.35696,atr_trailing>entry+3.0*ATR,-7.7959315448041355,-0.007795504312699375,5,68.67216229172135
BTCUSDT,short,2024-04-28T03:10:00+00:00,64296.75678,2024-04-28T11:10:00+00:00,63580.48136,time_stop>=96b,11.13989057857124,0.011140148521811777,96,107.84031900493518
BTCUSDT,long,2024-04-28T11:20:00+00:00,63483.6942,2024-04-28T12:50:00+00:00,63556.38618,vwap_retouch,1.1451506656216832,0.0011450496212617178,18,88.94955446739672
BTCUSDT,short,2024-04-28T18:45:00+00:00,63935.58456,2024-04-29T02:45:00+00:00,62703.25684,time_stop>=96b,19.276441854173335,0.019274520260990635,96,77.19373941703752
BTCUSDT,long,2024-04-29T03:00:00+00:00,62537.0049,2024-04-29T05:30:00+00:00,62108.97572,atr_trailing<entry-3.0*ATR,-6.8464161705750834,-0.006844414450043468,30,136.71419642195175
BTCUSDT,long,2024-04-29T06:30:00+00:00,62112.920099999996,2024-04-29T08:30:00+00:00,62280.74136,vwap_retouch,2.70247882516438,0.002701873615502448,24,127.464430925504
BTCUSDT,short,2024-04-29T12:45:00+00:00,62604.91848,2024-04-29T17:25:00+00:00,63152.76692,atr_trailing>entry+3.0*ATR,-8.753081623776529,-0.008750884967209327,56,134.5176261328268
BTCUSDT,short,2024-04-29T22:15:00+00:00,63347.56698,2024-04-29T22:30:00+00:00,63795.83828,atr_trailing>entry+3.0*ATR,-7.077534455793382,-0.0070763775369862,3,101.49079945584648
BTCUSDT,short,2024-04-29T22:35:00+00:00,63760.749599999996,2024-04-30T00:40:00+00:00,64127.77188,atr_trailing>entry+3.0*ATR,-5.756775300519023,-0.0057562416110616965,25,130.09662961418243
BTCUSDT,short,2024-04-30T00:45:00+00:00,64383.77418,2024-04-30T08:45:00+00:00,62081.5812,time_stop>=96b,35.7586041650077,0.03575734739569125,96,145.35719763934037
BTCUSDT,long,2024-04-30T08:50:00+00:00,61959.989519999996,2024-04-30T11:20:00+00:00,61471.7032,atr_trailing<entry-3.0*ATR,-7.883766444046055,-0.007880671442695775,30,185.99623143268744
BTCUSDT,long,2024-04-30T11:30:00+00:00,61348.967339999996,2024-04-30T13:50:00+00:00,60750.3475,atr_trailing<entry-3.0*ATR,-9.760681720678347,-0.00975761884763926,28,175.29196585921642
BTCUSDT,long,2024-04-30T14:10:00+00:00,60567.211019999995,2024-04-30T19:10:00+00:00,59958.305940000006,atr_trailing<entry-3.0*ATR,-10.055552650443877,-0.010053378218107478,60,198.67742842326825
BTCUSDT,long,2024-04-30T19:50:00+00:00,59689.13544,2024-05-01T03:50:00+00:00,60211.55528,time_stop>=96b,8.75335682895229,0.008752343892217018,96,238.39506971181828
BTCUSDT,long,2024-05-01T06:55:00+00:00,59515.900799999996,2024-05-01T07:05:00+00:00,58412.01526,atr_trailing<entry-3.0*ATR,-18.551511585999254,-0.018547741446601762,2,124.14990805675988
BTCUSDT,long,2024-05-01T07:10:00+00:00,58497.297119999996,2024-05-01T07:35:00+00:00,57395.418620000004,atr_trailing<entry-3.0*ATR,-18.83673459134105,-0.018836400214177873,5,256.16630758043067
BTCUSDT,long,2024-05-01T07:40:00+00:00,57705.63882,2024-05-01T10:00:00+00:00,56928.81196,atr_trailing<entry-3.0*ATR,-13.459591419939976,-0.013461888229383323,28,361.9953128753203
BTCUSDT,long,2024-05-01T15:10:00+00:00,56974.3926,2024-05-01T17:25:00+00:00,57148.568,vwap_retouch,3.0561491171656043,0.003057082174141579,27,222.11791123748827
BTCUSDT,short,2024-05-01T18:00:00+00:00,58046.707019999994,2024-05-01T18:50:00+00:00,59392.01922,atr_trailing>entry+3.0*ATR,-23.170008754835784,-0.023176374148777823,10,264.00119781845126
BTCUSDT,short,2024-05-01T18:55:00+00:00,58896.17688,2024-05-02T02:55:00+00:00,57427.61218,time_stop>=96b,24.922179498169562,0.024934805241979996,96,381.0095783024712
BTCUSDT,short,2024-05-02T11:00:00+00:00,58003.898460000004,2024-05-02T11:50:00+00:00,58555.08664,atr_trailing>entry+3.0*ATR,-9.500162376814012,-0.009502605766750438,10,137.7740937871456
BTCUSDT,short,2024-05-02T12:10:00+00:00,58850.16768,2024-05-02T18:00:00+00:00,59364.6247,atr_trailing>entry+3.0*ATR,-8.738732352084902,-0.00874181060617163,70,183.71005029165735
BTCUSDT,short,2024-05-02T18:45:00+00:00,59525.902799999996,2024-05-03T02:45:00+00:00,59552.587100000004,time_stop>=96b,-0.4480834482517672,-0.0004482804753027647,96,164.88080199099485
BTCUSDT,short,2024-05-03T03:00:00+00:00,59721.24186,2024-05-03T05:25:00+00:00,59528.291959999995,vwap_retouch,3.2294075706750998,0.0032308420587154885,29,143.3896708646786
BTCUSDT,short,2024-05-03T09:45:00+00:00,59538.905399999996,2024-05-03T12:35:00+00:00,60122.67306,atr_trailing>entry+3.0*ATR,-9.80077340236147,-0.009804810083055449,34,94.06912321132349
BTCUSDT,short,2024-05-03T12:40:00+00:00,60436.0848,2024-05-03T13:30:00+00:00,61433.61082,atr_trailing>entry+3.0*ATR,-16.497057552017942,-0.01650547058600993,10,208.08242422981772
BTCUSDT,short,2024-05-03T13:35:00+00:00,61530.40362,2024-05-03T16:35:00+00:00,62088.279859999995,atr_trailing>entry+3.0*ATR,-9.060558974174109,-0.009066676101221915,36,305.13699259702685
BTCUSDT,short,2024-05-03T20:15:00+00:00,62377.27296,2024-05-03T20:40:00+00:00,62893.31882,atr_trailing>entry+3.0*ATR,-8.266647639714808,-0.008272978851302515,5,144.51573883049198
BTCUSDT,short,2024-05-03T20:45:00+00:00,63145.02648,2024-05-04T01:40:00+00:00,62951.30722,vwap_retouch,3.065245288069375,0.003067846682451747,59,177.41354467641395
BTCUSDT,short,2024-05-04T05:55:00+00:00,63371.47176,2024-05-04T10:40:00+00:00,63789.2396,atr_trailing>entry+3.0*ATR,-6.586976535315103,-0.006592364488269498,57,129.5108275163463
BTCUSDT,short,2024-05-04T10:45:00+00:00,63886.7748,2024-05-04T11:50:00+00:00,63755.34638,vwap_retouch,2.0553916915654575,0.002057208560166557,13,135.50161129213973
BTCUSDT,long,2024-05-04T21:30:00+00:00,63522.60198,2024-05-05T01:30:00+00:00,63033.19084,atr_trailing<entry-3.0*ATR,-7.697873669423515,-0.007704519725972303,48,124.33361424429722
BTCUSDT,long,2024-05-05T01:35:00+00:00,63008.49918,2024-05-05T09:35:00+00:00,63639.66952,time_stop>=96b,10.007813274147598,0.010017225425365206,96,162.51994889037698
BTCUSDT,short,2024-05-05T13:15:00+00:00,64084.914419999994,2024-05-05T17:45:00+00:00,64191.75908,vwap_retouch,-1.6658360691927558,-0.001667235744433837,54,100.34442062864848
BTCUSDT,long,2024-05-06T02:55:00+00:00,63800.7576,2024-05-06T10:55:00+00:00,63969.2036,time_stop>=96b,2.6379276166080454,0.002640188084537698,96,97.9665754535644
BTCUSDT,long,2024-05-06T12:50:00+00:00,63387.274919999996,2024-05-06T18:40:00+00:00,63297.338,vwap_retouch,-1.4176708286478739,-0.00141884818543625,70,219.87892593822542
BTCUSDT,short,2024-05-07T01:10:00+00:00,63674.63238,2024-05-07T08:20:00+00:00,64209.355559999996,atr_trailing>entry+3.0*ATR,-8.390655232952621,-0.00839774271186755,86,130.7087715573333
BTCUSDT,short,2024-05-07T08:25:00+00:00,64239.44532,2024-05-07T16:25:00+00:00,63620.07344000001,time_stop>=96b,9.632666870298534,0.00964161313838674,96,135.2683551804069
BTCUSDT,long,2024-05-07T18:35:00+00:00,62828.46318,2024-05-07T23:00:00+00:00,62371.62318,atr_trailing<entry-3.0*ATR,-7.265180297106758,-0.007271226716005663,53,145.63979587116884
BTCUSDT,long,2024-05-07T23:05:00+00:00,62461.68984,2024-05-08T00:35:00+00:00,62626.272240000006,vwap_retouch,2.63255099296932,0.0026349335155932962,18,157.917314783774
BTCUSDT,long,2024-05-08T06:20:00+00:00,62206.83888,2024-05-08T08:55:00+00:00,62345.928320000006,vwap_retouch,2.233955921888947,0.0022359187913134626,31,115.77771807317498
BTCUSDT,long,2024-05-08T13:05:00+00:00,62011.3998,2024-05-08T13:55:00+00:00,62404.916520000006,vwap_retouch,6.340447911475707,0.006345877068880679,10,136.37448642216447
BTCUSDT,short,2024-05-08T14:20:00+00:00,62650.127519999995,2024-05-08T22:20:00+00:00,61274.2427,time_stop>=96b,21.94400851105331,0.02196140493985055,96,180.07475733771423
BTCUSDT,long,2024-05-08T23:00:00+00:00,61043.40624,2024-05-09T07:00:00+00:00,61514.1947,time_stop>=96b,7.707938828350826,0.007712355666212867,96,150.7619964917243
BTCUSDT,long,2024-05-09T07:45:00+00:00,61308.35922,2024-05-09T10:55:00+00:00,60777.742020000005,atr_trailing<entry-3.0*ATR,-8.650602036464964,-0.008654891547430266,38,97.84314020976213
BTCUSDT,long,2024-05-09T11:00:00+00:00,60735.54468,2024-05-09T19:00:00+00:00,62284.940520000004,time_stop>=96b,25.495678177374845,0.025510528442008296,96,154.93794071609045
BTCUSDT,short,2024-05-09T22:35:00+00:00,62847.867060000004,2024-05-09T22:50:00+00:00,63315.8343,atr_trailing>entry+3.0*ATR,-7.443596080903188,-0.00744603217088069,3,114.08146235555242
BTCUSDT,short,2024-05-09T23:10:00+00:00,63086.01468,2024-05-10T07:10:00+00:00,63046.688140000006,time_stop>=96b,0.6231293350251957,0.0006233796856478513,96,150.53723397148627
