variant,symbol,direction,entry_event_ts,entry_bar_ts,entry_price,exit_event_ts,exit_bar_ts,exit_price,price_pnl_pct,funding_pnl_pct,pnl_pct,funding_at_entry,funding_received,bars_held,exit_reason
funding_carry_u5_eth_sol_1m,ETHUSDT,long,2025-09-05 00:00:00+00:00,2025-09-05 00:00:00+00:00,4298.43,2025-09-05 08:00:00+00:00,2025-09-05 08:00:00+00:00,4413.64,0.026802809397849847,3.456e-05,0.025837369397849846,-5.54e-05,-3.456e-05,480,next_event
funding_carry_u5_eth_sol_1m,ETHUSDT,long,2025-09-25 00:00:00+00:00,2025-09-25 00:00:00+00:00,4149.81,2025-09-25 08:00:00+00:00,2025-09-25 08:00:00+00:00,4010.61,-0.033543704410563424,8.11e-05,-0.034462604410563424,-8.602e-05,-8.11e-05,480,next_event
funding_carry_u5_eth_sol_1m,ETHUSDT,long,2025-09-25 08:00:00+00:00,2025-09-25 08:00:00+00:00,4010.61,2025-09-25 16:00:00+00:00,2025-09-25 16:00:00+00:00,4000.42,-0.0025407606324224785,-0.0001,-0.0036407606324224784,-8.11e-05,0.0001,480,next_event
funding_carry_u5_eth_sol_1m,ETHUSDT,long,2025-10-10 16:00:00+00:00,2025-10-10 16:00:00+00:00,4092.7,2025-10-11 00:00:00+00:00,2025-10-11 00:00:00+00:00,3819.64,-0.06671879199550423,-0.0001,-0.06781879199550424,-5.147e-05,0.0001,480,next_event
funding_carry_u5_eth_sol_1m,ETHUSDT,long,2025-10-11 08:00:00+00:00,2025-10-11 08:00:00+00:00,3755.06,2025-10-11 16:00:00+00:00,2025-10-11 16:00:00+00:00,3825.79,0.01883591740211865,1.73e-06,0.01783764740211865,-0.00013094,-1.73e-06,480,next_event
funding_carry_u5_eth_sol_1m,ETHUSDT,long,2025-10-12 00:00:00+00:00,2025-10-12 00:00:00+00:00,3743.35,2025-10-12 08:00:00+00:00,2025-10-12 08:00:00+00:00,3827.47,0.022471850080809874,-8.39e-06,0.021463460080809873,-6.965e-05,8.39e-06,480,next_event
funding_carry_u5_eth_sol_1m,ETHUSDT,long,2025-10-29 00:00:00+00:00,2025-10-29 00:00:00+00:00,3975.01,2025-10-29 08:00:00+00:00,2025-10-29 08:00:00+00:00,4020.04,0.011328273387991361,1.008e-05,0.010338353387991363,-5.159e-05,-1.008e-05,480,next_event
funding_carry_u5_eth_sol_1m,ETHUSDT,long,2025-10-30 16:00:00+00:00,2025-10-30 16:00:00+00:00,3766.03,2025-10-31 00:00:00+00:00,2025-10-31 00:00:00+00:00,3798.92,0.008733334572480711,-3.219e-05,0.007701144572480711,-6.394e-05,3.219e-05,480,next_event
funding_carry_u5_eth_sol_1m,ETHUSDT,long,2026-01-26 00:00:00+00:00,2026-01-26 00:00:00+00:00,2811.31,2026-01-26 08:00:00+00:00,2026-01-26 08:00:00+00:00,2902.33,0.03237636546663292,-6.54e-05,0.031310965466632916,-0.00013629,6.54e-05,480,next_event
funding_carry_u5_eth_sol_1m,ETHUSDT,long,2026-01-31 00:00:00+00:00,2026-01-31 00:00:00+00:00,2704.61,2026-01-31 08:00:00+00:00,2026-01-31 08:00:00+00:00,2679.87,-0.009147344718832051,-1.854e-05,-0.01016588471883205,-7.003e-05,1.854e-05,480,next_event
