date,equity
2025-07-17,100000.0
2025-07-18,100000.0
2025-07-19,100000.0
2025-07-20,100000.0
2025-07-21,100000.0
2025-07-22,100000.0
2025-07-23,100000.0
2025-07-24,100000.0
2025-07-25,100000.0
2025-07-26,100000.0
2025-07-27,100000.0
2025-07-28,100000.0
2025-07-29,100000.0
2025-07-30,100000.0
2025-07-31,100000.0
2025-08-01,100000.0
2025-08-02,100000.0
2025-08-03,100000.0
2025-08-04,100000.0
2025-08-05,100000.0
2025-08-06,100000.0
2025-08-07,100000.0
2025-08-08,100000.0
2025-08-09,100000.0
2025-08-10,100000.0
2025-08-11,100000.0
2025-08-12,100000.0
2025-08-13,100000.0
2025-08-14,100000.0
2025-08-15,100000.0
2025-08-16,100000.0
2025-08-17,100000.0
2025-08-18,100000.0
2025-08-19,100000.0
2025-08-20,100000.0
2025-08-21,100000.0
2025-08-22,100000.0
2025-08-23,100000.0
2025-08-24,100000.0
2025-08-25,100000.0
2025-08-26,100000.0
2025-08-27,100000.0
2025-08-28,100000.0
2025-08-29,100000.0
2025-08-30,100000.0
2025-08-31,100000.0
2025-09-01,100000.0
2025-09-02,100000.0
2025-09-03,100000.0
2025-09-04,100000.0
2025-09-05,100000.0
2025-09-06,100000.0
2025-09-07,100000.0
2025-09-08,100000.0
2025-09-09,100000.0
2025-09-10,100000.0
2025-09-11,100000.0
2025-09-12,100000.0
2025-09-13,100000.0
2025-09-14,100000.0
2025-09-15,100000.0
2025-09-16,100000.0
2025-09-17,100000.0
2025-09-18,100000.0
2025-09-19,100000.0
2025-09-20,100000.0
2025-09-21,100000.0
2025-09-22,100000.0
2025-09-23,100000.0
2025-09-24,100000.0
2025-09-25,100000.0
2025-09-26,100000.0
2025-09-27,100000.0
2025-09-28,100000.0
2025-09-29,100000.0
2025-09-30,100000.0
2025-10-01,100000.0
2025-10-02,100000.0
2025-10-03,100000.0
2025-10-04,100000.0
2025-10-05,100000.0
2025-10-06,100000.0
2025-10-07,100000.0
2025-10-08,100000.0
2025-10-09,100000.0
2025-10-10,100000.0
2025-10-11,101783.76474021187
2025-10-12,101783.76474021187
2025-10-13,101783.76474021187
2025-10-14,101783.76474021187
2025-10-15,101783.76474021187
2025-10-16,101783.76474021187
2025-10-17,101783.76474021187
2025-10-18,101783.76474021187
2025-10-19,101783.76474021187
2025-10-20,101783.76474021187
2025-10-21,101783.76474021187
2025-10-22,101783.76474021187
2025-10-23,101783.76474021187
2025-10-24,101783.76474021187
2025-10-25,101783.76474021187
2025-10-26,101783.76474021187
2025-10-27,101783.76474021187
2025-10-28,101783.76474021187
2025-10-29,101783.76474021187
2025-10-30,101783.76474021187
2025-10-31,101783.76474021187
2025-11-01,101783.76474021187
2025-11-02,101783.76474021187
2025-11-03,101783.76474021187
2025-11-04,101783.76474021187
2025-11-05,101783.76474021187
2025-11-06,101783.76474021187
2025-11-07,101783.76474021187
2025-11-08,101783.76474021187
2025-11-09,101783.76474021187
2025-11-10,101783.76474021187
2025-11-11,101783.76474021187
2025-11-12,101783.76474021187
2025-11-13,101783.76474021187
2025-11-14,101783.76474021187
2025-11-15,101783.76474021187
2025-11-16,101783.76474021187
2025-11-17,101783.76474021187
2025-11-18,101783.76474021187
2025-11-19,101783.76474021187
2025-11-20,101783.76474021187
2025-11-21,101783.76474021187
2025-11-22,101783.76474021187
2025-11-23,101783.76474021187
2025-11-24,101783.76474021187
2025-11-25,101783.76474021187
2025-11-26,101783.76474021187
2025-11-27,101783.76474021187
2025-11-28,101783.76474021187
2025-11-29,101783.76474021187
2025-11-30,101783.76474021187
2025-12-01,101783.76474021187
2025-12-02,101783.76474021187
2025-12-03,101783.76474021187
2025-12-04,101783.76474021187
2025-12-05,101783.76474021187
2025-12-06,101783.76474021187
2025-12-07,101783.76474021187
2025-12-08,101783.76474021187
2025-12-09,101783.76474021187
2025-12-10,101783.76474021187
2025-12-11,101783.76474021187
2025-12-12,101783.76474021187
2025-12-13,101783.76474021187
2025-12-14,101783.76474021187
2025-12-15,101783.76474021187
2025-12-16,101783.76474021187
2025-12-17,101783.76474021187
2025-12-18,101783.76474021187
2025-12-19,101783.76474021187
2025-12-20,101783.76474021187
2025-12-21,101783.76474021187
2025-12-22,101783.76474021187
2025-12-23,101783.76474021187
2025-12-24,101783.76474021187
2025-12-25,101783.76474021187
2025-12-26,101783.76474021187
2025-12-27,101783.76474021187
2025-12-28,101783.76474021187
2025-12-29,101783.76474021187
2025-12-30,101783.76474021187
2025-12-31,101783.76474021187
2026-01-01,101783.76474021187
2026-01-02,101783.76474021187
2026-01-03,101783.76474021187
2026-01-04,101783.76474021187
2026-01-05,101783.76474021187
2026-01-06,101783.76474021187
2026-01-07,101783.76474021187
2026-01-08,101783.76474021187
2026-01-09,101783.76474021187
2026-01-10,101783.76474021187
2026-01-11,101783.76474021187
2026-01-12,101783.76474021187
2026-01-13,101783.76474021187
2026-01-14,101783.76474021187
2026-01-15,101783.76474021187
2026-01-16,101783.76474021187
2026-01-17,101783.76474021187
2026-01-18,101783.76474021187
2026-01-19,101783.76474021187
2026-01-20,101783.76474021187
2026-01-21,101783.76474021187
2026-01-22,101783.76474021187
2026-01-23,101783.76474021187
2026-01-24,101783.76474021187
2026-01-25,101783.76474021187
2026-01-26,104970.71268305651
2026-01-27,104970.71268305651
2026-01-28,104970.71268305651
2026-01-29,104970.71268305651
2026-01-30,104970.71268305651
2026-01-31,104970.71268305651
2026-02-01,103383.75903753722
2026-02-02,101519.55159783694
2026-02-03,99208.01732343809
2026-02-04,99208.01732343809
2026-02-05,99208.01732343809
2026-02-06,102810.3869973223
2026-02-07,102810.3869973223
2026-02-08,102810.3869973223
2026-02-09,102810.3869973223
2026-02-10,103504.64132388595
2026-02-11,102062.41580267776
2026-02-12,102613.29356411641
2026-02-13,102032.85797562027
2026-02-14,102032.85797562027
2026-02-15,102032.85797562027
2026-02-16,102032.85797562027
2026-02-17,102032.85797562027
2026-02-18,102032.85797562027
2026-02-19,103326.02413060085
2026-02-20,103326.02413060085
2026-02-21,103326.02413060085
2026-02-22,103326.02413060085
2026-02-23,103861.7502261207
2026-02-24,103861.7502261207
2026-02-25,103861.7502261207
2026-02-26,103861.7502261207
2026-02-27,103861.7502261207
2026-02-28,102822.22153528182
2026-03-01,102822.22153528182
2026-03-02,102822.22153528182
2026-03-03,102822.22153528182
2026-03-04,102822.22153528182
2026-03-05,102822.22153528182
2026-03-06,102822.22153528182
2026-03-07,102822.22153528182
2026-03-08,102822.22153528182
2026-03-09,105138.92617466267
2026-03-10,105138.92617466267
2026-03-11,105138.92617466267
2026-03-12,105138.92617466267
2026-03-13,105138.92617466267
2026-03-14,105138.92617466267
2026-03-15,105138.92617466267
2026-03-16,105138.92617466267
2026-03-17,105138.92617466267
2026-03-18,105138.92617466267
2026-03-19,105138.92617466267
2026-03-20,105138.92617466267
2026-03-21,105138.92617466267
2026-03-22,105138.92617466267
2026-03-23,105138.92617466267
2026-03-24,105138.92617466267
2026-03-25,105138.92617466267
2026-03-26,105138.92617466267
2026-03-27,105138.92617466267
2026-03-28,105222.0912650591
2026-03-29,105222.0912650591
2026-03-30,105222.0912650591
2026-03-31,105222.0912650591
2026-04-01,105222.0912650591
2026-04-02,105390.18527768507
2026-04-03,105390.18527768507
2026-04-04,105390.18527768507
2026-04-05,105390.18527768507
2026-04-06,105390.18527768507
2026-04-07,105390.18527768507
2026-04-08,105390.18527768507
2026-04-09,105390.18527768507
2026-04-10,105390.18527768507
2026-04-11,105390.18527768507
2026-04-12,105390.18527768507
2026-04-13,105390.18527768507
2026-04-14,105390.18527768507
2026-04-15,105390.18527768507
2026-04-16,105390.18527768507
2026-04-17,105390.18527768507
2026-04-18,105390.18527768507
2026-04-19,103716.22942477633
2026-04-20,100878.14959196105
2026-04-21,100878.14959196105
2026-04-22,100878.14959196105
2026-04-23,100878.14959196105
2026-04-24,100878.14959196105
2026-04-25,100453.51991095324
2026-04-26,100453.51991095324
2026-04-27,100453.51991095324
2026-04-28,99314.64858044246
2026-04-29,99314.64858044246
2026-04-30,99314.64858044246
2026-05-01,99314.64858044246
2026-05-02,99314.64858044246
2026-05-03,99314.64858044246
2026-05-04,99314.64858044246
2026-05-05,99314.64858044246
2026-05-06,99314.64858044246
2026-05-07,97088.484130077
2026-05-08,97088.484130077
2026-05-09,97088.484130077
2026-05-10,97088.484130077
2026-05-11,97088.484130077
2026-05-12,97088.484130077
2026-05-13,97088.484130077
2026-05-14,97088.484130077
2026-05-15,97088.484130077
2026-05-16,97088.484130077
2026-05-17,97088.484130077
2026-05-18,97088.484130077
2026-05-19,97088.484130077
2026-05-20,97088.484130077
2026-05-21,97088.484130077
2026-05-22,97088.484130077
2026-05-23,97088.484130077
2026-05-24,97088.484130077
2026-05-25,97088.484130077
2026-05-26,97088.484130077
2026-05-27,97088.484130077
2026-05-28,97088.484130077
2026-05-29,97088.484130077
2026-05-30,97088.484130077
2026-05-31,97088.484130077
2026-06-01,97088.484130077
2026-06-02,97088.484130077
2026-06-03,97088.484130077
2026-06-04,97088.484130077
2026-06-05,97088.484130077
2026-06-06,97088.484130077
2026-06-07,97757.6390529505
2026-06-08,97757.6390529505
2026-06-09,97757.6390529505
2026-06-10,97757.6390529505
2026-06-11,97757.6390529505
2026-06-12,97757.6390529505
2026-06-13,97757.6390529505
2026-06-14,97757.6390529505
2026-06-15,97757.6390529505
2026-06-16,97757.6390529505
2026-06-17,97757.6390529505
2026-06-18,97757.6390529505
2026-06-19,97757.6390529505
2026-06-20,97757.6390529505
2026-06-21,97757.6390529505
2026-06-22,97757.6390529505
2026-06-23,97757.6390529505
2026-06-24,97757.6390529505
2026-06-25,97757.6390529505
2026-06-26,97757.6390529505
2026-06-27,97757.6390529505
