symbol,direction,entry_date,entry_price,exit_date,exit_price,reason,pnl_usd,pnl_pct,bars_held,atr_1h_at_entry,ema50_4h_at_entry,ema50_4h_slope_at_entry
ETHUSDT,short,2023-07-12,1870.414008,2023-07-13,1882.493426,rsi_cross_back,-32.083559584233925,-0.0064167119168467845,14,9.570627066569186,1885.499061558245,-3.7211987165727756e-05
ETHUSDT,long,2023-07-16,1933.396602,2023-07-16,1930.56381,rsi_cross_back,-7.323596039636274,-0.0014651892928070342,1,6.864233202393428,1916.478080098643,0.00019069049884502768
ETHUSDT,short,2023-07-17,1910.171958,2023-07-18,1914.906942,rsi_cross_back,-12.358611203694185,-0.002472696660159812,3,12.29905466094163,1917.2984760556355,-0.0006575610982555236
ETHUSDT,short,2023-07-18,1907.78148,2023-07-18,1900.91974,rsi_cross_back,18.039130804310844,0.0036096947470281027,20,10.958481106079596,1917.0593201318852,-0.0001247358857981963
ETHUSDT,short,2023-07-18,1897.589442,2023-07-19,1910.8277580000001,rsi_cross_back,-34.62858205283413,-0.006928053009788937,1,10.514422342188317,1913.5991951667474,-0.00045942478311119346
ETHUSDT,short,2023-07-23,1880.2759800000001,2023-07-23,1883.143296,rsi_cross_back,-7.607907603158454,-0.00152262231243383,1,7.848172645314491,1896.559195995083,-0.00015986003256838286
ETHUSDT,short,2023-07-25,1854.600846,2023-07-25,1864.357054,rsi_cross_back,-26.1451980417036,-0.005233014769927213,3,6.340554663235418,1884.8038251553348,-0.0007373408758876565
ETHUSDT,short,2023-07-25,1854.660858,2023-07-25,1857.668392,rsi_cross_back,-8.086650637933994,-0.0016189832442388141,1,7.0089497016000255,1883.5723026002238,-0.0006533956153285855
ETHUSDT,short,2023-07-26,1856.1711599999999,2023-07-26,1859.338058,rsi_cross_back,-8.506813013239476,-0.0017032394869638257,2,6.169125167391425,1880.6336859022074,-0.0004983608231352379
ETHUSDT,short,2023-07-26,1855.4110079999998,2023-07-26,1858.998126,rsi_cross_back,-9.63653479987169,-0.001929597426608809,1,6.085051903005714,1879.7735413570229,-0.00045736953008575785
ETHUSDT,short,2023-07-26,1854.9309119999998,2023-07-26,1857.6284,rsi_cross_back,-7.251251351347258,-0.0014521138888704543,7,6.061447814326356,1879.7735413570229,-0.00045736953008575785
ETHUSDT,short,2023-07-31,1870.614048,2023-07-31,1872.395446,rsi_cross_back,-4.750552597875421,-0.0009514005194819486,10,6.977363965403477,1873.3928459742751,-0.00025273175398368247
ETHUSDT,short,2023-08-03,1840.8681,2023-08-03,1847.050516,rsi_cross_back,-16.712427559800066,-0.003347182952737393,1,6.946776381759419,1858.9158634878231,-0.0004673760027937859
ETHUSDT,short,2023-08-03,1840.307988,2023-08-04,1839.072112,rsi_cross_back,3.354776077377187,0.0006720106253235159,15,7.675449954746744,1857.6950973603475,-0.0002683118610138093
ETHUSDT,short,2023-08-05,1831.586244,2023-08-05,1833.943138,rsi_cross_back,-6.41587914461682,-0.001285151077568436,1,4.565973971252963,1849.424779128076,-0.0003449365092462495
ETHUSDT,short,2023-08-07,1832.836494,2023-08-07,1836.502626,rsi_cross_back,-9.965305712537674,-0.0019962574232660346,1,5.030213583119087,1844.6921162796607,-0.00013234495602573523
ETHUSDT,short,2023-08-07,1833.6866639999998,2023-08-07,1835.2628740000002,rsi_cross_back,-4.286931372824473,-0.0008588469926190667,1,4.914673956873096,1844.3853666216348,-0.00016628772645513963
ETHUSDT,short,2023-08-07,1834.586844,2023-08-07,1828.73418,rsi_cross_back,15.974051926188922,0.003200390775219164,12,4.640604476403152,1844.3853666216348,-0.00016628772645513963
ETHUSDT,long,2023-08-09,1854.17076,2023-08-10,1853.159294,rsi_cross_back,-2.7232225374221657,-0.0005455085485222,5,6.936306977154486,1844.6901430957732,8.209246523968505e-05
ETHUSDT,long,2023-08-10,1854.4908239999997,2023-08-10,1850.5498160000002,rsi_cross_back,-10.608460261706265,-0.002125115934248245,1,4.633950438679863,1845.6328997525436,0.00012003518432816139
ETHUSDT,long,2023-08-10,1857.4914239999998,2023-08-10,1852.599406,rsi_cross_back,-13.145732979332823,-0.0026336692254896876,2,4.950038898657644,1845.8402370171498,0.00011233938484406416
ETHUSDT,short,2023-08-19,1671.53424,2023-08-20,1673.6652000000001,rsi_cross_back,-6.354378731381099,-0.0012732295563055995,4,9.921552836482476,1768.0160148118769,-0.002088049290617511
ETHUSDT,short,2023-08-20,1667.163366,2023-08-20,1670.385856,rsi_cross_back,-9.627499615989928,-0.0019291889885352242,8,8.877773392998625,1764.1593083486662,-0.0021813752991491154
ETHUSDT,short,2023-08-21,1676.7252780000001,2023-08-21,1677.854362,rsi_cross_back,-3.3579083127812352,-0.0006729332566469681,1,6.5674214258937385,1742.3320045651883,-0.0015251097481000049
ETHUSDT,short,2023-08-21,1671.4342199999999,2023-08-21,1677.6544020000001,rsi_cross_back,-18.50047250012039,-0.0037076658891037617,7,7.134562351918565,1742.3320045651883,-0.0015251097481000049
ETHUSDT,short,2023-08-23,1643.318598,2023-08-23,1648.6702,rsi_cross_back,-16.193910319487173,-0.003246011239846469,3,10.785101653404217,1706.3760343928623,-0.001458800797258887
ETHUSDT,short,2023-08-24,1667.9235179999998,2023-08-24,1669.985936,rsi_cross_back,-6.16020401238817,-0.001234991238872496,1,9.436013462730543,1698.6437484727603,-0.0005752481047251121
