,equity
2022-06-16,10175.837473589052
2022-06-17,9844.076047727169
2022-06-18,9175.78458347013
2022-06-19,9175.78458347013
2022-06-20,9010.628470504287
2022-06-21,8911.903429824584
2022-06-22,8813.814364657022
2022-06-23,8808.234323315333
2022-06-24,8791.524041766164
2022-06-25,8546.372066443664
2022-06-26,8082.30276370061
2022-06-27,8082.30276370061
2022-06-28,8027.237302985755
2022-06-29,8004.735200148918
2022-06-30,7742.894349348677
2022-07-01,7742.894349348677
2022-07-02,7638.535229506632
2022-07-03,7559.138554202234
2022-07-04,7542.829362678706
2022-07-05,7352.6293838286665
2022-07-06,7352.6293838286665
2022-07-07,7213.433962831978
2022-07-08,7028.058758014305
2022-07-09,7003.651128502489
2022-07-10,6920.934115519877
2022-07-11,6920.934115519877
2022-07-12,6802.666821377994
2022-07-13,6802.666821377994
2022-07-14,6802.666821377994
2022-07-15,6739.272557448106
2022-07-16,6661.804885906235
2022-07-17,6599.123005505189
2022-07-18,6255.085460371466
2022-07-19,6114.93703110568
2022-07-20,5818.558119963836
2022-07-21,5679.244832190563
2022-07-22,5566.146477575856
2022-07-23,5554.306838007899
2022-07-24,5554.306838007899
2022-07-25,5256.926928840268
2022-07-26,5243.8357319396455
2022-07-27,5203.941956991702
2022-07-28,5193.561690284943
2022-07-29,5117.377730379815
2022-07-30,5117.377730379815
2022-07-31,5096.9019462042625
2022-08-01,5096.9019462042625
2022-08-02,4788.093819705508
2022-08-03,4788.093819705508
2022-08-04,4685.656423314729
2022-08-05,4660.016201008674
2022-08-06,4647.2520795217
2022-08-07,4647.2520795217
2022-08-08,4578.816589542341
2022-08-09,4578.816589542341
2022-08-10,4578.816589542341
2022-08-11,4562.646862467969
2022-08-12,4513.899896042399
2022-08-13,4513.899896042399
2022-08-14,4475.06435010845
2022-08-15,4445.261297714897
2022-08-16,4403.604444423239
2022-08-17,4334.501415982646
2022-08-18,4334.501415982646
2022-08-19,4098.293695174599
2022-08-20,4066.1367759566942
2022-08-21,4051.283023634706
2022-08-22,3933.3606700937735
2022-08-23,3916.928016050703
2022-08-24,3786.666902621788
2022-08-25,3736.342260546762
2022-08-26,3717.8119319803477
2022-08-27,3655.0098775610313
2022-08-28,3641.364663077112
2022-08-29,3551.5837161498603
2022-08-30,3551.5837161498603
2022-08-31,3551.5837161498603
2022-09-01,3537.3024320042823
2022-09-02,3537.3024320042823
2022-09-03,3498.7073543215874
2022-09-04,3475.1574076517804
2022-09-05,3475.1574076517804
2022-09-06,3441.591946930888
2022-09-07,3427.429973417888
2022-09-08,3427.429973417888
2022-09-09,3083.2596854486424
2022-09-10,2884.7824379516887
2022-09-11,2825.734417904522
2022-09-12,2796.31451107051
2022-09-13,2722.547501625345
2022-09-14,2614.440354308061
2022-09-15,2588.7352909824635
2022-09-16,2575.7019266991083
2022-09-17,2575.7019266991083
2022-09-18,2575.7019266991083
2022-09-19,2522.333152123765
2022-09-20,2492.533508754647
2022-09-21,2396.027556158513
2022-09-22,2375.428848804698
2022-09-23,2326.6790591919926
2022-09-24,2326.6790591919926
2022-09-25,2326.6790591919926
2022-09-26,2326.6790591919926
2022-09-27,2291.285145714092
2022-09-28,2240.5069260763553
2022-09-29,2224.8285356892216
2022-09-30,2216.4658032471875
2022-10-01,2196.2319949120106
2022-10-02,2196.2319949120106
2022-10-03,2128.0343829414082
2022-10-04,2077.281522831789
2022-10-05,2056.3379066470125
2022-10-06,1908.4590345003078
2022-10-07,1844.687878276563
2022-10-08,1831.5367434998257
2022-10-09,1808.7809026020134
2022-10-10,1779.7434295577632
2022-10-11,1773.2615234972511
2022-10-12,1767.1703740623389
2022-10-13,1762.4541433153395
2022-10-14,1757.3978874688548
2022-10-15,1735.1118249168233
2022-10-16,1735.1118249168233
2022-10-17,1735.1118249168233
2022-10-18,1690.5057607113865
2022-10-19,1656.2129336328496
2022-10-20,1585.5555151970661
2022-10-21,1585.5555151970661
2022-10-22,1526.4454808538017
2022-10-23,1517.3780980921315
2022-10-24,1502.6066344452547
2022-10-25,1502.6066344452547
2022-10-26,1410.2841212074943
2022-10-27,1410.2841212074943
2022-10-28,1398.9386002162532
2022-10-29,1388.4728639232699
2022-10-30,1357.9019673432485
2022-10-31,1317.3485577526747
2022-11-01,1317.3485577526747
2022-11-02,1310.434442757613
2022-11-03,1296.8024449886343
2022-11-04,1296.8024449886343
2022-11-05,1296.8024449886343
2022-11-06,1295.1858760729742
2022-11-07,1295.1858760729742
2022-11-08,1274.2462614437952
2022-11-09,1298.4361880522217
2022-11-10,1313.497368735196
2022-11-11,1313.497368735196
2022-11-12,1306.1866565072273
2022-11-13,1313.7202495089289
2022-11-14,1312.708935266103
2022-11-15,1267.2575236410082
2022-11-16,1254.8272989590134
2022-11-17,1254.8272989590134
2022-11-18,1250.8529518255584
2022-11-19,1250.8529518255584
2022-11-20,1248.5883409918986
2022-11-21,1198.2119767695035
2022-11-22,1195.7432484841042
2022-11-23,1195.7432484841042
2022-11-24,1195.7432484841042
2022-11-25,1172.9601289224026
2022-11-26,1175.1017790799706
2022-11-27,1175.1017790799706
2022-11-28,1175.1017790799706
2022-11-29,1175.1017790799706
2022-11-30,1096.0819501206477
2022-12-01,1075.043701570325
2022-12-02,1062.747481570366
2022-12-03,1049.859378409938
2022-12-04,1041.7025575961447
2022-12-05,993.1409195765449
2022-12-06,993.1409195765449
2022-12-07,986.1404915616431
2022-12-08,967.6959710581821
2022-12-09,961.700397232784
2022-12-10,957.8871120432909
2022-12-11,954.2049203753248
2022-12-12,944.4136131143657
2022-12-13,935.4640562713565
2022-12-14,933.0923985238844
2022-12-15,904.7812075267688
2022-12-16,904.7812075267688
2022-12-17,904.7812075267688
2022-12-18,896.030530170516
2022-12-19,896.030530170516
2022-12-20,874.86045040145
2022-12-21,859.906418289997
2022-12-22,859.656120944926
2022-12-23,855.172806548591
2022-12-24,855.172806548591
2022-12-25,819.0983669357547
2022-12-26,762.9832333937825
2022-12-27,727.0011004668102
2022-12-28,727.0011004668102
2022-12-29,718.3206060978501
2022-12-30,672.1639056524882
2022-12-31,672.1639056524882
2023-01-01,670.6304614368784
2023-01-02,663.4637762251124
2023-01-03,608.3909926771792
2023-01-04,594.9261669865879
2023-01-05,595.8162222451058
2023-01-06,595.8162222451058
2023-01-07,591.6568691935939
2023-01-08,589.8490276977296
2023-01-09,590.666880861296
2023-01-10,587.104109001968
2023-01-11,586.1780841286678
2023-01-12,572.5654984858177
2023-01-13,552.8175538278033
2023-01-14,551.4232026193387
2023-01-15,546.203210190051
2023-01-16,546.203210190051
2023-01-17,533.2924536199254
2023-01-18,487.5254272892863
2023-01-19,479.8320716191219
2023-01-20,466.1033349384473
2023-01-21,453.17268270084503
2023-01-22,452.2453952889199
2023-01-23,442.59755906281055
2023-01-24,440.99205270199985
2023-01-25,436.03542284557756
2023-01-26,436.03542284557756
2023-01-27,436.03542284557756
2023-01-28,436.03542284557756
2023-01-29,431.02976119163816
2023-01-30,423.9071396834315
2023-01-31,420.6350919136401
2023-02-01,418.4845493295536
2023-02-02,418.4845493295536
2023-02-03,414.4414904406861
2023-02-04,412.88141028982335
2023-02-05,412.88141028982335
2023-02-06,412.88141028982335
2023-02-07,412.88141028982335
2023-02-08,412.88141028982335
2023-02-09,412.88141028982335
2023-02-10,411.37966000752374
2023-02-11,411.37966000752374
2023-02-12,411.37966000752374
2023-02-13,411.37966000752374
2023-02-14,410.13064742725516
2023-02-15,404.11411285714956
2023-02-16,402.22261544584813
2023-02-17,400.70249020459727
2023-02-18,400.70249020459727
2023-02-19,396.5004870001662
2023-02-20,369.03232226337144
2023-02-21,354.646735451181
2023-02-22,340.8217139094784
2023-02-23,339.00253593064025
2023-02-24,329.21824651289865
2023-02-25,316.9793589877262
2023-02-26,313.9989051148632
2023-02-27,313.9989051148632
2023-02-28,313.9989051148632
2023-03-01,310.3385449104217
2023-03-02,302.40898493376835
2023-03-03,281.0629088280886
2023-03-04,281.0629088280886
2023-03-05,280.6886650041927
2023-03-06,280.6886650041927
2023-03-07,279.0891804235947
2023-03-08,279.0891804235947
2023-03-09,276.0515568514775
2023-03-10,268.5197672012267
2023-03-11,268.5197672012267
2023-03-12,268.5197672012267
2023-03-13,253.04660575695104
2023-03-14,240.867656268356
2023-03-15,239.56787473050858
2023-03-16,232.26006172573466
2023-03-17,218.75096029165852
2023-03-18,216.15141764747722
2023-03-19,214.43428389734166
2023-03-20,214.43428389734166
2023-03-21,211.27047750700945
2023-03-22,210.52690558699865
2023-03-23,209.47126461182015
2023-03-24,209.47126461182015
2023-03-25,207.55779827220925
2023-03-26,200.6218685270747
2023-03-27,197.227073444354
2023-03-28,190.43688824565257
2023-03-29,184.84711147703197
2023-03-30,178.7573928309603
2023-03-31,177.62326508605918
2023-04-01,176.97793404457653
2023-04-02,176.97793404457653
2023-04-03,172.34653402230686
2023-04-04,171.7448325300407
2023-04-05,166.64999637476038
2023-04-06,166.64999637476038
2023-04-07,163.35106100977427
2023-04-08,163.35106100977427
2023-04-09,159.8067787055351
2023-04-10,156.30598267295684
2023-04-11,154.51700840275373
2023-04-12,151.29198064762323
2023-04-13,151.29198064762323
2023-04-14,149.44959755858554
2023-04-15,149.44959755858554
2023-04-16,146.00600619780957
2023-04-17,132.34458377100182
2023-04-18,127.84683352007039
2023-04-19,127.52209537914221
2023-04-20,123.66207754240908
2023-04-21,120.88534588427534
2023-04-22,119.60047764803356
2023-04-23,119.22567956456263
2023-04-24,118.38280809797088
2023-04-25,118.38280809797088
2023-04-26,112.37326725455826
2023-04-27,112.09139924896672
2023-04-28,112.09139924896672
2023-04-29,110.19369890362083
2023-04-30,106.95722807886321
2023-05-01,104.8934367790253
2023-05-02,102.23347594497804
2023-05-03,101.9208004441601
2023-05-04,101.32276457814967
2023-05-05,100.34636276026058
2023-05-06,100.10743123830486
2023-05-07,100.10743123830486
2023-05-08,98.4149894219211
2023-05-09,96.50235178946579
2023-05-10,95.16746604569867
2023-05-11,92.98775091669778
2023-05-12,90.65815714114139
2023-05-13,87.32219547560089
2023-05-14,86.76669580184337
2023-05-15,85.1044477029416
2023-05-16,84.68780702623438
2023-05-17,84.41486294224686
2023-05-18,80.1745908595758
2023-05-19,79.90456377491547
2023-05-20,78.52059538929066
2023-05-21,77.62614236964639
2023-05-22,76.40381581675443
2023-05-23,76.15249417679253
2023-05-24,75.94717326249385
2023-05-25,74.08203368848545
2023-05-26,71.99898391375575
2023-05-27,71.39672042677947
2023-05-28,67.54228283736091
2023-05-29,66.58546605337492
2023-05-30,66.42467454651192
2023-05-31,64.85781814606916
2023-06-01,63.1899021726569
2023-06-02,62.68109023189832
2023-06-03,62.41255580123603
2023-06-04,61.806539035412634
2023-06-05,61.6687757703166
2023-06-06,61.043365088158914
2023-06-07,60.9287492643478
2023-06-08,60.5412265230988
2023-06-09,60.5412265230988
2023-06-10,60.5412265230988
2023-06-11,60.5412265230988
2023-06-12,60.5412265230988
2023-06-13,59.80102794583864
2023-06-14,58.182035437687716
2023-06-15,53.55841100436395
2023-06-16,53.312242902474495
2023-06-17,53.13607116331701
2023-06-18,51.80494163823684
2023-06-19,49.94033489524572
2023-06-20,49.18353028621655
2023-06-21,45.23299144505885
2023-06-22,44.59422116183623
2023-06-23,44.586832085658784
2023-06-24,44.586832085658784
2023-06-25,44.572581889468616
2023-06-26,44.294026718734145
2023-06-27,43.96690939044246
2023-06-28,42.605629914721405
2023-06-29,42.605629914721405
2023-06-30,41.751225006694845
2023-07-01,41.546258102376235
2023-07-02,40.58463043410506
2023-07-03,39.471748944816795
2023-07-04,39.14048421141568
2023-07-05,39.14048421141568
2023-07-06,37.4493495022772
2023-07-07,36.91736195197489
2023-07-08,36.337893794916816
2023-07-09,32.86627719841595
2023-07-10,32.93844774638996
2023-07-11,32.632188220213635
2023-07-12,32.632188220213635
2023-07-13,32.632188220213635
2023-07-14,32.632188220213635
2023-07-15,32.632188220213635
2023-07-16,32.40656174635531
2023-07-17,32.10759146545677
2023-07-18,31.885714800782214
2023-07-19,31.885714800782214
2023-07-20,31.885714800782214
2023-07-21,31.885714800782214
2023-07-22,31.885714800782214
2023-07-23,31.885714800782214
2023-07-24,31.640013569175554
2023-07-25,31.640013569175554
2023-07-26,30.28736157228434
2023-07-27,30.134654112971994
2023-07-28,30.134654112971994
2023-07-29,30.065476854418513
2023-07-30,30.018870476384368
2023-07-31,30.018870476384368
2023-08-01,29.97664144934229
2023-08-02,29.692310815975947
2023-08-03,29.692310815975947
2023-08-04,29.160163184769115
2023-08-05,29.160163184769115
2023-08-06,29.01116769145564
2023-08-07,29.01116769145564
2023-08-08,28.824004702233623
2023-08-09,28.508721089694607
2023-08-10,28.243931259230017
2023-08-11,28.179789451845014
2023-08-12,28.179789451845014
2023-08-13,28.179789451845014
2023-08-14,28.119560141243817
2023-08-15,28.119560141243817
2023-08-16,28.046100118550655
2023-08-17,26.91347243666471
2023-08-18,26.535109204349276
2023-08-19,24.85313193991162
2023-08-20,24.785838113522807
2023-08-21,24.456727003891146
2023-08-22,24.20471884411043
2023-08-23,24.186756955698733
2023-08-24,24.186756955698733
2023-08-25,24.147796030556634
2023-08-26,24.147796030556634
2023-08-27,23.855605879613282
2023-08-28,23.855605879613282
2023-08-29,23.781002434202616
2023-08-30,23.73112771137568
2023-08-31,23.64782206410819
2023-09-01,23.558530468427474
2023-09-02,23.48368535717648
2023-09-03,23.26304272792612
2023-09-04,23.11834722702822
2023-09-05,22.8887223682371
2023-09-06,22.614452940805442
2023-09-07,22.104308499991244
2023-09-08,21.468396180505177
2023-09-09,21.0359260170036
2023-09-10,20.77791894095135
2023-09-11,19.272878269933035
2023-09-12,19.230251241223684
2023-09-13,19.20789871656147
2023-09-14,19.09250444009101
2023-09-15,19.09250444009101
2023-09-16,19.09250444009101
2023-09-17,19.024762857847424
2023-09-18,19.024762857847424
2023-09-19,18.972448957008663
2023-09-20,18.806457540851092
2023-09-21,18.806457540851092
2023-09-22,18.601998128826935
2023-09-23,18.53467748858822
2023-09-24,17.84614180548443
2023-09-25,17.065931610961556
2023-09-26,17.065931610961556
2023-09-27,16.796820962109265
2023-09-28,16.24445542279185
2023-09-29,15.856685148061697
2023-09-30,15.856685148061697
2023-10-01,15.568530941149518
2023-10-02,15.43626029966468
2023-10-03,15.195755742956113
2023-10-04,14.983640662789082
2023-10-05,14.86899257165147
2023-10-06,14.242035306730322
2023-10-07,14.242035306730322
2023-10-08,14.153071784527999
2023-10-09,14.136688971346132
2023-10-10,13.617042581466594
2023-10-11,13.149793362124216
2023-10-12,13.10279953358725
2023-10-13,12.880485754887593
2023-10-14,12.880485754887593
2023-10-15,12.78778999480944
2023-10-16,12.76420870611585
2023-10-17,12.756155193015575
2023-10-18,12.631618249123578
2023-10-19,12.586437265270025
2023-10-20,12.586437265270025
2023-10-21,12.586437265270025
2023-10-22,12.262855570512736
2023-10-23,12.189519038291195
2023-10-24,12.121216619524324
2023-10-25,12.121433607140021
2023-10-26,11.895166157060073
2023-10-27,11.866541511249078
2023-10-28,11.866541511249078
2023-10-29,11.57726814466843
2023-10-30,11.331338723690253
2023-10-31,11.331338723690253
2023-11-01,10.697662642416075
2023-11-02,10.771195059841398
2023-11-03,10.717174578371814
2023-11-04,10.717174578371814
2023-11-05,10.717174578371814
2023-11-06,10.696942038789901
2023-11-07,10.56881762846672
2023-11-08,10.437418701787388
2023-11-09,10.064192909165453
2023-11-10,10.064192909165453
2023-11-11,10.037651592016276
2023-11-12,9.903033834071719
2023-11-13,9.903033834071719
2023-11-14,9.667215534379313
2023-11-15,9.418823321992845
2023-11-16,9.39573246442244
2023-11-17,9.39573246442244
2023-11-18,9.39573246442244
2023-11-19,9.39573246442244
2023-11-20,9.06649607402459
2023-11-21,8.823492885227816
2023-11-22,8.823492885227816
2023-11-23,8.823492885227816
2023-11-24,8.52390239748675
2023-11-25,8.510089798731839
2023-11-26,8.510089798731839
2023-11-27,8.510089798731839
2023-11-28,8.247140854787908
2023-11-29,8.247140854787908
2023-11-30,8.247140854787908
2023-12-01,7.9165973134171965
2023-12-02,7.711633907237749
2023-12-03,7.536724930211267
2023-12-04,7.037172198973851
2023-12-05,6.761428855138611
2023-12-06,6.743622417817756
2023-12-07,6.560298730636491
2023-12-08,6.504616567734882
2023-12-09,6.472863294654364
2023-12-10,6.472863294654364
2023-12-11,6.24756020813303
2023-12-12,6.23933258567619
2023-12-13,6.227394479587794
2023-12-14,6.122338865685335
2023-12-15,6.122338865685335
2023-12-16,6.046010734687017
2023-12-17,6.035193447016717
2023-12-18,6.035193447016717
2023-12-19,6.035193447016717
2023-12-20,6.035193447016717
2023-12-21,5.842987968468929
2023-12-22,5.614599757285032
2023-12-23,5.6046417780933675
2023-12-24,5.6046417780933675
2023-12-25,5.451537586904506
2023-12-26,5.279714958790379
2023-12-27,5.107928838528877
2023-12-28,4.9513006295199835
2023-12-29,4.900074902704931
2023-12-30,4.895219233657955
2023-12-31,4.895219233657955
2024-01-01,4.874292069056546
2024-01-02,4.640825834344338
2024-01-03,4.640825834344338
2024-01-04,4.640825834344338
2024-01-05,4.640825834344338
2024-01-06,4.575766433188542
2024-01-07,4.297841870291609
2024-01-08,4.2713935195899415
2024-01-09,4.1551473196491555
2024-01-10,4.118319869609981
2024-01-11,4.085943504201373
2024-01-12,3.954302901647209
2024-01-13,3.8893487150036994
2024-01-14,3.7253102777830063
2024-01-15,3.6996875841960186
2024-01-16,3.6545396036441486
2024-01-17,3.555867279597541
2024-01-18,3.5198773233573615
2024-01-19,3.5198773233573615
2024-01-20,3.464868428449237
2024-01-21,3.3696473268921525
2024-01-22,3.3696473268921525
2024-01-23,3.1829328670508654
2024-01-24,3.135736259076773
2024-01-25,3.127270295311092
2024-01-26,3.112747027049869
2024-01-27,3.0854891407675415
2024-01-28,3.0854891407675415
2024-01-29,3.0854891407675415
2024-01-30,3.0445957210651606
2024-01-31,3.0445957210651606
2024-02-01,3.0445957210651606
2024-02-02,3.0445957210651606
2024-02-03,3.0445957210651606
2024-02-04,3.037257404035825
2024-02-05,2.982668633932351
2024-02-06,2.982668633932351
2024-02-07,2.963244177210218
2024-02-08,2.939964613459565
2024-02-09,2.849798508806991
2024-02-10,2.849798508806991
2024-02-11,2.8171759093506843
2024-02-12,2.811822169693711
2024-02-13,2.803698402688495
2024-02-14,2.6940305499866852
2024-02-15,2.51364481171942
2024-02-16,2.46824228171303
2024-02-17,2.46824228171303
2024-02-18,2.443403884186104
2024-02-19,2.3799685297634015
2024-02-20,2.3088638700571265
2024-02-21,2.3088638700571265
2024-02-22,2.3088638700571265
2024-02-23,2.3088638700571265
2024-02-24,2.3088638700571265
2024-02-25,2.2446389751064717
2024-02-26,2.239368209483225
2024-02-27,2.112436006275918
2024-02-28,2.039466834204251
2024-02-29,2.0511731147275993
2024-03-01,2.0061713717454057
2024-03-02,1.9972356580244814
2024-03-03,1.9774545927849432
2024-03-04,1.914868929322519
2024-03-05,1.9123923005221506
2024-03-06,1.9119152080069328
2024-03-07,1.8296278035856928
2024-03-08,1.8249517164133924
2024-03-09,1.7881882354810605
2024-03-10,1.7114982105666996
2024-03-11,1.665730774792929
2024-03-12,1.64696835771732
2024-03-13,1.642039637920407
2024-03-14,1.642963862851559
2024-03-15,1.549970147584869
2024-03-16,1.5425934499351568
2024-03-17,1.523953379657379
2024-03-18,1.523953379657379
2024-03-19,1.5391950511544954
2024-03-20,1.5391950511544954
2024-03-21,1.5391950511544954
2024-03-22,1.5249467613807357
2024-03-23,1.497055848077238
2024-03-24,1.4773664584051527
2024-03-25,1.4567117578283777
2024-03-26,1.4278585008113216
2024-03-27,1.41223885782127
2024-03-28,1.4008019591969594
2024-03-29,1.4002741682036997
2024-03-30,1.3944501646148557
2024-03-31,1.3745206774165517
2024-04-01,1.3745206774165517
2024-04-02,1.3720863954086289
2024-04-03,1.348711588214821
2024-04-04,1.2507815408819245
2024-04-05,1.2507815408819245
2024-04-06,1.2384712762904986
2024-04-07,1.2008714361006898
2024-04-08,1.1821790384989055
2024-04-09,1.1015203171205183
2024-04-10,1.1008534969543589
2024-04-11,1.0922254474797275
2024-04-12,1.0858547563945302
2024-04-13,1.0858547563945302
2024-04-14,1.0858547563945302
2024-04-15,1.0805993496217123
2024-04-16,1.0805993496217123
2024-04-17,1.070621243267671
2024-04-18,1.070621243267671
2024-04-19,1.0619656157709751
2024-04-20,1.0615368529307625
2024-04-21,1.0395489045520983
2024-04-22,1.0385243094227408
2024-04-23,1.030916510501123
2024-04-24,1.0291262765506117
2024-04-25,1.0085433874997745
2024-04-26,1.0085433874997745
2024-04-27,0.9989826789947037
2024-04-28,0.9989826789947037
2024-04-29,0.9943660891415084
2024-04-30,0.9801193131787782
2024-05-01,0.9374683797831277
2024-05-02,0.9112704517705088
2024-05-03,0.8999410897335457
2024-05-04,0.8883179350849676
2024-05-05,0.885828158890632
2024-05-06,0.8712718248307965
2024-05-07,0.8712718248307965
2024-05-08,0.8573361490352546
2024-05-09,0.8573361490352546
2024-05-10,0.8510423165938708
2024-05-11,0.8482703156697038
2024-05-12,0.8437082680092527
2024-05-13,0.8437082680092527
2024-05-14,0.8150234041495428
2024-05-15,0.7894040836918267
2024-05-16,0.7847609289397955
2024-05-17,0.7756820223604279
2024-05-18,0.7733370829810775
2024-05-19,0.7236109360605425
2024-05-20,0.7189352588839659
2024-05-21,0.7007175626570536
2024-05-22,0.6811023397861453
2024-05-23,0.6639490255525112
2024-05-24,0.639444175702192
2024-05-25,0.6335920116894406
2024-05-26,0.6255241381314535
2024-05-27,0.6151297917342042
2024-05-28,0.6070144833998103
2024-05-29,0.582291141583196
2024-05-30,0.576071419238565
2024-05-31,0.5728029987549543
2024-06-01,0.5649293344876475
2024-06-02,0.5448453697816846
2024-06-03,0.5263684971921404
2024-06-04,0.5055734581871127
2024-06-05,0.5011011580096875
2024-06-06,0.4942100547128291
2024-06-07,0.4928840900912388
2024-06-08,0.4912643251922014
2024-06-09,0.48785298767183416
2024-06-10,0.4850456547200911
2024-06-11,0.48272549018520255
2024-06-12,0.48272549018520255
2024-06-13,0.4814129810954647
2024-06-14,0.4747291109872603
2024-06-15,0.4747291109872603
2024-06-16,0.4747291109872603
2024-06-17,0.4734288320107761
2024-06-18,0.4670928052361571
2024-06-19,0.4665043050862309
2024-06-20,0.4665043050862309
2024-06-21,0.46436229460963735
2024-06-22,0.4629363221890572
2024-06-23,0.4629363221890572
2024-06-24,0.4223677806999711
2024-06-25,0.42038238678302803
2024-06-26,0.40217063826851257
2024-06-27,0.40023243955995413
2024-06-28,0.3971874941495041
2024-06-29,0.3971874941495041
2024-06-30,0.3971874941495041
2024-07-01,0.39560829014756355
2024-07-02,0.3922537940453181
2024-07-03,0.3922537940453181
2024-07-04,0.3875624315925002
2024-07-05,0.3746176086166979
2024-07-06,0.3736381074152921
