,equity
2022-07-05,60.22212934386801
2022-07-06,58.09829539324201
2022-07-07,54.01384094260922
2022-07-08,47.51545713483584
2022-07-09,45.272456936969355
2022-07-10,44.47810491569234
2022-07-11,44.31488532806741
2022-07-12,42.49431317228214
2022-07-13,40.74689643349128
2022-07-14,39.76380792283543
2022-07-15,38.8801203825346
2022-07-16,38.795735086079254
2022-07-17,38.795735086079254
2022-07-18,38.414350234478675
2022-07-19,37.56384147124606
2022-07-20,37.34912274149233
2022-07-21,33.694100541628316
2022-07-22,32.97468317603387
2022-07-23,32.3808373726274
2022-07-24,29.162434731214837
2022-07-25,26.108873104888517
2022-07-26,26.07971124419144
2022-07-27,24.126826951082897
2022-07-28,24.126826951082897
2022-07-29,23.070442017179627
2022-07-30,22.155956660468814
2022-07-31,20.72177986574165
2022-08-01,19.59217246538255
2022-08-02,18.28564379867058
2022-08-03,17.329675867651705
2022-08-04,16.207573947876003
2022-08-05,15.92665815677642
2022-08-06,15.560758916356797
2022-08-07,14.880110282017696
2022-08-08,14.833112227367872
2022-08-09,14.200475042931991
2022-08-10,13.184836214468008
2022-08-11,12.965211727507958
2022-08-12,12.931947465688227
2022-08-13,12.850774212874244
2022-08-14,12.293760609550004
2022-08-15,12.111274683642065
2022-08-16,11.333140622779947
2022-08-17,10.926188238084293
2022-08-18,10.902229609129382
2022-08-19,10.193285659199192
2022-08-20,10.158674846809706
2022-08-21,9.711920922062154
2022-08-22,9.04379241171344
2022-08-23,8.412671348718485
2022-08-24,7.9566547206429785
2022-08-25,7.520521484945027
2022-08-26,7.361252957664884
2022-08-27,7.229830991852415
2022-08-28,6.821173498006719
2022-08-29,6.428792438331871
2022-08-30,6.072081451413493
2022-08-31,5.793067655130096
2022-09-01,5.585081384481938
2022-09-02,5.522559060315403
2022-09-03,5.434232753230933
2022-09-04,5.4107075659450095
2022-09-05,4.944156646401284
2022-09-06,4.937971445721122
2022-09-07,4.8366071851053825
2022-09-08,4.807336882137282
2022-09-09,4.669929981917119
2022-09-10,4.65281059444545
2022-09-11,4.441247165696671
2022-09-12,3.779143362248848
2022-09-13,3.487967342449038
2022-09-14,3.308243985521146
2022-09-15,2.978855977311081
2022-09-16,2.933597390526132
2022-09-17,2.7648791741892618
2022-09-18,2.5817953037288954
2022-09-19,2.491319735446296
2022-09-20,2.479988790109065
2022-09-21,2.3106842207172775
2022-09-22,2.282043028223167
2022-09-23,2.137734407216594
2022-09-24,2.134319646980628
2022-09-25,1.9752348313966828
2022-09-26,1.8573269862773398
2022-09-27,1.7589512625551438
2022-09-28,1.7485173726574277
2022-09-29,1.6847988511726115
2022-09-30,1.6407688397970785
2022-10-01,1.6269585354672476
2022-10-02,1.586532609979028
2022-10-03,1.5435986560847978
2022-10-04,1.4538038959600255
2022-10-05,1.3503540382000372
2022-10-06,1.3273866469361677
2022-10-07,1.2657873317152877
2022-10-08,1.239050188664197
2022-10-09,1.1863070318906381
2022-10-10,1.1268773945250798
2022-10-11,1.0894229681066905
2022-10-12,1.0537706539798717
2022-10-13,1.034103298576425
2022-10-14,1.032920728885157
2022-10-15,1.017905248305807
2022-10-16,0.9583704746904506
2022-10-17,0.9380898332919202
2022-10-18,0.8847007372557785
2022-10-19,0.8694482755107993
2022-10-20,0.841657463952285
2022-10-21,0.834489905818492
2022-10-22,0.8149097737746825
2022-10-23,0.7080983138965812
2022-10-24,0.6842109561331253
2022-10-25,0.6824715907747438
2022-10-26,0.6360683693093543
2022-10-27,0.6136753641948779
2022-10-28,0.5783405412417684
2022-10-29,0.5654332533948532
2022-10-30,0.5574057090332398
2022-10-31,0.5418872607432641
2022-11-01,0.5319338874043331
2022-11-02,0.4836199143300754
2022-11-03,0.47354315722972623
2022-11-04,0.45245014129109234
2022-11-05,0.4489859024308592
2022-11-06,0.41914378542939495
2022-11-07,0.3979919724886454
2022-11-08,0.3911772635232136
2022-11-09,0.3911772635232136
2022-11-10,0.4025933416280609
2022-11-11,0.35942272767066447
2022-11-12,0.35942272767066447
2022-11-13,0.34888426578515525
2022-11-14,0.31763552961773794
2022-11-15,0.3059717496672075
2022-11-16,0.304234466760194
2022-11-17,0.29316690652754424
2022-11-18,0.29316690652754424
2022-11-19,0.2891646778786808
2022-11-20,0.27990530948135084
2022-11-21,0.2740088403764836
2022-11-22,0.2597715652861432
2022-11-23,0.2554473893087666
2022-11-24,0.2551161023798455
2022-11-25,0.2530640768437951
2022-11-26,0.2422049503094524
2022-11-27,0.24189403472103066
2022-11-28,0.2383201487581627
2022-11-29,0.23805002382684437
2022-11-30,0.21759672374249767
2022-12-01,0.21852505818064527
2022-12-02,0.2072826291221074
2022-12-03,0.20414666350419228
2022-12-04,0.18681008743617725
2022-12-05,0.1842946569511438
2022-12-06,0.1842946569511438
2022-12-07,0.1709339048793094
2022-12-08,0.16935012407399033
2022-12-09,0.14965625232041987
2022-12-10,0.13651659179613362
2022-12-11,0.12806969398785029
2022-12-12,0.1156019455079029
2022-12-13,0.10956832945743811
2022-12-14,0.10760755906427696
2022-12-15,0.10707889084538741
2022-12-16,0.09934909294860063
2022-12-17,0.09116923765828845
2022-12-18,0.08592367952321082
2022-12-19,0.08568875078139315
2022-12-20,0.08514917291652892
2022-12-21,0.08240410255314055
2022-12-22,0.08123335408390846
2022-12-23,0.08093946330112654
2022-12-24,0.07964342936566393
2022-12-25,0.07624323948146843
2022-12-26,0.07321922389070515
2022-12-27,0.0709956144105161
2022-12-28,0.06910486841878544
2022-12-29,0.06910486841878544
2022-12-30,0.06022385351837128
2022-12-31,0.06022385351837128
2023-01-01,0.0589884750987037
2023-01-02,0.056642326006456675
2023-01-03,0.05350422835269153
2023-01-04,0.05060648347017271
2023-01-05,0.050230388965315766
2023-01-06,0.04707891210191234
2023-01-07,0.04613698557495869
2023-01-08,0.045911264749171544
2023-01-09,0.045751411307579946
2023-01-10,0.04363319439409771
2023-01-11,0.03870087079647782
2023-01-12,0.03715441053063753
2023-01-13,0.030941491112057455
2023-01-14,0.030861616437643204
2023-01-15,0.028728453021839503
2023-01-16,0.02706005538204137
2023-01-17,0.02699408781947349
2023-01-18,0.02633107573292805
2023-01-19,0.025006666682064232
2023-01-20,0.02233697435226841
2023-01-21,0.021421686570707525
2023-01-22,0.01996640676297391
2023-01-23,0.01885280062771026
2023-01-24,0.01885280062771026
2023-01-25,0.017412774701271196
2023-01-26,0.01723570994069787
2023-01-27,0.015303417836667619
2023-01-28,0.014339484044855156
2023-01-29,0.0133103247259029
2023-01-30,0.012738891060982199
2023-01-31,0.01197023238568313
2023-02-01,0.011296621370933986
2023-02-02,0.01055929955434843
2023-02-03,0.010451076472223306
2023-02-04,0.00975099482811522
2023-02-05,0.009683941624662774
2023-02-06,0.009683941624662774
2023-02-07,0.009376663405595285
2023-02-08,0.008848207783153105
2023-02-09,0.008808465750501409
2023-02-10,0.008488477582883163
2023-02-11,0.008109397954003238
2023-02-12,0.007986742230712754
2023-02-13,0.007588979060620409
2023-02-14,0.007406259402563966
2023-02-15,0.0072292962393879995
2023-02-16,0.0070792906149667115
2023-02-17,0.00678343190064017
2023-02-18,0.006565470405233828
2023-02-19,0.005993933441683346
2023-02-20,0.005888545436255233
2023-02-21,0.005694377848696569
2023-02-22,0.005489598254891436
2023-02-23,0.005375679442713569
2023-02-24,0.005155363606638223
2023-02-25,0.004925294551402016
2023-02-26,0.004827434269731964
2023-02-27,0.004736617796721858
2023-02-28,0.0047017786004469354
2023-03-01,0.004547553768987939
2023-03-02,0.0045319963298745
2023-03-03,0.004512253742390298
2023-03-04,0.004385227294429025
2023-03-05,0.004310961803655911
2023-03-06,0.004222728640669316
2023-03-07,0.00420157660620973
2023-03-08,0.00420157660620973
2023-03-09,0.004139566626034899
2023-03-10,0.00405815214495214
2023-03-11,0.003655796374113878
2023-03-12,0.003643793124084991
2023-03-13,0.0034876953848638026
2023-03-14,0.0034546166360965437
2023-03-15,0.0034067708560192706
2023-03-16,0.0032751967438808247
2023-03-17,0.0028693353250830037
2023-03-18,0.002731161849218697
2023-03-19,0.0026785257478311496
2023-03-20,0.0023615585886246544
2023-03-21,0.00234566595395579
2023-03-22,0.0023114213954069556
2023-03-23,0.00226423453904055
2023-03-24,0.0022370997088526387
2023-03-25,0.002210718983259064
2023-03-26,0.001982788662112145
2023-03-27,0.0018833917650949892
2023-03-28,0.0018412925990335665
2023-03-29,0.0018252171313197071
2023-03-30,0.0017998656503113405
2023-03-31,0.0017605517345406431
2023-04-01,0.001709648322428809
2023-04-02,0.0016405282279968762
2023-04-03,0.001556947488979007
2023-04-04,0.0015390592357354073
2023-04-05,0.0014313865280316618
2023-04-06,0.0013945521221845629
2023-04-07,0.0013495036740718877
2023-04-08,0.0013090705364451004
2023-04-09,0.0013001930846293244
2023-04-10,0.001283041038263825
2023-04-11,0.0011489773620487274
2023-04-12,0.0011325058645036462
2023-04-13,0.0011178269221220952
2023-04-14,0.001052035539518687
2023-04-15,0.0010503374644561699
2023-04-16,0.0009969441103496784
2023-04-17,0.000989716435023825
2023-04-18,0.000893748134469548
2023-04-19,0.0008644216173887229
2023-04-20,0.0008438766002495623
2023-04-21,0.0008416194117126
2023-04-22,0.000797153185925144
2023-04-23,0.000757525820312822
2023-04-24,0.0007494213503686914
2023-04-25,0.0007021561269088792
2023-04-26,0.0006875530280747077
2023-04-27,0.0006036581012748643
2023-04-28,0.0005930621071894252
2023-04-29,0.0005777688883737926
2023-04-30,0.0005359204323938089
2023-05-01,0.0005274451307457875
2023-05-02,0.0005128025214927103
2023-05-03,0.0005048031354253153
2023-05-04,0.000486405218593086
2023-05-05,0.0004522083626748086
2023-05-06,0.0004496106290118302
2023-05-07,0.00041900713832332387
2023-05-08,0.00040035156599316587
2023-05-09,0.0003956969227588179
2023-05-10,0.0003884371510527083
2023-05-11,0.00036759431478577417
2023-05-12,0.00036759431478577417
2023-05-13,0.0003457087142440882
2023-05-14,0.0003314257701519936
2023-05-15,0.000327108913254419
2023-05-16,0.0003246348862260237
2023-05-17,0.0002964196767252803
2023-05-18,0.000287888601701941
2023-05-19,0.0002848365514134794
2023-05-20,0.0002778246298643855
2023-05-21,0.00027503478891839904
2023-05-22,0.0002687259360426454
2023-05-23,0.0002532343933784591
2023-05-24,0.0002527117803097332
2023-05-25,0.00024982592845461827
2023-05-26,0.00023634925432494547
2023-05-27,0.000229511396873481
2023-05-28,0.00021981351890789348
2023-05-29,0.0002152515474310262
2023-05-30,0.00020586770282431457
2023-05-31,0.00020044961588549593
2023-06-01,0.0001945268070369248
2023-06-02,0.0001935479329353484
2023-06-03,0.00017974661049724732
2023-06-04,0.00017873465686649162
2023-06-05,0.00016431870357747983
2023-06-06,0.00016001009962567314
2023-06-07,0.00016001009962567314
2023-06-08,0.00015858277525949925
2023-06-09,0.0001474113482397288
2023-06-10,0.00013692452939188164
2023-06-11,0.00013044025737424069
2023-06-12,0.00012250789170407847
2023-06-13,0.00011918543766586388
2023-06-14,0.00011680540730032846
2023-06-15,0.00010686449265956282
2023-06-16,0.00010265384562444156
2023-06-17,9.9147410153208e-05
2023-06-18,8.982673525499627e-05
2023-06-19,8.938950459187496e-05
2023-06-20,8.597842548709367e-05
2023-06-21,8.086666964042596e-05
2023-06-22,7.855441240817495e-05
2023-06-23,7.465937460374053e-05
2023-06-24,7.465937460374053e-05
2023-06-25,6.593550357506144e-05
2023-06-26,5.733935983224739e-05
2023-06-27,5.0286990458774424e-05
2023-06-28,4.8469570532870953e-05
2023-06-29,4.259933273339432e-05
2023-06-30,4.1941391879909596e-05
2023-07-01,4.120921259417294e-05
2023-07-02,4.120921259417294e-05
2023-07-03,3.755875034806432e-05
2023-07-04,3.338072115319699e-05
2023-07-05,3.3208342307263506e-05
2023-07-06,3.032558449065138e-05
2023-07-07,2.963458289809351e-05
2023-07-08,2.9153893302601182e-05
2023-07-09,2.6051669332867572e-05
2023-07-10,2.4085337445750132e-05
2023-07-11,2.3587441546284544e-05
2023-07-12,2.257923482771992e-05
2023-07-13,2.129370462934925e-05
2023-07-14,2.0984935995389086e-05
2023-07-15,2.0257456619060474e-05
2023-07-16,1.9480909376026233e-05
2023-07-17,1.9036386035408963e-05
2023-07-18,1.8960750953143736e-05
2023-07-19,1.774360449072365e-05
2023-07-20,1.6976037993115996e-05
2023-07-21,1.5815945347423525e-05
2023-07-22,1.551154995458054e-05
2023-07-23,1.466606703273246e-05
2023-07-24,1.428869403435605e-05
2023-07-25,1.4208805243541412e-05
2023-07-26,1.352631395535848e-05
2023-07-27,1.3245081704551336e-05
2023-07-28,1.2965751528760639e-05
2023-07-29,1.2906820050599008e-05
2023-07-30,1.2404838053000492e-05
2023-07-31,1.1782453878503913e-05
2023-08-01,1.1646671120790089e-05
2023-08-02,1.1519372344631472e-05
2023-08-03,1.1399031171932998e-05
2023-08-04,1.0677640100248247e-05
2023-08-05,1.0447519912470303e-05
2023-08-06,9.86560282690617e-06
2023-08-07,8.950783918268541e-06
2023-08-08,8.374887495796561e-06
2023-08-09,8.256005883841906e-06
2023-08-10,8.189957514548072e-06
2023-08-11,8.168718311041389e-06
2023-08-12,8.168718311041389e-06
2023-08-13,8.080235347196913e-06
2023-08-14,7.749868833659584e-06
2023-08-15,6.816743010575188e-06
2023-08-16,6.751648300018351e-06
2023-08-17,6.071414057577388e-06
2023-08-18,5.8436646583493104e-06
2023-08-19,5.8436646583493104e-06
2023-08-20,5.585358059796329e-06
2023-08-21,5.535847858037635e-06
2023-08-22,5.4904174487690294e-06
2023-08-23,5.460640610726849e-06
2023-08-24,5.196080943826007e-06
2023-08-25,5.128534071691751e-06
2023-08-26,5.025601626227501e-06
2023-08-27,4.647928455555126e-06
2023-08-28,4.269716505481845e-06
2023-08-29,3.894574497720557e-06
2023-08-30,3.856048254626084e-06
2023-08-31,3.752963809764699e-06
2023-09-01,3.752963809764699e-06
2023-09-02,3.7469204366665214e-06
2023-09-03,3.4448367170232525e-06
2023-09-04,3.17486943155021e-06
2023-09-05,3.0208648530970014e-06
2023-09-06,2.9196342465447107e-06
2023-09-07,2.77081097548917e-06
2023-09-08,2.7602086099637037e-06
2023-09-09,2.7505579516020706e-06
2023-09-10,2.7237391331928874e-06
2023-09-11,2.537417258957851e-06
2023-09-12,2.384467811067035e-06
2023-09-13,2.2764202085686975e-06
2023-09-14,2.217779405057842e-06
2023-09-15,2.0012844040087553e-06
2023-09-16,1.8530032386978814e-06
2023-09-17,1.7503833377686754e-06
2023-09-18,1.6697671626409492e-06
2023-09-19,1.6555976846435576e-06
2023-09-20,1.6555976846435576e-06
2023-09-21,1.6166802656083823e-06
2023-09-22,1.6166802656083823e-06
2023-09-23,1.6117476367225233e-06
2023-09-24,1.5084395911489774e-06
2023-09-25,1.505293111763047e-06
2023-09-26,1.4916334319983785e-06
2023-09-27,1.4179530224118493e-06
2023-09-28,1.3508583144378068e-06
2023-09-29,1.346639889991277e-06
2023-09-30,1.346639889991277e-06
2023-10-01,1.2776032196308625e-06
2023-10-02,1.2766286074809319e-06
2023-10-03,1.2459657116862896e-06
2023-10-04,1.128673678147139e-06
2023-10-05,1.0682813413168326e-06
2023-10-06,9.899530837370387e-07
2023-10-07,9.85532309975877e-07
2023-10-08,9.379019649584871e-07
2023-10-09,9.218627650393022e-07
2023-10-10,9.046928846073147e-07
2023-10-11,8.66079104409774e-07
2023-10-12,8.343839034861012e-07
2023-10-13,8.176061593432819e-07
2023-10-14,8.176061593432819e-07
2023-10-15,7.526900369541275e-07
2023-10-16,7.090278118245337e-07
2023-10-17,7.076369364815655e-07
2023-10-18,6.946333380305684e-07
2023-10-19,6.759447626593382e-07
2023-10-20,6.696672616288205e-07
2023-10-21,6.696672616288205e-07
2023-10-22,6.513720295742584e-07
2023-10-23,6.074448473381083e-07
2023-10-24,5.845710130495592e-07
2023-10-25,5.399234214372327e-07
2023-10-26,5.050102501398723e-07
2023-10-27,5.053489654654067e-07
2023-10-28,5.041517452441749e-07
2023-10-29,4.904235311781384e-07
2023-10-30,4.904235311781384e-07
2023-10-31,4.871052233488799e-07
2023-11-01,4.830076645670389e-07
2023-11-02,4.6734710191418395e-07
2023-11-03,4.664327080061833e-07
2023-11-04,4.552723680273707e-07
2023-11-05,4.481106893172733e-07
2023-11-06,3.858357379489622e-07
2023-11-07,3.6616059958871325e-07
2023-11-08,3.552547730679749e-07
2023-11-09,3.348423734028348e-07
2023-11-10,3.348423734028348e-07
2023-11-11,3.2873704204784707e-07
2023-11-12,3.251908348231003e-07
2023-11-13,3.217675276331849e-07
2023-11-14,3.1288085849577614e-07
2023-11-15,3.04841607857496e-07
2023-11-16,3.0232166736591435e-07
2023-11-17,2.966838360832366e-07
2023-11-18,2.9562844517424546e-07
2023-11-19,2.9562844517424546e-07
2023-11-20,2.8635623341357757e-07
2023-11-21,2.775157172857184e-07
2023-11-22,2.5744224470959025e-07
2023-11-23,2.5477145841698267e-07
2023-11-24,2.503644748163467e-07
2023-11-25,2.2143625994359622e-07
2023-11-26,2.0813908399368132e-07
2023-11-27,2.0763362729703623e-07
2023-11-28,2.0402342893212926e-07
2023-11-29,1.9863243483033405e-07
2023-11-30,1.9863243483033405e-07
2023-12-01,1.9196107399008276e-07
2023-12-02,1.737663372567981e-07
2023-12-03,1.6508324502271047e-07
2023-12-04,1.6500467995998782e-07
2023-12-05,1.640399096390901e-07
2023-12-06,1.5334081569702464e-07
2023-12-07,1.433467607204923e-07
2023-12-08,1.421380840925807e-07
2023-12-09,1.4042774716264248e-07
2023-12-10,1.3268903291153995e-07
2023-12-11,1.220081781425831e-07
2023-12-12,1.1769270871580455e-07
2023-12-13,1.0979459037481194e-07
2023-12-14,1.0876009882859667e-07
2023-12-15,1.0208963434400231e-07
2023-12-16,1.0118394598449204e-07
2023-12-17,1.0062177164479094e-07
2023-12-18,9.311822539804829e-08
2023-12-19,8.89786380910631e-08
2023-12-20,8.89786380910631e-08
2023-12-21,8.923386617562452e-08
2023-12-22,8.287965793637719e-08
2023-12-23,8.0617195316627e-08
2023-12-24,7.623694423246973e-08
2023-12-25,7.14909815224667e-08
2023-12-26,6.633905033313878e-08
2023-12-27,6.654713355187148e-08
2023-12-28,6.42433352430244e-08
2023-12-29,6.282427016177666e-08
2023-12-30,5.7832809902686355e-08
2023-12-31,5.525895189891608e-08
2024-01-01,5.507765247533402e-08
2024-01-02,5.126491986668877e-08
2024-01-03,5.048985163927728e-08
2024-01-04,4.675445394449989e-08
2024-01-05,4.580890301796479e-08
2024-01-06,4.552136528045667e-08
2024-01-07,4.545427542988622e-08
2024-01-08,4.307047717861036e-08
2024-01-09,3.914446051752675e-08
2024-01-10,3.576695966699827e-08
2024-01-11,3.538585780045913e-08
2024-01-12,3.308696539115729e-08
2024-01-13,3.20069971507077e-08
2024-01-14,3.18872385643024e-08
2024-01-15,3.185360473564487e-08
2024-01-16,3.090586619462955e-08
2024-01-17,3.063062957617558e-08
2024-01-18,2.8644012206910434e-08
2024-01-19,2.8507528794049277e-08
2024-01-20,2.7761582405498935e-08
2024-01-21,2.746334104277258e-08
2024-01-22,2.7153184644773683e-08
2024-01-23,2.5588034664847325e-08
2024-01-24,2.4687324169132778e-08
2024-01-25,2.4487909315917307e-08
2024-01-26,2.4433552185712584e-08
2024-01-27,2.4433552185712584e-08
2024-01-28,2.411113153748158e-08
2024-01-29,2.39350884088034e-08
2024-01-30,2.3377301892580074e-08
2024-01-31,2.219595832476834e-08
2024-02-01,2.145219154463756e-08
2024-02-02,1.9329721223626458e-08
2024-02-03,1.9039081943391646e-08
2024-02-04,1.9039081943391646e-08
2024-02-05,1.8719882297508666e-08
2024-02-06,1.7767089915309955e-08
2024-02-07,1.6940919125572912e-08
2024-02-08,1.6293503415858453e-08
2024-02-09,1.4591199684102223e-08
2024-02-10,1.417880732970316e-08
2024-02-11,1.3122136946052174e-08
2024-02-12,1.26320084521183e-08
2024-02-13,1.116825718529246e-08
2024-02-14,1.1170279337996875e-08
2024-02-15,1.0820463652517164e-08
2024-02-16,1.0671676228859442e-08
2024-02-17,1.024303811883728e-08
2024-02-18,9.323820828382169e-09
2024-02-19,9.170503893168536e-09
2024-02-20,8.92850981780782e-09
2024-02-21,8.301062345020244e-09
2024-02-22,8.166809638178386e-09
2024-02-23,8.166809638178386e-09
2024-02-24,8.153036790897419e-09
2024-02-25,7.783644469934365e-09
2024-02-26,7.307345002187139e-09
2024-02-27,6.90830730873314e-09
2024-02-28,6.519271356969605e-09
2024-02-29,5.9888418731163645e-09
2024-03-01,5.838861532919793e-09
2024-03-02,5.560798450991079e-09
2024-03-03,5.363813688178676e-09
2024-03-04,4.967732671969218e-09
2024-03-05,4.333807654620627e-09
2024-03-06,3.929756613854295e-09
2024-03-07,3.929756613854295e-09
2024-03-08,3.838571151307932e-09
2024-03-09,3.772191429719036e-09
2024-03-10,3.772191429719036e-09
2024-03-11,3.5825771150877816e-09
2024-03-12,3.2703345163453987e-09
2024-03-13,3.21290961566649e-09
2024-03-14,3.1755064959714543e-09
2024-03-15,3.0600509129252412e-09
2024-03-16,3.1071744521992825e-09
2024-03-17,3.1071744521992825e-09
2024-03-18,2.9215835528365765e-09
2024-03-19,2.925028641912774e-09
2024-03-20,2.8498889671260223e-09
2024-03-21,2.7351023482367885e-09
2024-03-22,2.6607398624762105e-09
2024-03-23,2.603085355866681e-09
2024-03-24,2.4175959890469007e-09
2024-03-25,2.372463477560401e-09
2024-03-26,2.130314446313058e-09
2024-03-27,2.1126104706358885e-09
2024-03-28,2.0749737436419845e-09
2024-03-29,1.8820551758675252e-09
2024-03-30,1.7980299098360717e-09
2024-03-31,1.7932863230235913e-09
2024-04-01,1.5636230608263148e-09
2024-04-02,1.5189306051340373e-09
2024-04-03,1.4917162474167629e-09
2024-04-04,1.4618719459213743e-09
2024-04-05,1.4558602459376242e-09
2024-04-06,1.433886203775002e-09
2024-04-07,1.42946335075166e-09
2024-04-08,1.4232349709187291e-09
2024-04-09,1.3197036408539444e-09
2024-04-10,1.2831711428663189e-09
2024-04-11,1.2520553296073363e-09
2024-04-12,1.2208851441080068e-09
2024-04-13,1.2282991079045014e-09
2024-04-14,1.0848500467160994e-09
2024-04-15,1.0342489971904268e-09
2024-04-16,1.0255340842251865e-09
2024-04-17,8.96990480290834e-10
