,equity
2022-04-08,99765.75336997145
2022-04-09,99765.75336997145
2022-04-10,99765.75336997145
2022-04-11,99765.75336997145
2022-04-12,99746.75175813127
2022-04-13,99746.75175813127
2022-04-14,99746.75175813127
2022-04-15,99746.75175813127
2022-04-16,99740.07994650013
2022-04-17,99733.3039853802
2022-04-18,99733.3039853802
2022-04-19,99733.3039853802
2022-04-20,99727.23253461656
2022-04-21,99727.23253461656
2022-04-22,99727.23253461656
2022-04-23,99727.23253461656
2022-04-24,99696.629557539
2022-04-25,99696.629557539
2022-04-26,99696.629557539
2022-04-27,99696.629557539
2022-04-28,99696.629557539
2022-04-29,99696.629557539
2022-04-30,99696.629557539
2022-05-01,99695.5615014345
2022-05-02,99691.04955990301
2022-05-03,99691.04955990301
2022-05-04,99691.89148822846
2022-05-05,99691.89148822846
2022-05-06,99691.89148822846
2022-05-07,99680.40784955236
2022-05-08,99680.40784955236
2022-05-09,99680.40784955236
2022-05-10,99680.40784955236
2022-05-11,99680.40784955236
2022-05-12,99680.40784955236
2022-05-13,99680.40784955236
2022-05-14,99687.73162398669
2022-05-15,99687.73162398669
2022-05-16,99687.73162398669
2022-05-17,99687.73162398669
2022-05-18,99687.73162398669
2022-05-19,99687.73162398669
2022-05-20,99667.38762336456
2022-05-21,99667.38762336456
2022-05-22,99667.38762336456
2022-05-23,99665.95667133773
2022-05-24,99665.95667133773
2022-05-25,99665.95667133773
2022-05-26,99665.95667133773
2022-05-27,99665.97666278547
2022-05-28,99665.97666278547
2022-05-29,99651.78196934919
2022-05-30,99651.78196934919
2022-05-31,99651.78196934919
2022-06-01,99651.78196934919
2022-06-02,99651.78196934919
2022-06-03,99651.78196934919
2022-06-04,99651.78196934919
2022-06-05,99651.78196934919
2022-06-06,99651.78196934919
2022-06-07,99651.78196934919
2022-06-08,99629.33007224809
2022-06-09,99619.91787688358
2022-06-10,99619.91787688358
2022-06-11,99618.02927673406
2022-06-12,99618.02927673406
2022-06-13,99618.02927673406
2022-06-14,99618.02927673406
2022-06-15,99619.18937306815
2022-06-16,99634.05465365956
2022-06-17,99634.05465365956
2022-06-18,99634.05465365956
2022-06-19,99634.05465365956
2022-06-20,99634.05465365956
2022-06-21,99634.05465365956
2022-06-22,99634.05465365956
2022-06-23,99635.73244141339
2022-06-24,99617.83936335571
2022-06-25,99617.83936335571
2022-06-26,99617.83936335571
2022-06-27,99617.83936335571
2022-06-28,99600.56520622775
2022-06-29,99600.56520622775
2022-06-30,99600.56520622775
2022-07-01,99600.56520622775
2022-07-02,99595.97558227384
2022-07-03,99595.97558227384
2022-07-04,99595.97558227384
2022-07-05,99595.97558227384
2022-07-06,99595.97558227384
2022-07-07,99578.69409021299
2022-07-08,99578.69409021299
2022-07-09,99578.69409021299
2022-07-10,99578.69409021299
2022-07-11,99570.44404260707
2022-07-12,99570.44404260707
2022-07-13,99570.44404260707
2022-07-14,99570.44404260707
2022-07-15,99570.44404260707
2022-07-16,99570.44404260707
2022-07-17,99570.44404260707
2022-07-18,99570.44404260707
2022-07-19,99570.44404260707
2022-07-20,99570.44404260707
2022-07-21,99570.44404260707
2022-07-22,99570.44404260707
2022-07-23,99565.35857104654
2022-07-24,99563.08951471114
2022-07-25,99563.08951471114
2022-07-26,99563.08951471114
2022-07-27,99563.08951471114
2022-07-28,99563.08951471114
2022-07-29,99563.08951471114
2022-07-30,99563.08951471114
2022-07-31,99563.08951471114
2022-08-01,99563.08951471114
2022-08-02,99563.08951471114
2022-08-03,99563.08951471114
2022-08-04,99563.08951471114
2022-08-05,99562.02722325188
2022-08-06,99562.02722325188
2022-08-07,99562.02722325188
2022-08-08,99562.02722325188
2022-08-09,99562.02722325188
2022-08-10,99554.57650951717
2022-08-11,99554.57650951717
2022-08-12,99535.66353013889
2022-08-13,99535.66353013889
2022-08-14,99530.6965791196
2022-08-15,99530.6965791196
2022-08-16,99530.6965791196
2022-08-17,99530.6965791196
2022-08-18,99524.77836004549
2022-08-19,99524.77836004549
2022-08-20,99524.77836004549
2022-08-21,99519.66599478087
2022-08-22,99519.66599478087
2022-08-23,99519.66599478087
2022-08-24,99519.66599478087
2022-08-25,99516.3504223335
2022-08-26,99516.3504223335
2022-08-27,99516.3504223335
2022-08-28,99509.99189123762
2022-08-29,99498.72366937206
2022-08-30,99493.39955801806
2022-08-31,99468.03524294276
2022-09-01,99468.03524294276
2022-09-02,99468.03524294276
2022-09-03,99468.03524294276
2022-09-04,99462.78024727646
2022-09-05,99447.95715206364
2022-09-06,99447.95715206364
2022-09-07,99438.70774409974
2022-09-08,99395.47312149758
2022-09-09,99395.47312149758
2022-09-10,99380.74769559708
2022-09-11,99367.68798464889
2022-09-12,99365.69429642598
2022-09-13,99365.69429642598
2022-09-14,99355.77763148537
2022-09-15,99355.77763148537
2022-09-16,99350.63073250283
2022-09-17,99350.63073250283
2022-09-18,99350.63073250283
2022-09-19,99350.63073250283
2022-09-20,99350.63073250283
2022-09-21,99336.57671094201
2022-09-22,99336.57671094201
2022-09-23,99323.6610722834
2022-09-24,99323.6610722834
2022-09-25,99323.6610722834
2022-09-26,99323.6610722834
2022-09-27,99323.6610722834
2022-09-28,99323.6610722834
2022-09-29,99323.6610722834
2022-09-30,99323.6610722834
2022-10-01,99323.6610722834
2022-10-02,99310.2272853914
2022-10-03,99300.20881464797
2022-10-04,99287.08525700336
2022-10-05,99287.08525700336
2022-10-06,99279.76969128367
2022-10-07,99271.83906338178
2022-10-08,99264.07924531515
2022-10-09,99264.07924531515
2022-10-10,99264.07924531515
2022-10-11,99257.95579778541
2022-10-12,99248.1125314819
2022-10-13,99248.1125314819
2022-10-14,99248.1125314819
2022-10-15,99238.34405078503
2022-10-16,99238.34405078503
2022-10-17,99238.34405078503
2022-10-18,99233.2766105573
2022-10-19,99233.2766105573
2022-10-20,99233.2766105573
2022-10-21,99233.2766105573
2022-10-22,99233.2766105573
2022-10-23,99222.13084874008
2022-10-24,99222.13084874008
2022-10-25,99211.35126243715
2022-10-26,99211.35126243715
2022-10-27,99211.35126243715
2022-10-28,99211.35126243715
2022-10-29,99176.15529224658
2022-10-30,99176.15529224658
2022-10-31,99176.15529224658
2022-11-01,99176.15529224658
2022-11-02,99176.15529224658
2022-11-03,99170.68552353035
2022-11-04,99170.68552353035
2022-11-05,99154.56071882017
2022-11-06,99140.4844758385
2022-11-07,99140.4844758385
2022-11-08,99140.4844758385
2022-11-09,99140.4844758385
2022-11-10,99140.4844758385
2022-11-11,99140.4844758385
2022-11-12,99140.4844758385
2022-11-13,99140.4844758385
2022-11-14,99140.4844758385
2022-11-15,99140.4844758385
2022-11-16,99137.33569754199
2022-11-17,99137.33569754199
2022-11-18,99132.84210340124
2022-11-19,99125.24155543992
2022-11-20,99125.24155543992
2022-11-21,99125.81087873656
2022-11-22,99125.81087873656
2022-11-23,99125.81087873656
2022-11-24,99125.81087873656
2022-11-25,99125.81087873656
2022-11-26,99121.4886128583
2022-11-27,99121.4886128583
2022-11-28,99119.3091489347
2022-11-29,99113.89824895537
2022-11-30,99113.89824895537
2022-12-01,99113.89824895537
2022-12-02,99094.79009209124
2022-12-03,99094.79009209124
2022-12-04,99094.79009209124
2022-12-05,99094.79009209124
2022-12-06,99084.50460451937
2022-12-07,99084.50460451937
2022-12-08,99084.50460451937
2022-12-09,99084.50460451937
2022-12-10,99070.16242633914
2022-12-11,99064.56528816822
2022-12-12,99064.56528816822
2022-12-13,99064.56528816822
2022-12-14,99059.8134283553
2022-12-15,99059.8134283553
2022-12-16,99059.8134283553
2022-12-17,99037.57078189506
2022-12-18,99037.57078189506
2022-12-19,99037.57078189506
2022-12-20,99028.91504926459
2022-12-21,99024.60057359944
2022-12-22,99024.60057359944
2022-12-23,99019.2538458723
2022-12-24,99019.2538458723
2022-12-25,99019.2538458723
2022-12-26,99008.57779328991
2022-12-27,99008.57779328991
2022-12-28,98984.12733811964
2022-12-29,98952.47685747729
2022-12-30,98942.84494389515
2022-12-31,98942.84494389515
2023-01-01,98942.84494389515
2023-01-02,98942.84494389515
2023-01-03,98939.24162805737
2023-01-04,98939.24162805737
2023-01-05,98939.24162805737
2023-01-06,98939.24162805737
2023-01-07,98939.24162805737
2023-01-08,98934.32313057728
2023-01-09,98934.32313057728
2023-01-10,98934.32313057728
2023-01-11,98934.32313057728
2023-01-12,98934.32313057728
2023-01-13,98934.32313057728
2023-01-14,98911.0658699976
2023-01-15,98911.0658699976
2023-01-16,98911.0658699976
2023-01-17,98911.0658699976
2023-01-18,98910.7080631838
2023-01-19,98910.7080631838
2023-01-20,98910.7080631838
2023-01-21,98910.7080631838
2023-01-22,98910.7080631838
2023-01-23,98892.49741381862
2023-01-24,98892.49741381862
2023-01-25,98892.49741381862
2023-01-26,98886.47995935036
2023-01-27,98886.47995935036
2023-01-28,98886.47995935036
2023-01-29,98886.47995935036
2023-01-30,98886.47995935036
2023-01-31,98886.47995935036
2023-02-01,98871.91326880408
2023-02-02,98871.91326880408
2023-02-03,98871.91326880408
2023-02-04,98871.91326880408
2023-02-05,98871.91326880408
2023-02-06,98871.91326880408
2023-02-07,98858.81857035942
2023-02-08,98858.81857035942
2023-02-09,98858.81857035942
2023-02-10,98858.81857035942
2023-02-11,98858.81857035942
2023-02-12,98845.49561901893
2023-02-13,98845.49561901893
2023-02-14,98828.03164614803
2023-02-15,98828.03164614803
2023-02-16,98828.03164614803
2023-02-17,98828.03164614803
2023-02-18,98828.03164614803
2023-02-19,98810.85279445737
2023-02-20,98809.05816711503
2023-02-21,98809.05816711503
2023-02-22,98809.05816711503
2023-02-23,98796.13077106257
2023-02-24,98796.13077106257
2023-02-25,98785.9983235724
2023-02-26,98770.50573891292
2023-02-27,98770.50573891292
2023-02-28,98770.50573891292
2023-03-01,98770.50573891292
2023-03-02,98770.50573891292
2023-03-03,98770.50573891292
2023-03-04,98770.50573891292
2023-03-05,98770.50573891292
2023-03-06,98760.1026290045
2023-03-07,98760.1026290045
2023-03-08,98760.1026290045
2023-03-09,98760.1026290045
2023-03-10,98760.1026290045
2023-03-11,98743.89791084151
2023-03-12,98743.89791084151
2023-03-13,98743.89791084151
2023-03-14,98743.89791084151
2023-03-15,98743.89791084151
2023-03-16,98743.89791084151
2023-03-17,98743.89791084151
2023-03-18,98743.89791084151
2023-03-19,98743.89791084151
2023-03-20,98743.89791084151
2023-03-21,98743.89791084151
2023-03-22,98743.89791084151
2023-03-23,98743.89791084151
2023-03-24,98743.89791084151
2023-03-25,98743.89791084151
2023-03-26,98743.89791084151
2023-03-27,98743.89791084151
2023-03-28,98743.89791084151
2023-03-29,98743.89791084151
2023-03-30,98743.89791084151
2023-03-31,98743.89791084151
2023-04-01,98743.89791084151
2023-04-02,98736.44052462549
2023-04-03,98736.44052462549
2023-04-04,98736.44052462549
2023-04-05,98736.44052462549
2023-04-06,98736.44052462549
2023-04-07,98736.44052462549
2023-04-08,98736.44052462549
2023-04-09,98736.44052462549
2023-04-10,98736.44052462549
2023-04-11,98732.96001433754
2023-04-12,98727.63825575086
2023-04-13,98727.63825575086
2023-04-14,98727.63825575086
2023-04-15,98721.60516824896
2023-04-16,98721.60516824896
2023-04-17,98721.60516824896
2023-04-18,98721.60516824896
2023-04-19,98721.60516824896
2023-04-20,98721.60516824896
2023-04-21,98721.60516824896
2023-04-22,98721.60516824896
2023-04-23,98707.5720195712
2023-04-24,98705.89130274829
2023-04-25,98705.89130274829
2023-04-26,98705.89130274829
2023-04-27,98705.89130274829
2023-04-28,98705.89130274829
2023-04-29,98705.89130274829
2023-04-30,98685.35556131757
2023-05-01,98685.35556131757
2023-05-02,98685.35556131757
2023-05-03,98689.91386480472
2023-05-04,98689.91386480472
2023-05-05,98689.91386480472
2023-05-06,98689.91386480472
2023-05-07,98689.91386480472
2023-05-08,98689.91386480472
2023-05-09,98684.69401649167
2023-05-10,98684.69401649167
2023-05-11,98684.69401649167
2023-05-12,98684.69401649167
2023-05-13,98684.69401649167
2023-05-14,98684.69401649167
2023-05-15,98684.69401649167
2023-05-16,98684.69401649167
2023-05-17,98684.69401649167
2023-05-18,98684.69401649167
2023-05-19,98677.36479439242
2023-05-20,98669.61952012817
2023-05-21,98669.61952012817
2023-05-22,98653.05249584753
2023-05-23,98636.63689312611
2023-05-24,98636.63689312611
2023-05-25,98616.93633432564
2023-05-26,98601.19279675752
2023-05-27,98601.19279675752
2023-05-28,98601.19279675752
2023-05-29,98601.19279675752
2023-05-30,98601.19279675752
2023-05-31,98601.19279675752
2023-06-01,98601.19279675752
2023-06-02,98601.19279675752
2023-06-03,98601.19279675752
2023-06-04,98601.19279675752
2023-06-05,98601.19279675752
2023-06-06,98601.19279675752
2023-06-07,98601.19279675752
2023-06-08,98597.25699110959
2023-06-09,98597.25699110959
2023-06-10,98597.25699110959
2023-06-11,98597.25699110959
2023-06-12,98583.49116653111
2023-06-13,98583.49116653111
2023-06-14,98583.49116653111
2023-06-15,98579.69306264569
2023-06-16,98540.29345821972
2023-06-17,98540.29345821972
2023-06-18,98540.29345821972
2023-06-19,98540.29345821972
2023-06-20,98540.29345821972
2023-06-21,98540.29345821972
2023-06-22,98540.29345821972
2023-06-23,98540.29345821972
2023-06-24,98540.29345821972
2023-06-25,98529.17381341029
2023-06-26,98523.74674830749
2023-06-27,98523.74674830749
2023-06-28,98523.74674830749
2023-06-29,98513.32523806003
2023-06-30,98500.68962526636
2023-07-01,98500.68962526636
2023-07-02,98500.68962526636
2023-07-03,98496.68870187929
2023-07-04,98488.2143846053
2023-07-05,98488.2143846053
2023-07-06,98484.25380363956
2023-07-07,98484.25380363956
2023-07-08,98447.92407103095
2023-07-09,98447.92407103095
2023-07-10,98443.73796744338
2023-07-11,98443.73796744338
2023-07-12,98443.73796744338
2023-07-13,98443.73796744338
2023-07-14,98430.1649487102
2023-07-15,98403.33488547018
2023-07-16,98403.33488547018
2023-07-17,98403.33488547018
2023-07-18,98403.33488547018
2023-07-19,98397.96199134855
2023-07-20,98397.96199134855
2023-07-21,98397.96199134855
2023-07-22,98397.96199134855
2023-07-23,98393.60932122754
2023-07-24,98393.60932122754
2023-07-25,98393.60932122754
2023-07-26,98393.60932122754
2023-07-27,98393.60932122754
2023-07-28,98393.60932122754
2023-07-29,98393.60932122754
2023-07-30,98393.60932122754
2023-07-31,98388.4197953149
2023-08-01,98373.1550287157
2023-08-02,98373.1550287157
2023-08-03,98359.79338138907
2023-08-04,98345.66356365322
2023-08-05,98345.66356365322
2023-08-06,98338.050922493
2023-08-07,98332.74031044227
2023-08-08,98326.54212309116
2023-08-09,98326.54212309116
2023-08-10,98326.54212309116
2023-08-11,98326.54212309116
2023-08-12,98326.54212309116
2023-08-13,98326.54212309116
2023-08-14,98326.54212309116
2023-08-15,98326.54212309116
2023-08-16,98326.54212309116
2023-08-17,98326.54212309116
2023-08-18,98326.54212309116
2023-08-19,98320.19290853472
2023-08-20,98320.19290853472
2023-08-21,98320.19290853472
2023-08-22,98320.19290853472
2023-08-23,98320.19290853472
2023-08-24,98320.19290853472
2023-08-25,98313.80649442565
2023-08-26,98312.95452379284
2023-08-27,98312.95452379284
2023-08-28,98312.95452379284
2023-08-29,98310.07944247364
2023-08-30,98302.90587806476
2023-08-31,98285.61227815384
2023-09-01,98285.61227815384
2023-09-02,98285.61227815384
2023-09-03,98285.61227815384
2023-09-04,98280.55968148663
2023-09-05,98274.16627991841
2023-09-06,98263.39435364823
2023-09-07,98263.39435364823
2023-09-08,98263.39435364823
2023-09-09,98263.39435364823
2023-09-10,98263.39435364823
2023-09-11,98263.39435364823
2023-09-12,98263.39435364823
2023-09-13,98263.39435364823
2023-09-14,98255.81140867538
2023-09-15,98255.81140867538
2023-09-16,98255.81140867538
2023-09-17,98246.05578171555
2023-09-18,98246.05578171555
2023-09-19,98246.05578171555
2023-09-20,98239.93902757196
2023-09-21,98239.93902757196
2023-09-22,98239.93902757196
2023-09-23,98239.93902757196
2023-09-24,98233.39205277294
2023-09-25,98233.39205277294
2023-09-26,98233.39205277294
2023-09-27,98233.39205277294
2023-09-28,98233.39205277294
2023-09-29,98225.85009924673
2023-09-30,98225.85009924673
2023-10-01,98167.24332253303
2023-10-02,98167.24332253303
2023-10-03,98167.24332253303
2023-10-04,98154.31678230035
2023-10-05,98142.93646940215
2023-10-06,98142.93646940215
2023-10-07,98142.93646940215
2023-10-08,98142.93646940215
2023-10-09,98136.17139496602
2023-10-10,98132.14222567422
2023-10-11,98132.14222567422
2023-10-12,98132.14222567422
2023-10-13,98121.45894602372
2023-10-14,98118.52356677786
2023-10-15,98118.52356677786
2023-10-16,98118.52356677786
2023-10-17,98118.52356677786
2023-10-18,98118.52356677786
2023-10-19,98118.52356677786
2023-10-20,98118.52356677786
2023-10-21,98118.52356677786
2023-10-22,98118.52356677786
2023-10-23,98118.52356677786
2023-10-24,98118.52356677786
2023-10-25,98118.52356677786
2023-10-26,98118.52356677786
2023-10-27,98117.08986309987
2023-10-28,98112.26555135906
2023-10-29,98112.26555135906
2023-10-30,98112.26555135906
2023-10-31,98112.26555135906
2023-11-01,98112.26555135906
2023-11-02,98112.26555135906
2023-11-03,98112.26555135906
2023-11-04,98100.47360148784
2023-11-05,98100.47360148784
2023-11-06,98100.47360148784
2023-11-07,98084.55817739124
2023-11-08,98084.55817739124
2023-11-09,98084.55817739124
2023-11-10,98084.55817739124
2023-11-11,98089.62995218036
2023-11-12,98087.9423235916
2023-11-13,98079.71978988692
2023-11-14,98079.71978988692
2023-11-15,98078.62096088793
2023-11-16,98078.62096088793
2023-11-17,98083.3327718734
2023-11-18,98083.3327718734
2023-11-19,98085.77582840151
2023-11-20,98085.77582840151
2023-11-21,98085.77582840151
2023-11-22,98085.77582840151
2023-11-23,98082.70767944501
2023-11-24,98082.70767944501
2023-11-25,98082.70767944501
2023-11-26,98082.70767944501
2023-11-27,98082.70767944501
2023-11-28,98082.70767944501
2023-11-29,98082.70767944501
2023-11-30,98082.70767944501
2023-12-01,98082.70767944501
2023-12-02,98082.70767944501
2023-12-03,98082.70767944501
2023-12-04,98082.70767944501
2023-12-05,98082.70767944501
2023-12-06,98075.98072496107
2023-12-07,98075.98072496107
2023-12-08,98075.98072496107
2023-12-09,98075.98072496107
2023-12-10,98075.98072496107
2023-12-11,98075.98072496107
2023-12-12,98075.98072496107
2023-12-13,98075.98072496107
2023-12-14,98061.91443028186
2023-12-15,98045.08279916673
2023-12-16,98045.08279916673
2023-12-17,98045.08279916673
2023-12-18,98045.08279916673
2023-12-19,98045.08279916673
2023-12-20,98045.08279916673
2023-12-21,98045.08279916673
2023-12-22,98045.08279916673
2023-12-23,98045.08279916673
2023-12-24,98028.81226487615
2023-12-25,97981.08353427301
2023-12-26,97982.69903309707
2023-12-27,97986.47269916903
2023-12-28,97986.47269916903
2023-12-29,97986.47269916903
2023-12-30,97932.44377296392
2023-12-31,97929.20681627443
2024-01-01,97928.47194330777
2024-01-02,97928.47194330777
2024-01-03,97928.47194330777
2024-01-04,97928.47194330777
2024-01-05,97924.31733071682
2024-01-06,97924.31733071682
2024-01-07,97925.70241042797
2024-01-08,97925.70241042797
2024-01-09,97925.70241042797
2024-01-10,97925.70241042797
2024-01-11,97925.70241042797
2024-01-12,97925.70241042797
2024-01-13,97925.70241042797
2024-01-14,97923.38895435582
2024-01-15,97923.38895435582
2024-01-16,97923.38895435582
2024-01-17,97847.03948500416
2024-01-18,97847.03948500416
2024-01-19,97847.03948500416
2024-01-20,97847.03948500416
2024-01-21,97847.03948500416
2024-01-22,97847.03948500416
2024-01-23,97847.03948500416
2024-01-24,97847.03948500416
2024-01-25,97847.03948500416
2024-01-26,97835.69592383082
2024-01-27,97835.69592383082
2024-01-28,97831.61961509756
2024-01-29,97831.61961509756
2024-01-30,97828.65277860918
2024-01-31,97828.65277860918
2024-02-01,97828.65277860918
2024-02-02,97794.48413886213
2024-02-03,97794.48413886213
2024-02-04,97794.48413886213
2024-02-05,97794.48413886213
2024-02-06,97790.05545268852
2024-02-07,97790.05545268852
2024-02-08,97790.05545268852
2024-02-09,97790.05545268852
2024-02-10,97776.32291917139
2024-02-11,97776.32291917139
2024-02-12,97776.32291917139
2024-02-13,97776.32291917139
2024-02-14,97776.32291917139
2024-02-15,97776.32291917139
2024-02-16,97776.32291917139
2024-02-17,97776.32291917139
2024-02-18,97772.11217555514
2024-02-19,97772.11217555514
2024-02-20,97772.11217555514
2024-02-21,97772.11217555514
2024-02-22,97772.11217555514
2024-02-23,97772.11217555514
2024-02-24,97772.11217555514
2024-02-25,97772.11217555514
2024-02-26,97768.23995285951
2024-02-27,97752.5869178478
2024-02-28,97752.5869178478
2024-02-29,97752.5869178478
2024-03-01,97752.5869178478
2024-03-02,97752.5869178478
2024-03-03,97752.5869178478
2024-03-04,97752.5869178478
2024-03-05,97752.5869178478
2024-03-06,97752.5869178478
2024-03-07,97752.5869178478
2024-03-08,97752.5869178478
2024-03-09,97752.5869178478
2024-03-10,97749.55352700468
2024-03-11,97747.82435317546
2024-03-12,97747.82435317546
2024-03-13,97747.82435317546
2024-03-14,97731.00356813143
2024-03-15,97731.00356813143
2024-03-16,97731.00356813143
2024-03-17,97731.00356813143
2024-03-18,97731.00356813143
2024-03-19,97731.00356813143
2024-03-20,97731.00356813143
2024-03-21,97731.00356813143
2024-03-22,97731.00356813143
2024-03-23,97731.00356813143
2024-03-24,97731.00356813143
2024-03-25,97731.00356813143
2024-03-26,97725.10376001826
2024-03-27,97722.62276153488
2024-03-28,97722.62276153488
2024-03-29,97722.62276153488
2024-03-30,97710.8547827078
2024-03-31,97710.8547827078
2024-04-01,97707.55713955492
2024-04-02,97703.79751618374
2024-04-03,97703.79751618374
2024-04-04,97703.79751618374
2024-04-05,97703.79751618374
2024-04-06,97703.79751618374
2024-04-07,97685.9751634191
2024-04-08,97685.9751634191
2024-04-09,97685.9751634191
2024-04-10,97674.94732041366
2024-04-11,97674.94732041366
2024-04-12,97674.94732041366
2024-04-13,97674.94732041366
2024-04-14,97674.94732041366
2024-04-15,97674.94732041366
2024-04-16,97679.20004190825
2024-04-17,97679.20004190825
2024-04-18,97668.44902254197
2024-04-19,97664.29505717034
2024-04-20,97659.91439956569
2024-04-21,97659.91439956569
2024-04-22,97659.91439956569
2024-04-23,97655.21315001181
2024-04-24,97655.21315001181
2024-04-25,97655.21315001181
2024-04-26,97655.21315001181
2024-04-27,97655.21315001181
2024-04-28,97655.21315001181
2024-04-29,97651.10406796148
2024-04-30,97651.10406796148
2024-05-01,97651.10406796148
2024-05-02,97651.10406796148
2024-05-03,97651.10406796148
2024-05-04,97651.10406796148
2024-05-05,97651.10406796148
2024-05-06,97649.35959529452
2024-05-07,97649.35959529452
2024-05-08,97649.35959529452
2024-05-09,97649.35959529452
2024-05-10,97649.35959529452
2024-05-11,97649.35959529452
2024-05-12,97649.35959529452
2024-05-13,97632.6488834176
2024-05-14,97632.6488834176
2024-05-15,97632.6488834176
2024-05-16,97632.6488834176
2024-05-17,97632.6488834176
2024-05-18,97632.6488834176
2024-05-19,97632.6488834176
2024-05-20,97632.6488834176
2024-05-21,97632.6488834176
2024-05-22,97632.6488834176
2024-05-23,97632.6488834176
2024-05-24,97538.93239477128
2024-05-25,97538.93239477128
2024-05-26,97533.61629318642
2024-05-27,97533.61629318642
2024-05-28,97533.61629318642
2024-05-29,97533.61629318642
2024-05-30,97509.56102837782
2024-05-31,97509.56102837782
2024-06-01,97509.56102837782
2024-06-02,97502.44633031475
2024-06-03,97502.44633031475
2024-06-04,97502.44633031475
2024-06-05,97502.44633031475
2024-06-06,97502.44633031475
2024-06-07,97502.44633031475
2024-06-08,97502.44633031475
2024-06-09,97502.44633031475
2024-06-10,97502.44633031475
2024-06-11,97496.5943498325
2024-06-12,97496.5943498325
2024-06-13,97496.5943498325
2024-06-14,97482.44530540294
2024-06-15,97482.44530540294
2024-06-16,97482.44530540294
2024-06-17,97470.84922823323
2024-06-18,97470.84922823323
2024-06-19,97470.84922823323
2024-06-20,97450.99049337217
2024-06-21,97450.99049337217
2024-06-22,97450.99049337217
2024-06-23,97444.14254850487
2024-06-24,97444.14254850487
2024-06-25,97397.68973353389
2024-06-26,97397.68973353389
2024-06-27,97397.68973353389
2024-06-28,97348.9566964159
2024-06-29,97348.9566964159
2024-06-30,97348.9566964159
2024-07-01,97348.9566964159
2024-07-02,97348.9566964159
2024-07-03,97348.9566964159
2024-07-04,97348.9566964159
2024-07-05,97348.9566964159
2024-07-06,97348.9566964159
2024-07-07,97348.9566964159
2024-07-08,97349.88389673561
2024-07-09,97349.88389673561
2024-07-10,97349.88389673561
2024-07-11,97343.2559351988
2024-07-12,97343.2559351988
2024-07-13,97343.2559351988
2024-07-14,97343.2559351988
2024-07-15,97343.2559351988
2024-07-16,97343.2559351988
2024-07-17,97343.2559351988
2024-07-18,97343.2559351988
2024-07-19,97343.2559351988
2024-07-20,97343.2559351988
2024-07-21,97323.2657270922
