variant,symbol,direction,entry_ts,entry_price,exit_ts,exit_price,pnl_pct,bars_held,exit_reason,iceberg_evidence,vpvr_level,vpvr_distance_atr
iceberg_only,BTCUSDT,long,2026-06-17 02:45:00+00:00,65904.0,2026-06-17 04:45:00+00:00,65892.0,-0.0011820830298616683,8,time_stop,iceberg=1 side=unknown vz=3.11 rr=0.51,HVN_mid=65802.67,0.5809920683676458
