variant,symbol,direction,entry_ts,entry_price,exit_ts,exit_price,pnl_pct,cost_pct,net_pnl_pct,bars_held,size_mult,exit_reason,z_entry,z_exit
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,short,2024-07-04 00:15:00+00:00,60284.01,2024-07-04 00:30:00+00:00,60431.25,-0.002442438716336204,0.003,-0.005442438716336204,1,1.0,hard_stop,2.105307247490909,2.138392393047893
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,long,2024-07-05 04:15:00+00:00,55034.88,2024-07-05 04:45:00+00:00,53941.1,-0.019874305167922546,0.003,-0.022874305167922545,2,1.0,hard_stop,-3.7719776969801937,-3.797991228832692
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,long,2024-07-05 08:45:00+00:00,54273.98,2024-07-05 10:00:00+00:00,55222.0,0.01746730201101876,0.003,0.01446730201101876,5,1.0,take_profit,-2.037697507962023,-1.0610080460340887
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,short,2024-07-05 16:30:00+00:00,56590.0,2024-07-05 18:00:00+00:00,56033.98,0.00982541084997346,0.003,0.006825410849973459,6,1.0,trailing_stop,2.902949060692002,2.1208697398058796
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,long,2024-07-07 21:15:00+00:00,56734.0,2024-07-07 21:30:00+00:00,56371.11,-0.006396340818556778,0.003,-0.009396340818556777,1,1.0,hard_stop,-3.039425481720544,-2.620564737410952
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,long,2024-07-08 00:15:00+00:00,55635.98,2024-07-08 00:45:00+00:00,55094.0,-0.009741537760276753,0.003,-0.012741537760276752,2,1.0,hard_stop,-2.530882396085754,-3.5893655995063503
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,long,2024-07-08 04:15:00+00:00,55238.26,2024-07-08 05:15:00+00:00,55408.0,0.003072870144714912,0.003,7.287014471491198e-05,4,1.0,trailing_stop,-2.859375053623502,-2.3821453257445313
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,long,2024-07-12 04:15:00+00:00,56955.99,2024-07-12 06:15:00+00:00,57326.0,0.0064964194284042875,0.003,0.0034964194284042875,8,1.0,trailing_stop,-2.064302331482828,-0.8078478148065936
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,short,2024-07-12 16:15:00+00:00,58032.96,2024-07-12 18:15:00+00:00,58139.8,-0.001841022756723154,0.003,-0.004841022756723154,8,1.0,time_stop,3.7132733511530858,2.3515899999544616
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,short,2024-07-13 20:15:00+00:00,58583.21,2024-07-13 22:00:00+00:00,58683.67,-0.0017148258007713135,0.003,-0.004714825800771314,7,1.0,hard_stop,2.8594309382242584,2.3297478125366133
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,short,2024-07-17 00:30:00+00:00,65220.0,2024-07-17 01:00:00+00:00,65794.01,-0.008801134621281737,0.003,-0.011801134621281736,2,1.0,hard_stop,2.0694598274260216,2.3578796279716676
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,long,2024-07-17 16:30:00+00:00,64361.32,2024-07-17 18:30:00+00:00,64544.01,0.0028385061089486463,0.003,-0.00016149389105135376,8,1.0,time_stop,-2.2079080258466757,-1.3626558271290576
