variant,symbol,direction,entry_ts,entry_price,exit_ts,exit_price,pnl_pct,cost_pct,net_pnl_pct,bars_held,size_mult,exit_reason,z_entry,z_exit
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,short,2026-01-02 08:30:00+00:00,89062.45,2026-01-02 09:00:00+00:00,89252.0,-0.0021282818965793204,0.003,-0.0051282818965793205,2,1.0,hard_stop,2.0310279264968654,2.5606631388145984
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,short,2026-01-02 16:15:00+00:00,89771.41,2026-01-02 16:30:00+00:00,90139.77,-0.004103310842505481,0.003,-0.007103310842505481,1,1.0,hard_stop,2.9234186305940333,2.9790352552821564
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,short,2026-01-04 00:45:00+00:00,91165.86,2026-01-04 02:45:00+00:00,91124.0,0.0004591631121562134,0.003,-0.0025408368878437866,8,1.0,time_stop,2.3916564589769345,1.8670983653387465
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,short,2026-01-05 16:15:00+00:00,93927.13,2026-01-05 17:15:00+00:00,93446.54,0.005116626048299433,0.003,0.002116626048299433,4,1.0,trailing_stop,2.1290033239473334,1.3372188040061628
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,short,2026-01-05 20:15:00+00:00,94415.82,2026-01-05 21:30:00+00:00,94082.24,0.0035330943479598975,0.003,0.0005330943479598975,5,1.0,trailing_stop,2.327228178093802,1.377376781186257
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,short,2026-01-08 21:00:00+00:00,90927.63,2026-01-08 21:45:00+00:00,91272.96,-0.003797855503327119,0.003,-0.006797855503327119,3,1.0,hard_stop,2.6991336748956196,2.5315785153225288
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,short,2026-01-12 00:15:00+00:00,90917.71,2026-01-12 00:30:00+00:00,90826.61,0.0010020049999059921,0.003,-0.001997995000094008,1,1.0,z_exit_15m,2.340034236406333,0.051080283123631415
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,short,2026-01-14 00:15:00+00:00,95503.28,2026-01-14 02:00:00+00:00,95483.51,0.00020700859698230545,0.003,-0.0027929914030176946,7,1.0,trailing_stop,2.4659952715892137,1.993604803595524
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,long,2026-01-15 20:15:00+00:00,95547.52,2026-01-15 22:15:00+00:00,95706.59,0.0016648260467670983,0.003,-0.0013351739532329017,8,1.0,time_stop,-2.500539130372217,-1.8431970207334072
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,long,2026-01-16 17:15:00+00:00,94796.01,2026-01-16 19:00:00+00:00,94980.99,0.0019513479523032284,0.003,-0.0010486520476967716,7,1.0,trailing_stop,-2.013534099640066,-1.576352396568224
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,short,2026-01-18 16:30:00+00:00,95089.24,2026-01-18 17:15:00+00:00,95268.28,-0.0018828628770195532,0.003,-0.004882862877019553,3,1.0,hard_stop,2.044995016158268,2.676517158922052
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,short,2026-01-18 20:15:00+00:00,95292.99,2026-01-18 22:00:00+00:00,95521.74,-0.002400491368777402,0.003,-0.005400491368777402,7,1.0,hard_stop,2.642462497731255,2.5028405350110963
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,long,2026-01-19 00:15:00+00:00,92448.61,2026-01-19 00:30:00+00:00,92977.88,0.005725018472424903,0.003,0.002725018472424903,1,1.0,trailing_stop,-6.059964715673002,-4.375476454278935
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,long,2026-01-21 00:15:00+00:00,88419.02,2026-01-21 00:30:00+00:00,88851.18,0.004887636166969411,0.003,0.0018876361669694112,1,1.0,trailing_stop,-2.1612517134188276,-1.749372799963453
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,short,2026-01-22 00:15:00+00:00,89710.4,2026-01-22 01:15:00+00:00,90135.07,-0.004733787832849057,0.003,-0.007733787832849057,4,1.0,hard_stop,2.3175100680842227,2.394187575908258
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,long,2026-01-25 20:15:00+00:00,86440.0,2026-01-25 21:30:00+00:00,86541.02,0.0011686719111523303,0.003,-0.0018313280888476698,5,1.0,trailing_stop,-3.2739741224663237,-2.5628820221309994
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,short,2026-01-26 04:15:00+00:00,87466.02,2026-01-26 04:30:00+00:00,87769.79,-0.003473005859875533,0.003,-0.006473005859875533,1,1.0,hard_stop,3.4073939548938648,3.1285715790946296
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,short,2026-01-26 08:15:00+00:00,87920.02,2026-01-26 10:00:00+00:00,87842.47,0.0008820516646834697,0.003,-0.0021179483353165303,7,1.0,trailing_stop,2.155831060509127,1.595777606600338
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,short,2026-01-30 20:15:00+00:00,83899.58,2026-01-30 22:15:00+00:00,83941.7,-0.0005020287348278529,0.003,-0.003502028734827853,8,1.0,time_stop,2.045010723774442,1.6278508787425243
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,short,2026-02-01 12:15:00+00:00,78569.81,2026-02-01 13:45:00+00:00,78317.51,0.003211157058926384,0.003,0.00021115705892638375,6,1.0,trailing_stop,2.8109399669003396,2.4506505270856946
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,short,2026-02-02 16:15:00+00:00,79066.1,2026-02-02 18:15:00+00:00,78430.36,0.008040614119072642,0.003,0.005040614119072642,8,1.0,time_stop,3.539519625225212,1.8200696488209085
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,long,2026-02-03 16:15:00+00:00,77365.52,2026-02-03 16:30:00+00:00,76753.45,-0.007911405494334,0.003,-0.010911405494334,1,1.0,hard_stop,-3.341604274042558,-3.059050372392942
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,long,2026-02-05 05:15:00+00:00,70843.36,2026-02-05 07:00:00+00:00,71098.99,0.0036083833403723897,0.003,0.0006083833403723897,7,1.0,trailing_stop,-2.077572793048041,-1.2561567447624284
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,long,2026-02-05 12:15:00+00:00,69918.01,2026-02-05 14:15:00+00:00,70129.13,0.003019536740247686,0.003,1.953674024768575e-05,8,1.0,time_stop,-2.1526264263662998,-1.3452762009754897
