variant,symbol,direction,entry_ts,entry_price,exit_ts,exit_price,pnl_pct,cost_pct,net_pnl_pct,bars_held,size_mult,exit_reason,z_entry,z_exit
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,long,2023-01-03 00:15:00+00:00,16686.2,2023-01-03 02:15:00+00:00,16675.5,-0.0006412484568086851,0.003,-0.003641248456808685,8,1.0,time_stop,-3.252349516958778,-2.543567854748533
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,short,2023-01-07 00:30:00+00:00,16946.31,2023-01-07 01:00:00+00:00,16970.3,-0.0014156474182283052,0.003,-0.004415647418228305,2,1.0,hard_stop,2.147037671775643,2.101065128370764
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,long,2023-01-07 20:15:00+00:00,16943.93,2023-01-07 22:00:00+00:00,16934.69,-0.0005453280319265286,0.003,-0.0035453280319265286,7,1.0,hard_stop,-6.058443994001706,-3.4634597034838817
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,short,2023-01-08 21:15:00+00:00,16970.6,2023-01-08 21:45:00+00:00,16957.46,0.0007742802258022818,0.003,-0.0022257197741977182,2,1.0,trailing_stop,2.752336780540674,1.4622793168814923
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,short,2023-01-09 00:15:00+00:00,17167.85,2023-01-09 00:30:00+00:00,17151.48,0.0009535265044836594,0.003,-0.0020464734955163407,1,1.0,trailing_stop,4.531920813873264,5.06901968881522
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,short,2023-01-09 04:15:00+00:00,17204.24,2023-01-09 05:15:00+00:00,17235.13,-0.0017954876239809625,0.003,-0.004795487623980963,4,1.0,hard_stop,2.5929341590553427,2.252791995794288
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,short,2023-01-12 20:15:00+00:00,18844.17,2023-01-12 21:00:00+00:00,18836.46,0.0004091451096014387,0.003,-0.0025908548903985614,3,1.0,hard_stop,2.43847190747949,1.9068936260534466
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,short,2023-01-16 05:00:00+00:00,21147.98,2023-01-16 07:00:00+00:00,21092.2,0.0026376041588841437,0.003,-0.0003623958411158564,8,1.0,trailing_stop,2.0607201428814608,1.210081056736846
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,long,2023-01-18 20:15:00+00:00,20911.71,2023-01-18 20:30:00+00:00,20736.2,-0.008392905219133162,0.003,-0.011392905219133161,1,1.0,hard_stop,-2.3598712050282997,-2.950311182914282
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,short,2023-01-19 20:15:00+00:00,21132.94,2023-01-19 20:30:00+00:00,21071.19,0.0029219786740510845,0.003,-7.80213259489156e-05,1,1.0,trailing_stop,8.991466758375276,6.099486870305752
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,short,2023-01-23 20:45:00+00:00,22884.68,2023-01-23 22:45:00+00:00,22925.32,-0.001775860532023943,0.003,-0.004775860532023943,8,1.0,time_stop,2.079252341414598,1.276877696542187
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,short,2023-01-25 20:45:00+00:00,22883.8,2023-01-25 21:00:00+00:00,22932.43,-0.0021250841206443827,0.003,-0.005125084120644383,1,1.0,hard_stop,2.0923827863321067,2.0815104935940396
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,long,2023-01-27 00:15:00+00:00,23042.75,2023-01-27 00:30:00+00:00,22968.32,-0.0032300832148940417,0.003,-0.006230083214894042,1,1.0,hard_stop,-2.500592692228089,-2.3579947265591996
