variant,symbol,direction,entry_ts,entry_price,exit_ts,exit_price,pnl_pct,cost_pct,net_pnl_pct,bars_held,size_mult,exit_reason,z_entry,z_exit
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,short,2025-07-02 16:15:00+00:00,109420.03,2025-07-02 17:30:00+00:00,109132.05,0.0026318764489462465,0.003,-0.00036812355105375356,5,1.0,trailing_stop,2.622362425314187,2.0933859917577036
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,short,2025-07-06 16:15:00+00:00,108747.61,2025-07-06 18:15:00+00:00,108554.78,0.0017731883946691118,0.003,-0.0012268116053308882,8,1.0,trailing_stop,2.1921516587919516,0.8640542677190653
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,long,2025-07-07 16:15:00+00:00,108285.5,2025-07-07 18:15:00+00:00,107538.95,-0.006894274856744431,0.003,-0.00989427485674443,8,1.0,hard_stop,-4.472180655493069,-3.7073452394668918
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,short,2025-07-08 20:15:00+00:00,108718.01,2025-07-08 21:45:00+00:00,108889.9,-0.0015810627880330497,0.003,-0.00458106278803305,6,1.0,hard_stop,2.382851808654525,1.9988267168966987
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,short,2025-07-09 12:15:00+00:00,109388.01,2025-07-09 13:00:00+00:00,109707.9,-0.002924360722898145,0.003,-0.005924360722898145,3,1.0,hard_stop,3.687158505198165,3.724398541439438
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,short,2025-07-11 04:15:00+00:00,116637.36,2025-07-11 05:00:00+00:00,117206.41,-0.004878796982373368,0.003,-0.007878796982373367,3,1.0,hard_stop,2.0589003362025795,2.353143997092805
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,short,2025-07-13 12:15:00+00:00,118025.19,2025-07-13 12:45:00+00:00,118432.11,-0.0034477385717404108,0.003,-0.006447738571740411,2,1.0,hard_stop,2.4648446604824716,3.3076296118755812
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,short,2025-07-13 16:15:00+00:00,118767.26,2025-07-13 17:15:00+00:00,118670.34,0.0008160498103602087,0.003,-0.0021839501896397913,4,1.0,trailing_stop,3.006946623757583,2.2703245674815102
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,short,2025-07-14 08:15:00+00:00,122400.0,2025-07-14 09:15:00+00:00,122013.34,0.003158986928104568,0.003,0.00015898692810456787,4,1.0,trailing_stop,2.266017368288447,1.7230395968966428
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,long,2025-07-14 16:15:00+00:00,119390.27,2025-07-14 16:45:00+00:00,120268.87,0.007359058656957407,0.003,0.004359058656957407,2,1.0,trailing_stop,-3.4311245396681143,-2.929258083674111
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,short,2025-07-15 20:30:00+00:00,116536.41,2025-07-15 21:30:00+00:00,117495.41,-0.00822918777058601,0.003,-0.01122918777058601,4,1.0,hard_stop,2.6615050401762765,3.2149838356806866
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,short,2025-07-19 12:15:00+00:00,118209.21,2025-07-19 14:00:00+00:00,118041.53,0.0014185019932034804,0.003,-0.0015814980067965197,7,1.0,trailing_stop,2.3317085451057067,1.9164442101733392
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,long,2025-07-21 00:15:00+00:00,116850.0,2025-07-21 00:45:00+00:00,117352.06,0.004296619597774942,0.003,0.0012966195977749421,2,1.0,trailing_stop,-3.1786896886645732,-1.7389033264282452
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,short,2025-07-21 08:15:00+00:00,119380.0,2025-07-21 08:30:00+00:00,118999.24,0.0031894789747025643,0.003,0.0001894789747025642,1,1.0,trailing_stop,2.1784834726636975,1.6117266033560325
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,long,2025-07-23 08:15:00+00:00,118552.0,2025-07-23 08:30:00+00:00,118307.83,-0.0020596025372832116,0.003,-0.005059602537283212,1,1.0,hard_stop,-2.536685922434305,-2.545794830013112
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,long,2025-07-25 04:15:00+00:00,115234.0,2025-07-25 04:30:00+00:00,115710.47,0.004134803964107814,0.003,0.0011348039641078137,1,1.0,trailing_stop,-3.5240432313624366,-2.8768023471222013
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,long,2025-07-25 08:30:00+00:00,115722.2,2025-07-25 08:45:00+00:00,115202.55,-0.004490495341429646,0.003,-0.007490495341429646,1,1.0,hard_stop,-2.0564077718088365,-1.92036782270421
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,long,2025-07-28 16:15:00+00:00,118074.01,2025-07-28 17:45:00+00:00,117667.86,-0.0034397917035255965,0.003,-0.0064397917035255966,6,1.0,trailing_stop,-2.027164618131739,-2.997425144271914
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,long,2025-07-28 20:15:00+00:00,117768.07,2025-07-28 21:45:00+00:00,118106.9,0.00287709563381644,0.003,-0.0001229043661835601,6,1.0,trailing_stop,-2.4052561516167623,-1.1776764611513895
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,short,2025-07-31 00:15:00+00:00,117896.23,2025-07-31 00:30:00+00:00,118343.07,-0.003790112711831606,0.003,-0.006790112711831606,1,1.0,hard_stop,2.7045393663204753,3.283132552704416
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,long,2025-07-31 20:15:00+00:00,116640.83,2025-07-31 22:15:00+00:00,116290.31,-0.003005122648732872,0.003,-0.006005122648732872,8,1.0,hard_stop,-2.5462240161250227,-2.770514783835668
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,short,2025-08-03 04:15:00+00:00,113407.92,2025-08-03 05:30:00+00:00,113546.16,-0.0012189624851597358,0.003,-0.004218962485159736,5,1.0,hard_stop,2.799648101857645,2.7827917623979808
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,short,2025-08-03 08:15:00+00:00,113780.0,2025-08-03 08:30:00+00:00,113600.0,0.0015820003515556458,0.003,-0.0014179996484443543,1,1.0,trailing_stop,2.1324475108262644,1.9839660272600332
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,long,2025-08-05 16:15:00+00:00,113127.88,2025-08-05 17:45:00+00:00,113640.01,0.004527000771162637,0.003,0.001527000771162637,6,1.0,trailing_stop,-2.2832253011727275,-1.278743409958489
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,short,2025-08-06 16:15:00+00:00,115204.76,2025-08-06 18:00:00+00:00,115692.37,-0.004232550807796498,0.003,-0.007232550807796498,7,1.0,hard_stop,2.9203155910119802,3.232395224160332
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,short,2025-08-07 20:15:00+00:00,117305.4,2025-08-07 21:30:00+00:00,117106.65,0.001694295403280699,0.003,-0.0013057045967193011,5,1.0,trailing_stop,2.73714028391885,1.9022522912777526
