variant,symbol,direction,entry_ts,entry_price,exit_ts,exit_price,pnl_pct,cost_pct,net_pnl_pct,bars_held,size_mult,exit_reason,z_entry,z_exit
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,short,2024-01-02 00:15:00+00:00,44630.1,2024-01-02 00:45:00+00:00,45056.0,-0.009542886975382192,0.003,-0.012542886975382191,2,1.0,hard_stop,2.5852814593205777,2.886982936759684
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,long,2024-01-03 12:15:00+00:00,41883.98,2024-01-03 12:45:00+00:00,42789.38,0.021616856850757538,0.003,0.01861685685075754,2,1.0,trailing_stop,-4.097224519889869,-3.2228329684046524
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,short,2024-01-08 16:15:00+00:00,44998.0,2024-01-08 17:15:00+00:00,45296.78,-0.006639850660029367,0.003,-0.009639850660029366,4,1.0,hard_stop,2.0485275416741486,2.3829319472620476
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,short,2024-01-08 20:15:00+00:00,46974.2,2024-01-08 22:00:00+00:00,46971.99,4.704710245195809e-05,0.003,-0.002952952897548042,7,1.0,trailing_stop,2.798730599508868,2.1319580076059625
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,short,2024-01-11 00:45:00+00:00,46600.01,2024-01-11 02:45:00+00:00,46559.0,0.0008800427296046243,0.003,-0.002119957270395376,8,1.0,time_stop,2.01042637981235,1.4540789812448343
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,short,2024-01-11 12:15:00+00:00,47016.52,2024-01-11 12:30:00+00:00,47287.43,-0.005762017265420916,0.003,-0.008762017265420915,1,1.0,hard_stop,2.856099111137893,2.9485571810459135
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,long,2024-01-15 00:15:00+00:00,42045.31,2024-01-15 00:30:00+00:00,42349.28,0.007229581610886049,0.003,0.004229581610886049,1,1.0,trailing_stop,-2.42702145079754,-1.6332395338673824
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,short,2024-01-15 20:15:00+00:00,43100.5,2024-01-15 22:00:00+00:00,42486.0,0.014257375204464018,0.003,0.011257375204464019,7,1.0,take_profit,2.6735501024543384,0.23397479656489886
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,long,2024-01-17 12:15:00+00:00,42572.11,2024-01-17 12:30:00+00:00,42668.0,0.0022524136106949477,0.003,-0.0007475863893050523,1,1.0,trailing_stop,-3.529466983177782,-3.2031759758987497
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,short,2024-01-20 00:15:00+00:00,41603.69,2024-01-20 00:30:00+00:00,41530.11,0.0017685931223889728,0.003,-0.0012314068776110272,1,1.0,trailing_stop,5.384696914656399,4.43032474230635
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,long,2024-01-22 04:15:00+00:00,41107.47,2024-01-22 04:45:00+00:00,40786.41,-0.007810259303236089,0.003,-0.010810259303236088,2,1.0,hard_stop,-4.379819788025211,-4.864659533260559
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,long,2024-01-22 08:15:00+00:00,40975.87,2024-01-22 09:45:00+00:00,40744.85,-0.00563795228752928,0.003,-0.008637952287529279,6,1.0,hard_stop,-2.475322339819235,-2.5100354504931164
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,short,2024-01-23 20:15:00+00:00,39322.21,2024-01-23 20:45:00+00:00,39175.06,0.0037421599650681037,0.003,0.0007421599650681036,2,1.0,trailing_stop,3.77080118480313,3.026592579889426
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,short,2024-01-24 00:15:00+00:00,39815.02,2024-01-24 00:45:00+00:00,40179.52,-0.009154836541586553,0.003,-0.012154836541586552,2,1.0,hard_stop,2.4710021936130735,2.6293232517814076
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,short,2024-01-26 04:15:00+00:00,40120.6,2024-01-26 06:15:00+00:00,40119.22,3.439629516999165e-05,0.003,-0.0029656037048300084,8,1.0,time_stop,2.0730631391966394,1.4343994967607763
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,short,2024-01-26 16:15:00+00:00,41639.63,2024-01-26 16:45:00+00:00,41961.14,-0.007721250164806959,0.003,-0.010721250164806958,2,1.0,hard_stop,2.8444910211795014,2.8433663452408124
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,long,2024-01-29 08:15:00+00:00,41989.8,2024-01-29 08:45:00+00:00,42122.85,0.0031686266664761042,0.003,0.00016862666647610419,2,1.0,trailing_stop,-2.5033475086473733,-1.892248935393505
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,short,2024-01-29 20:30:00+00:00,43017.7,2024-01-29 21:30:00+00:00,43216.01,-0.004609962875746554,0.003,-0.007609962875746554,4,1.0,hard_stop,2.0262524287672345,2.0963352687633625
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,short,2024-01-30 16:45:00+00:00,43374.99,2024-01-30 18:45:00+00:00,43371.63,7.746399480434984e-05,0.003,-0.0029225360051956502,8,1.0,time_stop,2.2011264501559595,1.3168847533950492
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,long,2024-01-30 20:15:00+00:00,43494.01,2024-01-30 20:30:00+00:00,43685.74,0.0044081932201698315,0.003,0.0014081932201698314,1,1.0,trailing_stop,-4.97590748456531,-4.490298228809042
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,short,2024-02-01 20:15:00+00:00,43073.51,2024-02-01 20:45:00+00:00,43011.83,0.0014319706009563449,0.003,-0.0015680293990436552,2,1.0,trailing_stop,2.9110546623602005,2.57707364719147
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,long,2024-02-05 00:15:00+00:00,42582.46,2024-02-05 00:45:00+00:00,42360.96,-0.005201672237818089,0.003,-0.008201672237818088,2,1.0,hard_stop,-2.282556688623268,-3.5460516402690847
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,short,2024-02-06 08:30:00+00:00,42927.83,2024-02-06 08:45:00+00:00,43069.02,-0.003289008552260775,0.003,-0.006289008552260775,1,1.0,hard_stop,2.0537587103309938,2.062263551704868
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,long,2024-02-08 20:15:00+00:00,45484.88,2024-02-08 22:15:00+00:00,45340.23,-0.003180177676625595,0.003,-0.006180177676625595,8,1.0,time_stop,-2.4414524986508663,-2.355869324614108
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,short,2024-02-09 12:15:00+00:00,47420.9,2024-02-09 12:30:00+00:00,47461.09,-0.0008475166013297564,0.003,-0.0038475166013297564,1,1.0,trailing_stop,2.0902662344870513,2.3890605757464725
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,short,2024-02-11 05:15:00+00:00,48249.71,2024-02-11 07:15:00+00:00,48236.01,0.0002839395304137238,0.003,-0.0027160604695862763,8,1.0,time_stop,2.150036114375467,1.6105547700606224
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,long,2024-02-12 01:00:00+00:00,48604.01,2024-02-12 01:30:00+00:00,48416.1,-0.003866141908867249,0.003,-0.006866141908867249,2,1.0,hard_stop,-2.4658669338230754,-2.6422918805432936
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,short,2024-02-12 16:15:00+00:00,49637.75,2024-02-12 17:30:00+00:00,49884.14,-0.0049637624590155305,0.003,-0.00796376245901553,5,1.0,hard_stop,2.423703246894032,2.333165769420086
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,long,2024-02-13 16:15:00+00:00,48696.01,2024-02-13 18:00:00+00:00,48976.0,0.005749752392444352,0.003,0.0027497523924443516,7,1.0,trailing_stop,-7.627990675372825,-2.905804544054702
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,long,2024-02-16 17:00:00+00:00,52041.1,2024-02-16 19:00:00+00:00,51965.99,-0.0014432823287747754,0.003,-0.004443282328774775,8,1.0,time_stop,-2.2026269766356594,-1.7216984257079548
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,long,2024-02-16 20:15:00+00:00,51803.14,2024-02-16 22:15:00+00:00,51905.09,0.001968027420731655,0.003,-0.001031972579268345,8,1.0,time_stop,-2.134195545420808,-1.4034568985409923
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,long,2024-02-17 16:15:00+00:00,50815.49,2024-02-17 17:00:00+00:00,51143.02,0.006445475582347093,0.003,0.0034454755823470932,3,1.0,trailing_stop,-3.1731678501341647,-1.5960710480305462
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,long,2024-02-19 20:15:00+00:00,51802.98,2024-02-19 20:45:00+00:00,51798.99,-7.702259599751127e-05,0.003,-0.0030770225959975113,2,1.0,trailing_stop,-3.3473991620893226,-3.5189292730172226
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,short,2024-02-22 04:15:00+00:00,51617.56,2024-02-22 04:45:00+00:00,51434.61,0.0035443364622426143,0.003,0.0005443364622426143,2,1.0,trailing_stop,3.012499166463642,2.417032326250413
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,short,2024-02-26 20:15:00+00:00,54547.59,2024-02-26 22:00:00+00:00,54772.94,-0.004131254928036343,0.003,-0.007131254928036343,7,1.0,trailing_stop,2.7507906340325525,2.414702033136822
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,long,2024-02-27 16:15:00+00:00,56473.53,2024-02-27 17:30:00+00:00,56841.1,0.006508713020064505,0.003,0.003508713020064505,5,1.0,trailing_stop,-2.7118686842968995,-2.525372697041897
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,short,2024-02-28 16:15:00+00:00,61047.37,2024-02-28 16:45:00+00:00,62412.01,-0.02235378854158654,0.003,-0.025353788541586538,2,1.0,hard_stop,2.1685243199350914,2.936774697318933
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,long,2024-03-02 04:15:00+00:00,62201.19,2024-03-02 05:15:00+00:00,61928.26,-0.004387858174417558,0.003,-0.007387858174417558,4,1.0,hard_stop,-2.4582873501101976,-2.657097273805896
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,short,2024-03-03 20:15:00+00:00,62615.14,2024-03-03 22:00:00+00:00,62998.05,-0.00611529416048584,0.003,-0.00911529416048584,7,1.0,hard_stop,2.2238714370344703,2.2958520146522736
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,short,2024-03-04 13:00:00+00:00,65123.69,2024-03-04 13:30:00+00:00,65579.32,-0.006996378737138542,0.003,-0.009996378737138541,2,1.0,hard_stop,2.0137453467361977,2.1152697400323643
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,short,2024-03-04 20:30:00+00:00,67287.59,2024-03-04 21:45:00+00:00,67404.86,-0.0017428176577582999,0.003,-0.0047428176577583,5,1.0,trailing_stop,2.0044052088513733,1.7501176258786395
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,long,2024-03-05 16:15:00+00:00,65385.38,2024-03-05 17:00:00+00:00,64199.99,-0.018129282111689182,0.003,-0.02112928211168918,3,1.0,hard_stop,-2.1366508034145815,-2.7684764840689042
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,long,2024-03-05 20:15:00+00:00,63052.53,2024-03-05 22:15:00+00:00,63155.69,0.0016360961249295425,0.003,-0.0013639038750704576,8,1.0,time_stop,-2.258994746852052,-1.688110940432551
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,short,2024-03-11 08:15:00+00:00,71300.01,2024-03-11 10:15:00+00:00,71735.53,-0.006108274038110206,0.003,-0.009108274038110206,8,1.0,time_stop,3.7981882115806345,2.7199467885027766
vpvr_edge_zscore_15m_only_v1_20260720,BTCUSDT,short,2024-03-13 08:15:00+00:00,73190.03,2024-03-13 10:15:00+00:00,73255.68,-0.0008969800941465156,0.003,-0.0038969800941465156,8,1.0,time_stop,2.0431352692369615,1.8942093390121497
