symbol,direction,entry_date,entry_price,exit_date,exit_price,reason,pnl_usd,pnl_pct,bars_held,atr_1h_at_entry,ema50_4h_at_entry,ema50_4h_slope_at_entry
ETHUSDT,long,2023-01-11,1331.336214,2023-01-11,1330.293888,rsi_cross_back,-3.9145859214190226,-0.0007829171842838045,1,7.050585178414487,1275.7239518866604,0.0019200318582503243
ETHUSDT,long,2023-01-11,1331.1361739999998,2023-01-11,1322.775392,rsi_cross_back,-31.403453956487052,-0.006280936663959791,10,6.609075995673721,1277.8943851460072,0.00170133456860859
ETHUSDT,long,2023-01-11,1337.987544,2023-01-13,1404.479048,rsi_cross_back,248.38803919426348,0.049695159194994565,43,6.918817935661883,1283.957111051124,0.0012439701835932646
ETHUSDT,long,2023-01-13,1409.9019239999998,2023-01-16,1537.1425100000001,rsi_cross_back,452.20059404543605,0.09024782776308937,66,10.293996439285609,1325.5923682529535,0.0025967926217502066
ETHUSDT,long,2023-01-16,1550.279994,2023-01-17,1555.6987980000001,rsi_cross_back,17.593124244122777,0.0034953711722864877,10,14.828399472298205,1431.4506266121314,0.003171350595825259
ETHUSDT,long,2023-01-17,1562.66247,2023-01-17,1559.38806,rsi_cross_back,-10.548566376767642,-0.002095404518161925,4,16.033937630866436,1447.46666161801,0.0036643266426139927
ETHUSDT,long,2023-01-19,1539.387816,2023-01-21,1628.6342080000002,rsi_cross_back,291.82512711059957,0.05797524903886875,52,13.521594161803444,1496.4607811137253,0.0010000698662634556
ETHUSDT,long,2023-01-22,1633.936722,2023-01-22,1634.77298,rsi_cross_back,2.583700729779306,0.0005118056218091915,7,12.693984078493715,1554.5114021344348,0.001842897022586626
ETHUSDT,long,2023-01-23,1635.1269599999998,2023-01-23,1627.144506,rsi_cross_back,-24.645249250051673,-0.00488185577956568,2,16.22174617146989,1575.0531156072507,0.001163006281390226
ETHUSDT,long,2023-01-24,1632.1963739999999,2023-01-24,1617.616412,rsi_cross_back,-45.08439350575816,-0.008932725395210173,9,14.420482673973126,1577.06240519128,0.0012756963965972078
ETHUSDT,long,2023-01-26,1601.260188,2023-01-27,1588.552226,rsi_cross_back,-40.0370651674532,-0.007936225539880826,6,17.0270375454888,1583.54340053151,0.00016103398320057417
ETHUSDT,long,2023-01-31,1590.638064,2023-02-01,1583.023332,4h_trend_reversal,-24.141214690409768,-0.004787218520881598,2,13.813757721786867,1589.9566587414843,0.00018957623586559328
ETHUSDT,long,2023-02-03,1649.52984,2023-02-03,1636.7825779999998,rsi_cross_back,-38.960869130729435,-0.007727815339187871,2,13.862262070174097,1609.9871338175262,0.0006977380129211669
ETHUSDT,long,2023-02-03,1662.392412,2023-02-04,1654.029128,rsi_cross_back,-25.354050893805503,-0.005030872337740244,13,16.251089565660546,1611.5248932756626,0.0009551377311259272
ETHUSDT,long,2023-02-06,1649.339802,2023-02-06,1638.002334,rsi_cross_back,-34.6338473023233,-0.006873943129397597,6,12.261053581791128,1631.6678256284592,7.860797080199278e-05
ETHUSDT,short,2023-02-14,1498.54965,2023-02-14,1501.2096980000001,rsi_cross_back,-8.924699946041097,-0.0017719363281120115,3,12.190838473762197,1562.5127937081143,-0.001493858429876426
ETHUSDT,short,2023-02-14,1498.7196840000001,2023-02-14,1511.617616,rsi_cross_back,-42.97196084737788,-0.008532536180763772,1,9.876739565718472,1557.8745704318271,-0.0013572694868491098
ETHUSDT,long,2023-02-17,1664.942922,2023-02-17,1660.5578220000002,rsi_cross_back,-13.258728079156551,-0.0026337839826557907,3,15.751448539019202,1595.6622930579845,0.001480371913743368
ETHUSDT,long,2023-02-20,1689.777888,2023-02-20,1696.030726,rsi_cross_back,18.625677127482792,0.0037003904740406934,13,12.547132831905195,1642.6220094574483,0.0010386918730726385
ETHUSDT,long,2023-03-01,1657.341402,2023-03-02,1647.8503640000001,rsi_cross_back,-28.830129565114614,-0.005726664396693781,5,13.234422010558678,1634.6008139737028,4.724037230852848e-06
ETHUSDT,long,2023-03-02,1651.58025,2023-03-02,1644.091116,rsi_cross_back,-22.82193222269106,-0.0045345262514491225,1,12.261252484641021,1636.2775833721112,0.0002909992354864046
ETHUSDT,short,2023-03-05,1566.703278,2023-03-05,1571.5556259999998,rsi_cross_back,-15.53617827016126,-0.00308760817607856,2,9.943422463217976,1610.3115504765824,-0.0011034361390655292
ETHUSDT,short,2023-03-05,1568.9337239999998,2023-03-05,1570.605816,rsi_cross_back,-5.356090784581957,-0.0010646159481687567,3,8.021807443765228,1608.6463916343635,-0.0010340600498866996
ETHUSDT,short,2023-03-08,1561.56225,2023-03-08,1561.997538,rsi_cross_back,-1.4019360164544294,-0.0002786739347601097,1,9.276341798990178,1587.289538523441,-0.0006509119723602466
ETHUSDT,short,2023-03-08,1551.430224,2023-03-08,1560.0779220000002,rsi_cross_back,-27.885601435017968,-0.005543119275038477,10,9.028911418506352,1586.3099487774239,-0.0006171462245813119
ETHUSDT,short,2023-03-08,1554.720882,2023-03-08,1559.767984,rsi_cross_back,-16.273744308222557,-0.0032358030500515556,3,9.422407644838708,1582.9300801630982,-0.0005808651220119829
ETHUSDT,short,2023-03-08,1553.330604,2023-03-11,1435.282886,rsi_cross_back,413.57590375585124,0.08224700451141587,51,9.478315669102411,1581.7457632939572,-0.0007481801527322865
ETHUSDT,short,2023-03-11,1416.93333,2023-03-11,1449.140114,rsi_cross_back,-112.2159082242988,-0.022224755003918073,10,20.64599699370684,1530.0515452577079,-0.0019101532788022059
ETHUSDT,long,2023-03-16,1664.8929119999998,2023-03-16,1650.0899160000001,rsi_cross_back,-44.84333372265914,-0.008891260148508384,2,18.090181236664534,1596.8733230398573,0.0015025503166423656
ETHUSDT,long,2023-03-16,1659.4918320000002,2023-03-16,1655.91875,rsi_cross_back,-10.854487518628543,-0.002153118160089895,3,18.000236523854028,1599.3629966461374,0.0015590927410201216
ETHUSDT,long,2023-03-16,1661.58225,2023-03-16,1655.978738,rsi_cross_back,-16.99938324109489,-0.0033723951974089506,2,16.04183713446986,1601.8609183462888,0.0015618228665972493
ETHUSDT,long,2023-03-19,1782.8765039999998,2023-03-19,1778.7841720000001,rsi_cross_back,-11.56834052488824,-0.002295353598983585,1,19.274480601511833,1669.811063845018,0.002180940937113716
ETHUSDT,long,2023-03-19,1785.016932,2023-03-19,1775.434842,rsi_cross_back,-27.051386268890898,-0.005368066727111653,2,16.318489778488892,1678.174903610876,0.0023556375632457285
ETHUSDT,long,2023-03-19,1786.55724,2023-03-19,1780.3238640000002,rsi_cross_back,-17.5776748900415,-0.0034890435416443655,9,15.895911823374687,1682.350789743783,0.002488349768502574
ETHUSDT,long,2023-03-21,1758.331596,2023-03-22,1785.612806,rsi_cross_back,78.15236351115834,0.015515395424879896,22,17.832723681174873,1711.6709166249227,0.00044537929352958847
ETHUSDT,long,2023-03-26,1767.323394,2023-03-26,1759.99793,rsi_cross_back,-20.894652956540998,-0.004144948244825919,3,14.815494679464479,1752.3453422688258,0.00024380640815535083
ETHUSDT,long,2023-03-26,1764.472824,2023-03-27,1762.957338,rsi_cross_back,-4.32875483083035,-0.0008588888303557862,4,13.340790908480438,1752.873760219068,0.000301548979813499
ETHUSDT,short,2023-03-28,1724.874906,2023-03-28,1745.130904,rsi_cross_back,-58.496922616628574,-0.011607151047277608,4,13.096492826796451,1748.0537797531024,-0.0008492911622681847
ETHUSDT,long,2023-03-29,1793.428614,2023-03-30,1784.902948,rsi_cross_back,-23.944153298997875,-0.004753836273964973,1,13.18437697811717,1759.0885064510358,0.001159909837958249
ETHUSDT,long,2023-03-30,1791.4482179999998,2023-03-30,1787.302468,rsi_cross_back,-11.653352235873221,-0.0023141891338773757,2,13.7873964760296,1760.4211140411912,0.0007575557371152484
ETHUSDT,long,2023-03-30,1797.1793639999999,2023-03-30,1794.650998,rsi_cross_back,-7.083538963660907,-0.0014068523435369906,10,17.84825439425547,1761.489305647419,0.0006067818646958479
ETHUSDT,long,2023-04-03,1812.552438,2023-04-03,1792.921344,rsi_cross_back,-54.5286996436337,-0.010830635069328576,6,10.90795471876781,1790.0779856519725,0.00010927668941185027
ETHUSDT,long,2023-04-03,1800.970122,2023-04-03,1779.69399,rsi_cross_back,-59.44593173723491,-0.011813706257587708,3,11.787705455418077,1791.0173331604717,0.00013886789829854618
ETHUSDT,long,2023-04-03,1806.6712619999998,2023-04-06,1896.32066,rsi_cross_back,249.54427125275245,0.04962131179346807,50,18.046364259792323,1792.1103789188846,0.0006102932328879881
ETHUSDT,long,2023-04-06,1898.789682,2023-04-06,1893.641196,rsi_cross_back,-13.669675804497842,-0.002711456697287895,1,14.608261659355168,1827.0217068411355,0.0018278341248090634
ETHUSDT,long,2023-04-06,1899.259776,2023-04-06,1892.22148,rsi_cross_back,-18.68012663915145,-0.003705810068185267,1,13.87242969607664,1827.0217068411355,0.0018278341248090634
ETHUSDT,long,2023-04-07,1882.136352,2023-04-07,1874.664992,rsi_cross_back,-20.00620714791608,-0.003969616756012817,1,11.905221420896387,1837.6904040465488,0.0007717404498946162
ETHUSDT,long,2023-04-07,1868.203566,2023-04-08,1854.6190020000001,rsi_cross_back,-36.639663878016826,-0.007271458125457708,2,10.099138325641839,1841.3946389369037,0.00029545702674696277
