bar_index,timestamp,equity,daily_return
0,2022-01-01 00:00:00+00:00,100126.72930400012,0.0
1,2022-01-02 00:00:00+00:00,100602.9699303612,0.004756378538193662
2,2022-01-03 00:00:00+00:00,100687.649817676,0.0008417235333453288
3,2022-01-04 00:00:00+00:00,100275.55946800287,-0.004092759642511656
4,2022-01-05 00:00:00+00:00,100518.56775924684,0.002423404990540279
5,2022-01-06 00:00:00+00:00,100902.07267617111,0.003815264437937449
6,2022-01-07 00:00:00+00:00,98843.01733699109,-0.020406472182075253
7,2022-01-08 00:00:00+00:00,96414.88843066597,-0.02456550772875299
8,2022-01-09 00:00:00+00:00,95932.78329865498,-0.005000318310358187
9,2022-01-10 00:00:00+00:00,94481.045447909,-0.015132864916745703
10,2022-01-11 00:00:00+00:00,95292.50837709512,0.008588631987920925
11,2022-01-12 00:00:00+00:00,95279.85685705458,-0.00013276510668058794
12,2022-01-13 00:00:00+00:00,95008.5822965492,-0.0028471344254049624
13,2022-01-14 00:00:00+00:00,95960.86844378668,0.01002315921592345
14,2022-01-15 00:00:00+00:00,96110.59046271967,0.0015602403496453032
15,2022-01-16 00:00:00+00:00,96204.49193307478,0.000977014810782384
16,2022-01-17 00:00:00+00:00,95881.41462312288,-0.0033582351869458904
17,2022-01-18 00:00:00+00:00,96775.2432269859,0.00932223004193622
18,2022-01-19 00:00:00+00:00,97976.1535733392,0.012409272312925879
19,2022-01-20 00:00:00+00:00,97119.00697880267,-0.008748522607543552
20,2022-01-21 00:00:00+00:00,93887.20479954913,-0.03327672182602648
21,2022-01-22 00:00:00+00:00,93251.92568836598,-0.0067664077606685025
22,2022-01-23 00:00:00+00:00,90149.15007808221,-0.03327304597068359
23,2022-01-24 00:00:00+00:00,89593.64064347291,-0.0061621150518683665
24,2022-01-25 00:00:00+00:00,90384.12919026014,0.00882304303195891
25,2022-01-26 00:00:00+00:00,92735.21100332327,0.02601210891918937
26,2022-01-27 00:00:00+00:00,93279.2154349586,0.005866212259072023
27,2022-01-28 00:00:00+00:00,94949.9548836398,0.017911165321133682
28,2022-01-29 00:00:00+00:00,94483.9773956664,-0.004907611473269791
29,2022-01-30 00:00:00+00:00,94080.27473911371,-0.004272710227493093
30,2022-01-31 00:00:00+00:00,93831.0469184749,-0.002649097500298847
31,2022-02-01 00:00:00+00:00,93471.67735935026,-0.00382996429142346
32,2022-02-02 00:00:00+00:00,95028.29972290064,0.01665341210863236
33,2022-02-03 00:00:00+00:00,95065.36939337604,0.0003900908527616487
34,2022-02-04 00:00:00+00:00,96489.75778381326,0.01498325204568629
35,2022-02-05 00:00:00+00:00,96288.22983599069,-0.0020885941933246333
36,2022-02-06 00:00:00+00:00,96849.29630479796,0.005826947590198195
37,2022-02-07 00:00:00+00:00,95752.18000912065,-0.011328077100576261
38,2022-02-08 00:00:00+00:00,96633.57594567508,0.00920496991787001
39,2022-02-09 00:00:00+00:00,96604.25161917889,-0.00030345898109662706
40,2022-02-10 00:00:00+00:00,96446.00304802659,-0.0016381118687832652
41,2022-02-11 00:00:00+00:00,94970.55771675023,-0.015298149064214006
42,2022-02-12 00:00:00+00:00,94699.44046202819,-0.002854750579970866
43,2022-02-13 00:00:00+00:00,94189.32149474126,-0.00538671574824634
44,2022-02-14 00:00:00+00:00,94096.97087749191,-0.0009804786337112015
45,2022-02-15 00:00:00+00:00,92917.41489720334,-0.012535536152638471
46,2022-02-16 00:00:00+00:00,93415.47151485646,0.005360207429405239
47,2022-02-17 00:00:00+00:00,93540.74847298801,0.0013410729090161944
48,2022-02-18 00:00:00+00:00,92943.62852511265,-0.006383527581541482
49,2022-02-19 00:00:00+00:00,92365.85452263754,-0.006216391716609149
50,2022-02-20 00:00:00+00:00,91054.64818303582,-0.01419579071052024
51,2022-02-21 00:00:00+00:00,90535.51830868679,-0.0057013000951416926
52,2022-02-22 00:00:00+00:00,91803.05810433846,0.014000469863439724
53,2022-02-23 00:00:00+00:00,91001.69184051939,-0.008729189205312515
54,2022-02-24 00:00:00+00:00,92798.23410544751,0.01974185565776687
55,2022-02-25 00:00:00+00:00,94956.25137313442,0.023254938938113145
56,2022-02-26 00:00:00+00:00,95258.09369835317,0.0031787514866468136
57,2022-02-27 00:00:00+00:00,95197.69192348338,-0.0006340854884316904
58,2022-02-28 00:00:00+00:00,96266.0620468798,0.011222647333247737
59,2022-03-01 00:00:00+00:00,98688.21385884879,0.02516101480072419
60,2022-03-02 00:00:00+00:00,98951.1343863443,0.002664153268307823
61,2022-03-03 00:00:00+00:00,98946.7103818618,-4.4708981962959804e-05
62,2022-03-04 00:00:00+00:00,98405.99266580313,-0.005464736664532843
63,2022-03-05 00:00:00+00:00,98746.7502917607,0.0034627731170278064
64,2022-03-06 00:00:00+00:00,97795.06472681674,-0.009637639336303017
65,2022-03-07 00:00:00+00:00,97812.0499648387,0.00017368195490652383
66,2022-03-08 00:00:00+00:00,98328.47716858375,0.00527979123155764
67,2022-03-09 00:00:00+00:00,99811.57036945796,0.015083048609930705
68,2022-03-10 00:00:00+00:00,100955.53194948481,0.011461212119921793
69,2022-03-11 00:00:00+00:00,101366.67261977786,0.004072492733719457
70,2022-03-12 00:00:00+00:00,100555.02177979331,-0.00800707785910082
71,2022-03-13 00:00:00+00:00,100565.76245233238,0.00010681388506461609
72,2022-03-14 00:00:00+00:00,101146.76891234041,0.005777378362575636
73,2022-03-15 00:00:00+00:00,99917.72419207862,-0.012151102140760983
74,2022-03-16 00:00:00+00:00,99931.63196498512,0.00013919225061376217
75,2022-03-17 00:00:00+00:00,98684.10744927435,-0.012483780072238715
76,2022-03-18 00:00:00+00:00,98396.53151657693,-0.002914105828491609
77,2022-03-19 00:00:00+00:00,98406.57127847393,0.000102033697146231
78,2022-03-20 00:00:00+00:00,99204.1038618229,0.00810446470177384
79,2022-03-21 00:00:00+00:00,99409.92187680771,0.0020746925477144185
80,2022-03-22 00:00:00+00:00,99411.2515597234,1.3375756570122022e-05
81,2022-03-23 00:00:00+00:00,98776.50078243381,-0.006385099949257289
82,2022-03-24 00:00:00+00:00,97325.1274966751,-0.014693507810683903
83,2022-03-25 00:00:00+00:00,96540.48823342721,-0.008062041976515166
84,2022-03-26 00:00:00+00:00,96058.49784537397,-0.004992624305854121
85,2022-03-27 00:00:00+00:00,96560.06142225406,0.005221438895364194
86,2022-03-28 00:00:00+00:00,96407.15638902018,-0.0015835225349042359
87,2022-03-29 00:00:00+00:00,97043.35671546032,0.006599098555225114
88,2022-03-30 00:00:00+00:00,95402.83924964667,-0.016904995059309313
89,2022-03-31 00:00:00+00:00,96731.99236186335,0.013932007922097478
90,2022-04-01 00:00:00+00:00,97967.2544842842,0.012769943968484299
91,2022-04-02 00:00:00+00:00,96667.91074732732,-0.013263041245739182
92,2022-04-03 00:00:00+00:00,96860.73285043368,0.001994685740238644
93,2022-04-04 00:00:00+00:00,98576.12975430254,0.017709931087530384
94,2022-04-05 00:00:00+00:00,99186.38927549112,0.006190743364642426
95,2022-04-06 00:00:00+00:00,98415.55426266092,-0.007771580541047762
96,2022-04-07 00:00:00+00:00,99680.54756889073,0.012853591240808093
97,2022-04-08 00:00:00+00:00,97328.35862522558,-0.023597271494114946
98,2022-04-09 00:00:00+00:00,97214.61896811512,-0.0011686178490735166
99,2022-04-10 00:00:00+00:00,97452.68543121523,0.002448875134491768
100,2022-04-11 00:00:00+00:00,97828.41673029511,0.0038555253497358777
101,2022-04-12 00:00:00+00:00,96507.20322265071,-0.013505416440366957
102,2022-04-13 00:00:00+00:00,95907.46139694873,-0.006214477320602985
103,2022-04-14 00:00:00+00:00,97037.96806713489,0.01178747360966148
104,2022-04-15 00:00:00+00:00,97126.8970511565,0.0009164349356540757
105,2022-04-16 00:00:00+00:00,97500.32694177321,0.0038447629024946917
106,2022-04-17 00:00:00+00:00,96977.87863298855,-0.005358426224526092
107,2022-04-18 00:00:00+00:00,97999.06815231951,0.010530128455331855
108,2022-04-19 00:00:00+00:00,98233.32811291654,0.002390430490960549
109,2022-04-20 00:00:00+00:00,98728.32040529102,0.005038944540344703
110,2022-04-21 00:00:00+00:00,99852.52532077194,0.011386853446568646
111,2022-04-22 00:00:00+00:00,99314.1793335671,-0.0053914108378874115
112,2022-04-23 00:00:00+00:00,100601.98758453247,0.01296701296438263
113,2022-04-24 00:00:00+00:00,100960.74933586494,0.0035661497346761717
114,2022-04-25 00:00:00+00:00,101519.44630211445,0.0055338036803878055
115,2022-04-26 00:00:00+00:00,101702.70991552455,0.001805206983346963
116,2022-04-27 00:00:00+00:00,102513.41512287933,0.007971323556945187
117,2022-04-28 00:00:00+00:00,102618.19112023532,0.001022071084358922
118,2022-04-29 00:00:00+00:00,103207.4557122109,0.005742301491995283
119,2022-04-30 00:00:00+00:00,102361.52364560957,-0.008196423996345459
120,2022-05-01 00:00:00+00:00,102840.347717999,0.004677773985146905
121,2022-05-02 00:00:00+00:00,102875.90569937578,0.00034575905435763055
122,2022-05-03 00:00:00+00:00,103337.72978441633,0.004489137489492201
123,2022-05-04 00:00:00+00:00,103071.89359132058,-0.0025724988699706852
124,2022-05-05 00:00:00+00:00,102664.43946711125,-0.003953106031260867
125,2022-05-06 00:00:00+00:00,104406.8932590918,0.01697232070836696
126,2022-05-07 00:00:00+00:00,104813.121079417,0.0038908141756226478
127,2022-05-08 00:00:00+00:00,105699.01827704515,0.008452159314642493
128,2022-05-09 00:00:00+00:00,107713.30891207042,0.019056852824741233
129,2022-05-10 00:00:00+00:00,105840.80656250058,-0.01738413171485076
130,2022-05-11 00:00:00+00:00,105560.00476524494,-0.0026530579875146953
131,2022-05-12 00:00:00+00:00,105560.00476524494,0.0
132,2022-05-13 00:00:00+00:00,105560.00476524494,0.0
133,2022-05-14 00:00:00+00:00,100602.39808546135,-0.046964820537937824
134,2022-05-15 00:00:00+00:00,102625.18088414431,0.020106705577382256
135,2022-05-16 00:00:00+00:00,104525.04658299709,0.018512666019050217
136,2022-05-17 00:00:00+00:00,106271.0782805947,0.016704433575269295
137,2022-05-18 00:00:00+00:00,105401.45976191394,-0.008183021502657928
138,2022-05-19 00:00:00+00:00,104957.36628523126,-0.004213352240906576
139,2022-05-20 00:00:00+00:00,104095.35046558689,-0.008213009245123026
140,2022-05-21 00:00:00+00:00,105593.39973533948,0.014391125665577542
141,2022-05-22 00:00:00+00:00,106127.35234047486,0.005056685422324403
142,2022-05-23 00:00:00+00:00,105210.2724319815,-0.008641315252558068
143,2022-05-24 00:00:00+00:00,106719.26288711649,0.014342615224293365
144,2022-05-25 00:00:00+00:00,107503.64210248594,0.007349930969811291
145,2022-05-26 00:00:00+00:00,104313.33606647165,-0.029676260018920098
146,2022-05-27 00:00:00+00:00,105765.86064048225,0.01392462966657515
147,2022-05-28 00:00:00+00:00,109669.9547237359,0.03691261111677968
148,2022-05-29 00:00:00+00:00,107786.96066429462,-0.017169643811603907
149,2022-05-30 00:00:00+00:00,109993.37003523827,0.020470095430332957
150,2022-05-31 00:00:00+00:00,110660.58801875245,0.006065983643381623
151,2022-06-01 00:00:00+00:00,110727.18819297278,0.0006018418608895182
152,2022-06-02 00:00:00+00:00,111228.17940322614,0.004524554614177001
153,2022-06-03 00:00:00+00:00,110683.37023641991,-0.004898121768505903
154,2022-06-04 00:00:00+00:00,111002.29653577351,0.002881429239752764
155,2022-06-05 00:00:00+00:00,109840.84076609512,-0.010463349011018641
156,2022-06-06 00:00:00+00:00,108659.15420057351,-0.010758171161835861
157,2022-06-07 00:00:00+00:00,106713.47355015774,-0.01790627457696059
158,2022-06-08 00:00:00+00:00,109249.84736797353,0.023768074765400993
159,2022-06-09 00:00:00+00:00,108714.86476784664,-0.004896872746421144
160,2022-06-10 00:00:00+00:00,109384.78540239597,0.006162180636290149
161,2022-06-11 00:00:00+00:00,108123.54386987016,-0.011530319576767978
162,2022-06-12 00:00:00+00:00,109244.37087874861,0.010366169742155318
163,2022-06-13 00:00:00+00:00,108837.91304282087,-0.0037206295634112374
164,2022-06-14 00:00:00+00:00,107996.40805480236,-0.00773172660603505
165,2022-06-15 00:00:00+00:00,102976.6298235515,-0.046480973966315564
166,2022-06-16 00:00:00+00:00,105386.55021734441,0.023402595306549312
167,2022-06-17 00:00:00+00:00,108190.88913087636,0.026610026685078836
168,2022-06-18 00:00:00+00:00,104873.1935506302,-0.03066520302123421
169,2022-06-19 00:00:00+00:00,104138.51600970293,-0.007005389232974779
170,2022-06-20 00:00:00+00:00,99463.20905321774,-0.04489507951169169
171,2022-06-21 00:00:00+00:00,100377.41768676623,0.009191425073157955
172,2022-06-22 00:00:00+00:00,101650.13940162424,0.012679362990086318
173,2022-06-23 00:00:00+00:00,102502.63182539168,0.008386534723766603
174,2022-06-24 00:00:00+00:00,101138.13010748732,-0.01331187008182122
175,2022-06-25 00:00:00+00:00,100941.92172299311,-0.0019400040744839142
176,2022-06-26 00:00:00+00:00,103228.0131459491,0.022647591644129106
177,2022-06-27 00:00:00+00:00,102856.89219822684,-0.003595157326117926
178,2022-06-28 00:00:00+00:00,102039.33543612465,-0.007948487890598432
179,2022-06-29 00:00:00+00:00,104437.41742709365,0.023501544582972933
180,2022-06-30 00:00:00+00:00,105446.21388148419,0.009659339336830719
181,2022-07-01 00:00:00+00:00,104806.16906013683,-0.006069870105215314
182,2022-07-02 00:00:00+00:00,106081.42169345458,0.01216772490354101
183,2022-07-03 00:00:00+00:00,105236.30358797305,-0.007966692866576475
184,2022-07-04 00:00:00+00:00,105202.53631452013,-0.00032087095709032454
185,2022-07-05 00:00:00+00:00,105490.53373625923,0.002737552076482963
186,2022-07-06 00:00:00+00:00,107266.56709310965,0.01683595005112748
187,2022-07-07 00:00:00+00:00,106609.06717586031,-0.006129588510822903
188,2022-07-08 00:00:00+00:00,105572.7765719998,-0.009720473420436804
189,2022-07-09 00:00:00+00:00,106964.17343809582,0.013179504331281011
190,2022-07-10 00:00:00+00:00,106338.36007318804,-0.005850682006811936
191,2022-07-11 00:00:00+00:00,105516.10978433584,-0.007732395800408076
192,2022-07-12 00:00:00+00:00,106231.64395394256,0.006781278906786925
193,2022-07-13 00:00:00+00:00,106702.00308491618,0.004427674405354631
194,2022-07-14 00:00:00+00:00,106369.2529198457,-0.0031184997043183227
195,2022-07-15 00:00:00+00:00,106900.4006808495,0.00499343321894008
196,2022-07-16 00:00:00+00:00,105603.90426983175,-0.012128078124687636
197,2022-07-17 00:00:00+00:00,106349.51056691352,0.007060404653000729
198,2022-07-18 00:00:00+00:00,104810.13870154235,-0.014474649268861661
199,2022-07-19 00:00:00+00:00,102042.24314505488,-0.026408662279985617
200,2022-07-20 00:00:00+00:00,100613.9508572329,-0.013997068702141569
201,2022-07-21 00:00:00+00:00,98973.6216861458,-0.016303198086462856
202,2022-07-22 00:00:00+00:00,98116.22893041284,-0.008662841079533523
203,2022-07-23 00:00:00+00:00,99011.90838527627,0.009128759478706394
204,2022-07-24 00:00:00+00:00,99187.36592359869,0.0017720852085758576
205,2022-07-25 00:00:00+00:00,99071.09320068345,-0.0011722533594127338
206,2022-07-26 00:00:00+00:00,101386.88980373499,0.0233750989136714
207,2022-07-27 00:00:00+00:00,101993.13564651483,0.005979528950472934
208,2022-07-28 00:00:00+00:00,102045.57451832281,0.0005141411868121448
209,2022-07-29 00:00:00+00:00,103839.44138458314,0.017579075572142777
210,2022-07-30 00:00:00+00:00,101550.76356314801,-0.022040544430114162
211,2022-07-31 00:00:00+00:00,102490.53731602327,0.009254226358336393
212,2022-08-01 00:00:00+00:00,102392.68769405781,-0.0009547185967397898
213,2022-08-02 00:00:00+00:00,101707.38464287817,-0.006692890543387953
214,2022-08-03 00:00:00+00:00,100492.49078861668,-0.011944991590603915
215,2022-08-04 00:00:00+00:00,102638.0866954999,0.021350808304636537
216,2022-08-05 00:00:00+00:00,104602.6886788493,0.019141062022890898
217,2022-08-06 00:00:00+00:00,105937.08378479499,0.012756795478197969
218,2022-08-07 00:00:00+00:00,106654.2763989504,0.006769986378069026
219,2022-08-08 00:00:00+00:00,106235.58876607017,-0.0039256525571848
220,2022-08-09 00:00:00+00:00,107021.5395914498,0.007398187693111735
221,2022-08-10 00:00:00+00:00,107270.82305985023,0.002329283145729999
222,2022-08-11 00:00:00+00:00,109528.83643957466,0.02104965092385469
223,2022-08-12 00:00:00+00:00,108762.21698586234,-0.006999247674243758
224,2022-08-13 00:00:00+00:00,107975.46890958383,-0.007233652439990079
225,2022-08-14 00:00:00+00:00,107450.72506476757,-0.0048598431673000375
226,2022-08-15 00:00:00+00:00,108211.48417483583,0.007080074235047862
227,2022-08-16 00:00:00+00:00,107614.13708752103,-0.0055201820016596015
228,2022-08-17 00:00:00+00:00,105789.54500164467,-0.016954947883775162
229,2022-08-18 00:00:00+00:00,106593.72400062952,0.007601686905566618
230,2022-08-19 00:00:00+00:00,105533.96626113802,-0.009942027538931253
231,2022-08-20 00:00:00+00:00,103789.25381985569,-0.016532236047730242
232,2022-08-21 00:00:00+00:00,103791.85550620634,2.506701084081797e-05
233,2022-08-22 00:00:00+00:00,104003.03787441712,0.002034671864962867
234,2022-08-23 00:00:00+00:00,105207.23905152493,0.011578519259811237
235,2022-08-24 00:00:00+00:00,105912.75615805255,0.006705974920433899
236,2022-08-25 00:00:00+00:00,106009.68859555355,0.0009152102260123751
237,2022-08-26 00:00:00+00:00,106150.24179775284,0.0013258524202963695
238,2022-08-27 00:00:00+00:00,107264.90462903632,0.010500803506479306
239,2022-08-28 00:00:00+00:00,106994.96408967683,-0.0025165783747540527
240,2022-08-29 00:00:00+00:00,105530.27185202859,-0.013689356785246631
241,2022-08-30 00:00:00+00:00,105191.33335711889,-0.003211765581206394
242,2022-08-31 00:00:00+00:00,106091.73931276705,0.008559697143407652
243,2022-09-01 00:00:00+00:00,106340.8991839911,0.0023485322499003924
244,2022-09-02 00:00:00+00:00,106425.76218973032,0.000798027912030097
245,2022-09-03 00:00:00+00:00,107383.64145028843,0.009000445388875455
246,2022-09-04 00:00:00+00:00,107302.58323816981,-0.0007548469303505501
247,2022-09-05 00:00:00+00:00,107082.69469529182,-0.002049238110045537
248,2022-09-06 00:00:00+00:00,107325.94199709587,0.0022715836811562085
249,2022-09-07 00:00:00+00:00,107616.19161332243,0.0027043752034752178
250,2022-09-08 00:00:00+00:00,107924.9715283924,0.0028692700460861698
251,2022-09-09 00:00:00+00:00,106979.33212802828,-0.008762007411003525
252,2022-09-10 00:00:00+00:00,108807.23570044359,0.017086511348077593
253,2022-09-11 00:00:00+00:00,108159.77766382169,-0.005950505335917344
254,2022-09-12 00:00:00+00:00,107957.08957158917,-0.0018739692019570375
255,2022-09-13 00:00:00+00:00,106159.7047492903,-0.016649067045355848
256,2022-09-14 00:00:00+00:00,106009.80915892251,-0.0014119819824459645
257,2022-09-15 00:00:00+00:00,106100.5986897635,0.0008564257549497079
258,2022-09-16 00:00:00+00:00,106850.44153313174,0.007067281925154489
259,2022-09-17 00:00:00+00:00,107451.64434934285,0.005626582422915805
260,2022-09-18 00:00:00+00:00,107029.13125188474,-0.0039321231426152625
261,2022-09-19 00:00:00+00:00,106545.99130451787,-0.004514097626653113
262,2022-09-20 00:00:00+00:00,108277.30880512428,0.016249485122890706
263,2022-09-21 00:00:00+00:00,108983.72892943243,0.006524175121304099
264,2022-09-22 00:00:00+00:00,109857.70018628264,0.008019282010584439
265,2022-09-23 00:00:00+00:00,108734.63383272829,-0.010222918845470108
266,2022-09-24 00:00:00+00:00,109243.79273592166,0.00468258258887988
267,2022-09-25 00:00:00+00:00,110479.93315723514,0.011315429374569863
268,2022-09-26 00:00:00+00:00,111420.84349906359,0.008516572330735883
269,2022-09-27 00:00:00+00:00,111755.11267252162,0.003000059620450024
270,2022-09-28 00:00:00+00:00,113068.31508483259,0.011750714404978213
271,2022-09-29 00:00:00+00:00,113504.58964000102,0.003858504080839209
272,2022-09-30 00:00:00+00:00,115503.19686415087,0.017608162194046706
273,2022-10-01 00:00:00+00:00,115165.54108810457,-0.0029233457186768064
274,2022-10-02 00:00:00+00:00,115550.9834337703,0.0033468548145914045
275,2022-10-03 00:00:00+00:00,115828.54785407691,0.0024020948334524395
276,2022-10-04 00:00:00+00:00,115249.02591354406,-0.00500327381521648
277,2022-10-05 00:00:00+00:00,115707.90239991198,0.003981608371355527
278,2022-10-06 00:00:00+00:00,116777.58909972169,0.009244716027368982
279,2022-10-07 00:00:00+00:00,116724.93112543096,-0.0004509253418972792
280,2022-10-08 00:00:00+00:00,117977.36427892989,0.010729782758690076
281,2022-10-09 00:00:00+00:00,118546.6380679245,0.004825279768487567
282,2022-10-10 00:00:00+00:00,118747.53960520338,0.0016947046373745334
283,2022-10-11 00:00:00+00:00,118460.84892535892,-0.002414287325847808
284,2022-10-12 00:00:00+00:00,119561.4880667545,0.009291163716791173
285,2022-10-13 00:00:00+00:00,118421.92590982362,-0.009531180778668658
286,2022-10-14 00:00:00+00:00,118303.06467217609,-0.0010037097162061137
287,2022-10-15 00:00:00+00:00,120028.69174369381,0.014586495086154505
288,2022-10-16 00:00:00+00:00,120492.97561986581,0.00386810744520516
289,2022-10-17 00:00:00+00:00,121052.25039918558,0.004641555048687351
290,2022-10-18 00:00:00+00:00,121595.82790772764,0.004490437036482442
291,2022-10-19 00:00:00+00:00,121674.02994223048,0.0006431309021734943
292,2022-10-20 00:00:00+00:00,121043.01939017819,-0.005186074237467864
293,2022-10-21 00:00:00+00:00,120200.12648486013,-0.006963581291714371
