symbol,direction,entry_date,exit_date,pnl_usd,pnl_pct,bars_held,reason,funding_at_entry,atr_at_entry
BTCUSD,long,2022-09-06,2022-09-08,27.37451337767397,0.02737451337767397,12,time_stop,-0.00025724965040874756,324.9758921699137
BTCUSD,short,2022-09-09,2022-09-11,-32.92462365937854,-0.03292462365937854,12,time_stop,8.398595626509371e-05,386.6824703868182
BTCUSD,short,2022-09-12,2022-09-14,87.0379640540325,0.0870379640540325,12,time_stop,5.632292815298638e-05,394.91997337661707
BTCUSD,long,2022-09-21,2022-09-23,43.90214764947714,0.04390214764947714,12,time_stop,-9.112666612084255e-05,509.1211698410858
BTCUSD,short,2022-09-27,2022-09-29,28.696509524229146,0.028696509524229145,12,time_stop,0.0004187045195600663,383.69837801856465
BTCUSD,short,2022-09-30,2022-10-02,10.075033330360275,0.010075033330360276,12,time_stop,5.6711809929192e-05,438.1436521831902
BTCUSD,short,2022-10-03,2022-10-05,-27.88748051224436,-0.02788748051224436,12,time_stop,0.00032910794097647586,283.092772052975
BTCUSD,long,2022-10-11,2022-10-13,-10.468256252225165,-0.010468256252225165,12,time_stop,-0.00022757114292411656,207.24026360763145
BTCUSD,short,2022-10-17,2022-10-19,12.753892870012153,0.012753892870012154,12,time_stop,0.00043954282517179744,208.19398568806463
BTCUSD,short,2022-10-29,2022-10-31,22.11912202232788,0.02211912202232788,12,time_stop,0.000183089827651859,277.62522466854836
BTCUSD,short,2022-11-04,2022-11-06,-4.969183435644306,-0.004969183435644306,12,time_stop,9.878693780131305e-05,280.89842947230994
BTCUSD,short,2022-11-07,2022-11-09,123.61837904998194,0.12361837904998194,12,time_stop,0.00018495825134366494,214.7058271366956
BTCUSD,long,2022-11-20,2022-11-22,-4.563846795581405,-0.004563846795581405,12,time_stop,-0.0002796145931495773,201.52290195972682
BTCUSD,short,2022-11-30,2022-12-02,-4.662952224862311,-0.004662952224862311,12,time_stop,0.0003813923080929299,203.56530537530097
BTCUSD,short,2022-12-02,2022-12-04,-3.149117720892658,-0.003149117720892658,12,time_stop,6.0499625319143354e-05,181.43838289045894
BTCUSD,short,2022-12-05,2022-12-07,30.770200573441155,0.030770200573441157,12,time_stop,9.401397828060788e-05,159.39482153337678
BTCUSD,short,2022-12-09,2022-12-11,3.505934544513645,0.003505934544513645,12,time_stop,0.00012523228304126265,135.7771447992368
BTCUSD,short,2022-12-14,2022-12-16,59.58460491635885,0.05958460491635885,12,time_stop,6.81261447467328e-05,166.08183355316115
BTCUSD,long,2022-12-16,2022-12-18,-7.816555969041438,-0.007816555969041438,12,time_stop,-0.0006432659783549274,218.8821884533678
BTCUSD,long,2022-12-18,2022-12-20,8.535469295156462,0.008535469295156462,12,time_stop,-0.00015129573132192508,152.94416079492044
BTCUSD,long,2022-12-22,2022-12-24,11.160331471736281,0.011160331471736281,12,time_stop,-0.0002662446742527926,146.72812900952167
BTCUSD,long,2022-12-29,2022-12-31,-3.2724334889793636,-0.0032724334889793634,12,time_stop,-0.0004023460264778958,96.45428644336545
BTCUSD,long,2023-01-01,2023-01-03,11.43270131521483,0.01143270131521483,12,time_stop,-1.7050044621515637e-05,86.14602521737187
BTCUSD,short,2023-01-04,2023-01-06,-6.6847513703305905,-0.006684751370330591,12,time_stop,6.951840050821329e-05,97.68448481509225
BTCUSD,short,2023-01-07,2023-01-08,-11.686252339803145,-0.011686252339803145,11,trail_stop,2.9086532106247382e-05,93.68719641400226
BTCUSD,short,2023-01-09,2023-01-11,-12.547623686514097,-0.012547623686514096,12,time_stop,0.00020921556497107053,85.49770960734521
BTCUSD,short,2023-01-11,2023-01-11,-36.50287021090302,-0.03650287021090302,2,trail_stop,3.246742306748808e-05,100.50761832689632
BTCUSD,short,2023-01-21,2023-01-23,-5.866653628532768,-0.005866653628532769,12,time_stop,6.063884052598731e-06,376.1334617312657
BTCUSD,short,2023-01-23,2023-01-25,-2.130697311630874,-0.002130697311630874,12,time_stop,0.00045687360374689075,357.78038548808775
BTCUSD,short,2023-01-27,2023-01-29,-29.16054241893803,-0.029160542418938028,12,trail_stop,5.1338250890329103e-05,347.0173132870123
BTCUSD,short,2023-01-29,2023-01-31,25.218009221055464,0.025218009221055465,12,time_stop,0.00024288233299595295,309.7351138905797
BTCUSD,short,2023-02-01,2023-02-03,2.351870018217534,0.002351870018217534,12,time_stop,0.000635045832759181,317.8078872455059
BTCUSD,long,2023-02-07,2023-02-09,-17.067243106827267,-0.017067243106827265,12,time_stop,-0.0003731682457109791,257.7150137021326
BTCUSD,long,2023-02-09,2023-02-11,-17.86664078316914,-0.01786664078316914,12,time_stop,-9.311347084755761e-05,305.0302470369731
BTCUSD,short,2023-02-17,2023-02-19,-36.48966151061236,-0.03648966151061236,12,time_stop,0.0002355243515060648,482.07582968231736
BTCUSD,long,2023-02-25,2023-02-27,18.188717730342983,0.018188717730342984,12,time_stop,-3.914290133013031e-05,371.64134965100914
BTCUSD,long,2023-02-27,2023-03-01,2.191254393525207,0.002191254393525207,12,time_stop,-0.000668002638563503,318.58363233235923
BTCUSD,long,2023-03-03,2023-03-05,1.5270496789930228,0.0015270496789930228,12,time_stop,-0.00031294898030749443,388.9067747456939
BTCUSD,short,2023-03-13,2023-03-14,-80.71797081029773,-0.08071797081029773,6,trail_stop,0.000899513148818629,633.0250969382785
BTCUSD,short,2023-03-16,2023-03-17,-94.46200435093536,-0.09446200435093537,7,trail_stop,0.0005607267027330996,706.0677746896606
BTCUSD,short,2023-03-18,2023-03-20,-31.45121436713915,-0.03145121436713915,12,time_stop,0.0004414652639197308,721.2005163838747
BTCUSD,short,2023-03-20,2023-03-22,2.5246669255541483,0.002524666925554148,12,time_stop,0.0006512401941623644,707.4468837138526
BTCUSD,long,2023-03-27,2023-03-29,56.166742433430116,0.05616674243343012,12,time_stop,-0.0004620466876129007,511.75637188238727
BTCUSD,short,2023-04-01,2023-04-03,11.95087394159503,0.011950873941595028,12,time_stop,0.0005354307195331684,425.64897945964304
BTCUSD,long,2023-04-07,2023-04-09,1.5918677480364363,0.0015918677480364362,12,time_stop,-0.00023264405195961562,352.9014387088605
BTCUSD,short,2023-04-11,2023-04-13,-4.083510247965352,-0.004083510247965352,12,time_stop,4.21266720362695e-05,358.06728511259814
BTCUSD,short,2023-04-13,2023-04-15,3.2410996808124097,0.00324109968081241,12,time_stop,0.00018986799510625996,358.5803661429079
BTCUSD,long,2023-04-19,2023-04-20,-41.87402351185852,-0.04187402351185852,8,trail_stop,-0.00021467018055739402,402.89584971194256
BTCUSD,long,2023-04-20,2023-04-22,-16.183181638510142,-0.016183181638510142,12,time_stop,-2.2237432313090827e-05,436.2913717954537
BTCUSD,long,2023-04-23,2023-04-25,-8.759260272391122,-0.008759260272391123,12,time_stop,-0.00036051855116214164,378.9774530888551
BTCUSD,short,2023-04-27,2023-04-29,-5.8067996992534,-0.0058067996992534,12,time_stop,0.00020950598217652335,674.0530572180429
BTCUSD,short,2023-04-29,2023-05-01,47.26822494331936,0.04726822494331936,12,time_stop,0.0006090930080766396,433.2062333030608
BTCUSD,long,2023-05-12,2023-05-14,3.6589835679759486,0.0036589835679759486,12,time_stop,-9.548688294779337e-06,454.64893031559245
BTCUSD,long,2023-05-21,2023-05-23,16.886824689611604,0.016886824689611606,12,time_stop,-0.00033099260102722783,223.1960133847331
BTCUSD,long,2023-05-24,2023-05-26,-7.26638100653483,-0.0072663810065348305,12,time_stop,-2.2326377869806676e-05,249.67327786102413
BTCUSD,short,2023-05-28,2023-05-28,-33.62873388496674,-0.03362873388496674,5,trail_stop,0.00031281179932838264,244.1749055050029
BTCUSD,short,2023-05-29,2023-05-31,9.457533033715142,0.009457533033715142,12,time_stop,0.00046502176005319836,310.1474244184101
BTCUSD,long,2023-06-10,2023-06-12,-21.080556328975298,-0.0210805563289753,12,time_stop,-0.0004947757115207284,301.0785630292939
BTCUSD,short,2023-06-17,2023-06-19,1.4489835565193416,0.0014489835565193417,12,time_stop,0.00026864005181046293,348.33656542896796
BTCUSD,short,2023-06-21,2023-06-23,-24.031820158321597,-0.024031820158321598,12,time_stop,1.6334213904258926e-05,494.7056578411654
BTCUSD,short,2023-07-03,2023-07-05,-4.440273237567101,-0.0044402732375671,12,time_stop,0.0010108459357564235,318.49777946579604
BTCUSD,short,2023-07-05,2023-07-07,23.83391050289272,0.02383391050289272,12,time_stop,6.808911730841859e-05,293.86923256610953
BTCUSD,long,2023-07-07,2023-07-09,4.515192598014739,0.004515192598014739,12,time_stop,-0.00019799195863689673,380.5353822273939
BTCUSD,short,2023-07-13,2023-07-15,19.23848712304202,0.01923848712304202,12,time_stop,0.00026760211900328317,307.0250022574372
BTCUSD,long,2023-07-24,2023-07-26,8.895628147809653,0.008895628147809653,12,time_stop,-0.00015401772279539968,270.0505773159723
BTCUSD,long,2023-07-26,2023-07-28,-1.8128845360218888,-0.0018128845360218888,12,time_stop,-6.958207945532581e-05,228.866749965516
BTCUSD,long,2023-08-01,2023-08-03,11.227534689982095,0.011227534689982095,12,time_stop,-0.0001351853680674728,207.81646877790834
BTCUSD,long,2023-08-03,2023-08-05,-1.3026068796124706,-0.0013026068796124705,12,time_stop,-1.8873824543271836e-05,258.34642898314974
BTCUSD,short,2023-08-08,2023-08-10,1.6562116178259934,0.0016562116178259934,12,time_stop,0.00027757732559583414,193.11470002325586
BTCUSD,long,2023-08-16,2023-08-17,-28.97002182202121,-0.02897002182202121,4,trail_stop,-0.00013971246447277568,173.43699971989867
BTCUSD,long,2023-08-18,2023-08-20,-12.167804831518362,-0.012167804831518362,12,time_stop,-0.00038811256343813027,471.7856372050119
BTCUSD,short,2023-08-29,2023-08-31,17.530016938847254,0.017530016938847252,12,time_stop,3.865818498359879e-05,273.47861230271576
BTCUSD,long,2023-09-06,2023-09-08,19.924986157489418,0.019924986157489416,12,time_stop,-0.00016241674594312763,184.62057765558555
BTCUSD,long,2023-09-11,2023-09-11,-23.672951446153192,-0.023672951446153192,2,trail_stop,-1.2188815200578332e-05,178.51707818280948
BTCUSD,short,2023-09-13,2023-09-15,-4.005655400747512,-0.004005655400747512,12,time_stop,3.2765400729304234e-05,331.8638197095167
BTCUSD,short,2023-09-15,2023-09-17,-4.95741025905917,-0.00495741025905917,12,time_stop,0.00011623776163514738,283.85418680587406
BTCUSD,short,2023-09-17,2023-09-18,-26.00365411755314,-0.02600365411755314,3,trail_stop,0.000128009946430769,188.03548701056954
BTCUSD,short,2023-09-18,2023-09-20,2.3588528721382676,0.0023588528721382677,12,time_stop,8.279665321317701e-05,233.64754905531254
BTCUSD,short,2023-09-30,2023-10-01,-39.068444246762624,-0.039068444246762625,6,trail_stop,0.00013226721230643576,204.68813692587915
BTCUSD,short,2023-10-02,2023-10-04,23.935558032929737,0.023935558032929738,12,time_stop,9.746156582697153e-05,273.9633884022284
BTCUSD,short,2023-10-04,2023-10-06,-8.007575296212545,-0.008007575296212545,12,time_stop,0.00019059147889415466,301.37658476083595
BTCUSD,short,2023-10-06,2023-10-08,-0.3198104544145193,-0.00031981045441451927,12,time_stop,0.0005000327470780056,325.8811534944844
BTCUSD,long,2023-10-10,2023-10-12,-27.930649801362073,-0.027930649801362072,12,trail_stop,-5.675235516807396e-05,235.1467261662122
BTCUSD,long,2023-10-12,2023-10-14,5.034304540827966,0.0050343045408279665,12,time_stop,-5.444271773187299e-05,248.86170607409235
BTCUSD,long,2023-10-14,2023-10-16,60.80690113583431,0.06080690113583431,12,time_stop,-3.955285062957271e-05,179.74688789484662
BTCUSD,short,2023-10-19,2023-10-20,-41.64743533588435,-0.04164743533588435,5,trail_stop,7.577560970212353e-05,333.32330566371473
BTCUSD,short,2023-10-22,2023-10-23,-36.50790338035088,-0.036507903380350884,8,trail_stop,0.00011644486637115608,382.51931896575775
BTCUSD,short,2023-10-23,2023-10-23,-56.30186437607139,-0.056301864376071396,1,trail_stop,0.0007582195094469723,443.3347762623538
BTCUSD,short,2023-10-24,2023-10-26,-22.30113122711559,-0.02230113122711559,12,time_stop,9.00062945412511e-05,854.5901897364176
BTCUSD,short,2023-10-26,2023-10-28,16.248214819325863,0.016248214819325865,12,time_stop,6.775224183207343e-05,772.7583858293116
BTCUSD,short,2023-11-02,2023-11-04,-4.549905643612251,-0.004549905643612251,12,time_stop,0.0002647613178502202,526.4701591340232
BTCUSD,short,2023-11-05,2023-11-07,9.822671582261119,0.00982267158226112,12,time_stop,0.0003391549154755325,427.532763572456
BTCUSD,short,2023-11-08,2023-11-09,-35.750625312507786,-0.035750625312507785,5,trail_stop,5.077086423373781e-05,412.1694290302484
BTCUSD,short,2023-11-09,2023-11-11,0.48746170410234485,0.00048746170410234486,12,time_stop,0.00031116448820291446,547.2240216281992
BTCUSD,long,2023-11-14,2023-11-16,16.696817981599736,0.016696817981599735,12,trail_stop,-0.0002448483633874615,559.2791645559848
BTCUSD,short,2023-11-19,2023-11-21,43.334558874063674,0.04333455887406367,12,time_stop,1.426603966983613e-05,447.6439474901449
BTCUSD,short,2023-11-22,2023-11-24,-9.33037901272511,-0.00933037901272511,12,time_stop,0.00041318299934062837,593.2512952100006
BTCUSD,short,2023-11-25,2023-11-27,13.291098181953846,0.013291098181953846,12,time_stop,9.255920247486189e-05,490.0839195142424
BTCUSD,short,2023-11-28,2023-11-30,9.155180129890317,0.009155180129890316,12,time_stop,4.518911066785634e-05,413.4209154866837
BTCUSD,short,2023-12-01,2023-12-03,-24.044269165028435,-0.024044269165028435,12,time_stop,0.000301854673691267,421.00095947354015
BTCUSD,short,2023-12-03,2023-12-04,-25.29377305580329,-0.025293773055803288,3,trail_stop,0.0002723973423678404,374.33977996879526
BTCUSD,short,2023-12-04,2023-12-05,-57.69741672921376,-0.05769741672921375,9,trail_stop,0.00024111552758762178,491.1083495337555
BTCUSD,long,2023-12-11,2023-12-13,38.8360802340237,0.0388360802340237,12,time_stop,-5.755456641164401e-05,744.444737802583
BTCUSD,long,2023-12-15,2023-12-17,-3.7708031366431625,-0.0037708031366431626,12,time_stop,-0.0009671377174605574,758.9398803370897
BTCUSD,short,2023-12-19,2023-12-21,-14.564893895446431,-0.014564893895446431,12,time_stop,0.00033705040818009664,663.1425481567787
BTCUSD,short,2023-12-21,2023-12-23,3.2312926257371895,0.0032312926257371893,12,time_stop,0.00025141143587586133,635.3518896858724
BTCUSD,long,2023-12-27,2023-12-29,10.129902475500606,0.010129902475500606,12,time_stop,-0.00011500262540809004,517.2498268169837
BTCUSD,long,2023-12-30,2024-01-01,27.040080613947822,0.02704008061394782,12,time_stop,-0.0001193133564329409,553.7091526177664
BTCUSD,short,2024-01-01,2024-01-03,30.608375423589408,0.030608375423589407,12,time_stop,0.00025607389695457957,527.4662441755374
BTCUSD,short,2024-01-04,2024-01-06,0.5264533662446451,0.0005264533662446451,12,time_stop,1.8338630726090252e-05,884.7066113855453
BTCUSD,short,2024-01-07,2024-01-08,-67.51910171009915,-0.06751910171009914,9,trail_stop,0.00016277600629495292,680.941633086927
BTCUSD,short,2024-01-08,2024-01-10,5.932522293741167,0.005932522293741167,12,time_stop,0.00011497876565456377,840.1668358453828
BTCUSD,long,2024-01-13,2024-01-15,-2.3639982656898226,-0.0023639982656898225,12,time_stop,-4.250635280200467e-05,1236.1227339634218
BTCUSD,long,2024-01-16,2024-01-18,-9.057217989028675,-0.009057217989028676,12,time_stop,-5.1221969351616475e-05,723.9333116563052
BTCUSD,long,2024-01-18,2024-01-19,-41.313641697314196,-0.0413136416973142,6,trail_stop,-0.00019732582674459817,570.3560782307275
BTCUSD,long,2024-01-19,2024-01-21,-2.6148489158838704,-0.0026148489158838704,12,time_stop,-0.00012247027694804304,720.6843619202168
BTCUSD,short,2024-01-26,2024-01-28,5.615853928789158,0.005615853928789158,12,time_stop,0.0002690405058162184,626.6666315213984
BTCUSD,short,2024-01-29,2024-01-31,-8.84522026610794,-0.00884522026610794,12,time_stop,0.00041645305670221563,532.0582751836878
BTCUSD,short,2024-02-07,2024-02-08,-43.57810065353969,-0.043578100653539696,5,trail_stop,0.0005141658724686468,446.0639759011297
BTCUSD,short,2024-02-08,2024-02-09,-42.537273969578074,-0.04253727396957807,4,trail_stop,0.0004260392917349782,486.7204147978514
BTCUSD,short,2024-02-09,2024-02-11,-26.299937715734735,-0.026299937715734734,12,time_stop,0.0004281923060353326,644.5138560851751
BTCUSD,short,2024-02-12,2024-02-14,-33.90623130514495,-0.033906231305144946,9,trail_stop,0.0002172740378186382,732.4004456615437
BTCUSD,short,2024-02-14,2024-02-16,-6.68894585418242,-0.00668894585418242,12,time_stop,0.00017289332753428588,831.7887121017139
BTCUSD,long,2024-02-22,2024-02-24,0.15722290920243898,0.00015722290920243897,12,time_stop,-0.00030443515523455387,703.8809925531522
BTCUSD,short,2024-02-26,2024-02-27,-38.76918212386193,-0.038769182123861934,4,trail_stop,0.00032065600069768133,654.837073194828
BTCUSD,short,2024-02-27,2024-02-28,-75.37798056211923,-0.07537798056211924,6,trail_stop,0.0005568860796836622,844.1674272954118
BTCUSD,short,2024-02-29,2024-03-02,-13.098049996794964,-0.013098049996794965,12,time_stop,7.52844872477025e-06,1475.2952879870372
BTCUSD,short,2024-03-04,2024-03-06,31.111379583275998,0.031111379583276,12,time_stop,0.0005478669825695362,1235.0782770666926
BTCUSD,short,2024-03-07,2024-03-09,-12.528424834196034,-0.012528424834196035,12,time_stop,3.198742687974362e-05,1748.9830312423871
BTCUSD,short,2024-03-11,2024-03-13,-25.200289650007697,-0.025200289650007698,12,time_stop,0.0002859128696282784,1334.9927331459169
BTCUSD,long,2024-03-16,2024-03-18,34.62495623737033,0.03462495623737033,12,time_stop,-5.438983234491388e-06,1847.9564107845056
BTCUSD,long,2024-03-19,2024-03-21,11.353035659455779,0.011353035659455779,12,time_stop,-3.813648858641185e-05,1741.0900621291953
BTCUSD,long,2024-03-23,2024-03-25,58.45143533159225,0.05845143533159225,12,time_stop,-0.0005400001669081845,1747.2346260802174
BTCUSD,short,2024-03-25,2024-03-27,33.59682081513309,0.03359682081513309,12,time_stop,4.562303471562659e-06,1458.4604072951388
BTCUSD,short,2024-03-30,2024-04-01,9.800938996926824,0.009800938996926824,12,time_stop,0.00013115324654804382,957.132743908576
BTCUSD,long,2024-04-01,2024-04-02,-23.270201168669967,-0.023270201168669968,3,trail_stop,-0.0004552980017580773,928.9015376340599
BTCUSD,long,2024-04-02,2024-04-04,-7.391383140178972,-0.007391383140178971,12,time_stop,-0.0002641604582157434,1179.7198046742603
BTCUSD,short,2024-04-09,2024-04-11,9.846859914939834,0.009846859914939835,12,time_stop,3.82324102414726e-05,1083.3575323451369
BTCUSD,short,2024-04-12,2024-04-14,88.35864531399473,0.08835864531399473,12,time_stop,0.0004984493172087588,1100.1146574992747
BTCUSD,long,2024-04-14,2024-04-16,-18.2918452134495,-0.0182918452134495,12,time_stop,-0.00034270078256225375,1694.9609404094879
BTCUSD,long,2024-04-16,2024-04-18,11.42159132590271,0.011421591325902711,12,time_stop,-3.97913777445818e-05,1743.6760991739955
BTCUSD,short,2024-04-22,2024-04-24,37.933674433958494,0.037933674433958495,12,time_stop,0.000255795782355679,1133.6519326213363
BTCUSD,long,2024-04-30,2024-05-01,-62.113898113103645,-0.062113898113103645,5,trail_stop,-0.000331916218060842,989.1577205211736
BTCUSD,long,2024-05-01,2024-05-03,90.18893058622284,0.09018893058622283,12,time_stop,-0.00020677008014497331,1431.9834245009836
BTCUSD,long,2024-05-11,2024-05-13,33.0988102650411,0.0330988102650411,12,time_stop,-0.00030780092923323707,901.0988477833307
BTCUSD,short,2024-05-15,2024-05-17,-39.68579382798655,-0.03968579382798655,12,time_stop,0.0002491809528018991,919.6663507696315
BTCUSD,short,2024-05-17,2024-05-19,14.526185312687716,0.014526185312687715,12,time_stop,0.0001782515762818783,977.76707540139
BTCUSD,short,2024-05-19,2024-05-20,-58.70767317316386,-0.05870767317316386,5,trail_stop,1.0103734951726019e-05,723.0029401565853
BTCUSD,short,2024-05-20,2024-05-22,31.667163588296265,0.031667163588296264,12,time_stop,0.0005202601097802947,1016.4702383087437
BTCUSD,short,2024-05-27,2024-05-29,42.37184465597555,0.04237184465597555,12,time_stop,0.00047548931731233,845.9656363344686
BTCUSD,short,2024-06-03,2024-06-05,-23.717685272561827,-0.023717685272561826,10,trail_stop,0.00041132597442666667,769.5487637531118
