symbol,direction,entry_date,entry_price,exit_date,exit_price,reason,pnl_usd,pnl_pct,bars_held,atr_1h_at_entry,ema50_4h_at_entry,ema50_4h_slope_at_entry
BTCUSDT,short,2022-07-13,19168.843001999998,2022-07-13,19627.853644,rsi_cross_back,-116.92838410284234,-0.02338567682056847,4,250.0497880210553,20341.12164532816,-0.0009967464141585965
BTCUSDT,short,2022-07-13,19656.08043,2022-07-13,19666.085996,rsi_cross_back,-2.5408885772667653,-0.0005087726150508898,1,290.81599239671993,20306.418835707445,-0.0017060420868523964
BTCUSDT,long,2022-07-16,20742.1476,2022-07-16,20590.920992000003,rsi_cross_back,-36.41039047261445,-0.007290788346332899,2,204.41022365186674,20397.583079640874,0.0008661119705966938
BTCUSDT,long,2022-07-18,21339.787104,2022-07-18,21613.596416,rsi_cross_back,64.0546453519983,0.012830929880677022,17,222.49036216891238,20649.503794142725,0.0002939239466762694
BTCUSDT,long,2022-07-18,21796.868501999998,2022-07-19,21756.077914,rsi_cross_back,-9.348391497513683,-0.0018713967098646922,8,324.83982911468996,20894.137094551068,0.0014158990144743837
BTCUSDT,long,2022-07-19,21926.464416000003,2022-07-20,23255.04806,rsi_cross_back,302.6569732016349,0.060592698339022366,36,364.24654583254124,21022.008374281675,0.0014444427799026264
BTCUSDT,long,2022-07-20,23612.87163,2022-07-20,23304.398188000003,rsi_cross_back,-65.45052421576969,-0.013063783466644718,1,416.04734634225,21744.342848307275,0.003609577338354014
BTCUSDT,long,2022-07-21,23038.606799999998,2022-07-21,22847.709543999998,rsi_cross_back,-41.48621941410506,-0.008285972222938476,1,336.04397737366287,21940.348136122037,0.0013076454653866824
BTCUSDT,long,2022-07-21,23199.03888,2022-07-21,23012.476584000004,rsi_cross_back,-40.24707352848157,-0.008041811428698087,3,328.61044033889846,21940.348136122037,0.0013076454653866824
BTCUSDT,long,2022-07-24,22553.689836,2022-07-24,22419.095284000003,rsi_cross_back,-29.854901233480764,-0.005967739779109693,1,224.51774978816147,22288.817157265996,0.0002972133190082035
BTCUSDT,long,2022-07-24,22754.529995999997,2022-07-24,22517.29564,rsi_cross_back,-52.141781793237406,-0.010425807786040853,5,224.45956181222047,22290.505111883016,7.573100919220536e-05
BTCUSDT,long,2022-07-24,22662.161526,2022-07-24,22491.090882,rsi_cross_back,-37.73321941874811,-0.007548734651976252,1,216.03375783996276,22306.62648004447,0.0007232392483048449
BTCUSDT,long,2022-07-24,22573.853868,2022-07-24,22575.164064,rsi_cross_back,0.2900122292750543,5.804042179335944e-05,10,218.94747487221287,22320.391323964293,0.0006170742103086634
BTCUSDT,short,2022-07-25,22029.60504,2022-07-26,21250.419066,rsi_cross_back,183.21483654515083,0.03666685214912646,26,219.29592661541918,22281.874153287226,-0.0007170160335598672
BTCUSDT,short,2022-07-27,21161.601474,2022-07-27,21182.46266,rsi_cross_back,-4.929978661258979,-0.000984832893835108,1,202.00978645213775,21985.93037196219,-0.0013557259925774815
BTCUSDT,short,2022-07-27,21081.075372,2022-07-27,21243.00055,rsi_cross_back,-38.15571802077908,-0.0076225191266589,2,193.0266526041393,21985.93037196219,-0.0013557259925774815
BTCUSDT,short,2022-07-27,21204.470046,2022-07-27,21367.655614,rsi_cross_back,-38.21381769011265,-0.00763703660092141,1,170.696830073377,21926.636610181165,-0.001077159046560872
BTCUSDT,long,2022-07-29,23700.149082,2022-07-30,23734.462158,rsi_cross_back,7.241662188759498,0.0014478000067121854,15,289.2263237156998,22455.63490705485,0.002304480601247189
BTCUSDT,long,2022-07-30,23798.00865,2022-07-30,23805.178012,rsi_cross_back,1.5069575425730781,0.00030125890386223375,5,250.61864766965817,22664.269381028695,0.002051982729087907
BTCUSDT,long,2022-07-30,23961.171276,2022-07-30,23915.86587,rsi_cross_back,-9.458225188496227,-0.0018907842808744135,8,218.2627911334424,22711.97489549816,0.0021048776674617354
BTCUSDT,long,2022-07-31,23850.649176,2022-07-31,23792.390570000003,rsi_cross_back,-12.217616566776536,-0.002442642360385716,1,221.57202929779675,23029.470625713635,0.0013230353587610486
BTCUSDT,long,2022-08-01,23442.097482,2022-08-01,23322.064654,rsi_cross_back,-25.608086791083764,-0.005120396248337711,1,221.57724222950432,23097.260852141186,0.0002307178134613367
BTCUSDT,short,2022-08-02,22984.0959,2022-08-02,23374.034258,rsi_cross_back,-83.41125247646949,-0.016682544129776766,1,221.52180498171398,23080.61797054138,-0.00035003954342606306
BTCUSDT,short,2022-08-02,22985.706222,2022-08-02,23025.973884000003,rsi_cross_back,-8.736517655719243,-0.0017487930023225573,2,251.35119735598627,23076.652559931917,-0.000171806951379084
BTCUSDT,short,2022-08-02,22992.387558000002,2022-08-03,23038.831312,rsi_cross_back,-10.06998554255067,-0.002015890188657554,7,230.0955355281581,23071.733243856157,-0.00021317286218114072
BTCUSDT,short,2022-08-05,22832.825652,2022-08-05,23101.958684,rsi_cross_back,-58.188397971115556,-0.011649792802477799,4,226.34456355210796,23050.79144898767,-0.00011073066821583246
BTCUSDT,long,2022-08-06,23186.206314,2022-08-06,22949.619158,rsi_cross_back,-50.936209270819816,-0.01020378895952223,5,126.91748305918907,23075.589406701507,0.00022401790727893188
BTCUSDT,short,2022-08-07,23027.744628,2022-08-07,23089.081260000003,rsi_cross_back,-13.254300034472138,-0.002656521119628219,1,101.30117756476682,23068.230811787314,-5.263754033018316e-05
BTCUSDT,long,2022-08-09,23812.501548,2022-08-09,23772.514546000002,rsi_cross_back,-8.377214931452516,-0.0016792440693135235,6,170.0404530620527,23238.378283475176,0.0010050162228792436
BTCUSDT,long,2022-08-13,24491.027226000002,2022-08-13,24382.202584000002,rsi_cross_back,-22.165095925598237,-0.004443449472158911,2,176.96877534596086,23792.38129599118,0.0010409947575366525
BTCUSDT,short,2022-08-17,23947.708583999996,2022-08-17,23986.921656000002,rsi_cross_back,-8.152845648627556,-0.0016347688362169377,1,177.38155864649661,24005.79681057933,-0.00025677135437471776
BTCUSDT,short,2022-08-22,21335.836314,2022-08-22,21395.550034000004,rsi_cross_back,-13.91771829336998,-0.002790941102477462,7,196.4090166277326,22372.220475465703,-0.001769743460090556
BTCUSDT,short,2022-08-24,21390.067158,2022-08-24,21416.895764,rsi_cross_back,-6.245947737187764,-0.0012526841562676694,5,174.53810992559136,22101.780012230713,-0.0010564391174923901
BTCUSDT,short,2022-08-24,21498.028746,2022-08-25,21549.559226,rsi_cross_back,-11.92217123454023,-0.0023912544780883005,3,163.78838463367774,21988.853581196337,-0.0005218354532171199
BTCUSDT,short,2022-08-26,21164.161986,2022-08-29,19891.140976,rsi_cross_back,319.04614850308576,0.06399939608974603,70,201.08608465355218,21832.79115206841,-0.0012006824185768095
BTCUSDT,short,2022-08-30,19835.996406,2022-08-31,20232.222746,rsi_cross_back,-97.94107935519497,-0.01958392535384368,11,175.29656261935875,20782.983722396195,-0.0007441361608127086
BTCUSDT,short,2022-08-31,20112.291654,2022-08-31,20224.524286,rsi_cross_back,-27.725571413659708,-0.005549333591875372,5,190.98061587229083,20636.408473485593,-0.000635737901792002
BTCUSDT,short,2022-08-31,20159.031,2022-09-01,20069.995198,rsi_cross_back,22.15830624215116,0.004436264240305965,13,194.8181511112234,20601.734957646644,-0.0007387712929150423
BTCUSDT,short,2022-09-04,19716.582528,2022-09-04,19886.431918000002,rsi_cross_back,-42.669995710307866,-0.008540968570951435,3,108.82123983344222,20194.514450587867,-0.0006942394958223612
BTCUSDT,short,2022-09-05,19843.537914,2022-09-05,19849.429320000003,rsi_cross_back,-1.48217982899397,-0.0002968048050664418,1,120.91583457028423,20160.502187071434,-0.000324235209399948
BTCUSDT,short,2022-09-06,19785.526314,2022-09-07,18995.15021,rsi_cross_back,207.78519260515952,0.041609363193343185,28,141.56393498969715,20056.267670208294,-0.00028063690933231134
BTCUSDT,short,2022-09-07,18996.178476,2022-09-07,19383.742476,rsi_cross_back,-100.05341615246655,-0.019994281314862805,1,152.35604815648796,19779.969099266844,-0.0018714431956537475
BTCUSDT,short,2022-09-08,19146.948623999997,2022-09-08,19223.824466,rsi_cross_back,-19.99133648343225,-0.003998987929585307,1,154.79867422313134,19675.074052149786,-0.0007543980289390609
BTCUSDT,long,2022-09-11,21640.207176,2022-09-13,21394.040336000002,rsi_cross_back,-56.85557114878721,-0.0113754382293072,38,174.12117945062133,20478.294130960854,0.0022767574825898807
BTCUSDT,short,2022-09-16,19693.787969999998,2022-09-16,19752.338742,rsi_cross_back,-14.807164668860215,-0.002964245032690993,8,150.09736563329182,20526.79927434641,-0.001308626571659956
BTCUSDT,short,2022-09-16,19732.785767999998,2022-09-16,19799.33934,rsi_cross_back,-16.788585364265273,-0.0033614036739875175,1,162.15296320762815,20458.583390121385,-0.001672406405883231
BTCUSDT,short,2022-09-19,19084.306098,2022-09-19,19203.768478,rsi_cross_back,-31.06455495434263,-0.006220777975784131,1,236.7756206804687,20039.36105967245,-0.0027512476830392134
BTCUSDT,short,2022-09-19,18968.382918,2022-09-19,19155.708092,rsi_cross_back,-48.81836898462004,-0.009779078544125186,1,236.16428517856724,20001.75827301863,-0.001876446386780921
BTCUSDT,short,2022-09-20,19308.21087,2022-09-21,19099.829270000002,rsi_cross_back,54.438081628887495,0.010910128936455932,26,205.6943105879199,19918.727562414784,-0.001147835510429618
BTCUSDT,short,2022-10-02,19235.426316,2022-10-03,19219.40535,rsi_cross_back,4.16158268129984,0.0008335828142571611,5,95.18640003143072,19332.76986136065,-0.00015228214921654757
BTCUSDT,short,2022-10-03,19143.017838,2022-10-03,19240.171196,rsi_cross_back,-25.21022721698443,-0.005049505901496221,3,121.46226197196086,19321.947513856314,-0.0005597929102734443
BTCUSDT,long,2022-10-05,20235.626316,2022-10-05,19980.323136,rsi_cross_back,-62.97349350793919,-0.012616519795986658,4,165.8192899584545,19575.218468517072,0.0008900489628265663
BTCUSDT,long,2022-10-05,20194.478088,2022-10-06,20138.271539999998,rsi_cross_back,-13.883483305618114,-0.002783263214581444,10,172.8974356168935,19596.56166583013,0.0010903171960703118
