pair,direction,entry_ts,exit_ts,z_at_entry,z_at_exit,slope15m_at_entry,trend2h_at_entry,pnl_pct,bars_held,exit_reason,entry_price_a,entry_price_b,exit_price_a,exit_price_b
BTCUSDT/SOLUSDT,short_a_long_b,2023-11-04T11:58:00,2023-11-04T12:07:00,2.714688550838912,3.0941585342597153,,-1,-0.003706045679956226,10,regime_break,34690.0,41.4,34690.26,41.28
BTCUSDT/SOLUSDT,short_a_long_b,2023-11-04T12:08:00,2023-11-04T13:02:00,3.207140254133514,0.3562137977974676,,-1,0.011460649312197502,55,z_mean_revert,34690.68,41.24,34753.24,41.82
BTCUSDT/SOLUSDT,long_a_short_b,2023-11-24T00:24:00,2023-11-24T00:26:00,-2.6296715336887413,-3.5286908591651334,,1,-0.003053919469680232,3,regime_break,37333.08,57.02,37334.05,57.15
BTCUSDT/SOLUSDT,long_a_short_b,2023-11-24T00:27:00,2023-11-24T00:28:00,-3.5029875176657126,-3.339899515072774,,1,-0.0006384168546663453,2,regime_break,37327.41,57.15,37326.91,57.14
BTCUSDT/SOLUSDT,long_a_short_b,2023-11-24T00:29:00,2023-11-24T00:31:00,-2.667711791872261,-3.1746464920246478,,1,-0.00230940450510606,3,regime_break,37321.54,57.05,37311.0,57.12
BTCUSDT/SOLUSDT,long_a_short_b,2023-12-06T17:28:00,2023-12-06T18:36:00,-2.7244592608333154,-0.4864099103128118,,1,0.002920657184251519,69,z_mean_revert,44047.25,63.64,43975.81,63.3
BTCUSDT/SOLUSDT,short_a_long_b,2023-12-14T13:28:00,2023-12-14T13:30:00,2.9690965001384875,4.138851593399057,,-1,-0.0051815050094699885,3,regime_break,42745.28,71.41,41938.91,69.75
BTCUSDT/SOLUSDT,short_a_long_b,2023-12-25T20:00:00,2023-12-25T20:12:00,2.815938855622083,3.7705766480634497,,-1,-0.009994857278615243,13,regime_break,43454.02,120.84,43371.71,119.5
BTCUSDT/SOLUSDT,short_a_long_b,2023-12-25T20:13:00,2023-12-25T20:24:00,3.0613312303239946,3.068299089992214,,-1,-0.005269062971853899,12,regime_break,43384.4,120.03,43393.95,119.52
BTCUSDT/SOLUSDT,short_a_long_b,2023-12-25T20:26:00,2023-12-25T20:30:00,2.5326385199296104,3.023352757412928,,-1,-0.0066287202765875405,5,regime_break,43442.27,120.07,43380.71,119.2
BTCUSDT/SOLUSDT,long_a_short_b,2023-12-30T12:15:00,2023-12-30T12:17:00,-2.529200365596419,-3.7945820045410286,,1,-0.003191019196753996,3,regime_break,42001.22,102.93,42015.05,103.21
BTCUSDT/SOLUSDT,long_a_short_b,2023-12-30T12:18:00,2023-12-30T12:19:00,-3.380049613241093,-3.161337156281427,,1,-0.0005316195841311482,2,regime_break,42002.33,103.12,41997.31,103.08
BTCUSDT/SOLUSDT,long_a_short_b,2023-12-30T12:20:00,2023-12-30T12:26:00,-3.1410222061616038,-3.217239990468719,,1,-0.0015438580668861493,7,regime_break,41997.31,103.09,42019.03,103.22
BTCUSDT/SOLUSDT,long_a_short_b,2023-12-30T12:27:00,2023-12-30T12:30:00,-2.6191974511044096,-4.002009643173301,,1,-0.004352871941232772,4,regime_break,42029.34,103.13,42096.01,103.66
BTCUSDT/SOLUSDT,long_a_short_b,2023-12-30T12:31:00,2023-12-30T12:32:00,-3.352323859119541,-3.6990727303095676,,1,-0.001872648416269084,2,regime_break,42086.54,103.51,42037.33,103.5
BTCUSDT/SOLUSDT,long_a_short_b,2023-12-30T12:33:00,2023-12-30T13:16:00,-3.171442941252151,-0.2674998055776503,,1,0.004766706530818588,44,z_mean_revert,42016.05,103.34,41892.15,102.46
BTCUSDT/SOLUSDT,long_a_short_b,2023-12-31T17:20:00,2023-12-31T19:00:00,-2.568907021905245,-0.1971330850684544,,1,0.005274247045798064,101,z_mean_revert,42631.07,104.3,42661.13,103.74
BTCUSDT/SOLUSDT,long_a_short_b,2024-01-07T00:43:00,2024-01-07T01:48:00,-2.5385271026704186,-0.27978279086529967,,1,0.009984281344052626,66,z_mean_revert,44153.95,95.89,44026.91,94.58
BTCUSDT/SOLUSDT,short_a_long_b,2024-01-14T00:52:00,2024-01-14T01:31:00,2.621149936503013,0.21181274607442316,,-1,0.0077184900494104095,40,z_mean_revert,42695.98,94.38,42798.23,95.41
BTCUSDT/SOLUSDT,short_a_long_b,2024-01-17T14:38:00,2024-01-17T14:45:00,3.091820308690241,-0.29785090465521663,,-1,0.012012760707622494,8,z_mean_revert,42416.0,99.7,42834.02,101.96
BTCUSDT/SOLUSDT,short_a_long_b,2024-01-17T15:34:00,2024-01-17T15:36:00,2.547814140521113,3.1658098368604595,,-1,-0.0038644210481440836,3,regime_break,42616.25,100.23,42530.0,99.72
BTCUSDT/SOLUSDT,short_a_long_b,2024-01-17T15:38:00,2024-01-17T15:39:00,3.163088104019506,3.301339420042056,,-1,-0.001808390972980444,2,regime_break,42596.65,99.82,42614.0,99.76
BTCUSDT/SOLUSDT,short_a_long_b,2024-01-17T15:40:00,2024-01-17T15:41:00,3.568781149100514,3.667826315500742,,-1,-0.0018147853354181002,2,regime_break,42605.19,99.57,42550.01,99.34
BTCUSDT/SOLUSDT,short_a_long_b,2024-01-17T15:42:00,2024-01-17T17:51:00,3.556308968686817,0.4861583187071796,,-1,0.00041477900274746805,130,z_mean_revert,42588.43,99.43,42412.48,99.14
BTCUSDT/SOLUSDT,short_a_long_b,2024-01-30T16:18:00,2024-01-30T17:02:00,2.6801834828847575,0.494010984700055,,-1,0.006714372805494273,45,z_mean_revert,43227.6,103.35,43517.62,104.82
