variant,symbol,direction,entry_event_ts,entry_bar_ts,entry_price,exit_event_ts,exit_bar_ts,exit_price,price_pnl_pct,funding_pnl_pct,pnl_pct,z_at_entry,funding_at_entry,funding_at_exit,bars_held,exit_reason
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,short,2026-06-19 08:00:00+00:00,2026-06-19 08:00:00+00:00,68.36,2026-06-20 00:00:00+00:00,2026-06-20 00:00:00+00:00,69.84,-0.021650087770626048,-3.087e-05,-0.02265008777062605,3.090088451176688,6.065e-05,-3.087e-05,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,short,2026-06-19 16:00:00+00:00,2026-06-19 16:00:00+00:00,69.29,2026-06-20 08:00:00+00:00,2026-06-20 08:00:00+00:00,71.53,-0.032327897243469295,-3.337e-05,-0.033327897243469295,1.9947973717970229,-3.617e-05,-3.337e-05,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,short,2026-06-21 08:00:00+00:00,2026-06-21 08:00:00+00:00,73.2,2026-06-22 00:00:00+00:00,2026-06-22 00:00:00+00:00,72.52,0.009289617486338941,4.338e-05,0.00828961748633894,1.5997282670073916,2.277e-05,4.338e-05,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2026-06-23 16:00:00+00:00,2026-06-23 16:00:00+00:00,68.96,2026-06-24 08:00:00+00:00,2026-06-24 08:00:00+00:00,69.33,0.005365429234338803,7.233e-05,0.004365429234338803,-1.5135960376773399,-0.00020855,-7.233e-05,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2026-06-24 00:00:00+00:00,2026-06-24 00:00:00+00:00,69.78,2026-06-24 16:00:00+00:00,2026-06-24 16:00:00+00:00,67.47,-0.03310404127257094,1.309e-05,-0.03410404127257094,-3.0729668958883667,-8.775e-05,-1.309e-05,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2026-06-25 08:00:00+00:00,2026-06-25 08:00:00+00:00,69.39,2026-06-26 00:00:00+00:00,2026-06-26 00:00:00+00:00,67.79,-0.02305807753278566,-3.113e-05,-0.02405807753278566,-1.5962846781712627,-4.028e-05,3.113e-05,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,short,2026-06-26 16:00:00+00:00,2026-06-26 16:00:00+00:00,73.4,2026-06-27 08:00:00+00:00,2026-06-27 08:00:00+00:00,72.24,0.01580381471389658,4.81e-05,0.01480381471389658,1.8144749956344648,6.096e-05,4.81e-05,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,short,2026-06-27 08:00:00+00:00,2026-06-27 08:00:00+00:00,72.24,2026-06-28 00:00:00+00:00,2026-06-28 00:00:00+00:00,70.5,0.02408637873754149,1.63e-05,0.02308637873754149,1.8011838360635686,4.81e-05,1.63e-05,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,short,2026-06-30 08:00:00+00:00,2026-06-30 08:00:00+00:00,74.13,2026-07-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,73.68,0.006070416835289194,0.0001,0.005070416835289194,1.6008669738549937,7.704e-05,0.0001,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2026-07-08 00:00:00+00:00,2026-07-08 00:00:00+00:00,80.54,2026-07-08 16:00:00+00:00,2026-07-08 16:00:00+00:00,76.85,-0.04581574372982389,1.721e-05,-0.04681574372982389,-1.605466789557491,-2.939e-05,-1.721e-05,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2026-07-08 08:00:00+00:00,2026-07-08 08:00:00+00:00,78.29,2026-07-09 00:00:00+00:00,2026-07-09 00:00:00+00:00,77.76,-0.006769702388555343,-4.117e-05,-0.007769702388555343,-1.8281355607125072,-1.042e-05,4.117e-05,960,hold_horizon
