date,equity
2026-06-10,100000.0
2026-06-11,100000.0
2026-06-12,100000.0
2026-06-13,100000.0
2026-06-14,100000.0
2026-06-15,100000.0
2026-06-16,100000.0
2026-06-17,100000.0
2026-06-18,100000.0
2026-06-19,98539.55529549444
2026-06-20,97658.842909884
2026-06-21,96440.50882046724
2026-06-22,96440.50882046724
2026-06-23,96440.50882046724
2026-06-24,96772.46785964123
2026-06-25,92603.413994604
2026-06-26,92603.413994604
2026-06-27,93542.32650891882
2026-06-28,93542.32650891882
2026-06-29,93542.32650891882
2026-06-30,94622.32207062375
2026-07-01,94622.32207062375
2026-07-02,94622.32207062375
2026-07-03,94622.32207062375
2026-07-04,94622.32207062375
2026-07-05,94622.32207062375
2026-07-06,94622.32207062375
2026-07-07,94622.32207062375
2026-07-08,90049.26472488217
2026-07-09,90049.26472488217
2026-07-10,90049.26472488217
