date,equity
2026-06-10,100000.0
2026-06-11,100000.0
2026-06-12,100000.0
2026-06-13,100000.0
2026-06-14,100000.0
2026-06-15,100000.0
2026-06-16,100000.0
2026-06-17,100000.0
2026-06-18,100000.0
2026-06-19,99269.77764774722
2026-06-20,99269.77764774722
2026-06-21,99269.77764774722
2026-06-22,99269.77764774722
2026-06-23,99269.77764774722
2026-06-24,98900.05534174445
2026-06-25,98900.05534174445
2026-06-26,99223.666699164
2026-06-27,99726.68455974456
2026-06-28,99831.02337706984
2026-06-29,99831.02337706984
2026-06-30,100407.32432120669
2026-07-01,100407.32432120669
2026-07-02,100407.32432120669
2026-07-03,100407.32432120669
2026-07-04,98640.88676116246
2026-07-05,98640.88676116246
2026-07-06,98640.88676116246
2026-07-07,98640.88676116246
2026-07-08,98640.88676116246
2026-07-09,98640.88676116246
2026-07-10,98640.88676116246
2026-07-11,98640.88676116246
2026-07-12,98640.88676116246
2026-07-13,98640.88676116246
2026-07-14,98640.88676116246
2026-07-15,98640.88676116246
2026-07-16,98640.88676116246
2026-07-17,98640.88676116246
