variant,symbol,direction,entry_ts,entry_price,exit_ts,exit_price,pnl_pct,funding_paid_pct,net_pnl_pct,bars_held,decision_tf,size_mult,conviction,exit_reason,agree_count,regime_4h_at_entry
vpvr_multi_tf_funding_v1,BTCUSDT,long,2024-01-09 21:53:00+00:00,45766.0,2024-01-09 21:59:00+00:00,45450.2,-0.006900319014115364,1.25e-06,-0.007901569014115364,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2024-01-09 22:00:00+00:00,45450.1,2024-01-09 22:06:00+00:00,45681.9,0.005100098789661667,1.25e-06,0.004098848789661666,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2024-01-09 22:07:00+00:00,45678.0,2024-01-09 22:13:00+00:00,45647.8,-0.0006611497876438666,1.25e-06,-0.0016623997876438665,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2024-01-09 22:14:00+00:00,45647.7,2024-01-09 22:20:00+00:00,45770.2,0.0026835963257731965,1.25e-06,0.0016823463257731965,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2024-01-09 22:21:00+00:00,45770.2,2024-01-09 22:27:00+00:00,45870.5,0.0021913821656887045,1.25e-06,0.0011901321656887045,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2024-01-09 22:28:00+00:00,45870.5,2024-01-09 22:34:00+00:00,45947.8,0.001685178927633313,1.25e-06,0.0006839289276333129,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2024-01-09 22:35:00+00:00,45947.8,2024-01-09 22:41:00+00:00,46019.6,0.001562642825118754,1.25e-06,0.0005613928251187541,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2024-01-09 22:42:00+00:00,46019.7,2024-01-09 22:48:00+00:00,46019.0,-1.5210877080784613e-05,1.25e-06,-0.0010164608770807846,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2024-01-09 22:49:00+00:00,46018.9,2024-01-09 22:55:00+00:00,46096.5,0.0016862636873109516,1.25e-06,0.0006850136873109516,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2024-01-09 22:56:00+00:00,46096.5,2024-01-09 23:02:00+00:00,46214.5,0.002559847276908167,1.25e-06,0.001558597276908167,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2024-01-09 23:03:00+00:00,46214.6,2024-01-09 23:09:00+00:00,46110.1,-0.002261190186650941,1.25e-06,-0.003262440186650941,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2024-01-09 23:10:00+00:00,46110.1,2024-01-09 23:16:00+00:00,46036.9,-0.0015875046898617962,1.25e-06,-0.002588754689861796,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2024-01-09 23:17:00+00:00,46036.9,2024-01-09 23:23:00+00:00,46070.3,0.0007255049753567278,1.25e-06,-0.00027574502464327227,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2024-01-09 23:24:00+00:00,46070.3,2024-01-09 23:30:00+00:00,46152.4,0.0017820591574180256,1.25e-06,0.0007808091574180256,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2024-01-09 23:31:00+00:00,46152.4,2024-01-09 23:37:00+00:00,46019.9,-0.002870923288929683,1.25e-06,-0.003872173288929683,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2024-01-09 23:38:00+00:00,46019.8,2024-01-09 23:44:00+00:00,46046.6,0.0005823580285007068,1.25e-06,-0.0004188919714992932,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2024-01-09 23:45:00+00:00,46046.5,2024-01-09 23:51:00+00:00,46068.9,0.0004864647693092472,1.25e-06,-0.0005147852306907528,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2024-01-09 23:52:00+00:00,46068.8,2024-01-09 23:58:00+00:00,46137.1,0.001482565206821107,1.25e-06,0.000481315206821107,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2024-01-09 23:59:00+00:00,46137.0,2024-01-10 00:05:00+00:00,46048.8,-0.001911697769685916,1.25e-06,-0.002912947769685916,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2024-01-10 00:06:00+00:00,46048.9,2024-01-10 00:12:00+00:00,46182.7,0.002905606865744703,1.25e-06,0.0019043568657447032,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2024-01-10 00:13:00+00:00,46182.7,2024-01-10 00:19:00+00:00,46181.5,-2.598375582196777e-05,1.25e-06,-0.0010272337558219677,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2024-01-10 00:20:00+00:00,46181.5,2024-01-10 00:26:00+00:00,46098.6,-0.0017950911079112064,1.25e-06,-0.0027963411079112064,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2024-01-10 00:27:00+00:00,46098.6,2024-01-10 00:33:00+00:00,45990.7,-0.0023406350735163395,1.25e-06,-0.0033418850735163395,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2024-01-10 00:34:00+00:00,45990.7,2024-01-10 00:40:00+00:00,45890.8,-0.002172178288219029,1.25e-06,-0.0031734282882190288,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2024-01-10 00:41:00+00:00,45890.8,2024-01-10 00:47:00+00:00,45920.8,0.0006537258012500047,1.25e-06,-0.00034752419874999535,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2024-01-10 00:48:00+00:00,45920.7,2024-01-10 00:54:00+00:00,45862.3,-0.0012717576169352096,1.25e-06,-0.0022730076169352096,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2024-01-10 00:55:00+00:00,45862.3,2024-01-10 01:01:00+00:00,45831.5,-0.0006715755642434651,1.25e-06,-0.001672825564243465,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2024-01-10 01:02:00+00:00,45831.5,2024-01-10 01:08:00+00:00,45729.0,-0.0022364530944873895,1.25e-06,-0.0032377030944873895,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2024-01-10 01:09:00+00:00,45729.3,2024-01-10 01:15:00+00:00,45686.9,-0.0009271954742364752,1.25e-06,-0.0019284454742364752,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2024-01-10 01:16:00+00:00,45686.9,2024-01-10 01:22:00+00:00,45770.7,0.0018342238147039946,1.25e-06,0.0008329738147039947,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2024-01-10 01:23:00+00:00,45770.7,2024-01-10 01:29:00+00:00,45701.8,-0.001505329828907831,1.25e-06,-0.002506579828907831,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2024-01-10 01:30:00+00:00,45701.8,2024-01-10 01:36:00+00:00,45741.0,0.0008577342686719724,1.25e-06,-0.00014351573132802758,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2024-01-10 01:37:00+00:00,45741.0,2024-01-10 01:43:00+00:00,45775.5,0.0007542467370629247,1.25e-06,-0.00024700326293707536,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2024-01-10 01:44:00+00:00,45775.5,2024-01-10 01:50:00+00:00,45885.5,0.0024030321897083873,1.25e-06,0.0014017821897083873,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2024-01-10 01:51:00+00:00,45885.5,2024-01-10 01:57:00+00:00,45932.4,0.0010221093809592574,1.25e-06,2.0859380959257387e-05,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2024-01-10 01:58:00+00:00,45932.3,2024-01-10 02:04:00+00:00,45924.4,-0.00017199225817132735,1.25e-06,-0.0011732422581713273,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2024-01-10 02:05:00+00:00,45924.4,2024-01-10 02:11:00+00:00,45966.0,0.0009058365487626396,1.25e-06,-9.541345123736039e-05,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2024-01-10 02:12:00+00:00,45966.0,2024-01-10 02:18:00+00:00,46021.2,0.0012008876125830792,1.25e-06,0.00019963761258307917,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2024-01-10 02:19:00+00:00,46021.2,2024-01-10 02:25:00+00:00,46071.8,0.0010994932770116428,1.25e-06,9.824327701164276e-05,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2024-01-10 02:26:00+00:00,46071.8,2024-01-10 02:32:00+00:00,46061.1,-0.00023224618964323707,1.25e-06,-0.001233496189643237,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2024-01-10 02:33:00+00:00,46061.1,2024-01-10 02:39:00+00:00,46013.1,-0.0010420940880699892,1.25e-06,-0.002043344088069989,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2024-01-10 02:40:00+00:00,46013.1,2024-01-10 02:46:00+00:00,45991.5,-0.0004694315314551778,1.25e-06,-0.0014706815314551778,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2024-01-10 02:47:00+00:00,45991.5,2024-01-10 02:53:00+00:00,45963.9,-0.0006001108900557384,1.25e-06,-0.0016013608900557383,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2024-01-10 02:54:00+00:00,45963.9,2024-01-10 03:00:00+00:00,45959.8,-8.920043773474884e-05,1.25e-06,-0.0010904504377347488,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2024-01-10 03:01:00+00:00,45959.9,2024-01-10 03:07:00+00:00,46126.5,0.003624899096821288,1.25e-06,0.002623649096821288,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2024-01-10 03:08:00+00:00,46126.4,2024-01-10 03:14:00+00:00,46175.4,0.0010622983801034103,1.25e-06,6.104838010341024e-05,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2024-01-10 03:15:00+00:00,46175.3,2024-01-10 03:21:00+00:00,46205.0,0.0006432010187265025,1.25e-06,-0.00035804898127349754,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2024-01-10 03:22:00+00:00,46205.0,2024-01-10 03:28:00+00:00,46190.0,-0.0003246401904555274,1.25e-06,-0.0013258901904555274,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2024-01-10 03:29:00+00:00,46190.1,2024-01-10 03:35:00+00:00,46155.4,-0.0007512432317746676,1.25e-06,-0.0017524932317746675,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2024-01-10 03:36:00+00:00,46155.4,2024-01-10 03:42:00+00:00,46091.4,-0.0013866199837938575,1.25e-06,-0.0023878699837938575,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2024-01-10 03:43:00+00:00,46091.3,2024-01-10 03:49:00+00:00,46088.5,-6.074899167529679e-05,1.25e-06,-0.0010619989916752968,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2024-01-10 03:50:00+00:00,46088.5,2024-01-10 03:56:00+00:00,46104.3,0.00034281870748675836,1.25e-06,-0.0006584312925132416,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2024-01-10 03:57:00+00:00,46104.2,2024-01-10 04:03:00+00:00,46126.5,0.00048368695259881633,1.25e-06,-0.0005175630474011836,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2024-01-10 04:04:00+00:00,46126.5,2024-01-10 04:10:00+00:00,46140.0,0.00029267340899474803,1.25e-06,-0.0007085765910052519,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2024-01-10 04:11:00+00:00,46140.0,2024-01-10 04:17:00+00:00,46169.4,0.0006371911573472833,1.25e-06,-0.00036405884265271676,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2024-01-10 04:18:00+00:00,46169.3,2024-01-10 04:24:00+00:00,46118.6,-0.0010981323086987071,1.25e-06,-0.002099382308698707,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2024-01-10 04:25:00+00:00,46118.6,2024-01-10 04:31:00+00:00,46130.6,0.00026019870507787424,1.25e-06,-0.0007410512949221257,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2024-01-10 04:32:00+00:00,46130.6,2024-01-10 04:38:00+00:00,46042.8,-0.0019032919580493912,1.25e-06,-0.002904541958049391,6,4h,0.5,,time_stop,1,MEAN_REVERT
