variant,symbol,direction,entry_ts,entry_price,exit_ts,exit_price,pnl_pct,funding_paid_pct,net_pnl_pct,bars_held,decision_tf,size_mult,conviction,exit_reason,agree_count,regime_4h_at_entry
vpvr_multi_tf_funding_v1,BTCUSDT,short,2024-07-09 16:00:00+00:00,57445.3,2024-07-09 16:06:00+00:00,57449.9,-8.00761768151581e-05,-1.25e-06,-0.0010788261768151582,6,4h,0.5,,time_stop,1,TREND_DOWN
vpvr_multi_tf_funding_v1,BTCUSDT,short,2024-07-09 16:07:00+00:00,57449.8,2024-07-09 16:13:00+00:00,57555.3,-0.0018363858533885224,-1.25e-06,-0.0028351358533885225,6,4h,0.5,,time_stop,1,TREND_DOWN
vpvr_multi_tf_funding_v1,BTCUSDT,short,2024-07-09 16:14:00+00:00,57555.3,2024-07-09 16:20:00+00:00,57636.3,-0.001407342156152458,-1.25e-06,-0.002406092156152458,6,4h,0.5,,time_stop,1,TREND_DOWN
vpvr_multi_tf_funding_v1,BTCUSDT,short,2024-07-09 16:21:00+00:00,57636.4,2024-07-09 16:27:00+00:00,57665.6,-0.0005066242860414238,-1.25e-06,-0.001505374286041424,6,4h,0.5,,time_stop,1,TREND_DOWN
vpvr_multi_tf_funding_v1,BTCUSDT,short,2024-07-09 16:28:00+00:00,57665.7,2024-07-09 16:34:00+00:00,57540.4,0.0021728687937542235,-1.25e-06,0.0011741187937542234,6,4h,0.5,,time_stop,1,TREND_DOWN
vpvr_multi_tf_funding_v1,BTCUSDT,short,2024-07-09 16:35:00+00:00,57540.4,2024-07-09 16:41:00+00:00,57559.2,-0.00032672696053537287,-1.25e-06,-0.001325476960535373,6,4h,0.5,,time_stop,1,TREND_DOWN
vpvr_multi_tf_funding_v1,BTCUSDT,short,2024-07-09 16:42:00+00:00,57559.2,2024-07-09 16:48:00+00:00,57425.0,0.002331512599202168,-1.25e-06,0.0013327625992021678,6,4h,0.5,,time_stop,1,TREND_DOWN
vpvr_multi_tf_funding_v1,BTCUSDT,short,2024-07-09 16:49:00+00:00,57425.0,2024-07-09 16:55:00+00:00,57540.1,-0.002004353504571066,-1.25e-06,-0.003003103504571066,6,4h,0.5,,time_stop,1,TREND_DOWN
vpvr_multi_tf_funding_v1,BTCUSDT,short,2024-07-09 16:56:00+00:00,57540.1,2024-07-09 17:02:00+00:00,57755.4,-0.003741738370284464,-1.25e-06,-0.004740488370284464,6,4h,0.5,,time_stop,1,TREND_DOWN
vpvr_multi_tf_funding_v1,BTCUSDT,short,2024-07-09 17:03:00+00:00,57755.4,2024-07-09 17:09:00+00:00,57609.3,0.0025296335927029734,-1.25e-06,0.0015308835927029733,6,4h,0.5,,time_stop,1,TREND_DOWN
vpvr_multi_tf_funding_v1,BTCUSDT,short,2024-07-09 17:10:00+00:00,57609.3,2024-07-09 17:16:00+00:00,57532.3,0.0013365897520017933,-1.25e-06,0.0003378397520017933,6,4h,0.5,,time_stop,1,TREND_DOWN
vpvr_multi_tf_funding_v1,BTCUSDT,short,2024-07-09 17:17:00+00:00,57532.4,2024-07-09 17:23:00+00:00,57483.3,0.000853432153012923,-1.25e-06,-0.00014531784698707705,6,4h,0.5,,time_stop,1,TREND_DOWN
