variant,symbol,direction,entry_ts,entry_price,exit_ts,exit_price,pnl_pct,funding_paid_pct,net_pnl_pct,bars_held,decision_tf,size_mult,conviction,exit_reason,agree_count,regime_4h_at_entry
vpvr_multi_tf_funding_v1,BTCUSDT,short,2025-04-09 18:27:00+00:00,82528.1,2025-04-09 18:33:00+00:00,82418.9,0.001323185678575034,-8.569999999999999e-07,0.00032404267857503397,6,4h,0.5,,time_stop,1,TREND_DOWN
vpvr_multi_tf_funding_v1,BTCUSDT,short,2025-04-09 18:34:00+00:00,82419.7,2025-04-09 18:40:00+00:00,82712.5,-0.003552548723181559,-8.569999999999999e-07,-0.004551691723181559,6,4h,0.5,,time_stop,1,TREND_DOWN
vpvr_multi_tf_funding_v1,BTCUSDT,short,2025-04-09 18:41:00+00:00,82712.5,2025-04-09 18:47:00+00:00,82142.2,0.006894967507934169,-8.569999999999999e-07,0.005895824507934169,6,4h,0.5,,time_stop,1,TREND_DOWN
vpvr_multi_tf_funding_v1,BTCUSDT,short,2025-04-09 18:48:00+00:00,82142.1,2025-04-09 18:54:00+00:00,82025.5,0.0014194913448768443,-8.569999999999999e-07,0.0004203483448768442,6,4h,0.5,,time_stop,1,TREND_DOWN
vpvr_multi_tf_funding_v1,BTCUSDT,short,2025-04-09 18:55:00+00:00,82025.6,2025-04-09 19:01:00+00:00,81904.0,0.0014824640112356402,-8.569999999999999e-07,0.0004833210112356402,6,4h,0.5,,time_stop,1,TREND_DOWN
vpvr_multi_tf_funding_v1,BTCUSDT,short,2025-04-09 19:02:00+00:00,81904.1,2025-04-09 19:08:00+00:00,81835.7,0.0008351230280292388,-8.569999999999999e-07,-0.00016401997197076126,6,4h,0.5,,time_stop,1,TREND_DOWN
vpvr_multi_tf_funding_v1,BTCUSDT,short,2025-04-09 19:09:00+00:00,81836.3,2025-04-09 19:15:00+00:00,82159.2,-0.003945681806239998,-8.569999999999999e-07,-0.004944824806239998,6,4h,0.5,,time_stop,1,TREND_DOWN
vpvr_multi_tf_funding_v1,BTCUSDT,short,2025-04-09 19:16:00+00:00,82160.0,2025-04-09 19:22:00+00:00,82344.9,-0.002250486854917133,-8.569999999999999e-07,-0.003249629854917133,6,4h,0.5,,time_stop,1,TREND_DOWN
vpvr_multi_tf_funding_v1,BTCUSDT,short,2025-04-09 19:23:00+00:00,82344.9,2025-04-09 19:29:00+00:00,82353.5,-0.00010443876912846761,-8.569999999999999e-07,-0.0011035817691284677,6,4h,0.5,,time_stop,1,TREND_DOWN
vpvr_multi_tf_funding_v1,BTCUSDT,short,2025-04-09 19:30:00+00:00,82353.4,2025-04-09 19:36:00+00:00,82300.1,0.0006472106798260935,-8.569999999999999e-07,-0.00035193232017390654,6,4h,0.5,,time_stop,1,TREND_DOWN
vpvr_multi_tf_funding_v1,BTCUSDT,short,2025-04-09 19:37:00+00:00,82300.1,2025-04-09 19:43:00+00:00,82304.5,-5.346287550067608e-05,-8.569999999999999e-07,-0.0010526058755006762,6,4h,0.5,,time_stop,1,TREND_DOWN
vpvr_multi_tf_funding_v1,BTCUSDT,short,2025-04-09 19:44:00+00:00,82304.6,2025-04-09 19:50:00+00:00,82414.3,-0.0013328538137600265,-8.569999999999999e-07,-0.0023319968137600266,6,4h,0.5,,time_stop,1,TREND_DOWN
vpvr_multi_tf_funding_v1,BTCUSDT,short,2025-04-09 19:51:00+00:00,82414.3,2025-04-09 19:57:00+00:00,82232.2,0.002209567999728268,-8.569999999999999e-07,0.001210424999728268,6,4h,0.5,,time_stop,1,TREND_DOWN
vpvr_multi_tf_funding_v1,BTCUSDT,short,2025-04-09 19:58:00+00:00,82232.2,2025-04-09 20:04:00+00:00,82270.3,-0.00046332215360900264,-8.569999999999999e-07,-0.0014624651536090027,6,4h,0.5,,time_stop,1,TREND_DOWN
vpvr_multi_tf_funding_v1,BTCUSDT,long,2025-04-09 20:05:00+00:00,82270.3,2025-04-09 20:11:00+00:00,82217.8,-0.0006381403738652258,8.569999999999999e-07,-0.0016389973738652258,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2025-04-09 20:12:00+00:00,82217.7,2025-04-09 20:18:00+00:00,82144.0,-0.0008964006533872526,8.569999999999999e-07,-0.0018972576533872526,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2025-04-09 20:19:00+00:00,82144.1,2025-04-09 20:25:00+00:00,82026.3,-0.0014340652584908797,8.569999999999999e-07,-0.0024349222584908797,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2025-04-09 20:26:00+00:00,82026.3,2025-04-09 20:32:00+00:00,82209.0,0.0022273344037218035,8.569999999999999e-07,0.0012264774037218035,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2025-04-09 20:33:00+00:00,82209.0,2025-04-09 20:39:00+00:00,82519.7,0.0037793915508033127,8.569999999999999e-07,0.0027785345508033127,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2025-04-09 20:40:00+00:00,82519.8,2025-04-09 20:46:00+00:00,82664.1,0.001748671227996157,8.569999999999999e-07,0.0007478142279961569,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2025-04-09 20:47:00+00:00,82664.1,2025-04-09 20:53:00+00:00,82922.4,0.0031246937908957495,8.569999999999999e-07,0.0021238367908957495,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2025-04-09 20:54:00+00:00,82922.3,2025-04-09 21:00:00+00:00,83254.2,0.004002542138845655,8.569999999999999e-07,0.003001685138845655,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2025-04-09 21:01:00+00:00,83254.3,2025-04-09 21:07:00+00:00,83093.1,-0.0019362363265320592,8.569999999999999e-07,-0.002937093326532059,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2025-04-09 21:08:00+00:00,83093.1,2025-04-09 21:14:00+00:00,83443.9,0.004221770520055124,8.569999999999999e-07,0.0032209135200551237,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2025-04-09 21:15:00+00:00,83443.9,2025-04-09 21:21:00+00:00,83284.5,-0.0019102654597878965,8.569999999999999e-07,-0.0029111224597878965,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2025-04-09 21:22:00+00:00,83284.5,2025-04-09 21:28:00+00:00,83263.6,-0.00025094705497419323,8.569999999999999e-07,-0.0012518040549741932,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2025-04-09 21:29:00+00:00,83263.6,2025-04-09 21:35:00+00:00,83103.3,-0.0019252110165787206,8.569999999999999e-07,-0.0029260680165787206,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2025-04-09 21:36:00+00:00,83103.2,2025-04-09 21:42:00+00:00,82982.5,-0.0014524109781572925,8.569999999999999e-07,-0.0024532679781572924,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2025-04-09 21:43:00+00:00,82982.5,2025-04-09 21:49:00+00:00,83100.0,0.0014159611966377827,8.569999999999999e-07,0.00041510419663778273,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2025-04-09 21:50:00+00:00,83100.0,2025-04-09 21:56:00+00:00,83220.0,0.0014440433212996595,8.569999999999999e-07,0.0004431863212996595,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2025-04-09 21:57:00+00:00,83220.1,2025-04-09 22:03:00+00:00,83371.7,0.0018216752923871926,8.569999999999999e-07,0.0008208182923871925,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2025-04-09 22:04:00+00:00,83371.8,2025-04-09 22:10:00+00:00,83325.0,-0.0005613408850474455,8.569999999999999e-07,-0.0015621978850474455,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2025-04-09 22:11:00+00:00,83325.0,2025-04-09 22:17:00+00:00,83367.1,0.0005052505250526806,8.569999999999999e-07,-0.0004956064749473194,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2025-04-09 22:18:00+00:00,83367.1,2025-04-09 22:24:00+00:00,83249.9,-0.0014058303575392728,8.569999999999999e-07,-0.0024066873575392727,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2025-04-09 22:25:00+00:00,83250.0,2025-04-09 22:31:00+00:00,83245.8,-5.045045045037888e-05,8.569999999999999e-07,-0.0010513074504503788,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2025-04-09 22:32:00+00:00,83245.8,2025-04-09 22:38:00+00:00,83156.7,-0.0010703242686118664,8.569999999999999e-07,-0.0020711812686118663,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2025-04-09 22:39:00+00:00,83156.7,2025-04-09 22:45:00+00:00,82954.6,-0.0024303513727695902,8.569999999999999e-07,-0.00343120837276959,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2025-04-09 22:46:00+00:00,82954.6,2025-04-09 22:52:00+00:00,82950.4,-5.063010369543708e-05,8.569999999999999e-07,-0.001051487103695437,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2025-04-09 22:53:00+00:00,82950.3,2025-04-09 22:59:00+00:00,83019.5,0.0008342344753424769,8.569999999999999e-07,-0.00016662252465752316,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2025-04-09 23:00:00+00:00,83019.5,2025-04-09 23:06:00+00:00,83036.1,0.00019995302308495333,8.569999999999999e-07,-0.0008009039769150467,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2025-04-09 23:07:00+00:00,83036.1,2025-04-09 23:13:00+00:00,82983.8,-0.000629846536626899,8.569999999999999e-07,-0.001630703536626899,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2025-04-09 23:14:00+00:00,82983.8,2025-04-09 23:20:00+00:00,82880.1,-0.001249641496292031,8.569999999999999e-07,-0.002250498496292031,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2025-04-09 23:21:00+00:00,82880.1,2025-04-09 23:27:00+00:00,82789.9,-0.0010883191501942502,8.569999999999999e-07,-0.00208917615019425,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2025-04-09 23:28:00+00:00,82790.0,2025-04-09 23:34:00+00:00,82822.9,0.00039739098924984617,8.569999999999999e-07,-0.0006034660107501539,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2025-04-09 23:35:00+00:00,82822.9,2025-04-09 23:41:00+00:00,82727.2,-0.0011554775309726706,8.569999999999999e-07,-0.0021563345309726705,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2025-04-09 23:42:00+00:00,82727.1,2025-04-09 23:48:00+00:00,82649.8,-0.0009343975553356421,8.569999999999999e-07,-0.001935254555335642,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2025-04-09 23:49:00+00:00,82649.7,2025-04-09 23:55:00+00:00,82544.6,-0.0012716319599465065,8.569999999999999e-07,-0.0022724889599465064,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2025-04-09 23:56:00+00:00,82544.7,2025-04-10 00:02:00+00:00,82509.5,-0.0004264356160964544,9.100625e-07,-0.0014273456785964544,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2025-04-10 00:03:00+00:00,82509.5,2025-04-10 00:09:00+00:00,82497.5,-0.00014543779807174584,9.63125e-07,-0.0011464009230717459,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2025-04-10 00:10:00+00:00,82497.4,2025-04-10 00:16:00+00:00,82469.9,-0.0003333438387149723,9.63125e-07,-0.0013343069637149724,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2025-04-10 00:17:00+00:00,82470.0,2025-04-10 00:23:00+00:00,82344.6,-0.0015205529283375263,9.63125e-07,-0.0025215160533375264,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2025-04-10 00:24:00+00:00,82344.7,2025-04-10 00:30:00+00:00,82347.3,3.157458828573212e-05,9.63125e-07,-0.0009693885367142679,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2025-04-10 00:31:00+00:00,82347.4,2025-04-10 00:37:00+00:00,82303.3,-0.000535536033924422,9.63125e-07,-0.001536499158924422,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2025-04-10 00:38:00+00:00,82303.3,2025-04-10 00:44:00+00:00,82115.9,-0.002276943937849496,9.63125e-07,-0.003277907062849496,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2025-04-10 00:45:00+00:00,82116.0,2025-04-10 00:51:00+00:00,82112.4,-4.384042086813533e-05,9.63125e-07,-0.0010448035458681354,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2025-04-10 00:52:00+00:00,82112.4,2025-04-10 00:58:00+00:00,82309.0,0.00239427906138423,9.63125e-07,0.0013933159363842301,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2025-04-10 00:59:00+00:00,82309.0,2025-04-10 01:05:00+00:00,82420.8,0.001358296176602769,9.63125e-07,0.000357333051602769,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2025-04-10 01:06:00+00:00,82420.8,2025-04-10 01:12:00+00:00,82504.8,0.0010191602119853371,9.63125e-07,1.8197086985337108e-05,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2025-04-10 01:13:00+00:00,82504.9,2025-04-10 01:19:00+00:00,82500.0,-5.9390411963344825e-05,9.63125e-07,-0.0010603535369633449,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2025-04-10 01:20:00+00:00,82500.0,2025-04-10 01:26:00+00:00,82385.2,-0.0013915151515151436,9.63125e-07,-0.0023924782765151436,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2025-04-10 01:27:00+00:00,82386.0,2025-04-10 01:33:00+00:00,82266.4,-0.001451702959240686,9.63125e-07,-0.002452666084240686,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2025-04-10 01:34:00+00:00,82266.5,2025-04-10 01:40:00+00:00,82403.7,0.0016677505424442796,9.63125e-07,0.0006667874174442795,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2025-04-10 01:41:00+00:00,82403.6,2025-04-10 01:47:00+00:00,82403.3,-3.6406176429082393e-06,9.63125e-07,-0.0010046037426429083,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2025-04-10 01:48:00+00:00,82403.3,2025-04-10 01:54:00+00:00,82303.6,-0.001209903001457402,9.63125e-07,-0.002210866126457402,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2025-04-10 01:55:00+00:00,82303.5,2025-04-10 02:01:00+00:00,82187.8,-0.0014057725370123508,9.63125e-07,-0.002406735662012351,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2025-04-10 02:02:00+00:00,82187.7,2025-04-10 02:08:00+00:00,82347.2,0.0019406796880798716,9.63125e-07,0.0009397165630798715,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2025-04-10 02:09:00+00:00,82347.3,2025-04-10 02:15:00+00:00,82439.9,0.0011245056000621645,9.63125e-07,0.00012354247506216447,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2025-04-10 02:16:00+00:00,82439.9,2025-04-10 02:22:00+00:00,82457.9,0.0002183408762019834,9.63125e-07,-0.0007826222487980167,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2025-04-10 02:23:00+00:00,82457.9,2025-04-10 02:29:00+00:00,82400.1,-0.0007009637645390976,9.63125e-07,-0.0017019268895390976,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2025-04-10 02:30:00+00:00,82400.1,2025-04-10 02:36:00+00:00,82277.2,-0.0014915030442925747,9.63125e-07,-0.002492466169292575,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2025-04-10 02:37:00+00:00,82277.2,2025-04-10 02:43:00+00:00,82350.0,0.0008848137758699082,9.63125e-07,-0.00011614934913009185,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2025-04-10 02:44:00+00:00,82350.0,2025-04-10 02:50:00+00:00,82285.3,-0.0007856709168184706,9.63125e-07,-0.0017866340418184706,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2025-04-10 02:51:00+00:00,82285.4,2025-04-10 02:57:00+00:00,82170.1,-0.00140122062966197,9.63125e-07,-0.00240218375466197,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2025-04-10 02:58:00+00:00,82170.1,2025-04-10 03:04:00+00:00,82056.3,-0.00138493198864309,9.63125e-07,-0.00238589511364309,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2025-04-10 03:05:00+00:00,82055.9,2025-04-10 03:11:00+00:00,81800.1,-0.0031173870495599942,9.63125e-07,-0.004118350174559994,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2025-04-10 03:12:00+00:00,81800.0,2025-04-10 03:18:00+00:00,81591.1,-0.002553789731051248,9.63125e-07,-0.003554752856051248,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2025-04-10 03:19:00+00:00,81591.1,2025-04-10 03:25:00+00:00,81615.3,0.0002966009773124334,9.63125e-07,-0.0007043621476875666,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2025-04-10 03:26:00+00:00,81615.6,2025-04-10 03:32:00+00:00,81471.2,-0.0017692696004196762,9.63125e-07,-0.0027702327254196762,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2025-04-10 03:33:00+00:00,81471.2,2025-04-10 03:39:00+00:00,81733.7,0.0032219974665894657,9.63125e-07,0.0022210343415894657,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2025-04-10 03:40:00+00:00,81733.8,2025-04-10 03:46:00+00:00,81727.9,-7.218555848387265e-05,9.63125e-07,-0.0010731486834838727,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2025-04-10 03:47:00+00:00,81727.9,2025-04-10 03:53:00+00:00,81659.8,-0.000833252781485827,9.63125e-07,-0.001834215906485827,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2025-04-10 03:54:00+00:00,81659.8,2025-04-10 04:00:00+00:00,81788.0,0.001569927920469949,9.63125e-07,0.000568964795469949,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2025-04-10 04:01:00+00:00,81788.0,2025-04-10 04:07:00+00:00,81818.7,0.0003753606886094385,9.63125e-07,-0.0006256024363905615,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2025-04-10 04:08:00+00:00,81818.8,2025-04-10 04:14:00+00:00,81658.4,-0.0019604296323095793,9.63125e-07,-0.0029613927573095794,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2025-04-10 04:15:00+00:00,81658.3,2025-04-10 04:21:00+00:00,81711.8,0.0006551691622285194,9.63125e-07,-0.00034579396277148065,6,4h,0.5,,time_stop,1,MEAN_REVERT
vpvr_multi_tf_funding_v1,BTCUSDT,long,2025-04-10 04:22:00+00:00,81711.8,2025-04-10 04:28:00+00:00,81643.2,-0.0008395360278442565,9.63125e-07,-0.0018404991528442566,6,4h,0.5,,time_stop,1,MEAN_REVERT
