variant,symbol,direction,entry_ts,entry_price,exit_ts,exit_price,pnl_pct,bars_held,exit_reason,poc_dist_at_entry,funding_z_at_entry
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2023-04-04T07:00:00,28021.300000,2023-04-04T11:00:00,28289.520000,-0.010772,5,sl_atr,1.318,-2.389
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2023-04-14T01:00:00,30775.340000,2023-04-14T06:00:00,30942.870000,-0.006644,6,time_stop,4.658,-2.966
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2023-04-18T09:00:00,29897.680000,2023-04-18T11:00:00,30380.590000,-0.017352,3,sl_atr,3.125,-1.757
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2023-04-18T13:00:00,30381.310000,2023-04-18T17:00:00,30025.510000,0.010511,5,tp_atr,5.557,-1.579
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2023-04-21T09:00:00,28060.850000,2023-04-21T14:00:00,28060.860000,-0.001200,6,time_stop,-5.608,1.272
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2023-04-22T17:00:00,27668.630000,2023-04-22T22:00:00,27853.280000,-0.007874,6,sl_atr,2.246,-1.579
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2023-04-23T09:00:00,27628.950000,2023-04-23T14:00:00,27552.510000,0.001567,6,time_stop,2.362,-1.428
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2023-04-26T09:00:00,28867.500000,2023-04-26T12:00:00,29965.450000,-0.039234,4,sl_atr,7.412,-1.273
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2023-04-26T19:00:00,27884.240000,2023-04-27T00:00:00,29225.540000,0.046902,6,tp_atr,-5.276,2.579
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2023-04-28T11:00:00,29235.360000,2023-04-28T16:00:00,29273.420000,0.000102,6,time_stop,-2.385,1.554
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2023-05-11T13:00:00,27206.610000,2023-05-11T17:00:00,26907.280000,-0.012202,5,sl_atr,-4.577,1.488
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2023-05-13T00:00:00,26838.990000,2023-05-13T05:00:00,26741.030000,0.002450,6,time_stop,2.434,-2.105
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2023-05-14T01:00:00,26730.000000,2023-05-14T03:00:00,26865.030000,-0.006252,3,sl_atr,3.176,-1.244
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2023-05-15T09:00:00,27390.500000,2023-05-15T14:00:00,27404.710000,-0.001719,6,time_stop,4.095,-2.954
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2023-05-16T01:00:00,27024.640000,2023-05-16T06:00:00,27065.570000,0.000315,6,time_stop,-2.812,2.750
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2023-05-17T01:00:00,27170.770000,2023-05-17T05:00:00,26990.780000,-0.007824,5,sl_atr,-1.721,1.856
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2023-05-17T07:00:00,26845.140000,2023-05-17T11:00:00,26637.620000,-0.008930,5,sl_atr,-1.638,1.597
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2023-05-18T15:00:00,27086.770000,2023-05-18T17:00:00,26488.990000,-0.023269,3,sl_atr,-1.889,1.330
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2023-05-20T17:00:00,27139.450000,2023-05-20T22:00:00,27067.320000,0.001458,6,time_stop,3.134,-2.556
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2023-05-22T13:00:00,27007.000000,2023-05-22T18:00:00,26880.190000,0.003495,6,time_stop,1.494,-1.472
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2023-05-23T17:00:00,27203.710000,2023-05-23T22:00:00,27194.910000,-0.001523,6,time_stop,-1.383,1.623
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2023-05-24T01:00:00,27138.190000,2023-05-24T03:00:00,26786.000000,-0.014178,3,sl_atr,-2.343,1.348
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2023-05-24T05:00:00,26775.450000,2023-05-24T10:00:00,26730.000000,-0.002897,6,time_stop,-4.822,1.248
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2023-05-30T01:00:00,27766.030000,2023-05-30T06:00:00,27795.810000,-0.002273,6,time_stop,4.238,-1.710
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2023-06-06T15:00:00,26066.110000,2023-06-06T16:00:00,26369.990000,-0.012858,2,sl_atr,1.762,-1.681
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2023-06-15T00:00:00,25206.510000,2023-06-15T05:00:00,25031.420000,0.005746,6,time_stop,1.280,-3.299
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2023-06-20T08:00:00,26754.250000,2023-06-20T11:00:00,26907.990000,-0.006946,4,sl_atr,1.880,-1.985
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2023-06-20T12:00:00,26851.990000,2023-06-20T15:00:00,27071.930000,-0.009391,4,sl_atr,2.643,-1.913
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2023-06-20T16:00:00,27380.540000,2023-06-20T17:00:00,27796.000000,-0.016374,2,sl_atr,5.083,-2.469
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2023-06-20T20:00:00,28157.990000,2023-06-21T00:00:00,28414.000000,-0.010292,5,sl_atr,7.020,-2.275
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2023-06-29T07:00:00,30340.290000,2023-06-29T10:00:00,30697.110000,-0.012961,4,sl_atr,1.595,-1.567
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2023-07-06T08:00:00,31329.970000,2023-07-06T11:00:00,30846.550000,0.014230,4,tp_atr,5.378,-9.747
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2023-07-13T17:00:00,31070.080000,2023-07-13T19:00:00,31606.010000,-0.018449,3,sl_atr,1.793,-1.227
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2023-07-14T17:00:00,30688.640000,2023-07-14T18:00:00,30091.830000,-0.020647,2,sl_atr,-2.693,1.256
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2023-07-15T07:00:00,30338.000000,2023-07-15T12:00:00,30351.100000,-0.001632,6,time_stop,1.369,-2.425
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2023-07-20T07:00:00,30202.770000,2023-07-20T12:00:00,30221.530000,-0.001821,6,time_stop,1.670,-1.563
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2023-07-22T00:00:00,29983.790000,2023-07-22T05:00:00,29870.010000,0.002595,6,time_stop,2.194,-1.211
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2023-07-22T08:00:00,29937.290000,2023-07-22T13:00:00,29848.300000,0.001773,6,time_stop,2.053,-1.519
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2023-07-24T03:00:00,29716.010000,2023-07-24T08:00:00,29756.010000,0.000146,6,time_stop,-1.575,1.514
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2023-07-24T16:00:00,29107.540000,2023-07-24T21:00:00,29167.050000,0.000844,6,time_stop,-4.323,1.587
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2023-07-27T04:00:00,29488.360000,2023-07-27T09:00:00,29544.020000,-0.003088,6,time_stop,1.918,-2.073
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2023-07-27T12:00:00,29496.410000,2023-07-27T15:00:00,29292.010000,0.005730,4,tp_atr,2.286,-1.569
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2023-07-28T16:00:00,29361.410000,2023-07-28T17:00:00,29259.360000,-0.004676,2,sl_atr,-1.270,1.294
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2023-07-31T00:00:00,29461.540000,2023-07-31T05:00:00,29380.020000,0.001567,6,time_stop,1.862,-1.464
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2023-08-08T16:00:00,29748.000000,2023-08-08T20:00:00,29980.000000,-0.008999,5,sl_atr,4.857,-1.923
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2023-08-20T00:00:00,26181.680000,2023-08-20T05:00:00,26092.000000,0.002225,6,time_stop,1.385,-1.583
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2023-08-20T09:00:00,26144.000000,2023-08-20T14:00:00,26062.870000,0.001903,6,time_stop,1.372,-1.490
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2023-08-22T17:00:00,25832.420000,2023-08-22T21:00:00,25669.290000,-0.007515,5,sl_atr,-1.806,1.700
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2023-08-25T16:00:00,25935.330000,2023-08-25T21:00:00,26081.860000,0.004450,6,time_stop,-3.726,1.830
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2023-08-29T16:00:00,27999.990000,2023-08-29T21:00:00,27658.990000,0.010979,6,time_stop,1.967,-5.673
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2023-08-31T16:00:00,26234.230000,2023-08-31T20:00:00,26022.610000,-0.009267,5,sl_atr,-5.273,1.280
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2023-09-03T09:00:00,25905.020000,2023-09-03T14:00:00,25926.960000,-0.002047,6,time_stop,1.472,-1.505
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2023-09-08T00:00:00,26359.080000,2023-09-08T05:00:00,26239.430000,0.003339,6,time_stop,3.961,-1.390
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2023-09-12T16:00:00,26109.320000,2023-09-12T21:00:00,26102.980000,-0.000957,6,time_stop,1.677,-1.701
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2023-09-14T16:00:00,26621.670000,2023-09-14T21:00:00,26534.840000,0.002062,6,time_stop,2.436,-2.894
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2023-09-15T00:00:00,26481.440000,2023-09-15T04:00:00,26642.160000,-0.007269,5,sl_atr,1.832,-1.351
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2023-09-15T16:00:00,26379.970000,2023-09-15T21:00:00,26469.140000,0.002180,6,time_stop,-1.665,2.248
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2023-09-21T08:00:00,26926.740000,2023-09-21T09:00:00,26747.300000,-0.007864,2,sl_atr,-1.914,2.185
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2023-09-21T12:00:00,26642.320000,2023-09-21T13:00:00,26419.860000,-0.009550,2,sl_atr,-3.679,1.977
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2023-09-21T16:00:00,26583.820000,2023-09-21T21:00:00,26613.670000,-0.000077,6,time_stop,-4.063,2.825
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2023-09-23T03:00:00,26532.200000,2023-09-23T08:00:00,26573.600000,0.000360,6,time_stop,-1.499,1.823
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2023-09-25T08:00:00,26142.990000,2023-09-25T13:00:00,26161.620000,-0.000487,6,time_stop,-4.118,2.154
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2023-09-28T17:00:00,27160.130000,2023-09-28T22:00:00,27010.990000,0.004291,6,time_stop,2.484,-1.679
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2023-10-03T00:00:00,27430.000000,2023-10-03T05:00:00,27572.370000,0.003990,6,time_stop,-2.312,1.667
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2023-10-04T00:00:00,27310.430000,2023-10-04T05:00:00,27407.180000,0.002343,6,time_stop,-6.180,2.130
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2023-10-04T21:00:00,27686.590000,2023-10-05T02:00:00,27677.670000,-0.000878,6,time_stop,1.809,-1.513
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2023-10-05T05:00:00,27641.310000,2023-10-05T10:00:00,27736.980000,-0.004661,6,time_stop,2.068,-1.543
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2023-10-05T13:00:00,27992.760000,2023-10-05T15:00:00,27555.000000,0.014438,3,tp_atr,4.805,-1.453
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2023-10-09T16:00:00,27403.030000,2023-10-09T21:00:00,27620.210000,0.006725,6,time_stop,-4.007,2.582
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2023-10-10T00:00:00,27553.160000,2023-10-10T05:00:00,27607.230000,0.000762,6,time_stop,-3.061,1.483
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2023-10-11T08:00:00,27108.430000,2023-10-11T13:00:00,27143.590000,0.000097,6,time_stop,-2.793,2.003
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2023-10-12T00:00:00,26801.730000,2023-10-12T05:00:00,26876.850000,0.001603,6,time_stop,-2.529,2.127
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2023-10-13T12:00:00,26932.630000,2023-10-13T15:00:00,26706.830000,0.007184,4,tp_atr,1.697,-1.344
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2023-10-14T07:00:00,26868.800000,2023-10-14T12:00:00,26893.080000,-0.002104,6,time_stop,1.255,-1.491
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2023-10-17T16:00:00,28584.810000,2023-10-17T21:00:00,28487.320000,0.002211,6,time_stop,2.899,-1.540
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2023-10-18T00:00:00,28376.340000,2023-10-18T04:00:00,28730.720000,-0.013689,5,sl_atr,2.197,-1.632
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2023-10-19T16:00:00,28620.010000,2023-10-19T21:00:00,28604.090000,-0.000644,6,time_stop,1.798,-3.422
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2023-10-20T01:00:00,28659.500000,2023-10-20T02:00:00,28980.000000,-0.012383,2,sl_atr,1.203,-1.860
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2023-10-20T05:00:00,29221.750000,2023-10-20T08:00:00,29731.840000,-0.018656,4,sl_atr,4.601,-1.664
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2023-10-24T15:00:00,33668.900000,2023-10-24T20:00:00,33659.520000,-0.001479,6,time_stop,-1.391,1.373
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2023-11-13T03:00:00,36914.010000,2023-11-13T08:00:00,37023.330000,0.001761,6,time_stop,-1.438,2.559
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2023-11-15T05:00:00,35600.000000,2023-11-15T10:00:00,35868.560000,-0.008744,6,sl_atr,1.290,-1.319
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2023-12-02T19:00:00,39420.000000,2023-12-03T00:00:00,39503.160000,-0.003310,6,time_stop,3.829,-1.317
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2023-12-18T00:00:00,41367.950000,2023-12-18T01:00:00,40982.010000,-0.010529,2,sl_atr,-3.644,9.747
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2023-12-18T04:00:00,41187.530000,2023-12-18T09:00:00,41047.510000,-0.004600,6,time_stop,-2.847,4.266
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2023-12-26T05:00:00,42764.850000,2023-12-26T09:00:00,42408.920000,-0.009523,5,sl_atr,-4.037,2.274
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2023-12-28T16:00:00,42456.070000,2023-12-28T21:00:00,42454.000000,-0.001249,6,time_stop,-2.204,2.011
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2023-12-29T04:00:00,42661.960000,2023-12-29T07:00:00,42273.340000,-0.010309,4,sl_atr,-1.352,1.817
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2023-12-29T08:00:00,42472.880000,2023-12-29T13:00:00,42825.170000,0.007094,6,time_stop,-2.002,1.277
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-01-01T15:00:00,42783.050000,2024-01-01T18:00:00,43111.100000,-0.008868,4,sl_atr,1.319,-1.427
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-01-04T12:00:00,43378.120000,2024-01-04T15:00:00,44051.100000,-0.016714,4,sl_atr,1.441,-1.233
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-01-27T00:00:00,41785.940000,2024-01-27T05:00:00,41762.480000,-0.000639,6,time_stop,6.660,-9.747
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-01-27T21:00:00,42150.590000,2024-01-28T02:00:00,42102.220000,-0.000052,6,time_stop,1.679,-3.125
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-01-28T08:00:00,42491.100000,2024-01-28T13:00:00,42397.180000,0.001010,6,time_stop,2.968,-6.795
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-02-06T15:00:00,43244.890000,2024-02-06T20:00:00,43095.670000,0.002251,6,time_stop,2.022,-2.201
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-02-07T00:00:00,43096.470000,2024-02-07T05:00:00,43029.120000,0.000363,6,time_stop,1.716,-1.449
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-02-07T12:00:00,43073.280000,2024-02-07T17:00:00,43499.910000,-0.011105,6,sl_atr,1.488,-2.579
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-02-08T13:00:00,44984.000000,2024-02-08T15:00:00,45432.300000,-0.011166,3,sl_atr,3.675,-1.391
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-02-08T19:00:00,45284.140000,2024-02-09T00:00:00,45289.100000,-0.001310,6,time_stop,2.050,-2.870
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-02-09T01:00:00,45492.000000,2024-02-09T02:00:00,46285.230000,-0.018637,2,sl_atr,1.834,-2.004
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-02-09T05:00:00,46267.150000,2024-02-09T08:00:00,46639.990000,-0.009258,4,sl_atr,5.180,-1.778
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2024-02-17T16:00:00,50951.250000,2024-02-17T20:00:00,51514.000000,0.009845,5,tp_atr,-3.058,6.681
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2024-02-18T01:00:00,51530.830000,2024-02-18T06:00:00,51509.580000,-0.001612,6,time_stop,-1.416,3.258
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2024-02-18T12:00:00,51554.060000,2024-02-18T17:00:00,51837.940000,0.004306,6,time_stop,-1.459,1.427
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2024-02-20T16:00:00,51396.330000,2024-02-20T21:00:00,52024.000000,0.011012,6,time_stop,-1.926,1.372
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2024-02-26T01:00:00,51473.170000,2024-02-26T06:00:00,51521.090000,-0.000269,6,time_stop,-1.434,5.100
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2024-02-26T07:00:00,51293.260000,2024-02-26T09:00:00,50949.990000,-0.007892,3,sl_atr,-2.580,3.018
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2024-02-26T11:00:00,51090.010000,2024-02-26T14:00:00,51687.020000,0.010485,4,tp_atr,-2.312,1.682
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2024-03-05T19:00:00,61410.980000,2024-03-06T00:00:00,63429.180000,0.031664,6,time_stop,-3.384,2.457
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-03-09T07:00:00,68288.640000,2024-03-09T12:00:00,68475.180000,-0.003932,6,time_stop,1.332,-1.444
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-03-14T01:00:00,72928.310000,2024-03-14T06:00:00,73577.350000,-0.010100,6,sl_atr,1.296,-1.846
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-03-15T23:00:00,69499.850000,2024-03-16T04:00:00,69011.010000,0.005834,6,time_stop,1.368,-1.661
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-03-16T07:00:00,69432.450000,2024-03-16T12:00:00,67884.010000,0.021101,6,time_stop,1.832,-1.628
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2024-03-19T08:00:00,63464.000000,2024-03-19T13:00:00,63564.010000,0.000376,6,time_stop,-4.397,1.371
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-03-20T19:00:00,65784.460000,2024-03-20T20:00:00,67057.560000,-0.020553,2,sl_atr,1.439,-2.015
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-03-20T23:00:00,67840.510000,2024-03-21T04:00:00,66719.990000,0.015317,6,time_stop,4.368,-1.799
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-03-21T07:00:00,66985.190000,2024-03-21T12:00:00,67244.010000,-0.005064,6,time_stop,4.436,-1.618
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2024-03-27T08:00:00,69547.910000,2024-03-27T13:00:00,69892.000000,0.003748,6,time_stop,-1.467,1.374
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2024-03-27T15:00:00,68874.000000,2024-03-27T20:00:00,68906.020000,-0.000735,6,time_stop,-1.278,1.291
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-03-29T00:00:00,70735.800000,2024-03-29T05:00:00,70180.700000,0.006648,6,time_stop,1.320,-1.318
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2024-04-01T05:00:00,69167.480000,2024-04-01T10:00:00,69554.010000,0.004388,6,time_stop,-4.192,3.218
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-04-03T08:00:00,66518.040000,2024-04-03T13:00:00,65804.010000,0.009534,6,time_stop,1.232,-1.208
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2024-04-09T01:00:00,71275.460000,2024-04-09T06:00:00,70765.690000,-0.008352,6,sl_atr,-1.461,1.327
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-04-15T09:00:00,66578.390000,2024-04-15T14:00:00,64235.240000,0.033994,6,tp_atr,3.397,-2.183
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-04-16T21:00:00,64007.120000,2024-04-17T02:00:00,63840.080000,0.001410,6,time_stop,1.655,-1.932
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-04-18T16:00:00,63536.720000,2024-04-18T21:00:00,63473.280000,-0.000202,6,time_stop,2.969,-3.517
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-04-19T00:00:00,62711.080000,2024-04-19T01:00:00,61022.000000,0.025734,2,tp_atr,2.101,-2.354
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-04-19T04:00:00,62439.490000,2024-04-19T06:00:00,64624.370000,-0.036192,3,sl_atr,1.381,-2.015
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2024-04-20T00:00:00,63444.510000,2024-04-20T05:00:00,64159.000000,0.010062,6,time_stop,-1.765,1.421
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2024-04-20T07:00:00,63961.220000,2024-04-20T12:00:00,63824.080000,-0.003344,6,time_stop,-1.434,1.263
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-04-21T13:00:00,64882.000000,2024-04-21T18:00:00,64772.000000,0.000495,6,time_stop,2.083,-1.301
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-04-23T03:00:00,66435.010000,2024-04-23T08:00:00,66215.070000,0.002111,6,time_stop,4.263,-1.227
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-04-23T17:00:00,66753.710000,2024-04-23T22:00:00,66362.850000,0.004655,6,time_stop,1.533,-1.215
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2024-04-24T16:00:00,64798.000000,2024-04-24T18:00:00,64127.040000,-0.011555,3,sl_atr,-3.624,1.453
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2024-04-24T20:00:00,64110.000000,2024-04-25T01:00:00,64067.980000,-0.001855,6,time_stop,-4.624,1.363
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2024-04-27T01:00:00,62593.280000,2024-04-27T06:00:00,63028.000000,0.005745,6,time_stop,-1.621,2.259
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2024-04-30T07:00:00,63148.740000,2024-04-30T08:00:00,61919.320000,-0.020669,2,sl_atr,-1.212,1.469
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2024-04-30T16:00:00,60336.680000,2024-04-30T19:00:00,59292.950000,-0.018498,4,sl_atr,-1.539,1.312
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2024-04-30T20:00:00,59958.620000,2024-05-01T01:00:00,60133.780000,0.001721,6,time_stop,-1.967,1.220
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-05-02T17:00:00,59190.240000,2024-05-02T22:00:00,59328.000000,-0.003527,6,time_stop,3.287,-2.824
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-05-03T01:00:00,59311.110000,2024-05-03T06:00:00,59254.740000,-0.000250,6,time_stop,3.230,-2.693
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-05-03T09:00:00,59481.120000,2024-05-03T12:00:00,60641.000000,-0.020700,4,sl_atr,2.042,-2.617
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-05-03T13:00:00,61689.940000,2024-05-03T18:00:00,61829.160000,-0.003457,6,time_stop,7.373,-2.233
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2024-05-07T23:00:00,62312.080000,2024-05-08T04:00:00,62520.150000,0.002139,6,time_stop,-1.867,1.467
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2024-05-08T20:00:00,61570.010000,2024-05-09T01:00:00,61551.000000,-0.001509,6,time_stop,-1.990,1.480
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-05-10T04:00:00,62929.990000,2024-05-10T09:00:00,63126.980000,-0.004330,6,time_stop,4.014,-1.277
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-05-15T09:00:00,62649.980000,2024-05-15T12:00:00,63757.560000,-0.018879,4,sl_atr,2.192,-2.366
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-05-15T13:00:00,64145.990000,2024-05-15T15:00:00,64725.110000,-0.010228,3,sl_atr,4.236,-2.124
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-05-15T17:00:00,65046.560000,2024-05-15T18:00:00,65717.280000,-0.011511,2,sl_atr,6.087,-1.220
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-05-17T15:00:00,67195.100000,2024-05-17T20:00:00,66890.000000,0.003341,6,time_stop,2.329,-1.204
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-05-17T23:00:00,67024.000000,2024-05-18T04:00:00,66883.610000,0.000895,6,time_stop,1.541,-1.270
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2024-05-21T13:00:00,70595.920000,2024-05-21T15:00:00,69826.990000,-0.012092,3,sl_atr,-1.366,1.820
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2024-05-21T17:00:00,69857.050000,2024-05-21T19:00:00,69285.990000,-0.009375,3,sl_atr,-2.643,1.509
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2024-05-21T21:00:00,69727.760000,2024-05-22T02:00:00,70003.010000,0.002747,6,time_stop,-2.930,1.386
