date,equity
2026-06-10,100000.0
2026-06-11,102760.67647732659
2026-06-12,103316.5531922059
2026-06-13,103973.31167912236
2026-06-14,101752.6456701814
2026-06-15,107502.57849314388
2026-06-16,107502.57849314388
2026-06-17,108338.60294808193
2026-06-18,107663.89655080173
2026-06-19,107663.89655080173
2026-06-20,107663.89655080173
2026-06-21,107663.89655080173
2026-06-22,107663.89655080173
2026-06-23,105963.95818701068
2026-06-24,103398.26019720026
2026-06-25,105319.59229148149
2026-06-26,105319.59229148149
2026-06-27,105319.59229148149
2026-06-28,105319.59229148149
2026-06-29,105319.59229148149
2026-06-30,105319.59229148149
2026-07-01,105319.59229148149
2026-07-02,105319.59229148149
2026-07-03,105319.59229148149
2026-07-04,105319.59229148149
2026-07-05,105319.59229148149
2026-07-06,105319.59229148149
2026-07-07,105319.59229148149
2026-07-08,105319.59229148149
2026-07-09,105319.59229148149
2026-07-10,105319.59229148149
