variant,symbol,direction,entry_event_ts,entry_bar_ts,entry_price,exit_event_ts,exit_bar_ts,exit_price,price_pnl_pct,funding_pnl_pct,pnl_pct,funding_at_entry,funding_received,bars_held,exit_reason
funding_carry_u5_eth_sol_1m,SOLUSDT,long,2026-06-11 00:00:00+00:00,2026-06-11 00:00:00+00:00,63.29,2026-06-11 08:00:00+00:00,2026-06-11 08:00:00+00:00,65.1,0.028598514773265915,8.25e-06,0.027606764773265915,-8.243e-05,-8.25e-06,480,next_event
funding_carry_u5_eth_sol_1m,SOLUSDT,long,2026-06-12 00:00:00+00:00,2026-06-12 00:00:00+00:00,66.86,2026-06-12 08:00:00+00:00,2026-06-12 08:00:00+00:00,66.37,-0.007328746634759131,9.448e-05,-0.008234266634759131,-9.068e-05,-9.448e-05,480,next_event
funding_carry_u5_eth_sol_1m,SOLUSDT,long,2026-06-12 08:00:00+00:00,2026-06-12 08:00:00+00:00,66.37,2026-06-12 16:00:00+00:00,2026-06-12 16:00:00+00:00,67.34,0.014615036914268575,2.866e-05,0.013643696914268574,-9.448e-05,-2.866e-05,480,next_event
funding_carry_u5_eth_sol_1m,SOLUSDT,long,2026-06-13 00:00:00+00:00,2026-06-13 00:00:00+00:00,66.84,2026-06-13 08:00:00+00:00,2026-06-13 08:00:00+00:00,67.33,0.00733093955715125,2.582e-05,0.0063567595571512505,-5.235e-05,-2.582e-05,480,next_event
funding_carry_u5_eth_sol_1m,SOLUSDT,long,2026-06-14 00:00:00+00:00,2026-06-14 00:00:00+00:00,68.85,2026-06-14 08:00:00+00:00,2026-06-14 08:00:00+00:00,68.18,-0.0097312999273782,0.00010682,-0.010624479927378201,-0.00012137,-0.00010682,480,next_event
funding_carry_u5_eth_sol_1m,SOLUSDT,long,2026-06-14 08:00:00+00:00,2026-06-14 08:00:00+00:00,68.18,2026-06-14 16:00:00+00:00,2026-06-14 16:00:00+00:00,67.51,-0.009826928718099204,9.337e-05,-0.010733558718099202,-0.00010682,-9.337e-05,480,next_event
funding_carry_u5_eth_sol_1m,SOLUSDT,long,2026-06-14 16:00:00+00:00,2026-06-14 16:00:00+00:00,67.51,2026-06-15 00:00:00+00:00,2026-06-15 00:00:00+00:00,71.39,0.05747296696785664,3.596e-05,0.05650892696785664,-9.337e-05,-3.596e-05,480,next_event
funding_carry_u5_eth_sol_1m,SOLUSDT,long,2026-06-17 08:00:00+00:00,2026-06-17 08:00:00+00:00,73.21,2026-06-17 16:00:00+00:00,2026-06-17 16:00:00+00:00,73.85,0.008741975140008185,3.481e-05,0.007776785140008184,-5.638e-05,-3.481e-05,480,next_event
funding_carry_u5_eth_sol_1m,SOLUSDT,long,2026-06-18 00:00:00+00:00,2026-06-18 00:00:00+00:00,72.12,2026-06-18 08:00:00+00:00,2026-06-18 08:00:00+00:00,71.74,-0.0052689961175819144,4.124e-05,-0.006227756117581915,-5.509e-05,-4.124e-05,480,next_event
funding_carry_u5_eth_sol_1m,SOLUSDT,long,2026-06-23 08:00:00+00:00,2026-06-23 08:00:00+00:00,70.01,2026-06-23 16:00:00+00:00,2026-06-23 16:00:00+00:00,68.96,-0.014997857448936003,0.00020855,-0.015789307448936002,-9.607e-05,-0.00020855,480,next_event
funding_carry_u5_eth_sol_1m,SOLUSDT,long,2026-06-23 16:00:00+00:00,2026-06-23 16:00:00+00:00,68.96,2026-06-24 00:00:00+00:00,2026-06-24 00:00:00+00:00,69.78,0.01189095127610229,8.775e-05,0.01097870127610229,-0.00020855,-8.775e-05,480,next_event
funding_carry_u5_eth_sol_1m,SOLUSDT,long,2026-06-24 00:00:00+00:00,2026-06-24 00:00:00+00:00,69.78,2026-06-24 08:00:00+00:00,2026-06-24 08:00:00+00:00,69.33,-0.0064488392089424584,7.233e-05,-0.007376509208942459,-8.775e-05,-7.233e-05,480,next_event
funding_carry_u5_eth_sol_1m,SOLUSDT,long,2026-06-24 08:00:00+00:00,2026-06-24 08:00:00+00:00,69.33,2026-06-24 16:00:00+00:00,2026-06-24 16:00:00+00:00,67.47,-0.02682821289485071,1.309e-05,-0.027815122894850712,-7.233e-05,-1.309e-05,480,next_event
funding_carry_u5_eth_sol_1m,SOLUSDT,long,2026-06-25 00:00:00+00:00,2026-06-25 00:00:00+00:00,68.06,2026-06-25 08:00:00+00:00,2026-06-25 08:00:00+00:00,69.39,0.0195415809579782,4.028e-05,0.0185818609579782,-0.00011854,-4.028e-05,480,next_event
