variant,symbol,direction,entry_event_ts,entry_bar_ts,entry_price,exit_event_ts,exit_bar_ts,exit_price,price_pnl_pct,funding_pnl_pct,pnl_pct,funding_at_entry,funding_received,bars_held,exit_reason
funding_carry_u5_eth_sol_1m,SOLUSDT,long,2026-06-11 00:00:00+00:00,2026-06-11 00:00:00+00:00,63.29,2026-06-11 08:00:00+00:00,2026-06-11 08:00:00+00:00,65.1,0.028598514773265915,8.25e-06,0.027606764773265915,-8.243e-05,-8.25e-06,480,next_event
funding_carry_u5_eth_sol_1m,SOLUSDT,long,2026-06-12 00:00:00+00:00,2026-06-12 00:00:00+00:00,66.86,2026-06-12 08:00:00+00:00,2026-06-12 08:00:00+00:00,66.37,-0.007328746634759131,9.448e-05,-0.008234266634759131,-9.068e-05,-9.448e-05,480,next_event
funding_carry_u5_eth_sol_1m,SOLUSDT,long,2026-06-12 08:00:00+00:00,2026-06-12 08:00:00+00:00,66.37,2026-06-12 16:00:00+00:00,2026-06-12 16:00:00+00:00,67.34,0.014615036914268575,2.866e-05,0.013643696914268574,-9.448e-05,-2.866e-05,480,next_event
funding_carry_u5_eth_sol_1m,SOLUSDT,long,2026-06-12 16:00:00+00:00,2026-06-12 16:00:00+00:00,67.34,2026-06-13 00:00:00+00:00,2026-06-13 00:00:00+00:00,66.84,-0.007425007425007402,5.235e-05,-0.008372657425007403,-2.866e-05,-5.235e-05,480,next_event
funding_carry_u5_eth_sol_1m,SOLUSDT,long,2026-06-13 00:00:00+00:00,2026-06-13 00:00:00+00:00,66.84,2026-06-13 08:00:00+00:00,2026-06-13 08:00:00+00:00,67.33,0.00733093955715125,2.582e-05,0.0063567595571512505,-5.235e-05,-2.582e-05,480,next_event
funding_carry_u5_eth_sol_1m,SOLUSDT,long,2026-06-13 08:00:00+00:00,2026-06-13 08:00:00+00:00,67.33,2026-06-13 16:00:00+00:00,2026-06-13 16:00:00+00:00,68.43,0.016337442447646122,4.55e-06,0.01534199244764612,-2.582e-05,-4.55e-06,480,next_event
funding_carry_u5_eth_sol_1m,SOLUSDT,long,2026-06-14 00:00:00+00:00,2026-06-14 00:00:00+00:00,68.85,2026-06-14 08:00:00+00:00,2026-06-14 08:00:00+00:00,68.18,-0.0097312999273782,0.00010682,-0.010624479927378201,-0.00012137,-0.00010682,480,next_event
funding_carry_u5_eth_sol_1m,SOLUSDT,long,2026-06-14 08:00:00+00:00,2026-06-14 08:00:00+00:00,68.18,2026-06-14 16:00:00+00:00,2026-06-14 16:00:00+00:00,67.51,-0.009826928718099204,9.337e-05,-0.010733558718099202,-0.00010682,-9.337e-05,480,next_event
funding_carry_u5_eth_sol_1m,SOLUSDT,long,2026-06-14 16:00:00+00:00,2026-06-14 16:00:00+00:00,67.51,2026-06-15 00:00:00+00:00,2026-06-15 00:00:00+00:00,71.39,0.05747296696785664,3.596e-05,0.05650892696785664,-9.337e-05,-3.596e-05,480,next_event
funding_carry_u5_eth_sol_1m,SOLUSDT,long,2026-06-15 00:00:00+00:00,2026-06-15 00:00:00+00:00,71.39,2026-06-15 08:00:00+00:00,2026-06-15 08:00:00+00:00,71.23,-0.0022412102535368517,3.856e-05,-0.0032026502535368517,-3.596e-05,-3.856e-05,480,next_event
