date,equity
2026-06-17 19:39:00,100000.0
2026-06-18 19:39:00,100000.0
2026-06-19 19:39:00,100000.0
2026-06-20 19:39:00,100000.0
2026-06-21 19:39:00,100000.0
2026-06-22 19:39:00,100000.0
2026-06-23 19:39:00,100000.0
2026-06-24 19:39:00,100000.0
2026-06-25 19:39:00,100000.0
2026-06-26 19:39:00,100000.0
2026-06-27 19:39:00,100000.0
2026-06-28 19:39:00,100000.0
2026-06-29 19:39:00,100000.0
2026-06-30 19:39:00,100000.0
2026-07-01 19:39:00,100000.0
2026-07-02 19:39:00,100000.0
2026-07-03 19:39:00,100000.0
2026-07-04 19:39:00,100000.0
2026-07-05 19:39:00,100000.0
2026-07-06 19:39:00,100000.0
2026-07-07 19:39:00,100000.0
2026-07-08 19:39:00,100000.0
2026-07-09 19:39:00,100000.0
2026-07-10 19:39:00,100000.0
2026-07-11 19:39:00,100000.0
2026-07-12 19:39:00,100000.0
2026-07-13 19:39:00,100000.0
2026-07-14 19:39:00,100000.0
2026-07-15 19:39:00,100000.0
2026-07-16 19:39:00,100000.0
2026-07-17 19:39:00,100000.0
