date,equity
2026-06-10,100000.0
2026-06-11,102760.67647732659
2026-06-12,103316.5531922059
2026-06-13,104693.35935170314
2026-06-14,102457.31453674463
2026-06-15,113287.05319673165
2026-06-16,111616.45975358349
2026-06-17,112484.47697917548
2026-06-18,104150.89965166169
2026-06-19,105537.41665309371
2026-06-20,109004.19510666453
2026-06-21,109004.19510666453
2026-06-22,107529.67182508888
2026-06-23,100996.95287120769
2026-06-24,98551.52063752958
2026-06-25,96141.85115047992
2026-06-26,97951.9573169774
2026-06-27,97951.9573169774
2026-06-28,97951.9573169774
2026-06-29,97951.9573169774
2026-06-30,97951.9573169774
2026-07-01,97951.9573169774
2026-07-02,97951.9573169774
2026-07-03,97951.9573169774
2026-07-04,99196.76929386453
2026-07-05,99196.76929386453
2026-07-06,99196.76929386453
2026-07-07,99196.76929386453
2026-07-08,96327.40264222736
2026-07-09,96327.40264222736
2026-07-10,96327.40264222736
