symbol,direction,entry_date,entry_price,exit_date,exit_price,reason,pnl_usd,pnl_pct,bars_held,atr_1h_at_entry,ema50_4h_at_entry,ema50_4h_slope_at_entry
BTCUSDT,short,2023-08-05,29077.944426000002,2023-08-06,29097.429350000002,rsi_cross_back,-3.348220862678941,-0.0006696441725357882,6,47.85619469484977,29242.91817915924,-0.0002449923929539286
BTCUSDT,short,2023-08-06,29075.994036,2023-08-06,29086.861464,rsi_cross_back,-1.8680365614491068,-0.00037361982190664556,1,41.03175341780755,29229.466462191976,-0.0002310196453076731
BTCUSDT,long,2023-08-14,29539.9068,2023-08-14,29324.143998,atr_hard_stop<entry-2.5*ATR@entry,-36.51865740768404,-0.007304112482846459,4,69.27102284714303,29393.39532099039,2.3044273667501795e-05
BTCUSDT,short,2023-08-19,26092.11738,2023-08-20,26176.443664000002,rsi_cross_back,-16.100561936363835,-0.003221456859549443,7,152.65090096060368,28077.764234721097,-0.002699106066455456
BTCUSDT,short,2023-08-20,26077.66449,2023-08-20,26116.245706,rsi_cross_back,-7.382167943251904,-0.00147728798519986,3,125.87904012540187,27926.652713404597,-0.00266262945850211
BTCUSDT,short,2023-08-20,26097.218399999998,2023-08-20,26106.7776,rsi_cross_back,-1.829594954474619,-0.0003661577903817381,3,108.5991132606622,27855.224763859318,-0.0025576982060221756
BTCUSDT,short,2023-08-23,25971.183198000002,2023-08-23,26013.016356,rsi_cross_back,-8.035421469423316,-0.0016081625224653173,3,122.9611627638912,26891.61240703764,-0.0012649825510094952
BTCUSDT,short,2023-08-24,26121.27321,2023-08-25,26055.627832000002,rsi_cross_back,12.587700846479672,0.002519431825756202,30,140.56088355602446,26764.16741831648,-0.0004879981719513756
BTCUSDT,short,2023-08-25,26059.190796,2023-08-26,26070.794798,rsi_cross_back,-2.224088328225618,-0.0004450958281061457,4,127.72543877711604,26564.4726351908,-0.0009089544334845153
BTCUSDT,short,2023-08-27,26038.726704,2023-08-27,26040.760806000002,rsi_cross_back,-0.39030840221642743,-7.811223393794364e-05,1,39.50109810841315,26422.136989469487,-0.0006178025510738237
