variant,pair,direction,entry_ts,entry_price_a,entry_price_b,exit_ts,exit_price_a,exit_price_b,pnl_pct,bars_held,z_at_entry,z_at_exit,exit_reason
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-03-05T16:00:00+00:00,89711.2,2217.28,2025-03-05T20:00:00+00:00,90566.1,2240.45,0.00012027232972768931,2,1.8421138305916396,1.7684812298832664,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-03-10T16:00:00+00:00,79037.1,1868.66,2025-03-10T20:00:00+00:00,78567.8,1864.51,0.002916875113622842,2,1.99086593464116,1.8948124558704837,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-03-11T00:00:00+00:00,79486.6,1848.96,2025-03-11T04:00:00+00:00,80386.0,1903.11,0.01717161941516956,2,2.2645272482591916,1.8500852628778175,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-03-11T08:00:00+00:00,81684.6,1913.41,2025-03-11T12:00:00+00:00,81190.7,1913.58,0.0053352739701121536,2,2.0258839255335808,1.8548554688120016,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-03-11T16:00:00+00:00,83060.1,1950.66,2025-03-13T12:00:00+00:00,81016.0,1874.72,-0.015120522385695811,12,1.8901555900123934,1.5826657623607974,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-03-28T04:00:00+00:00,85175.1,1909.04,2025-03-28T08:00:00+00:00,85214.0,1899.41,-0.006301126476119445,2,2.329405967774987,2.5689723776837248,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-03-28T12:00:00+00:00,84011.1,1871.45,2025-03-28T16:00:00+00:00,83760.7,1873.34,0.0031904706216766784,2,2.4902449104780184,2.1778899291821974,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-03-28T20:00:00+00:00,84380.8,1896.02,2025-03-29T00:00:00+00:00,84125.7,1898.95,0.0037685419391376936,2,1.8650955197302086,1.5749199053423562,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-03-29T04:00:00+00:00,83696.0,1879.37,2025-03-29T08:00:00+00:00,82255.1,1843.71,-0.002558567058086302,2,1.8157542500445536,1.8711554396829544,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-03-29T12:00:00+00:00,82377.3,1839.22,2025-03-29T16:00:00+00:00,82722.9,1826.77,-0.011764504398670916,2,2.039474191558353,2.510136737977448,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-03-29T20:00:00+00:00,82604.7,1827.32,2025-03-30T00:00:00+00:00,83042.8,1833.32,-0.0028200751715351294,2,2.343022079482335,2.3620662453173242,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-03-30T04:00:00+00:00,83037.4,1836.7,2025-03-30T08:00:00+00:00,83080.0,1832.49,-0.003605176250530561,2,2.195644790912796,2.2438618221993587,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-03-30T12:00:00+00:00,82699.9,1812.81,2025-03-30T16:00:00+00:00,82510.6,1813.38,0.0018034281206874788,2,2.421694653268367,2.221991176739203,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-03-30T20:00:00+00:00,82352.8,1806.99,2025-03-31T00:00:00+00:00,81491.5,1797.72,0.004528582589938069,2,2.207889641192409,1.928278965123698,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-03-31T04:00:00+00:00,81895.2,1797.91,2025-03-31T08:00:00+00:00,82171.5,1812.52,0.003952277867051235,2,2.059906278126089,1.8266805553564378,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-04-02T20:00:00+00:00,82485.1,1794.1,2025-04-04T04:00:00+00:00,83968.2,1816.88,-0.0060830429625718715,9,1.8205634516503795,1.6336489095918207,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-04-06T16:00:00+00:00,79572.6,1625.22,2025-04-06T20:00:00+00:00,78390.0,1579.98,-0.01377433170337503,2,2.6931645355166687,2.90322489384221,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-04-07T00:00:00+00:00,77669.6,1542.79,2025-04-07T04:00:00+00:00,75084.1,1459.52,-0.02148520282444708,2,3.1107293960447286,3.4198038113478577,regime_break
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-04-07T08:00:00+00:00,76655.9,1482.34,2025-04-07T12:00:00+00:00,78444.6,1555.54,0.025247236997261304,2,3.3103948139079686,2.6002587302589504,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-04-07T16:00:00+00:00,78086.3,1544.56,2025-04-07T20:00:00+00:00,79140.0,1552.44,-0.009192267852113556,2,2.5390286833561997,2.593189746771251,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-04-08T00:00:00+00:00,79869.2,1583.96,2025-04-08T04:00:00+00:00,79448.6,1569.98,-0.004359870364054918,2,2.268606338125084,2.263260386933404,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-04-08T08:00:00+00:00,79949.7,1587.56,2025-04-08T12:00:00+00:00,78460.0,1530.75,-0.01795150881054228,2,2.099395040397638,2.363806946195536,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-04-08T16:00:00+00:00,76830.0,1466.03,2025-04-08T20:00:00+00:00,76297.9,1472.67,0.010654918901561805,2,2.676217258216485,2.3665244832516614,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-04-09T00:00:00+00:00,75040.0,1417.96,2025-04-09T08:00:00+00:00,76204.1,1454.64,0.009555088906366605,3,2.643130217048725,2.285884694903829,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-04-09T12:00:00+00:00,77237.6,1484.8,2025-04-09T16:00:00+00:00,82291.4,1639.73,0.03811215719472263,2,2.09265045209384,1.4338307844865819,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-04-10T12:00:00+00:00,78731.7,1495.0,2025-04-11T00:00:00+00:00,80796.9,1543.63,0.005497570637246119,4,2.07256290506507,1.8025998108771686,confluence_lost
