symbol,direction,entry_date,entry_price,exit_date,exit_price,reason,pnl_usd,pnl_pct,bars_held
BTCUSDT,long,2024-06-26T00:00:00+00:00,60872.27202,2024-07-07T00:00:00+00:00,55819.73382,stop_loss>=8%,-1446.961286477893,-0.08300229369358758,11
BTCUSDT,long,2024-07-11T00:00:00+00:00,57326.9631,2024-07-14T00:00:00+00:00,60753.8468,take_profit>=5%,780.7197977288521,0.05977786916816452,3
BTCUSDT,long,2025-07-31T00:00:00+00:00,115720.43946,2025-08-13T00:00:00+00:00,123299.23522,take_profit>=5%,1131.8623479025805,0.06549228291359621,13
BTCUSDT,long,2025-08-18T00:00:00+00:00,116206.83672,2025-09-01T00:00:00+00:00,109166.06242,max_hold>=14d,-1198.0360126977866,-0.06058829668485621,14
BTCUSDT,long,2025-09-01T00:00:00+00:00,109209.73757999999,2025-09-11T00:00:00+00:00,115403.9146,take_profit>=5%,897.5800079151593,0.05671817511201849,10
BTCUSDT,long,2025-12-15T00:00:00+00:00,86407.17798,2025-12-29T00:00:00+00:00,87185.85934000001,max_hold>=14d,95.58527265173751,0.009011767056901876,14
BTCUSDT,long,2026-01-27T00:00:00+00:00,89215.63956,2026-01-31T00:00:00+00:00,78691.05864,stop_loss>=8%,-1534.138256563978,-0.11796789186185141,4
BTCUSDT,long,2026-03-26T00:00:00+00:00,68801.7576,2026-04-09T00:00:00+00:00,71736.04991999999,max_hold>=14d,401.1250197496412,0.04264850815380905,14
BTCUSDT,long,2026-06-03T00:00:00+00:00,64130.523539999995,2026-06-17T00:00:00+00:00,64460.00542,max_hold>=14d,58.686423459370594,0.00513767644192864,14
