pair,direction,entry_ts,exit_ts,z_at_entry,z_at_exit,slope15m_at_entry,trend2h_at_entry,pnl_pct,bars_held,exit_reason,entry_price_a,entry_price_b,exit_price_a,exit_price_b
ETHUSDT/SOLUSDT,long_a_short_b,2022-11-18T06:41:00,2022-11-18T07:10:00,-2.544531205216993,-0.36026626981915033,,1,0.0031876670092495737,30,z_mean_revert,1216.25,13.7,1221.1,13.7
ETHUSDT/SOLUSDT,long_a_short_b,2022-11-19T08:55:00,2022-11-19T09:40:00,-2.776311703013377,-0.4882641024521909,,1,0.0034143400950469535,46,z_mean_revert,1211.08,12.99,1210.59,12.93
ETHUSDT/SOLUSDT,long_a_short_b,2022-12-02T00:36:00,2022-12-02T00:37:00,-3.285517266843303,-3.1113406144410383,,1,-0.0006604611940631326,2,regime_break,1277.87,13.57,1278.99,13.58
ETHUSDT/SOLUSDT,long_a_short_b,2022-12-02T00:38:00,2022-12-02T00:53:00,-3.2235343496616484,-3.0119537798917815,,1,-0.0015845066564196034,16,regime_break,1278.61,13.58,1279.49,13.6
ETHUSDT/SOLUSDT,long_a_short_b,2022-12-11T09:37:00,2022-12-11T10:40:00,-2.539310097097091,-0.47610834810531416,,1,0.0004367689526601166,64,z_mean_revert,1272.13,13.63,1272.77,13.62
ETHUSDT/SOLUSDT,long_a_short_b,2022-12-17T06:36:00,2022-12-17T06:37:00,-5.955361168165001,-4.354433399785006,,1,0.0027946046764753215,2,regime_break,1184.79,12.54,1183.38,12.48
ETHUSDT/SOLUSDT,long_a_short_b,2022-12-17T06:38:00,2022-12-17T06:39:00,-3.0488705603835173,-3.360762037155614,,1,-0.0018751274913477492,2,regime_break,1182.46,12.43,1182.14,12.44
ETHUSDT/SOLUSDT,long_a_short_b,2022-12-17T06:40:00,2022-12-17T06:47:00,-2.523624800053084,-3.239516407523522,,1,-0.003896285283350486,8,regime_break,1181.83,12.41,1181.98,12.45
ETHUSDT/SOLUSDT,long_a_short_b,2022-12-24T13:33:00,2022-12-24T13:48:00,-2.5860773350723907,-3.1835903204448264,,1,-0.002782060041424649,16,regime_break,1218.98,11.36,1218.71,11.38
ETHUSDT/SOLUSDT,long_a_short_b,2022-12-24T13:49:00,2022-12-24T16:00:00,-2.703432993136951,-0.3328905815231277,,1,0.00042413699907586434,132,z_mean_revert,1218.7,11.37,1219.12,11.36
