symbol,tf,er,fast,slow,lb,t,ann_ret,n_bars,n_rt
BTC,1h,10,2,50,10,1.299551071536779,1.3681071408200296e-05,60270,1467
BTC,1h,10,3,20,1,-1.299899574258714,-3.252838436706984e-05,60270,3436
BTC,1h,10,3,20,3,0.05955098481632517,-8.428444200014873e-06,60270,2034
BTC,1h,10,3,20,5,1.1339655879791368,1.0655199768505597e-05,60270,1594
BTC,1h,10,3,20,10,1.6024482613020776,1.9038454329489696e-05,60270,1171
BTC,1h,10,3,30,1,-0.9186291521705603,-2.5673449461027786e-05,60270,3167
BTC,1h,10,3,30,3,0.17173194797403915,-6.4146278627719155e-06,60270,1901
BTC,1h,10,3,30,5,1.0275581906679638,8.750709509230958e-06,60270,1489
BTC,1h,10,3,30,10,1.56184119277936,1.8277883651940385e-05,60270,1112
BTC,1h,10,3,50,1,-0.5936146887231248,-1.988324908408501e-05,60270,2930
BTC,1h,10,3,50,3,-0.001242155466770052,-9.499193775019954e-06,60270,1785
BTC,1h,10,3,50,5,1.4027760074027735,1.5433561087796477e-05,60270,1408
BTC,1h,10,3,50,10,1.320486584704017,1.3980459586226957e-05,60270,1071
BTC,1h,15,2,20,1,-1.7474759671174556,-4.114505961150261e-05,60270,4011
BTC,1h,15,2,20,3,-0.2856202951706101,-1.5043290364946671e-05,60270,2339
BTC,1h,15,2,20,5,0.518435823769931,-4.560738016134991e-07,60270,1801
BTC,1h,15,2,20,10,1.899848767411456,2.4586301213158634e-05,60270,1243
BTC,1h,15,2,30,1,-2.1542184248817264,-4.8235401244212106e-05,60270,3792
BTC,1h,15,2,30,3,-0.3223263824669739,-1.5691168429254887e-05,60270,2211
BTC,1h,15,2,30,5,0.37069098698522257,-3.1228168902996956e-06,60270,1725
BTC,1h,15,2,30,10,1.7871597451275192,2.2535836438075663e-05,60270,1211
BTC,1h,15,2,50,1,-2.4275512357683495,-5.320176326484294e-05,60270,3645
BTC,1h,15,2,50,3,-0.4268638335411077,-1.7597701540417177e-05,60270,2121
BTC,1h,15,2,50,5,0.8726959801613986,5.941236658424387e-06,60270,1657
BTC,1h,15,2,50,10,1.9584664104358387,2.561039262438669e-05,60270,1162
BTC,1h,15,3,20,1,-0.9270983786007977,-2.5834125881307735e-05,60270,3071
BTC,1h,15,3,20,3,0.2348775381788666,-5.288071318498844e-06,60270,1785
BTC,1h,15,3,20,5,1.3554740666221972,1.4584507211923281e-05,60270,1379
BTC,1h,15,3,20,10,1.8548713611456265,2.369468300611466e-05,60270,989
BTC,1h,15,3,30,1,-0.4155188278924047,-1.664074052099007e-05,60270,2780
BTC,1h,15,3,30,3,0.3707001482389592,-2.8940802283550227e-06,60270,1645
BTC,1h,15,3,30,5,1.2894943409788155,1.3406982415364865e-05,60270,1282
BTC,1h,15,3,30,10,2.1125246093611127,2.8053619690160403e-05,60270,899
BTC,1h,15,3,50,1,0.008062466846665327,-9.183184953798218e-06,60270,2456
BTC,1h,15,3,50,3,0.562394301623596,5.397542588436721e-07,60270,1510
BTC,1h,15,3,50,5,1.2622559670372446,1.2931106294189476e-05,60270,1199
BTC,1h,15,3,50,10,1.98782616472851,2.575143200767016e-05,60270,868
BTC,1h,20,2,20,1,-1.6545125646249648,-3.934886192913378e-05,60270,3657
BTC,1h,20,2,20,3,-0.031366694626401126,-1.0448420186492946e-05,60270,2139
BTC,1h,20,2,20,5,0.8341155845703453,5.221120688680969e-06,60270,1634
BTC,1h,20,2,20,10,1.5265854591427217,1.7809811354352334e-05,60270,1147
BTC,1h,20,2,30,1,-1.4706269064847872,-3.593089674214234e-05,60270,3380
BTC,1h,20,2,30,3,-0.02413774293536101,-1.0241240004926766e-05,60270,1966
BTC,1h,20,2,30,5,0.8506396880434809,5.541854656287981e-06,60270,1532
BTC,1h,20,2,30,10,1.1322154394213126,1.0646161265892573e-05,60270,1078
BTC,1h,20,2,50,1,-1.3446802431226044,-3.421108447287935e-05,60270,3137
BTC,1h,20,2,50,3,-0.18740711363367146,-1.314838630139814e-05,60270,1856
BTC,1h,20,2,50,5,0.9304141776563352,6.99918539281974e-06,60270,1440
BTC,1h,20,2,50,10,1.0600867089399173,9.343575923859149e-06,60270,1037
BTC,1h,20,3,20,1,-0.6409220649861446,-2.073953508141546e-05,60270,2833
BTC,1h,20,3,20,3,0.23858030389811405,-5.289550997877868e-06,60270,1624
BTC,1h,20,3,20,5,0.9660771183539679,7.664104372251401e-06,60270,1271
BTC,1h,20,3,20,10,1.653540890004051,1.9996610939765347e-05,60270,910
BTC,1h,20,3,30,1,-0.14346202034290034,-1.1945649600164643e-05,60270,2455
BTC,1h,20,3,30,3,0.6058796770992301,1.2691430977262996e-06,60270,1440
BTC,1h,20,3,30,5,1.6169486688906891,1.9225718683957282e-05,60270,1115
BTC,1h,20,3,30,10,1.6152984180065493,1.932686741734635e-05,60270,807
BTC,1h,20,3,50,1,0.22773801360242565,-5.319030863093488e-06,60270,2208
BTC,1h,20,3,50,3,1.07416916282457,9.586999912603034e-06,60270,1327
BTC,1h,20,3,50,5,1.3070955267012088,1.3727802574692305e-05,60270,1049
BTC,1h,20,3,50,10,1.561139034061647,1.838365264505981e-05,60270,776
BTC,4h,5,2,20,1,0.25895555512500945,-1.9268719407383728e-05,15067,1518
BTC,4h,5,2,20,3,1.1674044642218455,4.513532239114326e-05,15067,889
BTC,4h,5,2,20,5,0.9873006410128627,3.22118537463556e-05,15067,733
BTC,4h,5,2,20,10,2.868333825201852,0.00016493698155795045,15067,462
BTC,4h,5,2,30,1,0.11671197754742932,-2.9084337751394962e-05,15067,1479
BTC,4h,5,2,30,3,1.1588813633259163,4.4512945760022404e-05,15067,865
BTC,4h,5,2,30,5,0.9143720657150126,2.7031937200661105e-05,15067,735
BTC,4h,5,2,30,10,2.9478268407245407,0.00017068207260595436,15067,455
BTC,4h,5,2,50,1,0.2852727631959182,-1.7161332036441657e-05,15067,1433
BTC,4h,5,2,50,3,1.1505233259287966,4.3901404896296015e-05,15067,844
BTC,4h,5,2,50,5,0.8537073565648158,2.276429765202259e-05,15067,725
BTC,4h,5,2,50,10,2.8748875340563904,0.00016537681250650138,15067,450
BTC,4h,5,3,20,1,1.4624758390104478,6.562289965361678e-05,15067,976
BTC,4h,5,3,20,3,1.5942263704208661,7.52574377094195e-05,15067,627
BTC,4h,5,3,20,5,1.5504446062856443,7.184533102022606e-05,15067,515
BTC,4h,5,3,20,10,2.1656514936249676,0.00011521211299503342,15067,345
BTC,4h,5,3,30,1,1.6509256967989796,7.866606618400773e-05,15067,935
BTC,4h,5,3,30,3,1.720555053899547,8.43495520346238e-05,15067,609
BTC,4h,5,3,30,5,1.6919061786980574,8.205117720616606e-05,15067,505
BTC,4h,5,3,30,10,2.2427923615301846,0.00012053723388083526,15067,336
BTC,4h,5,3,50,1,1.8340260725121562,9.140523115225285e-05,15067,895
BTC,4h,5,3,50,3,1.86959901774576,9.494513839491958e-05,15067,594
BTC,4h,5,3,50,5,1.6608342345242773,7.977087880917111e-05,15067,500
BTC,4h,5,3,50,10,2.3600689535795687,0.00012831648076150337,15067,328
BTC,4h,10,2,20,1,1.3405880767945788,5.721737074493305e-05,15067,1128
BTC,4h,10,2,20,3,1.8453158480840224,9.255930184282057e-05,15067,662
BTC,4h,10,2,20,5,1.9924005068135782,0.00010261971675418202,15067,512
BTC,4h,10,2,20,10,2.286248740218441,0.0001235446425118525,15067,380
BTC,4h,10,2,30,1,1.1773972212415444,4.5587310544270565e-05,15067,1072
BTC,4h,10,2,30,3,1.8381387148463006,9.177732550225137e-05,15067,645
BTC,4h,10,2,30,5,1.7947431954076216,8.871970380908145e-05,15067,505
BTC,4h,10,2,30,10,2.323448834491717,0.00012593225234902583,15067,381
BTC,4h,10,2,50,1,1.2355986070426899,4.95790095453863e-05,15067,1034
