variant,symbol,direction,entry_event_ts,entry_bar_ts,entry_price,exit_event_ts,exit_bar_ts,exit_price,price_pnl_pct,funding_pnl_pct,pnl_pct,z_at_entry,funding_at_entry,funding_at_exit,bars_held,exit_reason
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2025-08-03 08:00:00+00:00,2025-08-03 08:00:00+00:00,161.4,2025-08-04 00:00:00+00:00,2025-08-04 00:00:00+00:00,161.97,0.0035315985130111027,0.00014534,0.0025315985130111027,-2.838844784144898,-5.92e-05,-0.00014534,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2025-08-04 08:00:00+00:00,2025-08-04 08:00:00+00:00,163.01,2025-08-05 00:00:00+00:00,2025-08-05 00:00:00+00:00,169.46,0.039568124654929315,3.577e-05,0.038568124654929314,-2.8205801908968424,-6.297e-05,-3.577e-05,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,short,2025-08-14 16:00:00+00:00,2025-08-14 16:00:00+00:00,194.79,2025-08-16 00:00:00+00:00,2025-08-16 00:00:00+00:00,185.43,0.04805174803634671,-4.219e-05,0.04705174803634671,3.4120172359131007,0.0001,-4.219e-05,1920,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2025-09-23 00:00:00+00:00,2025-09-23 00:00:00+00:00,220.12,2025-09-23 16:00:00+00:00,2025-09-23 16:00:00+00:00,219.49,-0.0028620752316917963,-5.93e-06,-0.0038620752316917964,-3.0499057152749485,4.622e-05,5.93e-06,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2025-09-25 08:00:00+00:00,2025-09-25 08:00:00+00:00,204.31,2025-09-26 00:00:00+00:00,2025-09-26 00:00:00+00:00,193.08,-0.054965493612647354,-3.743e-05,-0.055965493612647355,-3.5356745300702555,-3.446e-05,3.743e-05,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2025-09-27 08:00:00+00:00,2025-09-27 08:00:00+00:00,202.04,2025-09-28 00:00:00+00:00,2025-09-28 00:00:00+00:00,203.4,0.00673134032864775,-2.105e-05,0.00573134032864775,-2.618368666508147,6.955e-05,2.105e-05,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2025-09-30 16:00:00+00:00,2025-09-30 16:00:00+00:00,205.77,2025-10-01 08:00:00+00:00,2025-10-01 08:00:00+00:00,210.09,0.02099431403994756,-0.0001,0.01999431403994756,-3.385279582959639,-3.859e-05,0.0001,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2025-10-11 08:00:00+00:00,2025-10-11 08:00:00+00:00,182.48,2025-10-12 00:00:00+00:00,2025-10-12 00:00:00+00:00,177.2,-0.028934677772906592,0.00124994,-0.029934677772906593,-9.288943221028495,-0.00203878,-0.00124994,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2025-10-11 16:00:00+00:00,2025-10-11 16:00:00+00:00,183.38,2025-10-12 08:00:00+00:00,2025-10-12 08:00:00+00:00,182.06,-0.007198167739120964,0.00123408,-0.008198167739120965,-5.158487450950779,-0.00158704,-0.00123408,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2025-10-12 00:00:00+00:00,2025-10-12 00:00:00+00:00,177.2,2025-10-12 16:00:00+00:00,2025-10-12 16:00:00+00:00,191.78,0.0822799097065463,0.00057183,0.0812799097065463,-3.6384479776348337,-0.00124994,-0.00057183,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2025-10-12 08:00:00+00:00,2025-10-12 08:00:00+00:00,182.06,2025-10-13 00:00:00+00:00,2025-10-13 00:00:00+00:00,196.48,0.0792046578051191,0.00060725,0.0782046578051191,-2.683816872401882,-0.00123408,-0.00060725,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2025-10-12 16:00:00+00:00,2025-10-12 16:00:00+00:00,191.78,2025-10-13 08:00:00+00:00,2025-10-13 08:00:00+00:00,196.83,0.026332255709667463,0.00023311,0.02533225570966746,-2.521298852854175,-0.00057183,-0.00023311,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2026-01-26 08:00:00+00:00,2026-01-26 08:00:00+00:00,122.86,2026-01-27 00:00:00+00:00,2026-01-27 00:00:00+00:00,124.17,0.010662542731564306,-8.056e-05,0.009662542731564305,-3.789955133271627,7.17e-06,8.056e-05,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2026-01-30 08:00:00+00:00,2026-01-30 08:00:00+00:00,115.63,2026-01-31 00:00:00+00:00,2026-01-31 00:00:00+00:00,117.56,0.016691170111562847,4.73e-06,0.015691170111562847,-3.174909166688394,-8.985e-05,-4.73e-06,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2026-01-31 16:00:00+00:00,2026-01-31 16:00:00+00:00,108.87,2026-02-01 08:00:00+00:00,2026-02-01 08:00:00+00:00,105.18,-0.03389363461008543,0.00019219,-0.03489363461008543,-3.057579872310332,-0.00015483,-0.00019219,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2026-02-01 08:00:00+00:00,2026-02-01 08:00:00+00:00,105.18,2026-02-02 00:00:00+00:00,2026-02-02 00:00:00+00:00,100.91,-0.04059707168663251,0.00014659,-0.041597071686632514,-6.868084167556757,-0.00019219,-0.00014659,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2026-02-04 16:00:00+00:00,2026-02-04 16:00:00+00:00,92.89,2026-02-05 08:00:00+00:00,2026-02-05 08:00:00+00:00,90.67,-0.0238992356550759,-9.48e-06,-0.024899235655075902,-3.8650294692409033,-0.00033402,9.48e-06,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2026-02-05 00:00:00+00:00,2026-02-05 00:00:00+00:00,92.11,2026-02-05 16:00:00+00:00,2026-02-05 16:00:00+00:00,84.7,-0.08044729128216255,2.324e-05,-0.08144729128216255,-2.5669885854692427,-2.794e-05,-2.324e-05,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2026-02-06 16:00:00+00:00,2026-02-06 16:00:00+00:00,84.05,2026-02-07 08:00:00+00:00,2026-02-07 08:00:00+00:00,85.18,0.013444378346222585,0.00024143,0.012444378346222584,-3.1560180127377784,-0.00055144,-0.00024143,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2026-02-07 00:00:00+00:00,2026-02-07 00:00:00+00:00,87.03,2026-02-07 16:00:00+00:00,2026-02-07 16:00:00+00:00,86.53,-0.005745145352177405,0.00015393,-0.006745145352177405,-3.6850172202631173,-0.00053126,-0.00015393,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2026-02-07 08:00:00+00:00,2026-02-07 08:00:00+00:00,85.18,2026-02-08 00:00:00+00:00,2026-02-08 00:00:00+00:00,87.46,0.026766846677623635,0.00028211,0.025766846677623634,-3.2890469145786305,-0.00024143,-0.00028211,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2026-02-23 16:00:00+00:00,2026-02-23 16:00:00+00:00,79.41,2026-02-24 08:00:00+00:00,2026-02-24 08:00:00+00:00,76.81,-0.03274146832892577,7.491e-05,-0.03374146832892577,-2.8488910621851664,-0.00014788,-7.491e-05,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2026-03-28 00:00:00+00:00,2026-03-28 00:00:00+00:00,83.03,2026-03-28 16:00:00+00:00,2026-03-28 16:00:00+00:00,83.84,0.00975551005660602,0.00016926,0.00875551005660602,-3.7520554989210293,-0.00028259,-0.00016926,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2026-05-24 00:00:00+00:00,2026-05-24 00:00:00+00:00,85.81,2026-05-24 16:00:00+00:00,2026-05-24 16:00:00+00:00,85.24,-0.0066425824495980335,-9.58e-06,-0.0076425824495980335,-3.948510921911023,-4.389e-05,9.58e-06,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2026-06-03 08:00:00+00:00,2026-06-03 08:00:00+00:00,75.26,2026-06-04 00:00:00+00:00,2026-06-04 00:00:00+00:00,71.91,-0.0445123571618391,0.00012086,-0.0455123571618391,-2.6009341197582803,-4.817e-05,-0.00012086,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2026-06-05 16:00:00+00:00,2026-06-05 16:00:00+00:00,63.91,2026-06-06 08:00:00+00:00,2026-06-06 08:00:00+00:00,62.69,-0.019089344390549212,0.00018542,-0.020089344390549213,-2.987538138195699,-8.011e-05,-0.00018542,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2026-06-08 00:00:00+00:00,2026-06-08 00:00:00+00:00,66.41,2026-06-08 16:00:00+00:00,2026-06-08 16:00:00+00:00,67.05,0.00963710284595698,1.174e-05,0.008637102845956979,-3.855943429655064,-0.00025513,-1.174e-05,960,hold_horizon
