variant,symbol,direction,entry_event_ts,entry_bar_ts,entry_price,exit_event_ts,exit_bar_ts,exit_price,price_pnl_pct,funding_pnl_pct,pnl_pct,z_at_entry,funding_at_entry,funding_at_exit,bars_held,exit_reason
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2025-08-03 08:00:00+00:00,2025-08-03 08:00:00+00:00,161.4,2025-08-04 00:00:00+00:00,2025-08-04 00:00:00+00:00,161.97,0.0035315985130111027,0.00014534,0.0025315985130111027,-2.8176875742758694,-5.92e-05,-0.00014534,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2025-08-04 08:00:00+00:00,2025-08-04 08:00:00+00:00,163.01,2025-08-05 00:00:00+00:00,2025-08-05 00:00:00+00:00,169.46,0.039568124654929315,3.577e-05,0.038568124654929314,-2.6977408639324674,-6.297e-05,-3.577e-05,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,short,2025-08-14 16:00:00+00:00,2025-08-14 16:00:00+00:00,194.79,2025-08-16 00:00:00+00:00,2025-08-16 00:00:00+00:00,185.43,0.04805174803634671,-4.219e-05,0.04705174803634671,2.941484470282102,0.0001,-4.219e-05,1920,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2025-09-20 16:00:00+00:00,2025-09-20 16:00:00+00:00,240.34,2025-09-21 08:00:00+00:00,2025-09-21 08:00:00+00:00,239.96,-0.0015810934509444818,-4.391e-05,-0.002581093450944482,-2.384156872182687,-2.909e-05,4.391e-05,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2025-09-23 00:00:00+00:00,2025-09-23 00:00:00+00:00,220.12,2025-09-23 16:00:00+00:00,2025-09-23 16:00:00+00:00,219.49,-0.0028620752316917963,-5.93e-06,-0.0038620752316917964,-2.635073811656702,4.622e-05,5.93e-06,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2025-09-25 08:00:00+00:00,2025-09-25 08:00:00+00:00,204.31,2025-09-26 00:00:00+00:00,2025-09-26 00:00:00+00:00,193.08,-0.054965493612647354,-3.743e-05,-0.055965493612647355,-2.6819283726274117,-3.446e-05,3.743e-05,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,short,2025-09-29 16:00:00+00:00,2025-09-29 16:00:00+00:00,210.49,2025-09-30 08:00:00+00:00,2025-09-30 08:00:00+00:00,208.99,0.007126229274549867,-0.00016084,0.006126229274549867,2.0125717813824857,-7.412e-05,-0.00016084,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2025-09-30 16:00:00+00:00,2025-09-30 16:00:00+00:00,205.77,2025-10-01 08:00:00+00:00,2025-10-01 08:00:00+00:00,210.09,0.02099431403994756,-0.0001,0.01999431403994756,-2.5518818991796346,-3.859e-05,0.0001,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2025-10-11 08:00:00+00:00,2025-10-11 08:00:00+00:00,182.48,2025-10-12 00:00:00+00:00,2025-10-12 00:00:00+00:00,177.2,-0.028934677772906592,0.00124994,-0.029934677772906593,-5.356267998116354,-0.00203878,-0.00124994,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2025-10-11 16:00:00+00:00,2025-10-11 16:00:00+00:00,183.38,2025-10-12 08:00:00+00:00,2025-10-12 08:00:00+00:00,182.06,-0.007198167739120964,0.00123408,-0.008198167739120965,-2.89208259990657,-0.00158704,-0.00123408,960,hold_horizon
