timestamp,equity_usd,bar_return
2022-01-02T00:00:00,100000.0,0.0
2022-01-03T00:00:00,100141.11223577739,0.0014176846467977011
2022-01-04T00:00:00,100737.9062291896,0.005950853488662977
2022-01-05T00:00:00,100737.9062291896,0.0
2022-01-06T00:00:00,101022.3460276405,0.0028272145276395655
2022-01-07T00:00:00,101022.3460276405,0.0
2022-01-08T00:00:00,102241.78901966613,0.012029744650063567
2022-01-09T00:00:00,102577.14057295272,0.003278615257203299
2022-01-10T00:00:00,102577.14057295272,0.0
2022-01-11T00:00:00,102577.14057295272,0.0
2022-01-12T00:00:00,102577.14057295272,0.0
2022-01-13T00:00:00,102851.52610250116,0.0026781170275727018
2022-01-14T00:00:00,102591.40920341697,-0.002513180944672899
2022-01-15T00:00:00,102591.40920341697,0.0
2022-01-16T00:00:00,102591.40920341697,0.0
2022-01-17T00:00:00,102591.40920341697,0.0
2022-01-18T00:00:00,102537.28902034184,-0.0005251168504525339
2022-01-19T00:00:00,102537.28902034184,0.0
2022-01-20T00:00:00,102537.28902034184,0.0
2022-01-21T00:00:00,102537.28902034184,0.0
2022-01-22T00:00:00,102537.28902034184,0.0
2022-01-23T00:00:00,102537.28902034184,0.0
2022-01-24T00:00:00,102537.28902034184,0.0
2022-01-25T00:00:00,102537.28902034184,0.0
2022-01-26T00:00:00,102537.28902034184,0.0
2022-01-27T00:00:00,103397.20858092846,0.008457697030304856
2022-01-28T00:00:00,103397.20858092846,0.0
2022-01-29T00:00:00,103397.20858092846,0.0
2022-01-30T00:00:00,103397.20858092846,0.0
2022-01-31T00:00:00,103734.32059603828,0.0032975356297993974
2022-02-01T00:00:00,104133.30805342145,0.003846716633109981
2022-02-02T00:00:00,104133.30805342145,0.0
2022-02-03T00:00:00,104133.30805342145,0.0
2022-02-04T00:00:00,104133.30805342145,0.0
2022-02-05T00:00:00,104133.30805342145,0.0
2022-02-06T00:00:00,104133.30805342145,0.0
2022-02-07T00:00:00,104133.30805342145,0.0
2022-02-08T00:00:00,104133.30805342145,0.0
2022-02-09T00:00:00,104133.30805342145,0.0
2022-02-10T00:00:00,104133.30805342145,0.0
2022-02-11T00:00:00,104133.30805342145,0.0
2022-02-12T00:00:00,104129.26216909102,-3.227030458718971e-05
2022-02-13T00:00:00,104199.92978327398,0.000679611076037645
2022-02-14T00:00:00,104199.92978327398,0.0
2022-02-15T00:00:00,104199.92978327398,0.0
2022-02-16T00:00:00,104199.92978327398,0.0
2022-02-17T00:00:00,104199.92978327398,0.0
2022-02-18T00:00:00,104199.92978327398,0.0
2022-02-19T00:00:00,104199.92978327398,0.0
2022-02-20T00:00:00,104199.92978327398,0.0
2022-02-21T00:00:00,104199.92978327398,0.0
2022-02-22T00:00:00,104199.92978327398,0.0
2022-02-23T00:00:00,104199.92978327398,0.0
2022-02-24T00:00:00,104199.92978327398,0.0
2022-02-25T00:00:00,104199.92978327398,0.0
2022-02-26T00:00:00,105088.30169776612,0.008505036494745766
2022-02-27T00:00:00,105068.161588498,-0.00014449970828833703
2022-02-28T00:00:00,105068.161588498,0.0
2022-03-01T00:00:00,105068.161588498,0.0
2022-03-02T00:00:00,105068.161588498,0.0
2022-03-03T00:00:00,105068.161588498,0.0
2022-03-04T00:00:00,105068.161588498,0.0
2022-03-05T00:00:00,105068.161588498,0.0
2022-03-06T00:00:00,105068.161588498,0.0
2022-03-07T00:00:00,105068.161588498,0.0
2022-03-08T00:00:00,105068.161588498,0.0
2022-03-09T00:00:00,105068.161588498,0.0
2022-03-10T00:00:00,105765.77997048748,0.006624196939069682
2022-03-11T00:00:00,105765.77997048748,0.0
2022-03-12T00:00:00,105765.77997048748,0.0
2022-03-13T00:00:00,105765.77997048748,0.0
2022-03-14T00:00:00,105765.77997048748,0.0
2022-03-15T00:00:00,105597.21510907948,-0.0015592145599322427
2022-03-16T00:00:00,105597.21510907948,0.0
2022-03-17T00:00:00,107939.93100318777,0.022048231030519894
2022-03-18T00:00:00,107939.93100318777,0.0
2022-03-19T00:00:00,107939.93100318777,0.0
2022-03-20T00:00:00,107939.93100318777,0.0
2022-03-21T00:00:00,107939.93100318777,0.0
2022-03-22T00:00:00,107939.93100318777,0.0
2022-03-23T00:00:00,107939.93100318777,0.0
2022-03-24T00:00:00,107939.93100318777,0.0
2022-03-25T00:00:00,107939.93100318777,0.0
2022-03-26T00:00:00,107939.93100318777,0.0
2022-03-27T00:00:00,107939.93100318777,0.0
2022-03-28T00:00:00,107939.93100318777,0.0
2022-03-29T00:00:00,107939.93100318777,0.0
2022-03-30T00:00:00,107939.93100318777,0.0
2022-03-31T00:00:00,107939.93100318777,0.0
2022-04-01T00:00:00,107939.93100318777,0.0
2022-04-02T00:00:00,107355.33375492353,-0.0053843031268292485
2022-04-03T00:00:00,107355.33375492353,0.0
2022-04-04T00:00:00,107355.33375492353,0.0
2022-04-05T00:00:00,107355.33375492353,0.0
2022-04-06T00:00:00,107300.64480863877,-0.0005082084323354552
2022-04-07T00:00:00,107254.65707711915,-0.0003940040559593516
2022-04-08T00:00:00,107254.65707711915,0.0
2022-04-09T00:00:00,107254.65707711915,0.0
2022-04-10T00:00:00,107254.65707711915,0.0
2022-04-11T00:00:00,107254.65707711915,0.0
2022-04-12T00:00:00,107254.65707711915,0.0
2022-04-13T00:00:00,107254.65707711915,0.0
2022-04-14T00:00:00,107254.65707711915,0.0
2022-04-15T00:00:00,107254.65707711915,0.0
2022-04-16T00:00:00,107254.65707711915,0.0
2022-04-17T00:00:00,107221.68319034578,-0.00029648474018595383
2022-04-18T00:00:00,107154.03220671437,-0.0006282875530690957
2022-04-19T00:00:00,107154.03220671437,0.0
2022-04-20T00:00:00,106533.09226200239,-0.005804267340891678
2022-04-21T00:00:00,105850.20380663009,-0.0064120700183420976
2022-04-22T00:00:00,105850.20380663009,0.0
2022-04-23T00:00:00,105850.20380663009,0.0
2022-04-24T00:00:00,105850.20380663009,0.0
2022-04-25T00:00:00,105850.20380663009,0.0
2022-04-26T00:00:00,105850.20380663009,0.0
2022-04-27T00:00:00,105898.34759435443,0.00045535705729549125
2022-04-28T00:00:00,105898.34759435443,0.0
2022-04-29T00:00:00,105898.34759435443,0.0
2022-04-30T00:00:00,105898.34759435443,0.0
2022-05-01T00:00:00,105898.34759435443,0.0
2022-05-02T00:00:00,105898.34759435443,0.0
2022-05-03T00:00:00,105898.34759435443,0.0
2022-05-04T00:00:00,105898.34759435443,0.0
2022-05-05T00:00:00,105797.2099750155,-0.0009534033890209459
2022-05-06T00:00:00,105797.2099750155,0.0
2022-05-07T00:00:00,105797.2099750155,0.0
2022-05-08T00:00:00,105797.2099750155,0.0
2022-05-09T00:00:00,105797.2099750155,0.0
2022-05-10T00:00:00,105797.2099750155,0.0
2022-05-11T00:00:00,105797.2099750155,0.0
2022-05-12T00:00:00,105797.2099750155,0.0
2022-05-13T00:00:00,105797.2099750155,0.0
2022-05-14T00:00:00,105797.2099750155,0.0
2022-05-15T00:00:00,105797.2099750155,0.0
2022-05-16T00:00:00,105797.2099750155,0.0
2022-05-17T00:00:00,105797.2099750155,0.0
2022-05-18T00:00:00,105797.2099750155,0.0
2022-05-19T00:00:00,106283.30233403503,0.004587303964613043
2022-05-20T00:00:00,106283.30233403503,0.0
2022-05-21T00:00:00,106283.30233403503,0.0
2022-05-22T00:00:00,106283.30233403503,0.0
2022-05-23T00:00:00,106283.30233403503,0.0
2022-05-24T00:00:00,105979.96585675637,-0.0028278172355379327
2022-05-25T00:00:00,105979.96585675637,0.0
2022-05-26T00:00:00,105979.96585675637,0.0
2022-05-27T00:00:00,105979.96585675637,0.0
2022-05-28T00:00:00,105979.96585675637,0.0
2022-05-29T00:00:00,105979.96585675637,0.0
2022-05-30T00:00:00,105979.96585675637,0.0
2022-05-31T00:00:00,106163.26097068014,0.00173095154440972
2022-06-01T00:00:00,106163.26097068014,0.0
2022-06-02T00:00:00,106163.26097068014,0.0
2022-06-03T00:00:00,106163.26097068014,0.0
2022-06-04T00:00:00,106163.26097068014,0.0
2022-06-05T00:00:00,106163.26097068014,0.0
2022-06-06T00:00:00,106163.26097068014,0.0
2022-06-07T00:00:00,106484.29642638942,0.0030327771475016085
2022-06-08T00:00:00,106484.29642638942,0.0
2022-06-09T00:00:00,106484.29642638942,0.0
2022-06-10T00:00:00,106484.29642638942,0.0
2022-06-11T00:00:00,106484.29642638942,0.0
2022-06-12T00:00:00,106484.29642638942,0.0
2022-06-13T00:00:00,106484.29642638942,0.0
2022-06-14T00:00:00,106484.29642638942,0.0
2022-06-15T00:00:00,106484.29642638942,0.0
2022-06-16T00:00:00,106484.29642638942,0.0
2022-06-17T00:00:00,106484.29642638942,0.0
2022-06-18T00:00:00,106484.29642638942,0.0
2022-06-19T00:00:00,106484.29642638942,0.0
2022-06-20T00:00:00,106484.29642638942,0.0
2022-06-21T00:00:00,105917.88846594939,-0.0052768641872622535
2022-06-22T00:00:00,105566.54206608051,-0.0031766001018632695
2022-06-23T00:00:00,105566.54206608051,0.0
2022-06-24T00:00:00,105566.54206608051,0.0
2022-06-25T00:00:00,105636.49067344674,0.0006648182582126294
2022-06-26T00:00:00,105636.49067344674,0.0
2022-06-27T00:00:00,105636.49067344674,0.0
2022-06-28T00:00:00,105636.49067344674,0.0
2022-06-29T00:00:00,105636.49067344674,0.0
2022-06-30T00:00:00,105636.49067344674,0.0
2022-07-01T00:00:00,105636.49067344674,0.0
2022-07-02T00:00:00,105636.49067344674,0.0
2022-07-03T00:00:00,105636.49067344674,0.0
2022-07-04T00:00:00,105636.49067344674,0.0
2022-07-05T00:00:00,107114.96996846645,0.013916006886027232
2022-07-06T00:00:00,107114.96996846645,0.0
2022-07-07T00:00:00,107114.96996846645,0.0
2022-07-08T00:00:00,107114.96996846645,0.0
2022-07-09T00:00:00,107114.96996846645,0.0
2022-07-10T00:00:00,107114.96996846645,0.0
2022-07-11T00:00:00,107114.96996846645,0.0
2022-07-12T00:00:00,106978.02078522093,-0.001275859345341579
2022-07-13T00:00:00,106978.02078522093,0.0
2022-07-14T00:00:00,106978.02078522093,0.0
2022-07-15T00:00:00,107256.64976529556,0.0026250004087065015
2022-07-16T00:00:00,107091.70232999652,-0.0015324735379913523
2022-07-17T00:00:00,107091.70232999652,0.0
2022-07-18T00:00:00,107091.70232999652,0.0
2022-07-19T00:00:00,107091.70232999652,0.0
2022-07-20T00:00:00,107091.70232999652,0.0
2022-07-21T00:00:00,107091.70232999652,0.0
2022-07-22T00:00:00,107091.70232999652,0.0
2022-07-23T00:00:00,107091.70232999652,0.0
2022-07-24T00:00:00,107085.36258349441,-5.4731783847739024e-05
2022-07-25T00:00:00,107085.36258349441,0.0
2022-07-26T00:00:00,110301.59751223082,0.029659440586458308
2022-07-27T00:00:00,110301.59751223082,0.0
2022-07-28T00:00:00,110301.59751223082,0.0
2022-07-29T00:00:00,110301.59751223082,0.0
2022-07-30T00:00:00,110301.59751223082,0.0
2022-07-31T00:00:00,110301.59751223082,0.0
2022-08-01T00:00:00,110301.59751223082,0.0
2022-08-02T00:00:00,110301.59751223082,0.0
2022-08-03T00:00:00,110872.28568651527,0.0052383532399268296
2022-08-04T00:00:00,110324.96064804259,-0.004919237262489884
2022-08-05T00:00:00,108855.3316511304,-0.013370024641151224
2022-08-06T00:00:00,108855.3316511304,0.0
2022-08-07T00:00:00,108855.3316511304,0.0
2022-08-08T00:00:00,108855.3316511304,0.0
2022-08-09T00:00:00,108855.3316511304,0.0
2022-08-10T00:00:00,108855.3316511304,0.0
2022-08-11T00:00:00,108855.3316511304,0.0
2022-08-12T00:00:00,108855.3316511304,0.0
2022-08-13T00:00:00,108855.3316511304,0.0
2022-08-14T00:00:00,108855.3316511304,0.0
2022-08-15T00:00:00,108855.3316511304,0.0
2022-08-16T00:00:00,108781.4585703985,-0.0006728300558646039
2022-08-17T00:00:00,111152.46554131845,0.02159032056947463
2022-08-18T00:00:00,111243.56744968572,0.0008534522202779948
2022-08-19T00:00:00,111738.56727842447,0.004446415497986411
2022-08-20T00:00:00,111738.56727842447,0.0
2022-08-21T00:00:00,111738.56727842447,0.0
2022-08-22T00:00:00,111738.56727842447,0.0
2022-08-23T00:00:00,111738.56727842447,0.0
2022-08-24T00:00:00,111738.56727842447,0.0
2022-08-25T00:00:00,111943.05436149813,0.001831129106677598
2022-08-26T00:00:00,113038.9179923231,0.009785731023020938
2022-08-27T00:00:00,113038.9179923231,0.0
2022-08-28T00:00:00,113038.9179923231,0.0
2022-08-29T00:00:00,113038.9179923231,0.0
2022-08-30T00:00:00,113038.9179923231,0.0
2022-08-31T00:00:00,113038.9179923231,0.0
2022-09-01T00:00:00,113019.52267866135,-0.00016431241610670444
2022-09-02T00:00:00,113019.52267866135,0.0
2022-09-03T00:00:00,113019.52267866135,0.0
2022-09-04T00:00:00,113019.52267866135,0.0
2022-09-05T00:00:00,113019.52267866135,0.0
2022-09-06T00:00:00,113019.52267866135,0.0
2022-09-07T00:00:00,113019.52267866135,0.0
2022-09-08T00:00:00,113019.52267866135,0.0
2022-09-09T00:00:00,113019.52267866135,0.0
2022-09-10T00:00:00,113019.52267866135,0.0
2022-09-11T00:00:00,113019.52267866135,0.0
2022-09-12T00:00:00,113019.52267866135,0.0
2022-09-13T00:00:00,113019.52267866135,0.0
2022-09-14T00:00:00,113019.52267866135,0.0
2022-09-15T00:00:00,113019.52267866135,0.0
2022-09-16T00:00:00,113019.52267866135,0.0
2022-09-17T00:00:00,113019.52267866135,0.0
2022-09-18T00:00:00,113019.52267866135,0.0
2022-09-19T00:00:00,113019.52267866135,0.0
2022-09-20T00:00:00,113019.52267866135,0.0
2022-09-21T00:00:00,113019.52267866135,0.0
2022-09-22T00:00:00,113019.52267866135,0.0
2022-09-23T00:00:00,113019.52267866135,0.0
2022-09-24T00:00:00,113019.52267866135,0.0
2022-09-25T00:00:00,113019.52267866135,0.0
2022-09-26T00:00:00,113019.52267866135,0.0
2022-09-27T00:00:00,113019.52267866135,0.0
2022-09-28T00:00:00,113061.98593061371,0.0003861807808702711
2022-09-29T00:00:00,113061.98593061371,0.0
2022-09-30T00:00:00,113061.98593061371,0.0
2022-10-01T00:00:00,113061.98593061371,0.0
2022-10-02T00:00:00,113061.98593061371,0.0
2022-10-03T00:00:00,113061.98593061371,0.0
2022-10-04T00:00:00,113061.98593061371,0.0
2022-10-05T00:00:00,113572.39067312614,0.0045077197075436
2022-10-06T00:00:00,113572.39067312614,0.0
2022-10-07T00:00:00,113572.39067312614,0.0
2022-10-08T00:00:00,113572.39067312614,0.0
2022-10-09T00:00:00,113919.26153292885,0.0030512364143312487
2022-10-10T00:00:00,113919.26153292885,0.0
2022-10-11T00:00:00,113919.26153292885,0.0
2022-10-12T00:00:00,113919.26153292885,0.0
2022-10-13T00:00:00,113919.26153292885,0.0
2022-10-14T00:00:00,113919.26153292885,0.0
2022-10-15T00:00:00,114713.41012532711,0.006962769197354501
2022-10-16T00:00:00,114713.41012532711,0.0
2022-10-17T00:00:00,114713.41012532711,0.0
2022-10-18T00:00:00,114713.41012532711,0.0
2022-10-19T00:00:00,114713.41012532711,0.0
2022-10-20T00:00:00,114747.06262766059,0.00029565748294302363
2022-10-21T00:00:00,114747.06262766059,0.0
2022-10-22T00:00:00,114747.06262766059,0.0
2022-10-23T00:00:00,114747.06262766059,0.0
2022-10-24T00:00:00,114747.06262766059,0.0
2022-10-25T00:00:00,114747.06262766059,0.0
2022-10-26T00:00:00,114747.06262766059,0.0
2022-10-27T00:00:00,114747.06262766059,0.0
2022-10-28T00:00:00,114747.06262766059,0.0
2022-10-29T00:00:00,114747.06262766059,0.0
2022-10-30T00:00:00,114747.06262766059,0.0
2022-10-31T00:00:00,114747.06262766059,0.0
2022-11-01T00:00:00,114747.06262766059,0.0
2022-11-02T00:00:00,114747.06262766059,0.0
2022-11-03T00:00:00,115063.59128689779,0.0029704329398755336
2022-11-04T00:00:00,115063.59128689779,0.0
2022-11-05T00:00:00,115063.59128689779,0.0
2022-11-06T00:00:00,115063.59128689779,0.0
2022-11-07T00:00:00,115063.59128689779,0.0
2022-11-08T00:00:00,115063.59128689779,0.0
2022-11-09T00:00:00,115063.59128689779,0.0
2022-11-10T00:00:00,115063.59128689779,0.0
2022-11-11T00:00:00,115063.59128689779,0.0
2022-11-12T00:00:00,115063.59128689779,0.0
2022-11-13T00:00:00,115063.59128689779,0.0
2022-11-14T00:00:00,115063.59128689779,0.0
2022-11-15T00:00:00,115063.59128689779,0.0
2022-11-16T00:00:00,114921.74127318601,-0.0012248624493746973
2022-11-17T00:00:00,114921.74127318601,0.0
2022-11-18T00:00:00,114921.74127318601,0.0
2022-11-19T00:00:00,114921.74127318601,0.0
2022-11-20T00:00:00,114921.74127318601,0.0
2022-11-21T00:00:00,114921.74127318601,0.0
2022-11-22T00:00:00,114921.74127318601,0.0
2022-11-23T00:00:00,114921.74127318601,0.0
2022-11-24T00:00:00,115675.82979055471,0.006553208445412073
2022-11-25T00:00:00,115284.70661955558,-0.0033653885936609784
2022-11-26T00:00:00,116122.3800986233,0.007245669998108828
2022-11-27T00:00:00,116122.3800986233,0.0
2022-11-28T00:00:00,116122.3800986233,0.0
2022-11-29T00:00:00,116278.44119787328,0.00134352031631646
2022-11-30T00:00:00,116278.44119787328,0.0
2022-12-01T00:00:00,116278.44119787328,0.0
2022-12-02T00:00:00,116278.44119787328,0.0
2022-12-03T00:00:00,116278.44119787328,0.0
2022-12-04T00:00:00,116278.44119787328,0.0
2022-12-05T00:00:00,116278.44119787328,0.0
2022-12-06T00:00:00,116278.44119787328,0.0
2022-12-07T00:00:00,116127.17853031422,-0.001298655502245949
2022-12-08T00:00:00,116523.76825248287,0.003413084721355819
2022-12-09T00:00:00,116523.76825248287,0.0
2022-12-10T00:00:00,116523.76825248287,0.0
2022-12-11T00:00:00,116523.76825248287,0.0
2022-12-12T00:00:00,116523.76825248287,0.0
2022-12-13T00:00:00,116523.76825248287,0.0
2022-12-14T00:00:00,116523.76825248287,0.0
2022-12-15T00:00:00,116523.76825248287,0.0
2022-12-16T00:00:00,116523.76825248287,0.0
2022-12-17T00:00:00,116523.76825248287,0.0
2022-12-18T00:00:00,116523.76825248287,0.0
2022-12-19T00:00:00,116523.76825248287,0.0
2022-12-20T00:00:00,116523.76825248287,0.0
2022-12-21T00:00:00,116949.849638647,0.0036623873528287554
2022-12-22T00:00:00,116911.3036560877,-0.00032618000065265385
2022-12-23T00:00:00,116976.39611351588,0.0005648878886813646
2022-12-24T00:00:00,116954.49853257921,-0.0001794977708819978
2022-12-25T00:00:00,117026.3347224529,0.000614262220063222
2022-12-26T00:00:00,117026.3347224529,0.0
2022-12-27T00:00:00,117026.3347224529,0.0
2022-12-28T00:00:00,116932.51789667971,-0.0008013614036094241
2022-12-29T00:00:00,116932.51789667971,0.0
2022-12-30T00:00:00,116932.51789667971,0.0
2022-12-31T00:00:00,116932.51789667971,0.0
2023-01-01T00:00:00,116932.51789667971,0.0
2023-01-02T00:00:00,116932.51789667971,0.0
2023-01-03T00:00:00,116932.51789667971,0.0
2023-01-04T00:00:00,116932.51789667971,0.0
2023-01-05T00:00:00,116932.51789667971,0.0
2023-01-06T00:00:00,116932.51789667971,0.0
2023-01-07T00:00:00,116932.51789667971,0.0
2023-01-08T00:00:00,116932.51789667971,0.0
2023-01-09T00:00:00,116932.51789667971,0.0
2023-01-10T00:00:00,116932.51789667971,0.0
2023-01-11T00:00:00,116932.51789667971,0.0
2023-01-12T00:00:00,116932.51789667971,0.0
2023-01-13T00:00:00,116932.51789667971,0.0
2023-01-14T00:00:00,116932.51789667971,0.0
2023-01-15T00:00:00,116932.51789667971,0.0
2023-01-16T00:00:00,116932.51789667971,0.0
2023-01-17T00:00:00,116932.51789667971,0.0
2023-01-18T00:00:00,116932.51789667971,0.0
2023-01-19T00:00:00,116932.51789667971,0.0
2023-01-20T00:00:00,116982.05136597979,0.00042561396615714564
2023-01-21T00:00:00,116982.05136597979,0.0
2023-01-22T00:00:00,116982.05136597979,0.0
2023-01-23T00:00:00,116982.05136597979,0.0
2023-01-24T00:00:00,116982.05136597979,0.0
2023-01-25T00:00:00,117654.58778648078,0.005751901376768731
2023-01-26T00:00:00,118647.75705067966,0.008438578563368604
2023-01-27T00:00:00,118647.75705067966,0.0
2023-01-28T00:00:00,118647.75705067966,0.0
2023-01-29T00:00:00,118647.75705067966,0.0
2023-01-30T00:00:00,118647.75705067966,0.0
2023-01-31T00:00:00,118647.75705067966,0.0
2023-02-01T00:00:00,118647.75705067966,0.0
2023-02-02T00:00:00,118647.75705067966,0.0
2023-02-03T00:00:00,118647.75705067966,0.0
2023-02-04T00:00:00,118647.75705067966,0.0
2023-02-05T00:00:00,118647.75705067966,0.0
2023-02-06T00:00:00,118647.75705067966,0.0
2023-02-07T00:00:00,118597.33115101475,-0.00042385037009728954
2023-02-08T00:00:00,118843.84222987366,0.002098902598672514
2023-02-09T00:00:00,118843.84222987366,0.0
2023-02-10T00:00:00,118231.91365114809,-0.005145215185175966
