symbol,direction,entry_ts,entry_price,exit_ts,exit_price,pnl_pct,bars_held,vah_at_entry,val_at_entry,poc_at_entry,atr_at_entry,exit_reason,trend_2h_at_entry
ETHUSDT,short,2022-01-02 01:00:00,3761.9,2022-01-02 01:06:00,3755.58,0.001280002126585034,8,3766.3591666666666,3704.8816666666667,3761.2360416666666,13.39202723976983,target_reached,0
ETHUSDT,short,2022-01-02 01:36:00,3748.56,2022-01-02 01:42:00,3745.6,0.00038963655376995676,8,3766.3591666666666,3704.8816666666667,3761.2360416666666,13.16705409959745,target_reached,0
ETHUSDT,short,2022-01-02 02:12:00,3750.24,2022-01-02 02:18:00,3749.26,-0.0001386833909297499,8,3766.3591666666666,3704.8816666666667,3761.2360416666666,12.46138848383659,target_reached,0
ETHUSDT,short,2022-01-02 03:04:00,3749.84,2022-01-02 03:10:00,3752.52,-0.0011146971604121699,8,3766.3591666666666,3704.8816666666667,3761.2360416666666,11.499116943118892,target_reached,0
ETHUSDT,short,2022-01-02 04:30:00,3751.44,2022-01-02 04:36:00,3755.53,-0.001490248011430317,8,3766.3591666666666,3691.22,3750.989791666667,11.189995913838345,target_reached,0
ETHUSDT,short,2022-01-02 06:17:00,3749.02,2022-01-02 06:23:00,3745.76,0.00046956057849774114,8,3766.3591666666666,3691.22,3747.574375,11.680906248875015,target_reached,0
ETHUSDT,short,2022-01-02 07:37:00,3751.16,2022-01-02 07:43:00,3744.66,0.0013327973213618897,8,3766.3591666666666,3691.22,3744.1589583333334,10.975965564689474,target_reached,0
ETHUSDT,short,2022-01-03 12:45:00,3825.4,2022-01-03 12:51:00,3822.47,0.00036593297432958616,8,3840.11,3788.74375,3822.3293750000003,11.653633868729834,target_reached,0
ETHUSDT,short,2022-01-03 13:45:00,3827.85,2022-01-03 13:51:00,3825.03,0.0003367059837767309,8,3840.11,3788.74375,3822.3293750000003,11.033717641732405,target_reached,0
ETHUSDT,short,2022-01-03 14:45:00,3836.01,2022-01-03 14:51:00,3820.53,0.0036354430775727533,8,3840.11,3781.7633333333333,3838.286666666667,14.910240513471457,target_reached,0
ETHUSDT,long,2022-01-05 14:45:00,3801.12,2022-01-05 14:51:00,3809.0,0.001673073199478026,8,3877.16,3784.865,3813.4325,18.273285649693047,target_reached,0
ETHUSDT,long,2022-01-05 15:36:00,3811.12,2022-01-05 15:42:00,3811.44,-0.00031603518125904417,8,3855.60125,3786.2749999999996,3809.9918749999997,18.012703561361352,target_reached,0
ETHUSDT,long,2022-01-05 16:15:00,3809.62,2022-01-05 16:21:00,3816.39,0.0013770801287266825,8,3837.3575,3786.2749999999996,3809.9918749999997,18.113797275623497,target_reached,0
ETHUSDT,long,2022-01-07 09:15:00,3246.64,2022-01-07 09:21:00,3263.22,0.004706818125816259,8,3633.2760416666665,3209.211458333333,3531.176145833333,35.664969696561535,15m_close_above_poc,0
ETHUSDT,long,2022-01-07 10:36:00,3237.99,2022-01-07 10:42:00,3240.72,0.0004431156365522607,8,3647.3777083333334,3195.1097916666668,3531.176145833333,30.03701949623934,15m_close_above_poc,0
ETHUSDT,long,2022-01-07 13:15:00,3217.0,2022-01-07 13:21:00,3220.09,0.0005605222256761082,8,3647.3777083333334,3181.2825000000003,3524.1253125,24.58973079912663,15m_close_above_poc,0
ETHUSDT,long,2022-01-07 17:45:00,3189.18,2022-01-07 17:51:00,3194.92,0.0013998356944419758,8,3562.4933333333333,3170.741875,3507.818645833333,36.33551064925681,15m_close_above_poc,0
ETHUSDT,long,2022-01-07 19:15:00,3149.6,2022-01-07 19:21:00,3149.08,-0.0005651003302006737,8,3560.9725,3155.4445833333334,3202.5361458333336,32.10697235413028,15m_close_above_poc,0
ETHUSDT,long,2022-01-07 20:30:00,3198.01,2022-01-07 20:36:00,3209.62,0.0032303826442067864,8,3563.9891666666667,3161.9904166666665,3214.392604166667,29.01497409242073,target_reached,0
ETHUSDT,long,2022-01-07 23:30:00,3192.81,2022-01-07 23:36:00,3196.44,0.0007369295385570411,8,3561.68375,3174.4533333333334,3213.2398958333333,21.35111429008431,target_reached,0
ETHUSDT,short,2022-01-12 02:30:00,3230.71,2022-01-12 02:36:00,3229.06,0.0001107236489811928,8,3239.505625,3048.625,3231.6884375,13.201166939970895,target_reached,-1
ETHUSDT,short,2022-01-12 04:15:00,3235.08,2022-01-12 04:21:00,3234.17,-0.00011870865635470429,8,3239.505625,3048.625,3231.6884375,12.145428332812138,target_reached,-1
ETHUSDT,short,2022-01-12 04:51:00,3223.48,2022-01-12 04:57:00,3225.9,-0.001150741434722757,8,3239.505625,3048.625,3231.6884375,11.499527491047186,target_reached,-1
ETHUSDT,short,2022-01-12 07:00:00,3232.72,2022-01-12 07:06:00,3236.38,-0.00153217352569972,8,3243.0204166666663,3048.625,3119.7084375,12.420800558766905,15m_close_below_poc,-1
ETHUSDT,short,2022-01-12 08:21:00,3231.82,2022-01-12 08:27:00,3228.4,0.0006582272527553949,8,3250.05,3048.625,3119.7084375,12.197214965985568,15m_close_below_poc,-1
ETHUSDT,short,2022-01-12 21:45:00,3370.08,2022-01-12 21:51:00,3369.39,-0.00019525708588523616,8,3380.84375,3116.35125,3191.1319791666665,16.690128871212128,15m_close_below_poc,-1
ETHUSDT,short,2022-01-12 22:45:00,3369.32,2022-01-12 22:51:00,3365.78,0.0006506571058848114,8,3380.84375,3116.35125,3191.1319791666665,14.829842531515254,15m_close_below_poc,-1
ETHUSDT,short,2022-01-12 23:21:00,3369.24,2022-01-12 23:27:00,3366.97,0.00027374244636775325,8,3380.84375,3116.35125,3191.1319791666665,14.02746626441879,15m_close_below_poc,-1
ETHUSDT,short,2022-01-13 00:30:00,3371.01,2022-01-13 00:36:00,3372.73,-0.0009102328382293741,8,3380.84375,3116.35125,3191.1319791666665,13.218780793930481,15m_close_below_poc,-1
ETHUSDT,short,2022-01-13 01:13:00,3360.74,2022-01-13 01:19:00,3357.95,0.000430174306849063,8,3380.84375,3116.35125,3191.1319791666665,13.583591602929857,15m_close_below_poc,-1
ETHUSDT,short,2022-01-13 09:27:00,3365.34,2022-01-13 09:33:00,3373.16,-0.0027236879483201635,8,3379.255625,3138.9625,3193.7482291666665,11.370457592115274,15m_close_below_poc,-1
ETHUSDT,short,2022-01-13 10:15:00,3371.73,2022-01-13 10:21:00,3377.39,-0.0020786634754264453,8,3379.3268749999997,3139.4375,3190.771979166667,12.203565943575699,15m_close_below_poc,-1
ETHUSDT,short,2022-01-13 10:51:00,3363.94,2022-01-13 10:57:00,3356.0,0.001960327473141632,8,3379.3268749999997,3139.4375,3190.771979166667,12.127717573797431,15m_close_below_poc,-1
ETHUSDT,short,2022-01-13 12:40:00,3361.42,2022-01-13 13:00:00,3365.46,-0.0016018730179508274,22,3380.6866666666665,3169.3516666666665,3189.8797916666667,13.557354864426312,15m_close_below_poc,-1
ETHUSDT,short,2022-01-13 15:00:00,3381.3,2022-01-13 15:06:00,3371.77,0.002418442610830196,8,3385.2491666666665,3169.6945833333334,3192.329791666667,17.35463334979223,15m_close_below_poc,-1
ETHUSDT,long,2022-01-17 13:00:00,3261.08,2022-01-17 13:06:00,3258.41,-0.0012187471635163756,8,3374.7702083333334,3249.5135416666667,3280.6367708333332,16.62769143403434,15m_close_above_poc,1
ETHUSDT,long,2022-01-17 13:36:00,3267.11,2022-01-17 13:42:00,3264.89,-0.0010794996189293245,8,3374.7702083333334,3249.5135416666667,3280.6367708333332,15.813468634447954,15m_close_above_poc,1
ETHUSDT,short,2022-01-26 18:53:00,2612.35,2022-01-26 18:59:00,2604.89,0.002455666354049102,8,2640.598958333333,2405.934166666667,2518.8709375,25.483297502085847,15m_close_below_poc,-1
ETHUSDT,short,2022-01-26 19:30:00,2635.99,2022-01-26 19:36:00,2610.28,0.0093534512649895,8,2640.598958333333,2405.934166666667,2529.0359375,38.53030051460737,15m_close_below_poc,-1
ETHUSDT,short,2022-01-30 11:00:00,2626.1,2022-01-30 11:06:00,2623.73,0.0005024789611972173,8,2625.045,2448.9781249999996,2522.8913541666666,11.558422037603139,15m_close_below_poc,-1
ETHUSDT,short,2022-01-30 11:36:00,2613.42,2022-01-30 11:42:00,2614.76,-0.0009127380979712548,8,2625.045,2448.9781249999996,2522.8913541666666,12.222976144667992,15m_close_below_poc,-1
ETHUSDT,short,2022-01-30 12:12:00,2615.0,2022-01-30 12:18:00,2615.6,-0.0006294455066920164,8,2621.142708333333,2448.9781249999996,2523.2660416666668,12.776239634943316,15m_close_below_poc,-1
ETHUSDT,short,2022-01-30 12:48:00,2619.36,2022-01-30 12:54:00,2610.63,0.002932875206157215,8,2621.142708333333,2448.9781249999996,2523.2660416666668,13.528272040076699,15m_close_below_poc,-1
ETHUSDT,short,2022-01-30 13:24:00,2618.66,2022-01-30 13:30:00,2621.71,-0.0015647178327847118,8,2621.142708333333,2448.9781249999996,2523.2660416666668,13.650908034555925,15m_close_below_poc,-1
ETHUSDT,short,2022-01-30 14:00:00,2613.96,2022-01-30 14:06:00,2613.93,-0.0003885231602625435,8,2621.142708333333,2448.9781249999996,2523.2660416666668,13.678780959154315,15m_close_below_poc,-1
ETHUSDT,short,2022-01-30 14:41:00,2600.9,2022-01-30 14:47:00,2598.05,0.0006957745395824281,8,2621.142708333333,2448.9781249999996,2523.2660416666668,14.050938684168756,15m_close_below_poc,-1
ETHUSDT,short,2022-01-30 15:17:00,2604.36,2022-01-30 15:23:00,2619.25,-0.006117335545009084,8,2621.142708333333,2462.615,2523.2660416666668,14.581582466879981,15m_close_below_poc,-1
ETHUSDT,short,2022-01-30 15:53:00,2615.85,2022-01-30 15:59:00,2617.2,-0.0009160846378806649,8,2621.142708333333,2462.615,2523.2660416666668,13.935752229095502,15m_close_below_poc,-1
ETHUSDT,short,2022-01-30 16:29:00,2612.26,2022-01-30 16:35:00,2603.33,0.003018495861820858,8,2626.68,2464.1225,2612.6063541666663,13.692970034271106,target_reached,-1
ETHUSDT,short,2022-01-30 17:29:00,2606.51,2022-01-30 17:35:00,2606.1,-0.0002427015434430132,8,2626.68,2463.9520833333336,2612.5371875,13.626099467638962,target_reached,-1
ETHUSDT,short,2022-01-30 18:15:00,2623.0,2022-01-30 18:21:00,2612.5,0.00360304994281353,8,2626.68,2464.545,2612.8915625,13.088383144919714,target_reached,-1
ETHUSDT,short,2022-01-30 23:30:00,2618.86,2022-01-30 23:36:00,2611.97,0.002230915741964168,8,2625.093541666666,2462.055833333333,2612.821458333333,19.42633561982936,target_reached,-1
ETHUSDT,short,2022-01-31 15:00:00,2591.86,2022-01-31 15:06:00,2583.56,0.0028023334593690443,8,2618.172708333333,2433.6775,2614.0436458333334,18.20279536796598,target_reached,-1
ETHUSDT,long,2022-02-11 16:46:00,3082.21,2022-02-11 16:52:00,3088.45,0.0016245213661624906,8,3195.44,3052.647291666666,3092.891354166667,21.256296350755477,target_reached,1
ETHUSDT,long,2022-02-12 09:46:00,2931.5,2022-02-12 09:52:00,2934.27,0.0005449087497868103,8,3179.9779166666667,2908.342083333333,3024.7985416666666,15.657324196416901,15m_close_above_poc,1
ETHUSDT,short,2022-02-25 18:00:00,2699.76,2022-02-25 18:06:00,2680.4,0.006771007793285389,8,2733.9783333333335,2429.876666666667,2648.1515625,26.11050284185001,target_reached,-1
ETHUSDT,short,2022-02-25 22:00:00,2704.99,2022-02-25 22:06:00,2695.59,0.003075059057519436,8,2733.1745833333334,2468.2660416666668,2663.6208333333334,20.41182405891113,target_reached,-1
ETHUSDT,short,2022-02-26 11:19:00,2759.82,2022-02-26 11:25:00,2753.22,0.0019914603126292675,8,2786.5158333333334,2505.2662499999997,2702.2679166666667,20.09066876013381,15m_close_below_poc,-1
ETHUSDT,short,2022-02-26 13:30:00,2775.01,2022-02-26 13:36:00,2769.26,0.0016720646051726188,8,2786.5158333333334,2507.9397916666667,2702.578125,19.166320764624594,15m_close_below_poc,-1
ETHUSDT,short,2022-02-26 14:06:00,2774.22,2022-02-26 14:12:00,2773.89,-0.00028104764582474983,8,2786.5158333333334,2507.9397916666667,2702.578125,18.935909230722224,15m_close_below_poc,-1
ETHUSDT,short,2022-02-26 14:42:00,2777.05,2022-02-26 16:30:00,2786.28,-0.0037236708017501117,110,2786.5158333333334,2507.9397916666667,2702.578125,19.460401326490082,15m_close_below_poc,-1
ETHUSDT,short,2022-02-26 17:15:00,2791.0,2022-02-26 17:21:00,2792.0,-0.0007582945180937713,8,2806.6229166666667,2504.57,2709.3177083333335,15.769210379125173,15m_close_below_poc,-1
ETHUSDT,short,2022-02-26 17:51:00,2792.85,2022-02-26 17:57:00,2792.08,-0.00012429597006640114,8,2806.6229166666667,2541.6377083333336,2709.3177083333335,14.665339561592631,15m_close_below_poc,-1
ETHUSDT,short,2022-03-09 17:15:00,2748.92,2022-03-09 17:21:00,2734.49,0.004849334284009865,8,2760.74,2546.0625,2678.586875,15.095099142738714,15m_close_below_poc,-1
