symbol,direction,entry_ts,entry_price,exit_ts,exit_price,pnl_pct,bars_held,vah_at_entry,val_at_entry,poc_at_entry,atr_at_entry,exit_reason,trend_2h_at_entry
BTCUSDT,short,2022-01-11 13:15:00,41870.0,2022-01-11 13:21:00,41806.83,0.00110871745880099,8,42103.28333333333,40338.515,41794.199583333335,165.87355801210168,target_reached,-1
BTCUSDT,short,2022-01-11 15:30:00,41936.27,2022-01-11 15:36:00,41685.07,0.005590041555913206,8,42119.62479166666,40866.082500000004,41782.54822916666,251.38200796258045,target_reached,-1
BTCUSDT,short,2022-01-11 22:25:00,42614.0,2022-01-11 22:31:00,42663.37,-0.0015585394471300691,8,42506.542291666665,41240.465416666666,42301.987604166665,198.89395659619322,15m_close_below_poc,-1
BTCUSDT,short,2022-01-12 00:40:00,42648.26,2022-01-12 00:46:00,42597.9,0.0007808219139538556,8,42533.22083333333,41071.805,42332.489583333336,192.9859626719505,15m_close_below_poc,-1
BTCUSDT,short,2022-01-12 01:17:00,42625.98,2022-01-12 01:23:00,42629.28,-0.00047741757491541714,8,42533.22083333333,41274.1975,42332.489583333336,184.97191326176238,15m_close_below_poc,-1
BTCUSDT,short,2022-01-12 01:53:00,42576.67,2022-01-12 01:59:00,42626.05,-0.001559790091616042,8,42533.22083333333,41071.805,42332.489583333336,173.4242517410096,15m_close_below_poc,-1
BTCUSDT,short,2022-01-12 02:29:00,42625.81,2022-01-12 02:35:00,42616.83,-0.00018932951655352659,8,42797.22916666667,41071.805,42323.6609375,164.84835991954412,15m_close_below_poc,-1
BTCUSDT,short,2022-01-12 03:19:00,42587.39,2022-01-12 03:25:00,42566.79,8.371125819168801e-05,8,42797.22916666667,41071.805,42323.6609375,146.89187467883463,15m_close_below_poc,-1
BTCUSDT,short,2022-01-12 03:56:00,42600.41,2022-01-12 04:02:00,42598.87,-0.0003638501131796753,8,42797.22916666667,41071.805,42323.6609375,138.76528990164863,15m_close_below_poc,-1
BTCUSDT,short,2022-01-12 04:47:00,42604.03,2022-01-12 04:53:00,42555.2,0.0007461357059414646,8,42797.22916666667,41274.1975,42323.6609375,131.31672024367455,target_reached,-1
BTCUSDT,short,2022-01-12 05:23:00,42716.65,2022-01-12 05:29:00,42677.53,0.0005158021520883075,8,42797.22916666667,41071.805,42323.6609375,126.48860061827065,15m_close_below_poc,-1
BTCUSDT,short,2022-01-12 05:59:00,42705.51,2022-01-12 06:05:00,42732.18,-0.001024509577335619,8,42797.22916666667,41071.805,42323.6609375,123.45904849228444,15m_close_below_poc,-1
BTCUSDT,short,2022-01-12 06:35:00,42797.5,2022-01-12 06:41:00,42738.55,0.0009774169051929963,8,42797.22916666667,41071.805,42277.86822916667,122.920896332926,15m_close_below_poc,-1
BTCUSDT,short,2022-01-12 07:39:00,42630.93,2022-01-12 07:45:00,42583.33,0.0007165602064040492,8,42797.22916666667,41071.805,42277.86822916667,125.20546127042653,15m_close_below_poc,-1
BTCUSDT,short,2022-01-12 08:15:00,42660.99,2022-01-12 08:21:00,42678.14,-0.0008020066107233155,8,42797.22916666667,41274.1975,41819.941145833334,125.37546224895257,15m_close_below_poc,-1
BTCUSDT,short,2022-01-12 08:51:00,42672.31,2022-01-12 08:57:00,42595.26,0.0014056205534688896,8,42797.22916666667,41274.1975,41819.941145833334,122.36940367384153,15m_close_below_poc,-1
BTCUSDT,short,2022-01-12 09:30:00,42857.52,2022-01-12 09:36:00,42786.39,0.001259685394768462,8,42797.22916666667,41274.1975,41819.941145833334,142.77396861203735,15m_close_below_poc,-1
BTCUSDT,short,2022-01-12 10:45:00,42796.52,2022-01-12 10:51:00,42792.45,-0.0003048988095293744,8,42797.22916666667,41274.1975,41819.941145833334,148.54194825420524,15m_close_below_poc,-1
BTCUSDT,short,2022-01-12 11:21:00,42770.48,2022-01-12 11:27:00,42761.99,-0.00020149860370970407,8,42797.22916666667,41274.1975,41819.941145833334,141.4707615049013,15m_close_below_poc,-1
BTCUSDT,short,2022-01-12 16:17:00,43398.32,2022-01-12 16:23:00,43495.26,-0.002633727019847809,8,43277.84625,41577.884999999995,42835.40041666667,237.44606891448552,15m_close_below_poc,-1
BTCUSDT,short,2022-01-12 18:00:00,43867.93,2022-01-12 18:06:00,43830.0,0.0004646407523673627,8,43933.465,41664.03833333333,42836.56489583333,197.34258692523719,15m_close_below_poc,-1
BTCUSDT,short,2022-01-12 18:36:00,43702.04,2022-01-12 18:42:00,43683.02,3.521995769546516e-05,8,43933.465,41649.41,42836.89052083333,201.06289382839338,15m_close_below_poc,-1
BTCUSDT,short,2022-01-12 19:27:00,43671.0,2022-01-12 19:33:00,43597.63,0.0012800622838955004,8,43933.465,41649.41,42836.89052083333,187.56815515341836,15m_close_below_poc,-1
BTCUSDT,short,2022-01-12 20:03:00,43744.06,2022-01-12 20:09:00,43667.8,0.0013433224076593979,8,43933.465,41649.41,42836.89052083333,176.05842087174216,15m_close_below_poc,-1
BTCUSDT,short,2022-01-12 20:44:00,43718.0,2022-01-12 20:50:00,43972.6,-0.006223688183356879,8,43933.465,41649.41,42836.89052083333,164.9627710577777,15m_close_below_poc,-1
BTCUSDT,short,2022-01-12 21:30:00,44037.33,2022-01-12 21:36:00,43861.27,0.0035979717208106223,8,43942.99625,41649.41,42844.859375,199.33843721837752,15m_close_below_poc,-1
BTCUSDT,short,2022-01-12 22:06:00,43767.05,2022-01-12 22:12:00,43799.98,-0.0011523924961814199,8,43942.99625,41649.41,42844.859375,188.8053361729889,15m_close_below_poc,-1
BTCUSDT,short,2022-01-12 22:42:00,43925.0,2022-01-12 22:48:00,43837.66,0.0015883892999430497,8,43942.99625,41649.41,42844.859375,175.39812149609725,15m_close_below_poc,-1
BTCUSDT,short,2022-01-12 23:18:00,43975.75,2022-01-12 23:24:00,43988.77,-0.0006960722671017102,8,43942.99625,41649.41,42844.859375,165.16250471097905,15m_close_below_poc,-1
BTCUSDT,short,2022-01-12 23:54:00,43906.23,2022-01-13 00:00:00,43865.89,0.0005187762192290894,8,43942.99625,41649.41,42844.859375,159.77119028650748,15m_close_below_poc,-1
BTCUSDT,short,2022-01-13 00:30:00,43860.98,2022-01-13 00:36:00,43845.02,-3.612304148230516e-05,8,43942.99625,41649.41,42844.859375,158.31577079426293,15m_close_below_poc,-1
BTCUSDT,short,2022-01-13 01:06:00,43756.54,2022-01-13 01:12:00,43779.21,-0.0009180939809226181,8,43942.99625,41649.41,42844.859375,153.2259452256655,15m_close_below_poc,-1
BTCUSDT,short,2022-01-13 06:19:00,43789.86,2022-01-13 06:25:00,43764.7,0.0001745622388380056,8,43942.99625,41714.87375,42844.859375,116.12377512746241,15m_close_below_poc,-1
BTCUSDT,short,2022-01-13 08:09:00,43772.43,2022-01-13 08:15:00,43833.34,-0.0017915151614840581,8,43945.29833333333,41929.68166666667,42847.736979166664,118.05031013303339,15m_close_below_poc,-1
BTCUSDT,short,2022-01-13 08:45:00,43828.68,2022-01-13 08:51:00,43842.91,-0.0007246732504835758,8,43946.274999999994,41937.494999999995,42848.9578125,111.3915930620526,15m_close_below_poc,-1
BTCUSDT,short,2022-01-13 09:45:00,43783.0,2022-01-13 09:51:00,43789.53,-0.0005491446451817868,8,43953.011249999996,41935.93625,42829.65375,128.94603132666742,15m_close_below_poc,-1
BTCUSDT,short,2022-01-13 10:21:00,43965.08,2022-01-13 10:27:00,43899.99,0.001080493155022189,8,43953.011249999996,41935.93625,42829.65375,131.89994537860662,15m_close_below_poc,-1
BTCUSDT,short,2022-01-13 10:57:00,43763.24,2022-01-13 11:03:00,43750.0,-9.746298491612981e-05,8,43953.011249999996,41935.93625,42829.65375,131.54224882134977,15m_close_below_poc,-1
BTCUSDT,short,2022-01-20 19:11:00,43096.75,2022-01-20 19:17:00,42995.45,0.0019505252716272685,8,43325.130000000005,41669.214583333334,42642.3659375,206.70474058658647,15m_close_below_poc,-1
BTCUSDT,short,2022-01-26 19:00:00,38165.33,2022-01-26 19:06:00,38830.68,-0.017833361640001533,8,38324.240000000005,35028.83354166667,36695.82729166667,327.1373278850106,15m_close_below_poc,-1
BTCUSDT,short,2022-01-26 19:36:00,37810.93,2022-01-26 19:42:00,38030.15,-0.006197794447266913,8,38243.61541666667,35149.770416666666,36655.515,396.51290006411614,15m_close_below_poc,-1
BTCUSDT,short,2022-01-29 08:01:00,37888.92,2022-01-29 08:07:00,37809.65,0.0016921683700669825,8,38055.44,34935.959375000006,37141.154270833336,131.5124333634886,15m_close_below_poc,-1
BTCUSDT,short,2022-01-29 14:45:00,38025.9,2022-01-29 14:51:00,37973.79,0.0009703817661120388,8,38148.37583333334,36462.610625,37121.57822916667,157.1773752705149,15m_close_below_poc,-1
BTCUSDT,long,2022-02-10 22:03:00,43671.34,2022-02-10 22:09:00,43840.0,0.003462029422500024,8,45237.06166666667,43130.60833333334,43866.83333333333,366.2689207158784,target_reached,1
BTCUSDT,long,2022-02-12 09:15:00,42287.48,2022-02-12 09:21:00,42277.2,-0.0006430979571259595,8,44333.947916666664,42369.71416666667,42973.10322916667,172.72661898865238,15m_close_above_poc,1
BTCUSDT,long,2022-02-12 09:51:00,42376.32,2022-02-12 09:57:00,42411.19,0.00042286522284147343,8,44333.947916666664,42369.71416666667,42973.10322916667,164.24754392388877,15m_close_above_poc,1
BTCUSDT,long,2022-02-12 10:27:00,42318.42,2022-02-12 11:18:00,41997.54,-0.007982513713886185,53,44333.947916666664,42369.71416666667,42973.10322916667,155.40915777110814,stop_loss,1
BTCUSDT,long,2022-02-12 11:48:00,42304.82,2022-02-12 11:54:00,42384.36,0.001480164009680163,8,44373.64791666667,42369.71416666667,42973.10322916667,173.94485428079554,15m_close_above_poc,1
BTCUSDT,long,2022-02-12 16:12:00,42403.75,2022-02-12 16:18:00,42408.71,-0.0002830292132181441,8,43902.284166666665,42493.74625,43127.528333333335,204.0799134336509,15m_close_above_poc,1
BTCUSDT,long,2022-02-12 16:48:00,42612.8,2022-02-12 16:54:00,42729.87,0.0023472965869410613,8,43902.284166666665,42530.574166666665,43127.528333333335,222.94313768721972,15m_close_above_poc,1
BTCUSDT,long,2022-02-12 17:24:00,42640.52,2022-02-12 17:30:00,42642.11,-0.00036271152415583396,8,43908.87354166666,42521.270000000004,43112.409062499995,210.44704218949033,15m_close_above_poc,1
BTCUSDT,long,2022-02-12 19:36:00,42652.6,2022-02-12 19:42:00,42649.58,-0.00047080459338926206,8,43957.91583333333,42384.32666666667,43103.00520833333,186.12532908982908,15m_close_above_poc,1
BTCUSDT,long,2022-02-12 21:07:00,42530.0,2022-02-12 21:13:00,42553.79,0.0001593698565717897,8,43957.91583333333,42316.47666666667,43103.00520833333,164.27250639730585,15m_close_above_poc,1
BTCUSDT,long,2022-02-13 00:31:00,42229.12,2022-02-13 00:37:00,42332.72,0.0020532834214874287,8,43858.22625,42345.489583333336,43054.58489583334,197.02088318016985,15m_close_above_poc,1
BTCUSDT,long,2022-02-13 01:07:00,42388.89,2022-02-13 01:13:00,42447.52,0.0009831454421193712,8,43858.22625,42300.256250000006,43054.58489583334,192.64152682371773,15m_close_above_poc,1
BTCUSDT,long,2022-02-13 01:43:00,42346.45,2022-02-13 05:00:00,42180.19,-0.004326185075726396,199,43858.22625,42300.256250000006,43054.58489583334,179.63417363881783,15m_close_above_poc,1
BTCUSDT,long,2022-02-13 05:34:00,42274.03,2022-02-13 05:40:00,42260.59,-0.000717925686290188,8,43858.22625,42345.489583333336,42896.26822916667,120.03626545995928,15m_close_above_poc,1
BTCUSDT,long,2022-02-13 06:10:00,42249.41,2022-02-13 06:16:00,42254.28,-0.00028473211815276367,8,43858.22625,42129.70145833334,42896.26822916667,114.82203501394415,15m_close_above_poc,1
BTCUSDT,long,2022-02-13 14:35:00,42282.12,2022-02-13 14:41:00,42359.16,0.001422046765866947,8,44093.31333333333,42115.84395833333,43082.3428125,143.0933543816742,15m_close_above_poc,1
BTCUSDT,long,2022-02-13 16:11:00,42347.47,2022-02-13 18:00:00,42287.83,-0.0018083485979209387,111,43949.45458333333,42115.84395833333,43082.3428125,160.1126596963808,15m_close_above_poc,1
BTCUSDT,long,2022-02-13 18:45:00,41970.02,2022-02-13 18:51:00,41901.35,-0.0020361679122383068,8,43859.30375000001,42041.630625,42878.794375,168.49316860140888,15m_close_above_poc,1
BTCUSDT,long,2022-02-13 19:21:00,42175.49,2022-02-13 19:27:00,42079.61,-0.002673358294118122,8,43832.85791666667,42058.93791666666,42895.440520833334,165.2977831308069,15m_close_above_poc,1
BTCUSDT,long,2022-02-13 19:57:00,42028.11,2022-02-13 20:03:00,41971.81,-0.0017395796289674688,8,43807.65791666666,42056.417916666665,42892.29052083333,171.11196606686946,15m_close_above_poc,1
BTCUSDT,long,2022-02-13 21:28:00,42223.12,2022-02-13 21:34:00,42237.57,-5.777043477599408e-05,8,43807.65791666666,41984.488541666666,42892.29052083333,170.9851790892912,15m_close_above_poc,1
BTCUSDT,long,2022-02-13 22:45:00,42310.6,2022-02-13 22:51:00,42361.74,0.0008086805670445955,8,43826.816875000004,42098.249375,43089.618749999994,148.84282225555543,15m_close_above_poc,1
BTCUSDT,long,2022-02-14 03:03:00,41729.59,2022-02-14 03:09:00,41829.55,0.0019954225287141638,8,43825.11458333333,41822.93,42710.65010416666,180.11614289159894,15m_close_above_poc,1
BTCUSDT,long,2022-02-14 03:39:00,41932.27,2022-02-14 03:45:00,41868.45,-0.0019219781805277943,8,43825.11458333333,41822.93,42710.65010416666,174.60866402387862,15m_close_above_poc,1
BTCUSDT,long,2022-02-17 16:30:00,41887.22,2022-02-17 16:36:00,42045.69,0.003383254176333628,8,44275.30208333333,41917.70291666667,42989.8371875,251.08930307755745,15m_close_above_poc,1
BTCUSDT,short,2022-02-25 18:00:00,39041.21,2022-02-25 18:06:00,38849.08,0.004521210177655788,8,39450.015,36394.661250000005,38858.4978125,300.51944378438833,target_reached,-1
BTCUSDT,short,2022-02-25 23:00:00,39361.23,2022-02-25 23:06:00,39306.64,0.0009868977163570273,8,39420.247083333335,36489.621666666666,39129.237395833334,245.62066245848834,15m_close_below_poc,-1
BTCUSDT,short,2022-02-25 23:36:00,39453.68,2022-02-25 23:42:00,39344.12,0.002376927272690299,8,39420.247083333335,36489.621666666666,39129.237395833334,260.2159283443091,15m_close_below_poc,-1
BTCUSDT,short,2022-02-26 00:12:00,39179.72,2022-02-26 00:25:00,39265.01,-0.0025768915142834635,15,39420.247083333335,36489.621666666666,39129.237395833334,250.07026474585837,target_reached,-1
BTCUSDT,short,2022-02-26 03:00:00,39567.09,2022-02-26 03:06:00,39515.94,0.0008927410127960837,8,39496.004791666666,36797.938125,37398.32572916667,234.54317982036972,15m_close_below_poc,-1
BTCUSDT,short,2022-02-26 04:00:00,39434.95,2022-02-26 04:06:00,39422.22,-7.718990387977042e-05,8,39684.989166666666,36797.938125,37398.32572916667,204.72562106543106,15m_close_below_poc,-1
BTCUSDT,short,2022-02-26 04:48:00,39430.03,2022-02-26 04:54:00,39379.81,0.0008736485364074346,8,39684.989166666666,36797.938125,37398.32572916667,190.28555374662935,15m_close_below_poc,-1
BTCUSDT,short,2022-02-26 08:21:00,39456.07,2022-02-26 08:27:00,39316.87,0.0031279742762013287,8,39684.989166666666,36797.938125,37398.32572916667,175.90494535108462,15m_close_below_poc,-1
BTCUSDT,short,2022-02-27 13:30:00,39647.88,2022-02-27 13:36:00,39247.01,0.009710754976054071,8,39638.784166666665,36935.07270833333,37324.7290625,225.43587427478212,15m_close_below_poc,-1
BTCUSDT,short,2022-03-09 12:42:00,41825.77,2022-03-09 12:48:00,41969.12,-0.003827312874335842,8,41760.699791666666,38039.47520833333,40557.1646875,252.02072853737081,15m_close_below_poc,-1
BTCUSDT,short,2022-03-09 13:39:00,41908.98,2022-03-09 15:45:00,42457.28,-0.01348311488373115,128,41760.699791666666,38039.47520833333,40557.1646875,248.02964566211614,stop_loss,-1
BTCUSDT,short,2022-03-14 16:45:00,38975.0,2022-03-14 16:51:00,38913.19,0.0011858883899935173,8,39223.305,38114.31979166667,39096.590833333335,183.38098484607372,target_reached,-1
BTCUSDT,short,2022-03-15 02:45:00,39054.43,2022-03-15 02:51:00,39013.81,0.0006400868736274438,8,39302.98,38659.44604166667,39105.84510416667,211.2423077444589,target_reached,-1
BTCUSDT,short,2022-03-16 02:56:00,40767.16,2022-03-16 03:02:00,40867.53,-0.0028620307129561427,8,40560.49916666667,38519.95479166666,40196.963229166664,348.3594240737469,15m_close_below_poc,-1
BTCUSDT,long,2022-03-16 18:31:00,39457.27,2022-03-16 18:37:00,39761.0,0.007297694239870101,8,41018.759999999995,38941.96520833333,39419.184479166666,369.38587751241084,target_reached,1
BTCUSDT,long,2022-03-21 19:18:00,40896.24,2022-03-21 19:24:00,40932.56,0.0004881012044139602,8,41565.42458333333,40640.07166666667,41027.150625,172.87604467523076,target_reached,1
BTCUSDT,long,2022-04-01 06:15:00,44593.81,2022-04-01 06:21:00,44692.24,0.0018072570161644212,8,47533.66916666667,44453.835,45857.11052083333,182.73201110555732,15m_close_above_poc,1
BTCUSDT,short,2022-04-19 04:30:00,40768.23,2022-04-19 04:36:00,40777.98,-0.0006391568140192035,8,40834.863125,38857.520000000004,40388.432291666664,118.36414709411166,15m_close_below_poc,-1
BTCUSDT,short,2022-04-19 05:06:00,40790.2,2022-04-19 05:12:00,40821.49,-0.0011670960181611619,8,40928.668541666666,38904.42270833334,40388.432291666664,115.7748003005345,15m_close_below_poc,-1
BTCUSDT,short,2022-04-19 05:42:00,40692.59,2022-04-19 05:48:00,40720.19,-0.0010782561640830131,8,40837.313125,38886.92,40345.81708333333,113.74332270811364,15m_close_below_poc,-1
BTCUSDT,short,2022-04-19 06:45:00,40755.29,2022-04-19 06:51:00,40764.76,-0.0006323624736813023,8,40773.75833333333,38886.92,40484.75958333333,100.61073538604393,15m_close_below_poc,-1
BTCUSDT,short,2022-04-19 07:30:00,40727.92,2022-04-19 07:36:00,40669.99,0.0010223657874008478,8,40865.113750000004,38886.92,40484.75958333333,104.74060336849128,target_reached,-1
BTCUSDT,short,2022-04-19 10:28:00,40749.99,2022-04-19 11:45:00,40776.72,-0.0010559510812149671,79,40899.91583333333,39054.573749999996,40474.295,103.01996049896933,15m_close_below_poc,-1
BTCUSDT,short,2022-04-19 18:45:00,41421.38,2022-04-19 18:51:00,41398.63,0.00014923327035460987,8,41492.52791666666,39781.788125,40874.27395833333,136.15628184732915,15m_close_below_poc,-1
BTCUSDT,short,2022-04-19 19:30:00,41469.99,2022-04-19 19:36:00,41454.28,-2.117184016685558e-05,8,41492.52791666666,39781.788125,40850.85791666666,131.62560175604304,15m_close_below_poc,-1
BTCUSDT,short,2022-04-19 20:06:00,41302.54,2022-04-19 20:12:00,41292.7,-0.00016175799357613896,8,41496.893749999996,39785.163125,40879.73125,132.52304437128234,15m_close_below_poc,-1
BTCUSDT,short,2022-04-19 21:29:00,41332.05,2022-04-19 21:35:00,41373.64,-0.0014062409195767951,8,41496.893749999996,39785.163125,40879.73125,114.04491916267484,15m_close_below_poc,-1
BTCUSDT,short,2022-04-19 22:05:00,41346.37,2022-04-19 22:11:00,41350.74,-0.0005056924707052431,8,41496.893749999996,39785.163125,40879.73125,114.38326800306017,15m_close_below_poc,-1
BTCUSDT,short,2022-04-19 22:41:00,41425.43,2022-04-19 22:47:00,41424.16,-0.00036934250290225867,8,41496.893749999996,39785.163125,40879.73125,110.19256271692397,15m_close_below_poc,-1
