symbol,direction,entry_signal_date,entry_fill_date,entry_price,exit_signal_date,exit_fill_date,exit_price,reason,pnl_usd,pnl_pct,bars_held,atr_at_entry,vpvr_dist_atr_at_entry,realized_vol_at_entry,size_units,nav_at_entry
BTCUSDT,long,2025-12-07T18:00:00+00:00,2025-12-07T18:15:00+00:00,91346.255598,2025-12-07T21:30:00+00:00,2025-12-07T21:45:00+00:00,90511.824014,trailing_stop<entry-2.0*ATR,-91.3664676075767,-0.00913481979679831,14,425.657731336906,0.5264015713825148,0.004442538701315881,0.10949545697874222,100000.0
BTCUSDT,long,2025-12-17T15:00:00+00:00,2025-12-17T15:15:00+00:00,90214.52929800001,2025-12-17T15:30:00+00:00,2025-12-17T15:45:00+00:00,88690.018448,trailing_stop<entry-2.0*ATR,-157.0072943702425,-0.016898728640086125,2,493.3127186572051,0.2819489403303124,0.005745687782624872,0.10298863689310073,99908.63353239243
BTCUSDT,long,2025-12-22T12:00:00+00:00,2025-12-22T12:15:00+00:00,90097.255848,2025-12-22T14:30:00+00:00,2025-12-22T14:45:00+00:00,89814.28355000001,trailing_stop<entry-2.0*ATR,-31.33568501000806,-0.0031407426933999227,10,243.23029666568863,0.6063510800925215,0.002141463101723898,0.11073764192284725,99751.62623802219
BTCUSDT,long,2025-12-29T00:30:00+00:00,2025-12-29T00:45:00+00:00,88201.00667399999,2025-12-29T11:00:00+00:00,2025-12-29T11:15:00+00:00,87766.353218,trailing_stop<entry-2.0*ATR,-49.1518626722815,-0.004927987473051343,42,157.24393535492342,0.8191609721869509,0.001180613955705855,0.11308287555013172,99720.29055301218
BTCUSDT,long,2026-01-12T00:45:00+00:00,2026-01-12T01:00:00+00:00,91276.91173200001,2026-01-12T08:30:00+00:00,2026-01-12T08:45:00+00:00,90541.888,trailing_stop<entry-2.0*ATR,-80.27802767744285,-0.00805267967608414,31,240.71029732425373,0.8987778524655713,0.0018668283865328926,0.10921827987649599,99671.1386903399
BTCUSDT,long,2026-01-21T19:45:00+00:00,2026-01-21T20:00:00+00:00,90373.631112,2026-01-21T23:30:00+00:00,2026-01-21T23:45:00+00:00,89529.98042200001,trailing_stop<entry-2.0*ATR,-83.13687889377582,-0.00933514211633768,15,561.4879338774487,1.2322547824954015,0.005975187042962228,0.09854419593229535,99590.86066266245
BTCUSDT,long,2026-02-25T15:15:00+00:00,2026-02-25T15:30:00+00:00,67084.474212,2026-02-26T04:45:00+00:00,2026-02-26T05:00:00+00:00,68557.645728,vol_cool,218.56214036313793,0.021959947265063118,54,319.66947756438344,1.7490351454432191,0.003140197103115594,0.14836163881079067,99507.72378376868
BTCUSDT,long,2026-05-14T14:45:00+00:00,2026-05-14T15:00:00+00:00,80981.032968,2026-05-15T05:30:00+00:00,2026-05-15T05:45:00+00:00,80459.914798,trailing_stop<entry-2.0*ATR,-64.1873430759336,-0.006435064494743181,59,255.3306253820174,0.4295472397143235,0.0023660244654844557,0.12317233742959516,99726.28592413182
BTCUSDT,long,2026-07-14T12:45:00+00:00,2026-07-14T13:00:00+00:00,63972.781998,2026-07-14T20:45:00+00:00,2026-07-14T21:00:00+00:00,64559.105596,vol_cool,91.36061500990901,0.009165204008453776,32,183.6454337059146,1.3071710368950453,0.0026083287508819313,0.1558194405300187,99662.09858105589
