symbol,direction,entry_date,entry_price,exit_date,exit_price,reason,pnl_usd,pnl_pct,bars_held,atr_at_entry,htf_trend_at_entry
BTCUSDT,long,2024-04-28T08:40:00+00:00,63664.63038,2024-04-28T10:15:00+00:00,63437.210020000006,atr_trailing<entry-2.0*ATR,-3.5718617264682435,-0.003572161789718642,19,69.86327689498705,1
BTCUSDT,long,2024-04-28T10:20:00+00:00,63534.704399999995,2024-04-28T14:20:00+00:00,63592.978859999996,time_stop>=48b,0.9170969470214605,0.0009172067541720619,48,95.97663996206172,1
BTCUSDT,short,2024-04-28T16:00:00+00:00,63596.91684,2024-04-28T17:50:00+00:00,63744.34858,atr_trailing>entry+2.0*ATR,-2.3179652257402577,-0.0023182215007515605,22,79.72847005168785,-1
BTCUSDT,short,2024-04-28T18:40:00+00:00,63762.64998,2024-04-28T18:45:00+00:00,63910.01544,atr_trailing>entry+2.0*ATR,-2.310847387814777,-0.0023111564536013596,1,64.37018091065568,-1
BTCUSDT,short,2024-04-28T18:50:00+00:00,63890.275499999996,2024-04-28T22:50:00+00:00,63124.47258,time_stop>=48b,11.984340470569311,0.01198622034428376,48,78.42275803010638,-1
BTCUSDT,short,2024-04-29T10:10:00+00:00,62622.42198,2024-04-29T14:10:00+00:00,62197.657979999996,time_stop>=48b,6.782686988879817,0.00678293790897555,48,99.10149095553695,-1
BTCUSDT,short,2024-04-29T14:20:00+00:00,62544.0063,2024-04-29T14:30:00+00:00,62953.406800000004,atr_trailing>entry+2.0*ATR,-6.546000931023415,-0.006545799097618765,2,182.4072170939225,-1
BTCUSDT,short,2024-04-29T14:35:00+00:00,62793.15612,2024-04-29T17:25:00+00:00,63152.76692,atr_trailing>entry+2.0*ATR,-5.726712437240972,-0.005726910737099633,34,204.08813992541852,-1
BTCUSDT,long,2024-04-30T05:00:00+00:00,63301.95786,2024-04-30T08:10:00+00:00,62812.53498,atr_trailing<entry-2.0*ATR,-7.7308494390928235,-0.007731559916083874,38,107.08342993443276,1
BTCUSDT,short,2024-04-30T23:45:00+00:00,60889.57548,2024-05-01T03:45:00+00:00,60137.97,time_stop>=48b,12.341657849182388,0.012343746430731328,48,160.00016810731432,-1
BTCUSDT,long,2024-05-01T05:50:00+00:00,59976.993,2024-05-01T06:25:00+00:00,59694.858640000006,atr_trailing<entry-2.0*ATR,-4.70382772398203,-0.004704043098659461,7,110.13219567159094,1
BTCUSDT,long,2024-05-01T06:30:00+00:00,59718.941399999996,2024-05-01T07:00:00+00:00,59266.84426,atr_trailing<entry-2.0*ATR,-7.569711790900355,-0.007570414501687717,6,116.74561074601152,1
BTCUSDT,long,2024-05-01T07:05:00+00:00,58435.384739999994,2024-05-01T07:30:00+00:00,57536.09048,atr_trailing<entry-2.0*ATR,-15.386956286234577,-0.015389549739447728,5,246.10986970200213,1
BTCUSDT,long,2024-05-01T07:35:00+00:00,57418.38138,2024-05-01T10:05:00+00:00,56851.72738,atr_trailing<entry-2.0*ATR,-9.865678948419868,-0.00986886057009928,30,360.6949523272679,1
BTCUSDT,short,2024-05-01T12:05:00+00:00,57943.68642,2024-05-01T16:05:00+00:00,56804.73678,time_stop>=48b,19.647871222601847,0.019656147379792488,48,185.7859791592728,-1
BTCUSDT,short,2024-05-01T18:00:00+00:00,58046.707019999994,2024-05-01T18:50:00+00:00,59392.01922,atr_trailing>entry+2.0*ATR,-23.171169475654462,-0.023176374148777823,10,264.00119781845126,-1
BTCUSDT,short,2024-05-01T18:55:00+00:00,58896.17688,2024-05-01T22:55:00+00:00,57846.328420000005,time_stop>=48b,17.817275942237366,0.01782540931543053,48,381.0095783024712,-1
BTCUSDT,short,2024-05-02T06:25:00+00:00,57702.43818,2024-05-02T10:25:00+00:00,57664.864720000005,time_stop>=48b,0.6509778744733351,0.0006511589663297235,48,124.62697863016831,-1
BTCUSDT,long,2024-05-02T20:50:00+00:00,58727.64318,2024-05-03T00:50:00+00:00,58983.90086,time_stop>=48b,4.362308229278273,0.004363493341876135,48,176.40114773525434,1
BTCUSDT,long,2024-05-03T06:50:00+00:00,59270.15166,2024-05-03T10:40:00+00:00,58983.201,atr_trailing<entry-2.0*ATR,-4.840298778389948,-0.004841402492878344,46,86.62188072376102,1
BTCUSDT,long,2024-05-03T10:45:00+00:00,58903.57836,2024-05-03T14:45:00+00:00,61652.1671,time_stop>=48b,46.64961228995091,0.04666250873930777,48,113.81905066232744,1
BTCUSDT,long,2024-05-04T12:50:00+00:00,63890.575560000005,2024-05-04T13:35:00+00:00,63461.3052,atr_trailing<entry-2.0*ATR,-6.720114331314468,-0.006718836952671836,9,143.24233607782384,1
BTCUSDT,long,2024-05-04T15:30:00+00:00,63448.28711999999,2024-05-04T19:30:00+00:00,63622.07304,time_stop>=48b,2.739353405493215,0.002739016731394539,48,119.39104956583236,1
BTCUSDT,short,2024-05-04T21:15:00+00:00,64065.510539999996,2024-05-05T01:15:00+00:00,63304.3366,time_stop>=48b,11.882967086436587,0.01188118120942383,48,96.60939348491172,-1
BTCUSDT,long,2024-05-05T01:20:00+00:00,63286.05468,2024-05-05T03:25:00+00:00,63030.091459999996,atr_trailing<entry-2.0*ATR,-4.045632351557098,-0.004044543798697231,25,142.46305860500428,1
BTCUSDT,short,2024-05-05T04:10:00+00:00,63269.45136,2024-05-05T07:05:00+00:00,63429.91148,atr_trailing>entry+2.0*ATR,-2.536718927262578,-0.002536138950960609,35,107.10642807288974,-1
BTCUSDT,short,2024-05-05T07:15:00+00:00,63658.2291,2024-05-05T07:40:00+00:00,63867.82388,atr_trailing>entry+2.0*ATR,-3.2931703766076317,-0.003292500953345101,5,92.89795818736005,-1
BTCUSDT,short,2024-05-05T07:45:00+00:00,63768.7512,2024-05-05T11:45:00+00:00,63800.13742000001,time_stop>=48b,-0.4922719541666912,-0.0004921880922768018,48,109.78895372309469,-1
BTCUSDT,long,2024-05-05T19:10:00+00:00,63935.18448,2024-05-05T20:15:00+00:00,63691.15922,atr_trailing<entry-2.0*ATR,-3.817391615746143,-0.003816760082648085,13,107.8150508716895,1
BTCUSDT,long,2024-05-05T20:20:00+00:00,63695.03646,2024-05-06T00:20:00+00:00,64200.85726,time_stop>=48b,7.942301530095106,0.007941290689387426,48,87.69763065959485,1
BTCUSDT,short,2024-05-06T01:15:00+00:00,64386.27468,2024-05-06T05:15:00+00:00,64172.462940000005,time_stop>=48b,3.3214522592872133,0.0033207658163582066,48,97.75860888645025,-1
BTCUSDT,long,2024-05-06T10:20:00+00:00,64870.27146,2024-05-06T10:35:00+00:00,64370.123400000004,atr_trailing<entry-2.0*ATR,-7.711823114716122,-0.007709973285812466,3,140.0509831506883,1
BTCUSDT,long,2024-05-06T10:40:00+00:00,64124.02224,2024-05-06T12:45:00+00:00,63587.87988,atr_trailing<entry-2.0*ATR,-8.362383235123094,-0.008361021989440331,25,190.13074838001896,1
BTCUSDT,long,2024-05-06T12:50:00+00:00,63387.274919999996,2024-05-06T16:50:00+00:00,63185.260420000006,time_stop>=48b,-3.187240604863814,-0.0031869882441696307,48,219.87892593822542,1
BTCUSDT,short,2024-05-06T20:35:00+00:00,63351.56778,2024-05-07T00:35:00+00:00,63411.315200000005,time_stop>=48b,-0.9431534037916155,-0.0009431087831557328,48,149.14304055287022,-1
BTCUSDT,short,2024-05-07T00:40:00+00:00,63539.60538,2024-05-07T01:45:00+00:00,63855.7263,atr_trailing>entry+2.0*ATR,-4.975367615342727,-0.004975179151797349,13,131.73131709929177,-1
BTCUSDT,short,2024-05-07T01:50:00+00:00,63905.878619999996,2024-05-07T05:50:00+00:00,63485.40038,time_stop>=48b,6.579570718297824,0.006579648837945928,48,140.3955743489996,-1
BTCUSDT,long,2024-05-07T10:10:00+00:00,63879.7734,2024-05-07T11:40:00+00:00,63584.08064000001,atr_trailing<entry-2.0*ATR,-4.629144545111818,-0.004628894942197648,18,121.67993028425653,1
BTCUSDT,long,2024-05-07T11:45:00+00:00,63509.799419999996,2024-05-07T14:30:00+00:00,63090.3794,atr_trailing<entry-2.0*ATR,-6.604070939722951,-0.006604020542189226,33,150.73951531254204,1
BTCUSDT,long,2024-05-07T14:35:00+00:00,63221.841839999994,2024-05-07T18:35:00+00:00,62803.336820000004,atr_trailing<entry-2.0*ATR,-6.619240490418519,-0.006619627138657713,48,175.59215046430992,1
BTCUSDT,short,2024-05-08T02:40:00+00:00,62785.854660000005,2024-05-08T06:40:00+00:00,62387.520000000004,time_stop>=48b,6.3435471086897595,0.006344337624407226,48,117.9248022413688,-1
BTCUSDT,short,2024-05-08T11:45:00+00:00,62356.56882,2024-05-08T15:45:00+00:00,62408.71576,time_stop>=48b,-0.836219043979729,-0.0008362701955351159,48,115.7796288915407,-1
BTCUSDT,short,2024-05-08T16:55:00+00:00,62431.58382,2024-05-08T18:15:00+00:00,62666.76414000001,atr_trailing>entry+2.0*ATR,-3.7667467950981255,-0.003767008709534947,16,157.47705225876035,-1
BTCUSDT,long,2024-05-08T19:20:00+00:00,62079.113339999996,2024-05-08T20:15:00+00:00,61583.6808,atr_trailing<entry-2.0*ATR,-7.979808424773928,-0.007980663919707864,11,115.86159829515134,1
BTCUSDT,long,2024-05-08T20:20:00+00:00,61716.440819999996,2024-05-08T22:10:00+00:00,61177.16212,atr_trailing<entry-2.0*ATR,-8.736373175945293,-0.008738007131241399,22,168.3835894249857,1
BTCUSDT,long,2024-05-09T08:05:00+00:00,61294.55646,2024-05-09T09:20:00+00:00,60959.40568,atr_trailing<entry-2.0*ATR,-5.466371699677289,-0.005467871852840811,15,110.72052081244843,1
BTCUSDT,long,2024-05-09T09:25:00+00:00,61070.01156,2024-05-09T10:55:00+00:00,60777.742020000005,atr_trailing<entry-2.0*ATR,-4.78423647836379,-0.004785811113083627,18,119.93352148017385,1
BTCUSDT,short,2024-05-09T14:00:00+00:00,61284.65448,2024-05-09T15:05:00+00:00,61855.22648,atr_trailing>entry+2.0*ATR,-9.30668495848024,-0.009310193633974118,13,148.63872201835173,-1
BTCUSDT,short,2024-05-09T15:10:00+00:00,61854.76848,2024-05-09T16:05:00+00:00,62352.12708,atr_trailing>entry+2.0*ATR,-8.036969309517403,-0.008040747903871326,11,162.91840649538338,-1
BTCUSDT,long,2024-05-10T08:20:00+00:00,62954.78844,2024-05-10T12:20:00+00:00,63084.380600000004,time_stop>=48b,2.0573628883822206,0.002058495679379879,48,110.29170268811878,1
BTCUSDT,long,2024-05-10T12:45:00+00:00,62988.19512,2024-05-10T14:10:00+00:00,62521.393220000005,atr_trailing<entry-2.0*ATR,-7.407016848910857,-0.007410942623624628,17,114.76853858240298,1
BTCUSDT,long,2024-05-10T14:15:00+00:00,62342.36598,2024-05-10T14:35:00+00:00,61911.51522,atr_trailing<entry-2.0*ATR,-6.906869940858941,-0.006911042807361878,4,175.4136736332226,1
BTCUSDT,long,2024-05-10T14:40:00+00:00,61809.8595,2024-05-10T14:50:00+00:00,60997.89798,atr_trailing<entry-2.0*ATR,-13.127601090765074,-0.013136440149973061,2,207.74252975750449,1
BTCUSDT,long,2024-05-10T14:55:00+00:00,61047.00696,2024-05-10T17:15:00+00:00,60479.30172,atr_trailing<entry-2.0*ATR,-9.291998949969626,-0.009299477046794014,28,275.5447295470978,1
BTCUSDT,long,2024-05-11T03:45:00+00:00,60717.241019999994,2024-05-11T07:45:00+00:00,60894.61864000001,time_stop>=48b,2.918750891248287,0.002921371541595441,48,66.34843693074806,1
BTCUSDT,long,2024-05-11T08:55:00+00:00,60775.95276,2024-05-11T11:05:00+00:00,60555.786420000004,atr_trailing<entry-2.0*ATR,-3.6194457402842706,-0.0036225896921668888,26,62.02067798747319,1
BTCUSDT,long,2024-05-11T11:10:00+00:00,60531.30383999999,2024-05-11T15:10:00+00:00,61102.67702,time_stop>=48b,9.430766946048216,0.009439300721330923,48,73.53180123661355,1
BTCUSDT,short,2024-05-11T15:15:00+00:00,61350.16758,2024-05-11T19:15:00+00:00,61093.07894000001,time_stop>=48b,4.187119119626505,0.004190512432826754,48,102.77989369089258,-1
BTCUSDT,long,2024-05-11T19:20:00+00:00,61068.411239999994,2024-05-11T20:30:00+00:00,60864.224720000006,atr_trailing<entry-2.0*ATR,-3.3410027070593142,-0.0033435702002715395,14,72.29769020169944,1
BTCUSDT,long,2024-05-11T20:35:00+00:00,60898.277219999996,2024-05-11T23:45:00+00:00,60766.04436,atr_trailing<entry-2.0*ATR,-2.1696328348390717,-0.0021713727552964412,38,81.32698864777979,1
BTCUSDT,long,2024-05-11T23:50:00+00:00,60768.6513,2024-05-12T03:50:00+00:00,60909.41568,time_stop>=48b,2.314491575141227,0.0023163979615916652,48,52.19872875774526,1
BTCUSDT,short,2024-05-12T04:15:00+00:00,60988.99536,2024-05-12T08:15:00+00:00,60802.237120000005,time_stop>=48b,3.0597136434553867,0.003062162918041511,48,45.63643132340372,-1
BTCUSDT,long,2024-05-12T10:00:00+00:00,60932.6841,2024-05-12T14:00:00+00:00,61177.762,time_stop>=48b,4.0190150237845135,0.0040221090473839816,48,59.38545220060445,1
BTCUSDT,long,2024-05-12T16:55:00+00:00,61327.263,2024-05-12T20:55:00+00:00,61244.84858,time_stop>=48b,-1.342866623985655,-0.0013438463738386641,48,117.59842355292503,1
BTCUSDT,long,2024-05-12T21:20:00+00:00,61055.408639999994,2024-05-13T01:20:00+00:00,61406.31628,time_stop>=48b,5.743096336640467,0.005747363711363418,48,77.42944344349216,1
BTCUSDT,long,2024-05-13T01:40:00+00:00,61234.344419999994,2024-05-13T02:30:00+00:00,60970.703420000005,atr_trailing<entry-2.0*ATR,-4.302493840251874,-0.004305443334082337,10,95.37547038402386,1
BTCUSDT,long,2024-05-13T02:35:00+00:00,61162.7301,2024-05-13T03:10:00+00:00,60837.92998,atr_trailing<entry-2.0*ATR,-5.306559025070992,-0.005310425474287284,7,118.1828317397972,1
BTCUSDT,short,2024-05-13T06:25:00+00:00,61206.63888,2024-05-13T06:40:00+00:00,61438.709800000004,atr_trailing>entry+2.0*ATR,-3.78863537606085,-0.003791597190216489,3,96.75683690700015,-1
BTCUSDT,short,2024-05-13T06:45:00+00:00,61386.57486,2024-05-13T07:00:00+00:00,61710.95534000001,atr_trailing>entry+2.0*ATR,-5.2798971216150035,-0.0052842251052416245,3,110.738614611121,-1
BTCUSDT,short,2024-05-13T07:05:00+00:00,61552.408019999995,2024-05-13T07:50:00+00:00,62271.5432,atr_trailing>entry+2.0*ATR,-11.673112947813074,-0.011683298885176718,9,129.24501176354212,-1
BTCUSDT,short,2024-05-13T07:55:00+00:00,62309.05932,2024-05-13T08:15:00+00:00,62696.65816,atr_trailing>entry+2.0*ATR,-6.21443617021218,-0.006220585645650756,4,166.57871220660863,-1
BTCUSDT,long,2024-05-13T18:25:00+00:00,62652.42798,2024-05-13T22:25:00+00:00,62707.55598,time_stop>=48b,0.8789775284564167,0.0008799020529195456,48,144.61002865023949,1
BTCUSDT,long,2024-05-13T22:30:00+00:00,62807.358960000005,2024-05-14T02:05:00+00:00,62562.9849,atr_trailing<entry-2.0*ATR,-3.8867967870488602,-0.0038908507545371007,43,79.05437812731431,1
BTCUSDT,short,2024-05-14T13:15:00+00:00,61877.973119999995,2024-05-14T17:15:00+00:00,61425.31248,time_stop>=48b,7.307469614791033,0.007315376008230734,48,178.33638898484418,-1
BTCUSDT,short,2024-05-14T21:35:00+00:00,61726.24278,2024-05-15T01:35:00+00:00,61651.86716,time_stop>=48b,1.203712831362514,0.001204927056148275,48,85.84824351234012,-1
BTCUSDT,short,2024-05-15T02:25:00+00:00,61804.458419999995,2024-05-15T03:30:00+00:00,61939.00972,atr_trailing>entry+2.0*ATR,-2.1748808013617262,-0.0021770484434253667,13,73.39828684205789,-1
BTCUSDT,long,2024-05-16T05:25:00+00:00,65758.54908,2024-05-16T09:25:00+00:00,66234.05054000001,time_stop>=48b,7.223664118147564,0.007231021162305895,48,74.67853632993126,1
BTCUSDT,long,2024-05-16T11:10:00+00:00,66031.30362,2024-05-16T14:55:00+00:00,65564.18454,atr_trailing<entry-2.0*ATR,-7.067520061676544,-0.007074206541312633,45,88.27522385230435,1
BTCUSDT,long,2024-05-16T15:00:00+00:00,65607.91896,2024-05-16T16:45:00+00:00,65149.26754,atr_trailing<entry-2.0*ATR,-6.983691886206154,-0.006990793600382683,21,205.65882828881473,1
BTCUSDT,long,2024-05-16T16:50:00+00:00,65142.42588,2024-05-16T17:25:00+00:00,64688.15978,atr_trailing<entry-2.0*ATR,-6.965858202814931,-0.006973429279972021,7,178.62318958145053,1
BTCUSDT,long,2024-05-17T13:35:00+00:00,66048.30702000001,2024-05-17T17:35:00+00:00,66811.635,time_stop>=48b,11.54376386212737,0.011557116517291632,48,139.79475908331784,1
BTCUSDT,long,2024-05-17T21:45:00+00:00,66742.64586,2024-05-18T01:45:00+00:00,66886.22008000001,time_stop>=48b,2.148924601342231,0.0021511616470999417,48,74.23218769775693,1
BTCUSDT,long,2024-05-18T06:10:00+00:00,66797.95692000001,2024-05-18T10:10:00+00:00,67163.0647,time_stop>=48b,5.460285885576006,0.005465852502603674,48,45.41243747379178,1
BTCUSDT,long,2024-05-18T13:50:00+00:00,66797.8569,2024-05-18T17:50:00+00:00,66797.1379,time_stop>=48b,-0.01075344386513607,-1.076381838227558e-05,48,92.58255613130743,1
BTCUSDT,short,2024-05-18T23:05:00+00:00,66953.28798,2024-05-19T02:45:00+00:00,67077.38184,atr_trailing>entry+2.0*ATR,-1.8516527673301864,-0.0018534393715969877,44,39.23894567184655,-1
BTCUSDT,long,2024-05-19T05:50:00+00:00,67098.417,2024-05-19T06:30:00+00:00,66937.40984000001,atr_trailing<entry-2.0*ATR,-2.3972097206360132,-0.0023995671909814442,8,49.532155007443514,1
BTCUSDT,long,2024-05-19T06:35:00+00:00,67013.29998,2024-05-19T10:35:00+00:00,67551.38702,time_stop>=48b,8.021474751791452,0.00802955592636967,48,54.95912979264067,1
BTCUSDT,long,2024-05-19T10:45:00+00:00,67210.9395,2024-05-19T12:25:00+00:00,66849.02751999999,atr_trailing<entry-2.0*ATR,-5.379730960576329,-0.0053847183612126814,20,139.33128125988466,1
BTCUSDT,long,2024-05-19T12:30:00+00:00,66914.98032,2024-05-19T16:30:00+00:00,66661.76498,atr_trailing<entry-2.0*ATR,-3.7804268182612804,-0.0037841353130355637,48,131.94073522588062,1
BTCUSDT,short,2024-05-20T01:55:00+00:00,66507.2988,2024-05-20T04:00:00+00:00,66700.1573,atr_trailing>entry+2.0*ATR,-2.896858076071567,-0.002899809546918597,25,114.70533133933394,-1
BTCUSDT,long,2024-05-20T12:20:00+00:00,66919.3812,2024-05-20T16:20:00+00:00,67652.56678000001,time_stop>=48b,10.944782810866334,0.010956251639697046,48,95.47824059446583,1
BTCUSDT,long,2024-05-20T21:10:00+00:00,69038.00484,2024-05-21T01:10:00+00:00,71090.779,time_stop>=48b,29.706102099794876,0.02973397282782786,48,264.81184596432126,1
BTCUSDT,long,2024-05-21T08:45:00+00:00,71016.70049999999,2024-05-21T12:45:00+00:00,71327.43166,time_stop>=48b,4.372664519412421,0.004375466021545371,48,96.88156195471767,1
BTCUSDT,short,2024-05-21T23:25:00+00:00,70351.0674,2024-05-22T03:25:00+00:00,70008.19556,time_stop>=48b,4.870818780482234,0.004873726194522643,48,112.19835804244644,-1
BTCUSDT,long,2024-05-22T04:10:00+00:00,69868.971,2024-05-22T04:35:00+00:00,69551.78686,atr_trailing<entry-2.0*ATR,-4.537212573839181,-0.004539699604278025,5,90.99195139595507,1
BTCUSDT,long,2024-05-22T04:40:00+00:00,69386.57454,2024-05-22T08:40:00+00:00,70053.58648000001,time_stop>=48b,9.60728014953492,0.009612982690412109,48,115.38322420206967,1
BTCUSDT,short,2024-05-22T09:30:00+00:00,70128.42288,2024-05-22T13:30:00+00:00,69760.84504,time_stop>=48b,5.238890130406932,0.005241495885754843,48,108.15653313881474,-1
BTCUSDT,short,2024-05-22T14:50:00+00:00,70161.72954,2024-05-22T15:40:00+00:00,70523.3925,atr_trailing>entry+2.0*ATR,-5.152411613903407,-0.005154704172362523,10,196.2551330556496,-1
BTCUSDT,long,2024-05-22T18:05:00+00:00,69700.4373,2024-05-22T21:05:00+00:00,69129.97124,atr_trailing<entry-2.0*ATR,-8.180478833841343,-0.008184540615500668,36,182.82111332317444,1
BTCUSDT,short,2024-05-23T06:40:00+00:00,69568.01082000001,2024-05-23T07:35:00+00:00,69832.13078,atr_trailing>entry+2.0*ATR,-3.7943772506627114,-0.003796571971611762,11,77.06429794302605,-1
BTCUSDT,long,2024-05-23T13:15:00+00:00,69242.44572,2024-05-23T13:35:00+00:00,68704.2564,atr_trailing<entry-2.0*ATR,-7.767746751101833,-0.007772534814502574,4,183.36037073015333,1
BTCUSDT,long,2024-05-23T13:40:00+00:00,68820.06126,2024-05-23T13:45:00+00:00,68196.8579,atr_trailing<entry-2.0*ATR,-9.049266040747812,-0.00905554788226004,1,229.82083159083726,1
BTCUSDT,long,2024-05-23T13:50:00+00:00,68168.631,2024-05-23T17:00:00+00:00,67824.33241999999,atr_trailing<entry-2.0*ATR,-5.046728652632835,-0.005050689370599271,38,267.67918642271195,1
BTCUSDT,long,2024-05-24T06:10:00+00:00,67620.62142000001,2024-05-24T06:25:00+00:00,67172.0629,atr_trailing<entry-2.0*ATR,-6.627920837819044,-0.006633457524945707,3,124.82144443754758,1
BTCUSDT,long,2024-05-24T06:30:00+00:00,67290.25536,2024-05-24T06:55:00+00:00,66897.6178,atr_trailing<entry-2.0*ATR,-5.829726979115947,-0.00583498394974713,5,142.8270375515608,1
BTCUSDT,short,2024-05-24T10:00:00+00:00,67478.09292000001,2024-05-24T14:00:00+00:00,67144.5684,time_stop>=48b,4.9379669225999425,0.004942708152635866,48,109.17517943323719,-1
BTCUSDT,short,2024-05-24T14:20:00+00:00,67650.42738,2024-05-24T15:00:00+00:00,68162.26482,atr_trailing>entry+2.0*ATR,-7.559031932285326,-0.007565915838564585,8,157.14547120579476,-1
BTCUSDT,short,2024-05-24T15:05:00+00:00,68222.34173999999,2024-05-24T17:00:00+00:00,68555.98606,atr_trailing>entry+2.0*ATR,-4.885723978198014,-0.004890543354133969,23,177.48819764714187,-1
BTCUSDT,long,2024-05-24T23:50:00+00:00,68572.7118,2024-05-25T03:50:00+00:00,68795.63811999999,time_stop>=48b,3.247585523512409,0.0032509479959050847,48,64.07904505763979,1
BTCUSDT,long,2024-05-25T03:55:00+00:00,68786.2545,2024-05-25T06:30:00+00:00,68636.86988000001,atr_trailing<entry-2.0*ATR,-2.169546273305696,-0.0021717219680856825,31,55.64179769834079,1
BTCUSDT,short,2024-05-25T08:10:00+00:00,68863.77,2024-05-25T08:30:00+00:00,68996.99784000001,atr_trailing>entry+2.0*ATR,-1.9326777781947384,-0.001934657948584606,4,44.233948741873576,-1
BTCUSDT,short,2024-05-25T08:35:00+00:00,68948.18688,2024-05-25T09:25:00+00:00,69077.88166,atr_trailing>entry+2.0*ATR,-1.8790853459212953,-0.0018810469987518008,10,60.93724197919138,-1
BTCUSDT,long,2024-05-25T14:25:00+00:00,69045.90642,2024-05-25T18:25:00+00:00,69186.06001999999,time_stop>=48b,2.0277061197474726,0.002029861106427555,48,88.05961864191138,1
BTCUSDT,long,2024-05-26T02:20:00+00:00,68963.68998,2024-05-26T06:20:00+00:00,69100.47714,time_stop>=48b,1.9814008593239363,0.0019834663725168955,48,53.30101240396539,1
BTCUSDT,short,2024-05-26T06:25:00+00:00,69130.8234,2024-05-26T07:30:00+00:00,69402.41674,atr_trailing>entry+2.0*ATR,-3.924673251523515,-0.003928686606675225,13,45.00007299130511,-1
BTCUSDT,short,2024-05-26T07:35:00+00:00,69383.07384,2024-05-26T11:35:00+00:00,69106.87586,time_stop>=48b,3.9765460715318826,0.003980768863554807,48,60.88454752073528,-1
BTCUSDT,long,2024-05-26T11:40:00+00:00,69143.62596,2024-05-26T12:15:00+00:00,69017.39375999999,atr_trailing<entry-2.0*ATR,-1.8237879638739076,-0.0018256520141572974,7,45.850469930604554,1
BTCUSDT,long,2024-05-26T12:20:00+00:00,69023.802,2024-05-26T15:45:00+00:00,68769.94326,atr_trailing<entry-2.0*ATR,-3.674021203541938,-0.003677843477819409,41,48.49857508509721,1
BTCUSDT,short,2024-05-26T16:05:00+00:00,68982.39372000001,2024-05-26T20:05:00+00:00,68883.7205,time_stop>=48b,1.4288725171978556,0.0014304116554801904,48,102.61718877839084,-1
BTCUSDT,short,2024-05-27T01:35:00+00:00,69156.72858,2024-05-27T05:35:00+00:00,68486.20001999999,time_stop>=48b,9.685487715075485,0.009695781940065928,48,82.91894120827712,-1
