,h3_baseline,signal_slope_fav_4,signal_adverse_stop_0_7,signal_slope_fav_4_stop_0_7,pairs_cointegration_1d,vpvr_xs_basis_zscore_15m,vpvr_xs_smart_routing_15m
2024-02-06,0.08774588943727289,0.11145877531366156,0.08290104560103012,0.09002809032505786,0.2462086579666113,0.13544888338975503,0.2462086579666113
2024-02-07,0.08787451228621612,0.11272240490500166,0.08285651433080746,0.08798650054375425,0.2457830291929629,0.13699400954829474,0.2457830291929629
2024-02-08,0.08760772096398742,0.1120271036230122,0.08355841689770283,0.08877903485771929,0.24492905283199104,0.13816961799359614,0.24492905283199104
2024-02-09,0.08802007258405668,0.1114053293161761,0.08427804046018919,0.08918425801292391,0.24387632456760683,0.13935965049144042,0.24387632456760683
2024-02-10,0.08871577226226944,0.1115240263970203,0.0843189385106912,0.08944154110229596,0.2428268849653826,0.14034595179695783,0.2428268849653826
2024-02-11,0.08887122048661127,0.11141839592310515,0.08468959383320207,0.0901456733327001,0.24179433977434348,0.1412864368756944,0.24179433977434348
2024-02-12,0.08949818974068777,0.11193990554108396,0.08347049034505614,0.09052915541868935,0.24104329320644466,0.14247567254159357,0.24104329320644466
2024-02-13,0.09022861164243788,0.11179037217606591,0.0839854630568029,0.09001461741850428,0.24017759556052623,0.14362574458513652,0.24017759556052623
2024-02-14,0.09034840250691697,0.11247302207187629,0.08451259891591,0.09007162322689266,0.23902153722410052,0.14455127883020302,0.23902153722410052
2024-02-15,0.09126829436903088,0.11361233974531162,0.08168962588597241,0.08990875834183075,0.23876134734089038,0.1459982869760735,0.23876134734089038
2024-02-16,0.0919275399793324,0.11471609652749731,0.08223485970580247,0.08810489338545376,0.23855740299488062,0.14590180441215272,0.23855740299488062
2024-02-17,0.09094074888006769,0.11458978251866951,0.08152547265356073,0.08888407455110299,0.2384586828956565,0.14714255560528602,0.2384586828956565
2024-02-18,0.09158124296945061,0.11549465054132102,0.07954499485500288,0.0891931217659519,0.23791331535330923,0.14835935916165505,0.23791331535330923
2024-02-19,0.09190903504692272,0.11553887894189896,0.08005042319347336,0.08915390450085516,0.23701005235446496,0.14932765360791989,0.23701005235446496
2024-02-20,0.09182902163042787,0.11651334516622736,0.07962389877271876,0.08973978611542616,0.23660918771752093,0.14907557288015802,0.23660918771752093
2024-02-21,0.09185182174399302,0.11724476892717986,0.07875283038222658,0.09023165584144412,0.2359051571347352,0.15010860883568597,0.2359051571347352
2024-02-22,0.0916371768915919,0.11751606796486239,0.07886585583957863,0.09024105106343698,0.2353036557831503,0.15113253667422955,0.2353036557831503
2024-02-23,0.09269764186401415,0.11428957290231337,0.07817864118899165,0.09108288413868504,0.23577574011540955,0.15219977967517678,0.23577574011540955
2024-02-24,0.09317107417094182,0.11459705556931978,0.07847559908227321,0.0913073483538569,0.23477868415590003,0.15289155451180828,0.23477868415590003
2024-02-25,0.09190439118003609,0.11497214961992952,0.07824937707233111,0.09201190623065496,0.2344405544108325,0.15398106707538325,0.2344405544108325
2024-02-26,0.09214269314018682,0.11487338814959532,0.07869006653031493,0.09158155375283632,0.2338617575863683,0.15498878325433005,0.2338617575863683
2024-02-27,0.09270988846899979,0.11541261608020713,0.07916314409147894,0.09094842082187227,0.23325225812128805,0.15526141429486578,0.23325225812128805
2024-02-28,0.0940347016638633,0.11351503348729727,0.07481102572468372,0.09108627712913543,0.23455643329466647,0.1574400954056874,0.23455643329466647
2024-02-29,0.09470853845872623,0.11309970999424204,0.07512193520350914,0.09171333430760026,0.23453769363303287,0.15628109476985663,0.23453769363303287
2024-03-01,0.09528773914648594,0.11249867872862512,0.07510269934683156,0.09223385102362491,0.234018684597284,0.1568396625598644,0.234018684597284
2024-03-02,0.09655753185593384,0.10957526564183173,0.07298704362279881,0.09166828360524287,0.23520615596041758,0.15879956335335751,0.23520615596041758
2024-03-03,0.09706331269477675,0.10996940215293338,0.07292486803511802,0.09133766150369908,0.2345437028629274,0.15961734988761786,0.2345437028629274
2024-03-04,0.09752923868543466,0.1104824253839639,0.07276212071491574,0.09165652240032021,0.23381100916893932,0.15994767447748678,0.23381100916893932
2024-03-05,0.09843153564623099,0.1110910385862941,0.068873061112151,0.09250878535351871,0.23414205619593026,0.16081146690994477,0.23414205619593026
2024-03-06,0.09954885089419396,0.11174349116659524,0.06795935278843719,0.0934666404895215,0.23498947432017114,0.15730271602090984,0.23498947432017114
2024-03-07,0.09974397980800802,0.11162742573996935,0.06833923712079472,0.09310657507452606,0.23452002121109217,0.15814273983451752,0.23452002121109217
2024-03-08,0.10003618173614799,0.11200904685037456,0.0674428692542791,0.09344544866417596,0.23403561806097378,0.15899521737307484,0.23403561806097378
2024-03-09,0.10044122496454104,0.11211225311250406,0.06769777407889499,0.09381295278055052,0.23327367199146926,0.15938845108057084,0.23327367199146926
2024-03-10,0.10087993810303568,0.1119606950381148,0.06733085804932197,0.0933002314802855,0.23306244835894493,0.1604033806113521,0.23306244835894493
2024-03-11,0.10162108282229755,0.11290326868448393,0.06635423507513015,0.09037674665386047,0.23351407836870347,0.16171651002682097,0.23351407836870347
2024-03-12,0.10173439503681471,0.11150258881340692,0.0663996013279124,0.08992939452126071,0.23371365956379683,0.16300670117301166,0.23371365956379683
2024-03-13,0.10224198311414243,0.11037553947899711,0.06663945683853045,0.09038107350931873,0.2332668075543838,0.16382833195024363,0.2332668075543838
2024-03-14,0.10282391103903275,0.10995396452719498,0.06679315833697236,0.09038331412996317,0.23300533084423733,0.16403499027836205,0.23300533084423733
2024-03-15,0.10318704847106792,0.11007231969884147,0.06689760151999463,0.09069037541346654,0.2322654225724504,0.16462180975172871,0.2322654225724504
2024-03-16,0.10373433254176673,0.11079193600720216,0.06691965322248271,0.0897058377955762,0.23225978138721687,0.16432867765853842,0.23225978138721687
2024-03-17,0.09292730374450289,0.11213220667318652,0.06804821430277172,0.09117883189503158,0.23464357709851005,0.16642628918748728,0.23464357709851005
2024-03-18,0.09139787990185128,0.11259146234271877,0.06846089776574427,0.09114177569470736,0.23457854575747664,0.167250892780025,0.23457854575747664
2024-03-19,0.09168094768286789,0.11334640001616798,0.06846603630184116,0.09116450098941319,0.23467977286987865,0.1659825692699525,0.23467977286987865
2024-03-20,0.08850613705999028,0.11488588211836316,0.06880424515810996,0.08816716894735337,0.23726060560381973,0.16511535550854373,0.23726060560381973
2024-03-21,0.0888242229288608,0.11528537962851843,0.0690326757562426,0.0884986010658923,0.23687733646319495,0.164604447694096,0.23687733646319495
2024-03-22,0.08904390662871876,0.11594330181679657,0.06909770857461445,0.0857897135626109,0.23721217230822,0.16570102480081927,0.23721217230822
2024-03-23,0.08856102350298858,0.11613231397354103,0.06875861217366544,0.08635153809401791,0.2373204277839213,0.16555565668794445,0.2373204277839213
2024-03-24,0.08881825411857697,0.11634117661420727,0.06885329103161882,0.0865404208806652,0.23667185925822437,0.16610313883848293,0.23667185925822437
2024-03-25,0.08900019861028216,0.1166544342858975,0.0684652238227493,0.08650724977824824,0.23627843807265722,0.16681601735750842,0.23627843807265722
2024-03-26,0.08922861330328215,0.1155169276736887,0.06860123858563946,0.08693263169235284,0.23604405972796166,0.16763246928911352,0.23604405972796166
2024-03-27,0.08896191040084364,0.11571375237653904,0.06875913733062135,0.08728431489189097,0.2356226270285132,0.16803563094307863,0.2356226270285132
2024-03-28,0.0894732894891011,0.11612226037704099,0.06883458287889262,0.0858640321320492,0.23561305467030494,0.16847972578230616,0.23561305467030494
2024-03-29,0.08922568161597079,0.11656400037787573,0.06902316548543921,0.08574379439694284,0.2351621158892197,0.16911912634533194,0.2351621158892197
2024-03-30,0.08948022433889743,0.11720950585527018,0.0684873058008775,0.0830464526512776,0.23566781682196805,0.17044087770974126,0.23566781682196805
2024-03-31,0.08961352254720104,0.11739406484390191,0.06845534015337437,0.08322403781814845,0.2351723054214283,0.17096842379451768,0.2351723054214283
2024-04-01,0.08996464442601874,0.1175850321054905,0.06876058452502258,0.08254475491386713,0.2352381660112971,0.17066865200700698,0.2352381660112971
2024-04-02,0.09050614414768937,0.11829218514792596,0.06831427513907136,0.08289258401832497,0.23539352600656743,0.16920775953385345,0.23539352600656743
2024-04-03,0.09094034680215779,0.11863868752993713,0.06799364136940284,0.08203255275361361,0.2352477911521242,0.1698991892406402,0.2352477911521242
2024-04-04,0.09128726526126102,0.11908217465676993,0.06735139560523686,0.08196384085286282,0.23488642165983903,0.1705424803041913,0.23488642165983903
2024-04-05,0.09007012904479302,0.1171234833885952,0.06804803316077435,0.08270508430629324,0.23610204735421203,0.16984917539112007,0.23610204735421203
2024-04-06,0.09054218267970382,0.11582477582553892,0.0667497593861805,0.08323675787773446,0.23661987702470197,0.17040677018143832,0.23661987702470197
2024-04-07,0.08922231172525764,0.1148577163551879,0.06710263028214768,0.08375117989430934,0.23687865723369034,0.17130884727571666,0.23687865723369034
2024-04-08,0.08967892155913741,0.11462549506920726,0.0673486479777241,0.08223673354893764,0.23704042167457412,0.17202935849584527,0.23704042167457412
2024-04-09,0.08977576680541087,0.11476411526213841,0.06752607490505429,0.08241603633766935,0.23652039850176557,0.172477209686196,0.23652039850176557
2024-04-10,0.08959532505322666,0.1145760984629292,0.06730867206599697,0.08246903196420742,0.23641614311913284,0.17321858621537417,0.23641614311913284
2024-04-11,0.08950172763557479,0.11483216364552885,0.06751900275245751,0.08271966778609229,0.23597863080352163,0.1734701765733033,0.23597863080352163
2024-04-12,0.08908580309969262,0.11372508012293109,0.06786281683646911,0.08284764177268598,0.2360506438975342,0.17437737037315285,0.2360506438975342
2024-04-13,0.0893451364949366,0.11403559095168134,0.06755751005439724,0.08260930086276354,0.23573221885078696,0.17498802393464724,0.23573221885078696
2024-04-14,0.08991479932356351,0.11421007787494254,0.06797220210554532,0.08267964386633056,0.236101356578862,0.17302056367189408,0.236101356578862
2024-04-15,0.08843449527140966,0.11415914376183381,0.06770079865730354,0.08312451066230318,0.23636874452520018,0.17384356259674943,0.23636874452520018
2024-04-16,0.0870360486831906,0.11474214432198229,0.06735915125625593,0.08342117922468262,0.23650067953732468,0.17444011743923915,0.23650067953732468
2024-04-17,0.08711663993483468,0.11451022460312157,0.06727434777783481,0.08306308597691944,0.2364182823481038,0.17519913701108178,0.2364182823481038
2024-04-18,0.0866454831110782,0.114991074357366,0.06607924305026298,0.08339384474543216,0.23645763081072813,0.17597509311440448,0.23645763081072813
2024-04-19,0.08673527094254642,0.11482467860831416,0.06487646767480974,0.08378921731311385,0.23648884471659848,0.1767966760280188,0.23648884471659848
2024-04-20,0.0869034981862968,0.11346243022449215,0.06420515716078873,0.08323738657178027,0.23757314921376005,0.17704522942912196,0.23757314921376005
2024-04-21,0.0858319028558433,0.1137145280667923,0.0642368996138315,0.08354549535700398,0.23745697504226296,0.177757224022003,0.23745697504226296
2024-04-22,0.08588958805668784,0.11396912213644944,0.06399003485286314,0.08372979356129419,0.23707652449031744,0.17826841241207048,0.23707652449031744
2024-04-23,0.0862187322801818,0.1142081773001248,0.06407753395324813,0.08285846409829496,0.23701750946817954,0.1786020734317913,0.23701750946817954
2024-04-24,0.08640361217135831,0.11309060200740079,0.06426780014890515,0.0831738674069743,0.23689584899259,0.17927242028018137,0.23689584899259
2024-04-25,0.08597519666603606,0.11349238053541258,0.06365248119014687,0.08348165785619459,0.23673715633594933,0.17992397108031122,0.23673715633594933
2024-04-26,0.08623094491521788,0.11366344883452026,0.06343661252810659,0.08364152925171144,0.23641778566405683,0.18019189314233017,0.23641778566405683
2024-04-27,0.08543446289768523,0.11400264637824885,0.06361733870411469,0.08357657517721928,0.23626659807347206,0.18083578069578793,0.23626659807347206
2024-04-28,0.08499452322092936,0.11527450464147382,0.063628377923538,0.08403969605606455,0.2379033304823056,0.176256237193383,0.2379033304823056
2024-04-29,0.08531001148812176,0.11365705482437097,0.06381087242329031,0.08376311903198311,0.2381405708286924,0.17717780057484908,0.2381405708286924
2024-04-30,0.08547706063486077,0.11394915940615873,0.06359132209432891,0.08385447837112557,0.23780810476816483,0.17751176995719636,0.23780810476816483
2024-05-01,0.08574796168027331,0.11366550304592266,0.06330810091545885,0.08416665578594974,0.2377113608318219,0.17768905690875159,0.2377113608318219
2024-05-02,0.08388314989282002,0.11428840050550608,0.06306161464807443,0.0840240871796572,0.2381299577593506,0.17848283225524106,0.2381299577593506
2024-05-03,0.08388526642416086,0.11454212248593101,0.06319719467096063,0.08389214374655175,0.23781652139986506,0.1788502298726656,0.23781652139986506
2024-05-04,0.08272984257605659,0.11365875430715414,0.06325631161237874,0.08419396917983651,0.2381824420047564,0.1797962383150612,0.2381824420047564
2024-05-05,0.08264471325900088,0.11344543296147845,0.06310283654049006,0.08446320731480608,0.2379909554279213,0.1803618990683819,0.2379909554279213
2024-05-06,0.08153947378972777,0.11377059471362957,0.06334815311727152,0.0846735979728284,0.2379712885915044,0.18072560322353395,0.2379712885915044
2024-05-07,0.08149966224480913,0.11264880328994799,0.06348627039080572,0.08467891699351773,0.23808373497274052,0.18151887713543835,0.23808373497274052
2024-05-08,0.0818740380135112,0.11223644049460914,0.06337350016990878,0.08365032001036958,0.23825229015497523,0.18236112100165092,0.23825229015497523
2024-05-09,0.08156111217893097,0.1123219327098647,0.06352233667960802,0.08382391727210398,0.23803212747572805,0.18270644620803628,0.23803212747572805
2024-05-10,0.08156288403812172,0.11212364472738286,0.06350334852589112,0.08399261839347268,0.23781910859700278,0.183179287121126,0.23781910859700278
2024-05-11,0.08144169020271481,0.11232280275940702,0.06360210627914012,0.08410856200959249,0.23749532400391163,0.18353419074132224,0.23749532400391163
2024-05-12,0.08151850655970833,0.11165855564054593,0.06388947939611123,0.08322633466381707,0.2376693759430858,0.1843683718536458,0.2376693759430858
2024-05-13,0.08171306945759008,0.111612116380474,0.06379810974181191,0.08343155927398502,0.23735810892375667,0.18472892729862575,0.23735810892375667
2024-05-14,0.08181005988344082,0.11183946793284945,0.063938012314113,0.08359515330597064,0.23698995295759673,0.18483740064843263,0.23698995295759673
2024-05-15,0.08222892827698433,0.11122462073557295,0.061640747938195004,0.08386765405979517,0.23754710579255392,0.1859438374043447,0.23754710579255392
2024-05-16,0.08248178233847078,0.11099806042135957,0.06160751396659489,0.08365135764763164,0.2374007059403213,0.18645987374530051,0.2374007059403213
2024-05-17,0.08229089157758653,0.11118774963346056,0.06175233283670557,0.08371515096354824,0.23714220625045496,0.1867694624877892,0.23714220625045496
2024-05-18,0.08219121962910801,0.11101824635731557,0.06174717765298884,0.08376174525941286,0.2370332211285817,0.1872151688440113,0.2370332211285817
2024-05-19,0.08243759982670287,0.10897165685217795,0.06169336232935812,0.08416316374957414,0.23731673123884575,0.18810075476449548,0.23731673123884575
2024-05-20,0.08307151843388333,0.10496611157143315,0.06156282035940675,0.08466830310332801,0.23829333413793802,0.1891445782560727,0.23829333413793802
2024-05-21,0.08371306275275749,0.10686022073475283,0.062419648433939906,0.08627093106198715,0.24196705418839962,0.17680202863976338,0.24196705418839962
2024-05-22,0.0835409167243268,0.10676482439997871,0.06194084559858145,0.08643153486030695,0.2419858742874602,0.1773501298418856,0.2419858742874602
2024-05-23,0.08351326789284819,0.10507228552369552,0.06223811955272424,0.08638954767552857,0.24232685755706249,0.17813306424107847,0.24232685755706249
2024-05-24,0.0837308321956716,0.10559284797061447,0.06209911939126158,0.08654192945055693,0.24279408877024103,0.17644709345141335,0.24279408877024103
2024-05-25,0.08398918017414457,0.10563877558451423,0.06211527508971843,0.0858533758839688,0.24271934427540606,0.17696470471684195,0.24271934427540606
2024-05-26,0.08312361019901812,0.1059378594310373,0.06193578976487799,0.08599288431459093,0.2427190085673086,0.17757183915585842,0.2427190085673086
2024-05-27,0.08329657875133714,0.10604105367658541,0.061737290497976056,0.0861513318834334,0.24247429921764474,0.17782514675537867,0.24247429921764474
2024-05-28,0.08347261788648502,0.10627384767721011,0.06176176393609032,0.08596142924486663,0.24219171414665788,0.1781469129620321,0.24219171414665788
2024-05-29,0.08355991469364529,0.10592788468714373,0.06179812397553263,0.08613188339152246,0.2419917246828648,0.17859874388642633,0.2419917246828648
2024-05-30,0.08375852799079261,0.10616872459997015,0.06166785056170636,0.0862914314935049,0.24178018811382018,0.17855308912638557,0.24178018811382018
2024-05-31,0.08394671543139653,0.10641995444376151,0.061376182541732036,0.0861778967949746,0.2415613298940745,0.17895659099998626,0.2415613298940745
2024-06-01,0.08416527226645518,0.10624460349276668,0.06112240876314956,0.08641449945685184,0.24142645813276387,0.17920029975524904,0.24142645813276387
2024-06-02,0.08444070174844513,0.10537218113822582,0.061060979097151954,0.08639916959110018,0.24145907463839286,0.17980881914829128,0.24145907463839286
2024-06-03,0.08467352913276341,0.10559617632305231,0.060956931081019794,0.0865425364846965,0.2413711115718927,0.1794886038346826,0.2413711115718927
2024-06-04,0.08483986407104431,0.10583489603991657,0.06108615222190938,0.0866811565255361,0.24113545317803387,0.17928702478552577,0.24113545317803387
2024-06-05,0.08519371240406577,0.104729207054851,0.06087280221127806,0.08644021707872576,0.2413645649914709,0.1800349312681376,0.2413645649914709
2024-06-06,0.08510124911042724,0.1049079551559339,0.06096146731281867,0.08658060379444989,0.24104226753449606,0.18036418955737818,0.24104226753449606
2024-06-07,0.08535884391047256,0.10475334010896803,0.06098958870625933,0.0859322305905207,0.24103207268753113,0.18090185130871717,0.24103207268753113
2024-06-08,0.08510869669716362,0.10499449497718603,0.0611261361043699,0.08578741556024852,0.24103057345067938,0.18092210975967332,0.24103057345067938
2024-06-09,0.08545220367917258,0.10491192248451148,0.06138399875020297,0.08382306596923461,0.24138148327050385,0.1816658425758708,0.24138148327050385
2024-06-10,0.08556421361559945,0.1047577037453029,0.06150273621117045,0.08398060940163585,0.24109657973886864,0.182001577548554,0.24109657973886864
2024-06-11,0.08558282006948524,0.10480883697834405,0.06162983848243247,0.08385876375226985,0.24090121969145037,0.18231730133456767,0.24090121969145037
2024-06-12,0.08591236056234018,0.10316702079483317,0.06184954567467478,0.0839334738759364,0.2410863101135417,0.18296497886513202,0.2410863101135417
2024-06-13,0.08583458956166985,0.10316911672476788,0.06187980509694442,0.08390043923740134,0.24091273504493696,0.18339057928934252,0.24091273504493696
2024-06-14,0.08590715042120413,0.10306033308436928,0.061989700046546165,0.0838677828051204,0.24069808960922448,0.18377885442431105,0.24069808960922448
2024-06-15,0.08596439350589923,0.10299315180744226,0.06200634954223435,0.0838784038149077,0.24049080145710353,0.18417609841530946,0.24049080145710353
2024-06-16,0.08607270445328405,0.10281050441667311,0.06209198351597047,0.08395518213101279,0.24026722440235757,0.1845351766783445,0.24026722440235757
2024-06-17,0.08538548294382782,0.10301742508161847,0.062241418681816804,0.08390927032708553,0.2402142864539149,0.18501783005782158,0.2402142864539149
2024-06-18,0.08534790584602295,0.10324009397341842,0.06237211359286436,0.08409165035478994,0.24003018467020748,0.18488786689248923,0.24003018467020748
2024-06-19,0.08542845749923578,0.10352757668532411,0.06252941191609847,0.08315125057058076,0.23998975010920903,0.18538380311034267,0.23998975010920903
2024-06-20,0.085535763886814,0.10358546026814658,0.06261863002789927,0.08316490837268056,0.23975612185259781,0.18558299373926396,0.23975612185259781
2024-06-21,0.0856601329454356,0.10366354566124726,0.06269194755890163,0.08319014657791299,0.23947266528405042,0.18584889668840168,0.23947266528405042
2024-06-22,0.08490083640491858,0.10393768447205415,0.0628939464727679,0.08273474507854653,0.2395593684098218,0.18641405075206915,0.2395593684098218
2024-06-23,0.08509260631583543,0.10378056083394492,0.06276926455377928,0.0817724640161771,0.23976255477286984,0.18705999473452362,0.23976255477286984
2024-06-24,0.08529946690584858,0.10345543534666557,0.06287287212278787,0.0816107541717996,0.23966563757354523,0.1874301963058078,0.23966563757354523
2024-06-25,0.08527089594658968,0.10365005547633879,0.06283683581496477,0.0815377323009332,0.23948666318259967,0.18773115409597424,0.23948666318259967
2024-06-26,0.08549811305380663,0.1030300079292883,0.061619086089769584,0.0817500356569441,0.239800310909862,0.18850213545046743,0.239800310909862
2024-06-27,0.08551628317240018,0.10317783595266006,0.06171385257284347,0.0818051328643233,0.23951153978666498,0.18876381586444313,0.23951153978666498
2024-06-28,0.08537271877983878,0.1033626852342677,0.06179875310661802,0.08195137444510674,0.23927268990428496,0.18896908862559883,0.23927268990428496
2024-06-29,0.08558443917432644,0.10360524877126198,0.061883212074504465,0.08209434143202991,0.2392719410166844,0.18828887651450846,0.2392719410166844
2024-06-30,0.08577627586811012,0.10314354727356138,0.06173543275391378,0.08227779000486848,0.2391701468803046,0.18872666033893704,0.2391701468803046
2024-07-01,0.0856733247478527,0.1033155417279666,0.061546163892790974,0.08243636439070307,0.23897269275398367,0.18908321973271922,0.23897269275398367
2024-07-02,0.08564719634909952,0.1034429285276563,0.06164706883741148,0.08250200778510373,0.2387272645778023,0.18930626934512443,0.2387272645778023
2024-07-03,0.08576591971491855,0.10315585124172326,0.06163447341525732,0.08261257243138279,0.2385682778127513,0.18969462757121555,0.2385682778127513
2024-07-04,0.08577632484608745,0.10324585874821345,0.06168694642325218,0.08271865742330353,0.23832144307204503,0.18992932641505333,0.23832144307204503
2024-07-05,0.08603009887893649,0.10264206741688209,0.0618716995448666,0.08293132340914262,0.23839335485247787,0.18973810104521635,0.23839335485247787
2024-07-06,0.08619668008096813,0.10282575956450427,0.06156135283806664,0.08287215127397575,0.2382197258086735,0.19010460462513817,0.2382197258086735
2024-07-07,0.08636077651360181,0.10251148147178382,0.061679283150332866,0.08288294132693483,0.2380474738178351,0.19047056990167652,0.2380474738178351
2024-07-08,0.08660269178957422,0.10222201468615721,0.06077064297106121,0.08290709444434996,0.2382078888462476,0.1910817784163622,0.2382078888462476
2024-07-09,0.08660467731191195,0.10150155579911875,0.060789564625026736,0.0830439135552277,0.23823749880379522,0.1915852911011245,0.23823749880379522
2024-07-10,0.08663332349712626,0.10081722250532077,0.06077783475317911,0.08286261840856758,0.23847317792170683,0.1919626449923926,0.23847317792170683
2024-07-11,0.0867940335654655,0.10101758169234616,0.060902777524732776,0.08249968122623111,0.23834254623561113,0.19210083352000212,0.23834254623561113
2024-07-12,0.0869006321231206,0.10111547243665372,0.06098363441481351,0.08253616744885121,0.23805460000468845,0.19235489356718394,0.23805460000468845
2024-07-13,0.08706279667599055,0.10059427815215859,0.06097044814499059,0.08270545447235692,0.2379499980586091,0.19276702643728502,0.2379499980586091
2024-07-14,0.08679316777948823,0.10044819437605138,0.060979060434502984,0.08274513574301806,0.23790511154688082,0.1932242185731777,0.23790511154688082
2024-07-15,0.08693938383820068,0.10038298255797254,0.060996576960099504,0.08278177519934328,0.23772152101796123,0.1934562394084614,0.23772152101796123
