variant,pair,direction,entry_ts,entry_price_a,entry_price_b,exit_ts,exit_price_a,exit_price_b,pnl_pct,bars_held,z_at_entry,z_at_exit,funding_ema_at_entry,exit_reason
A,ETHUSDT/SOLUSDT,short_a_long_b,2022-01-03T02:00:00,3793.17,173.78,2022-01-03T02:30:00,3796.15,173.5,-0.0031968551724646846,2,2.0016016038077025,2.1830545893958795,7.078983691510441e-05,confluence_lost
A,ETHUSDT/SOLUSDT,short_a_long_b,2022-01-03T03:00:00,3799.0,173.45,2022-01-03T03:30:00,3784.1,172.82,-0.0005100858952201464,2,2.2202866749881784,2.124872381455677,7.078983691510441e-05,confluence_lost
A,ETHUSDT/SOLUSDT,short_a_long_b,2022-01-03T04:00:00,3788.26,172.86,2022-01-03T04:30:00,3789.93,172.17,-0.005232505193482706,2,2.1460038494515654,2.4714154003768507,7.078983691510441e-05,confluence_lost
A,ETHUSDT/SOLUSDT,short_a_long_b,2022-01-03T05:00:00,3805.15,173.17,2022-01-03T06:00:00,3804.0,173.11,-0.0008442583486199855,3,2.237518603100771,2.1124170923237005,7.078983691510441e-05,confluence_lost
A,ETHUSDT/SOLUSDT,short_a_long_b,2022-01-03T07:00:00,3805.3,173.01,2022-01-03T07:30:00,3806.97,173.18,-0.00025625942606053375,2,2.061954368536355,1.9564144006802595,7.078983691510441e-05,confluence_lost
A,ETHUSDT/SOLUSDT,short_a_long_b,2022-01-03T08:00:00,3811.64,173.15,2022-01-03T08:30:00,3806.45,173.05,-1.5915309262237048e-05,2,2.004194279938553,1.889058233938974,7.078983691510441e-05,confluence_lost
A,ETHUSDT/SOLUSDT,short_a_long_b,2022-01-04T19:00:00,3818.95,168.7,2022-01-04T23:30:00,3785.6,167.83,0.0027756832796808303,10,2.140811974527483,1.4742631556057744,8.496340376690817e-05,confluence_lost
A,ETHUSDT/SOLUSDT,short_a_long_b,2022-01-05T17:30:00,3771.55,163.51,2022-01-05T18:00:00,3746.13,164.36,0.011138393319543161,2,3.1197151467188773,1.7938959917823183,9.292516802750276e-05,confluence_lost
A,ETHUSDT/SOLUSDT,short_a_long_b,2022-01-05T18:30:00,3746.78,163.9,2022-01-05T19:00:00,3721.98,162.14,-0.004919238171077844,2,2.0795891986791735,2.4619283319670693,9.292516802750276e-05,confluence_lost
A,ETHUSDT/SOLUSDT,short_a_long_b,2022-01-05T19:30:00,3653.62,158.69,2022-01-05T20:00:00,3630.47,158.1,0.00181824101099839,2,2.6957368735198552,2.3525766561327557,9.292516802750276e-05,confluence_lost
A,ETHUSDT/SOLUSDT,short_a_long_b,2022-01-05T20:30:00,3592.31,156.35,2022-01-05T21:00:00,3597.83,156.52,-0.0012493115898762667,2,2.368518743082193,2.377384796418833,9.292516802750276e-05,confluence_lost
