variant,symbol,direction,entry_event_ts,entry_bar_ts,entry_price,exit_event_ts,exit_bar_ts,exit_price,price_pnl_pct,funding_pnl_pct,pnl_pct,z_at_entry,funding_at_entry,funding_at_exit,bars_held,exit_reason
funding_oscillator_z_mr_u5_rebuild,ETHUSDT,long,2026-04-28 08:00:00+00:00,2026-04-28 08:00:00+00:00,2284.95,2026-04-29 00:00:00+00:00,2026-04-29 00:00:00+00:00,2287.39,0.0010678570647060237,-2.842e-05,6.785706470602369e-05,-1.6415293928830517,-0.00011678,2.842e-05,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,ETHUSDT,short,2026-05-03 08:00:00+00:00,2026-05-03 08:00:00+00:00,2308.87,2026-05-04 00:00:00+00:00,2026-05-04 00:00:00+00:00,2316.9,-0.003477891782560416,4.305e-05,-0.004477891782560416,1.547464674873805,-1.628e-05,4.305e-05,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,ETHUSDT,short,2026-05-04 00:00:00+00:00,2026-05-04 00:00:00+00:00,2316.9,2026-05-04 16:00:00+00:00,2026-05-04 16:00:00+00:00,2350.9,-0.01467478095731356,-2.09e-06,-0.01567478095731356,2.3114020951090017,4.305e-05,-2.09e-06,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,ETHUSDT,short,2026-05-04 16:00:00+00:00,2026-05-04 16:00:00+00:00,2350.9,2026-05-05 08:00:00+00:00,2026-05-05 08:00:00+00:00,2379.47,-0.012152792547534874,-2.41e-05,-0.013152792547534875,1.9499178217343103,-2.09e-06,-2.41e-05,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,ETHUSDT,long,2026-05-07 16:00:00+00:00,2026-05-07 16:00:00+00:00,2291.94,2026-05-08 08:00:00+00:00,2026-05-08 08:00:00+00:00,2279.87,-0.0052662809672155975,2.849e-05,-0.0062662809672155975,-1.6253034361888723,-4.319e-05,-2.849e-05,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,ETHUSDT,short,2026-05-09 08:00:00+00:00,2026-05-09 08:00:00+00:00,2313.5,2026-05-10 00:00:00+00:00,2026-05-10 00:00:00+00:00,2326.17,-0.005476550680786785,0.0001,-0.006476550680786785,1.5802382332015146,4.314e-05,0.0001,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,ETHUSDT,short,2026-05-10 00:00:00+00:00,2026-05-10 00:00:00+00:00,2326.17,2026-05-10 16:00:00+00:00,2026-05-10 16:00:00+00:00,2348.76,-0.009711242084628369,6.714e-05,-0.01071124208462837,1.9893373930538538,0.0001,6.714e-05,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,ETHUSDT,short,2026-05-10 08:00:00+00:00,2026-05-10 08:00:00+00:00,2326.01,2026-05-11 00:00:00+00:00,2026-05-11 00:00:00+00:00,2371.95,-0.019750559971797088,7.463e-05,-0.02075055997179709,2.0002220462066176,8.268e-05,7.463e-05,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,ETHUSDT,short,2026-05-10 16:00:00+00:00,2026-05-10 16:00:00+00:00,2348.76,2026-05-11 08:00:00+00:00,2026-05-11 08:00:00+00:00,2330.24,0.00788501166573019,1.995e-05,0.0068850116657301905,1.5506519598461346,6.714e-05,1.995e-05,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,ETHUSDT,short,2026-05-19 08:00:00+00:00,2026-05-19 08:00:00+00:00,2139.33,2026-05-20 00:00:00+00:00,2026-05-20 00:00:00+00:00,2109.52,0.013934269140338351,5.523e-05,0.01293426914033835,1.8837359895614714,5.687e-05,5.523e-05,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,ETHUSDT,short,2026-05-29 08:00:00+00:00,2026-05-29 08:00:00+00:00,2009.19,2026-05-30 00:00:00+00:00,2026-05-30 00:00:00+00:00,2013.58,-0.0021849601083023806,4.54e-05,-0.0031849601083023807,2.175047531032072,7.04e-05,4.54e-05,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,ETHUSDT,short,2026-05-31 08:00:00+00:00,2026-05-31 08:00:00+00:00,2023.61,2026-06-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,2006.29,0.008558961459965042,6.445e-05,0.007558961459965042,2.183062630607393,7.226e-05,6.445e-05,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,ETHUSDT,long,2026-06-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,2006.29,2026-06-01 16:00:00+00:00,2026-06-01 16:00:00+00:00,1969.94,-0.018118018830777127,-9.572e-05,-0.019118018830777128,-1.7813818991992063,6.445e-05,9.572e-05,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,ETHUSDT,short,2026-06-02 00:00:00+00:00,2026-06-02 00:00:00+00:00,2004.21,2026-06-03 00:00:00+00:00,2026-06-03 00:00:00+00:00,1862.73,0.07059140509228079,2.021e-05,0.06959140509228079,1.9343711582850136,0.0001,2.021e-05,1440,hold_horizon
funding_oscillator_z_mr_u5_rebuild,ETHUSDT,short,2026-06-02 16:00:00+00:00,2026-06-02 16:00:00+00:00,1911.54,2026-06-03 08:00:00+00:00,2026-06-03 08:00:00+00:00,1876.87,0.018137208742689204,9.862e-05,0.017137208742689203,1.932411124493933,5.699e-05,9.862e-05,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,ETHUSDT,long,2026-06-03 08:00:00+00:00,2026-06-03 08:00:00+00:00,1876.87,2026-06-04 00:00:00+00:00,2026-06-04 00:00:00+00:00,1818.72,-0.030982433519636365,-7.651e-05,-0.031982433519636366,-1.507027460466743,9.862e-05,7.651e-05,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,ETHUSDT,short,2026-06-03 16:00:00+00:00,2026-06-03 16:00:00+00:00,1837.19,2026-06-04 08:00:00+00:00,2026-06-04 08:00:00+00:00,1775.3,0.03368731595534491,4.482e-05,0.03268731595534491,1.7601688856896291,7.361e-05,4.482e-05,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,ETHUSDT,long,2026-06-05 16:00:00+00:00,2026-06-05 16:00:00+00:00,1573.2,2026-06-06 08:00:00+00:00,2026-06-06 08:00:00+00:00,1571.89,-0.00083269768624461,3.161e-05,-0.00183269768624461,-2.9961056644966817,-7.387e-05,-3.161e-05,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,ETHUSDT,long,2026-06-06 00:00:00+00:00,2026-06-06 00:00:00+00:00,1586.95,2026-06-06 16:00:00+00:00,2026-06-06 16:00:00+00:00,1558.33,-0.01803459466271784,3.461e-05,-0.01903459466271784,-3.3978832798590326,-7.917e-05,-3.461e-05,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,ETHUSDT,long,2026-06-06 08:00:00+00:00,2026-06-06 08:00:00+00:00,1571.89,2026-06-07 00:00:00+00:00,2026-06-07 00:00:00+00:00,1568.78,-0.0019785099466248512,6.624e-05,-0.0029785099466248513,-2.9059952389215,-3.161e-05,-6.624e-05,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,ETHUSDT,long,2026-06-06 16:00:00+00:00,2026-06-06 16:00:00+00:00,1558.33,2026-06-07 08:00:00+00:00,2026-06-07 08:00:00+00:00,1614.55,0.0360770825178236,0.00010189,0.0350770825178236,-1.6558757021566788,-3.461e-05,-0.00010189,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,ETHUSDT,long,2026-06-07 00:00:00+00:00,2026-06-07 00:00:00+00:00,1568.78,2026-06-07 16:00:00+00:00,2026-06-07 16:00:00+00:00,1627.3,0.0373028722956692,-4.72e-06,0.0363028722956692,-1.6005443165074005,-6.624e-05,4.72e-06,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,ETHUSDT,long,2026-06-07 08:00:00+00:00,2026-06-07 08:00:00+00:00,1614.55,2026-06-08 00:00:00+00:00,2026-06-08 00:00:00+00:00,1685.37,0.04386361524883098,8.235e-05,0.04286361524883098,-2.024931813895124,-0.00010189,-8.235e-05,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,ETHUSDT,long,2026-06-07 16:00:00+00:00,2026-06-07 16:00:00+00:00,1627.3,2026-06-08 08:00:00+00:00,2026-06-08 08:00:00+00:00,1669.77,0.02609844527745353,6.599e-05,0.02509844527745353,-2.373923097662683,4.72e-06,-6.599e-05,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,ETHUSDT,long,2026-06-08 08:00:00+00:00,2026-06-08 08:00:00+00:00,1669.77,2026-06-09 00:00:00+00:00,2026-06-09 00:00:00+00:00,1688.08,0.010965582086155612,4.506e-05,0.009965582086155611,-1.8286487234959818,-6.599e-05,-4.506e-05,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,ETHUSDT,short,2026-06-15 08:00:00+00:00,2026-06-15 08:00:00+00:00,1715.35,2026-06-16 00:00:00+00:00,2026-06-16 00:00:00+00:00,1794.64,-0.046223802722476615,2.969e-05,-0.047223802722476615,1.8083655957401212,-7.45e-06,2.969e-05,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,ETHUSDT,short,2026-06-16 00:00:00+00:00,2026-06-16 00:00:00+00:00,1794.64,2026-06-16 16:00:00+00:00,2026-06-16 16:00:00+00:00,1782.68,0.0066642892167788625,3.16e-05,0.0056642892167788625,2.5459895357182147,2.969e-05,3.16e-05,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,ETHUSDT,short,2026-06-18 08:00:00+00:00,2026-06-18 08:00:00+00:00,1747.26,2026-06-19 00:00:00+00:00,2026-06-19 00:00:00+00:00,1710.1,0.02126758467543477,6.551e-05,0.02026758467543477,1.6003352890302878,6.87e-06,6.551e-05,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,ETHUSDT,short,2026-06-19 08:00:00+00:00,2026-06-19 08:00:00+00:00,1695.18,2026-06-20 00:00:00+00:00,2026-06-20 00:00:00+00:00,1712.24,-0.010063828030061561,2.505e-05,-0.011063828030061562,2.011183440833515,-2.067e-05,2.505e-05,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,ETHUSDT,long,2026-06-24 00:00:00+00:00,2026-06-24 00:00:00+00:00,1669.2,2026-06-24 16:00:00+00:00,2026-06-24 16:00:00+00:00,1620.32,-0.0292834890965733,-4.3e-07,-0.0302834890965733,-2.123144759819202,4.579e-05,4.3e-07,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,ETHUSDT,long,2026-06-26 00:00:00+00:00,2026-06-26 00:00:00+00:00,1568.09,2026-06-26 16:00:00+00:00,2026-06-26 16:00:00+00:00,1591.37,0.014846086640435185,-5.22e-06,0.013846086640435185,-3.3531978192753558,-1.665e-05,5.22e-06,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,ETHUSDT,long,2026-06-28 08:00:00+00:00,2026-06-28 08:00:00+00:00,1574.78,2026-06-29 00:00:00+00:00,2026-06-29 00:00:00+00:00,1568.47,-0.004006908901560857,1.85e-06,-0.005006908901560857,-2.0672012201405243,-2.947e-05,-1.85e-06,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,ETHUSDT,short,2026-07-01 08:00:00+00:00,2026-07-01 08:00:00+00:00,1576.68,2026-07-02 00:00:00+00:00,2026-07-02 00:00:00+00:00,1606.71,-0.01904635055940318,1.96e-05,-0.02004635055940318,1.7177139268367763,5.33e-05,1.96e-05,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,ETHUSDT,short,2026-07-03 00:00:00+00:00,2026-07-03 00:00:00+00:00,1700.55,2026-07-03 16:00:00+00:00,2026-07-03 16:00:00+00:00,1730.16,-0.01741201376025403,5.241e-05,-0.01841201376025403,1.7816405132289,7.837e-05,5.241e-05,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,ETHUSDT,short,2026-07-03 08:00:00+00:00,2026-07-03 08:00:00+00:00,1716.83,2026-07-04 00:00:00+00:00,2026-07-04 00:00:00+00:00,1757.88,-0.023910346394226734,9.748e-05,-0.024910346394226734,1.7777051640882773,0.0001,9.748e-05,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,ETHUSDT,short,2026-07-03 16:00:00+00:00,2026-07-03 16:00:00+00:00,1730.16,2026-07-04 08:00:00+00:00,2026-07-04 08:00:00+00:00,1757.77,-0.01595806168215641,7.642e-05,-0.01695806168215641,2.110272532175929,5.241e-05,7.642e-05,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,ETHUSDT,short,2026-07-04 08:00:00+00:00,2026-07-04 08:00:00+00:00,1757.77,2026-07-05 00:00:00+00:00,2026-07-05 00:00:00+00:00,1778.24,-0.011645437116346358,7.818e-05,-0.012645437116346359,1.8646260820615763,7.642e-05,7.818e-05,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,ETHUSDT,long,2026-07-12 08:00:00+00:00,2026-07-12 08:00:00+00:00,1797.97,2026-07-13 00:00:00+00:00,2026-07-13 00:00:00+00:00,1804.01,0.0033593441492349996,-2.248e-05,0.0023593441492349996,-2.023395686280534,9.96e-06,2.248e-05,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,ETHUSDT,long,2026-07-12 16:00:00+00:00,2026-07-12 16:00:00+00:00,1820.1,2026-07-13 08:00:00+00:00,2026-07-13 08:00:00+00:00,1787.57,-0.017872644360199974,-5.42e-06,-0.018872644360199975,-1.7209541676554336,3.016e-05,5.42e-06,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,ETHUSDT,long,2026-07-13 16:00:00+00:00,2026-07-13 16:00:00+00:00,1775.42,2026-07-14 08:00:00+00:00,2026-07-14 08:00:00+00:00,1780.41,0.002810602561647446,-3.639e-05,0.0018106025616474461,-1.6947209261221077,1.969e-05,3.639e-05,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,ETHUSDT,long,2026-07-14 08:00:00+00:00,2026-07-14 08:00:00+00:00,1780.41,2026-07-15 00:00:00+00:00,2026-07-15 00:00:00+00:00,1889.88,0.06148583753180459,-3.834e-05,0.06048583753180459,-1.7197378174559712,3.639e-05,3.834e-05,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,ETHUSDT,short,2026-07-16 00:00:00+00:00,2026-07-16 00:00:00+00:00,1918.0,2026-07-16 16:00:00+00:00,2026-07-16 16:00:00+00:00,1880.04,0.01979144942648592,3.526e-05,0.018791449426485918,2.018818004804424,4.35e-05,3.526e-05,960,hold_horizon
