variant,symbol,direction,entry_event_ts,entry_bar_ts,entry_price,exit_event_ts,exit_bar_ts,exit_price,price_pnl_pct,funding_pnl_pct,pnl_pct,z_at_entry,funding_at_entry,funding_at_exit,bars_held,exit_reason
funding_oscillator_z_mr_u5_rebuild,ETHUSDT,short,2026-05-04 00:00:00+00:00,2026-05-04 00:00:00+00:00,2316.9,2026-05-05 00:00:00+00:00,2026-05-05 00:00:00+00:00,2345.4,-0.012300919331865945,-1.957e-05,-0.013300919331865946,2.3114020951090017,4.305e-05,-1.957e-05,1440,hold_horizon
funding_oscillator_z_mr_u5_rebuild,ETHUSDT,short,2026-05-10 08:00:00+00:00,2026-05-10 08:00:00+00:00,2326.01,2026-05-11 08:00:00+00:00,2026-05-11 08:00:00+00:00,2330.24,-0.0018185648385000697,1.995e-05,-0.0028185648385000697,2.0002220462066176,8.268e-05,1.995e-05,1440,hold_horizon
funding_oscillator_z_mr_u5_rebuild,ETHUSDT,short,2026-05-29 08:00:00+00:00,2026-05-29 08:00:00+00:00,2009.19,2026-05-30 08:00:00+00:00,2026-05-30 08:00:00+00:00,2014.66,-0.002722490157725188,6.842e-05,-0.003722490157725188,2.175047531032072,7.04e-05,6.842e-05,1440,hold_horizon
funding_oscillator_z_mr_u5_rebuild,ETHUSDT,short,2026-05-31 08:00:00+00:00,2026-05-31 08:00:00+00:00,2023.61,2026-06-01 08:00:00+00:00,2026-06-01 08:00:00+00:00,1975.8,0.02362609396079285,5.339e-05,0.022626093960792848,2.183062630607393,7.226e-05,5.339e-05,1440,hold_horizon
funding_oscillator_z_mr_u5_rebuild,ETHUSDT,long,2026-06-05 16:00:00+00:00,2026-06-05 16:00:00+00:00,1573.2,2026-06-06 16:00:00+00:00,2026-06-06 16:00:00+00:00,1558.33,-0.009452072209509388,3.461e-05,-0.010452072209509389,-2.9961056644966817,-7.387e-05,-3.461e-05,1440,hold_horizon
funding_oscillator_z_mr_u5_rebuild,ETHUSDT,long,2026-06-06 00:00:00+00:00,2026-06-06 00:00:00+00:00,1586.95,2026-06-07 00:00:00+00:00,2026-06-07 00:00:00+00:00,1568.78,-0.011449636094394977,6.624e-05,-0.012449636094394978,-3.3978832798590326,-7.917e-05,-6.624e-05,1440,hold_horizon
funding_oscillator_z_mr_u5_rebuild,ETHUSDT,long,2026-06-06 08:00:00+00:00,2026-06-06 08:00:00+00:00,1571.89,2026-06-07 08:00:00+00:00,2026-06-07 08:00:00+00:00,1614.55,0.02713930364083983,0.00010189,0.02613930364083983,-2.9059952389215,-3.161e-05,-0.00010189,1440,hold_horizon
funding_oscillator_z_mr_u5_rebuild,ETHUSDT,long,2026-06-07 08:00:00+00:00,2026-06-07 08:00:00+00:00,1614.55,2026-06-08 08:00:00+00:00,2026-06-08 08:00:00+00:00,1669.77,0.03420148028862524,6.599e-05,0.03320148028862524,-2.024931813895124,-0.00010189,-6.599e-05,1440,hold_horizon
funding_oscillator_z_mr_u5_rebuild,ETHUSDT,long,2026-06-07 16:00:00+00:00,2026-06-07 16:00:00+00:00,1627.3,2026-06-08 16:00:00+00:00,2026-06-08 16:00:00+00:00,1687.69,0.037110551219811994,4.515e-05,0.03611055121981199,-2.373923097662683,4.72e-06,-4.515e-05,1440,hold_horizon
funding_oscillator_z_mr_u5_rebuild,ETHUSDT,short,2026-06-16 00:00:00+00:00,2026-06-16 00:00:00+00:00,1794.64,2026-06-17 00:00:00+00:00,2026-06-17 00:00:00+00:00,1793.38,0.000702090669995048,3.038e-05,-0.00029790933000495203,2.5459895357182147,2.969e-05,3.038e-05,1440,hold_horizon
funding_oscillator_z_mr_u5_rebuild,ETHUSDT,short,2026-06-19 08:00:00+00:00,2026-06-19 08:00:00+00:00,1695.18,2026-06-20 08:00:00+00:00,2026-06-20 08:00:00+00:00,1724.28,-0.01716631862103135,3.17e-05,-0.018166318621031352,2.011183440833515,-2.067e-05,3.17e-05,1440,hold_horizon
funding_oscillator_z_mr_u5_rebuild,ETHUSDT,long,2026-06-24 00:00:00+00:00,2026-06-24 00:00:00+00:00,1669.2,2026-06-25 00:00:00+00:00,2026-06-25 00:00:00+00:00,1621.36,-0.0286604361370717,-5.42e-06,-0.0296604361370717,-2.123144759819202,4.579e-05,5.42e-06,1440,hold_horizon
