variant,symbol,direction,entry_event_ts,entry_bar_ts,entry_price,exit_event_ts,exit_bar_ts,exit_price,price_pnl_pct,funding_pnl_pct,pnl_pct,z_at_entry,funding_at_entry,funding_at_exit,bars_held,exit_reason
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2026-05-14 00:00:00+00:00,2026-05-14 00:00:00+00:00,91.32,2026-05-14 08:00:00+00:00,2026-05-14 08:00:00+00:00,90.97,-0.0038326763031099054,3.038e-05,-0.004832676303109905,-2.064103385053613,-0.0001508,-3.038e-05,480,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2026-05-14 08:00:00+00:00,2026-05-14 08:00:00+00:00,90.97,2026-05-14 16:00:00+00:00,2026-05-14 16:00:00+00:00,93.28,0.025392986698911768,5.361e-05,0.024392986698911767,-2.429513745402006,-3.038e-05,-5.361e-05,480,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2026-05-17 00:00:00+00:00,2026-05-17 00:00:00+00:00,86.61,2026-05-17 08:00:00+00:00,2026-05-17 08:00:00+00:00,86.97,0.004156563907170119,5.436e-05,0.003156563907170119,-2.4887049395716274,-5.139e-05,-5.436e-05,480,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2026-05-23 16:00:00+00:00,2026-05-23 16:00:00+00:00,84.19,2026-05-24 00:00:00+00:00,2026-05-24 00:00:00+00:00,85.81,0.019242190283881744,4.389e-05,0.018242190283881743,-2.0010607920539902,-0.00028322,-4.389e-05,480,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2026-05-24 00:00:00+00:00,2026-05-24 00:00:00+00:00,85.81,2026-05-24 08:00:00+00:00,2026-05-24 08:00:00+00:00,86.07,0.0030299498892902843,-5.791e-05,0.0020299498892902843,-3.9485109219111405,-4.389e-05,5.791e-05,480,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2026-06-03 08:00:00+00:00,2026-06-03 08:00:00+00:00,75.26,2026-06-03 16:00:00+00:00,2026-06-03 16:00:00+00:00,73.35,-0.02537868721764569,4.446e-05,-0.02637868721764569,-2.6009341197583495,-4.817e-05,-4.446e-05,480,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2026-06-04 16:00:00+00:00,2026-06-04 16:00:00+00:00,69.6,2026-06-05 00:00:00+00:00,2026-06-05 00:00:00+00:00,68.69,-0.0130747126436781,9.673e-05,-0.0140747126436781,-2.2508352566387524,-6.287e-05,-9.673e-05,480,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2026-06-05 16:00:00+00:00,2026-06-05 16:00:00+00:00,63.91,2026-06-06 00:00:00+00:00,2026-06-06 00:00:00+00:00,63.9,-0.00015647003598806553,7.32e-05,-0.0011564700359880655,-2.987538138195769,-8.011e-05,-7.32e-05,480,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2026-06-06 16:00:00+00:00,2026-06-06 16:00:00+00:00,62.06,2026-06-07 00:00:00+00:00,2026-06-07 00:00:00+00:00,62.24,0.002900418949403738,7.23e-05,0.001900418949403738,-2.025119393564109,-0.00016398,-7.23e-05,480,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2026-06-07 16:00:00+00:00,2026-06-07 16:00:00+00:00,64.93,2026-06-08 00:00:00+00:00,2026-06-08 00:00:00+00:00,66.41,0.022793777914677182,0.00025513,0.02179377791467718,-2.4943305532837923,-0.00038757,-0.00025513,480,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2026-06-08 00:00:00+00:00,2026-06-08 00:00:00+00:00,66.41,2026-06-08 08:00:00+00:00,2026-06-08 08:00:00+00:00,66.03,-0.0057220298147868665,0.00022946,-0.0067220298147868665,-3.855943429655133,-0.00025513,-0.00022946,480,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2026-06-08 08:00:00+00:00,2026-06-08 08:00:00+00:00,66.03,2026-06-08 16:00:00+00:00,2026-06-08 16:00:00+00:00,67.05,0.01544752385279402,1.174e-05,0.01444752385279402,-2.3360788859296084,-0.00022946,-1.174e-05,480,hold_horizon
