variant,symbol,direction,entry_event_ts,entry_bar_ts,entry_price,exit_event_ts,exit_bar_ts,exit_price,price_pnl_pct,funding_pnl_pct,pnl_pct,z_at_entry,funding_at_entry,funding_at_exit,bars_held,exit_reason
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2026-05-14 00:00:00+00:00,2026-05-14 00:00:00+00:00,91.32,2026-05-14 08:00:00+00:00,2026-05-14 08:00:00+00:00,90.97,-0.0038326763031099054,3.038e-05,-0.004832676303109905,-2.247299159960507,-0.0001508,-3.038e-05,480,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2026-05-14 08:00:00+00:00,2026-05-14 08:00:00+00:00,90.97,2026-05-14 16:00:00+00:00,2026-05-14 16:00:00+00:00,93.28,0.025392986698911768,5.361e-05,0.024392986698911767,-2.542136697210157,-3.038e-05,-5.361e-05,480,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2026-05-17 00:00:00+00:00,2026-05-17 00:00:00+00:00,86.61,2026-05-17 08:00:00+00:00,2026-05-17 08:00:00+00:00,86.97,0.004156563907170119,5.436e-05,0.003156563907170119,-2.532130342462862,-5.139e-05,-5.436e-05,480,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2026-05-24 00:00:00+00:00,2026-05-24 00:00:00+00:00,85.81,2026-05-24 08:00:00+00:00,2026-05-24 08:00:00+00:00,86.07,0.0030299498892902843,-5.791e-05,0.0020299498892902843,-3.6573637360287123,-4.389e-05,5.791e-05,480,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2026-06-03 08:00:00+00:00,2026-06-03 08:00:00+00:00,75.26,2026-06-03 16:00:00+00:00,2026-06-03 16:00:00+00:00,73.35,-0.02537868721764569,4.446e-05,-0.02637868721764569,-2.4230770804480914,-4.817e-05,-4.446e-05,480,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2026-06-04 16:00:00+00:00,2026-06-04 16:00:00+00:00,69.6,2026-06-05 00:00:00+00:00,2026-06-05 00:00:00+00:00,68.69,-0.0130747126436781,9.673e-05,-0.0140747126436781,-2.051509337340488,-6.287e-05,-9.673e-05,480,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2026-06-05 16:00:00+00:00,2026-06-05 16:00:00+00:00,63.91,2026-06-06 00:00:00+00:00,2026-06-06 00:00:00+00:00,63.9,-0.00015647003598806553,7.32e-05,-0.0011564700359880655,-2.7482306553177396,-8.011e-05,-7.32e-05,480,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2026-06-07 16:00:00+00:00,2026-06-07 16:00:00+00:00,64.93,2026-06-08 00:00:00+00:00,2026-06-08 00:00:00+00:00,66.41,0.022793777914677182,0.00025513,0.02179377791467718,-2.2861175449018796,-0.00038757,-0.00025513,480,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2026-06-08 00:00:00+00:00,2026-06-08 00:00:00+00:00,66.41,2026-06-08 08:00:00+00:00,2026-06-08 08:00:00+00:00,66.03,-0.0057220298147868665,0.00022946,-0.0067220298147868665,-3.496079688445153,-0.00025513,-0.00022946,480,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2026-06-08 08:00:00+00:00,2026-06-08 08:00:00+00:00,66.03,2026-06-08 16:00:00+00:00,2026-06-08 16:00:00+00:00,67.05,0.01544752385279402,1.174e-05,0.01444752385279402,-2.040250547055152,-0.00022946,-1.174e-05,480,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,short,2026-06-30 08:00:00+00:00,2026-06-30 08:00:00+00:00,74.13,2026-06-30 16:00:00+00:00,2026-06-30 16:00:00+00:00,73.2,0.012545528126264527,7.228e-05,0.011545528126264526,2.051345542889201,7.704e-05,7.228e-05,480,hold_horizon
