symbol,direction,entry_signal_date,entry_fill_date,entry_price,exit_signal_date,exit_fill_date,exit_price,reason,pnl_usd,pnl_pct,bars_held,session_at_entry,poc_distance_atr_at_entry,size_units,nav_at_entry
ETHUSDT,long,2023-03-04 09:15:00,2023-03-04 09:15:00,1569.33,2023-03-04 15:30:00,2023-03-04 15:30:00,1564.305,hard_stop,-44.02,-0.004402,25,london,0.4433,1.0,100000.0
ETHUSDT,long,2023-03-04 17:30:00,2023-03-04 17:30:00,1562.495,2023-03-04 20:00:00,2023-03-04 20:00:00,1557.555,hard_stop,-43.6161,-0.004362,10,us,0.1789,1.0,100000.0
ETHUSDT,long,2023-03-04 22:15:00,2023-03-04 22:15:00,1564.07,2023-03-05 01:15:00,2023-03-05 01:15:00,1582.36,take_profit,104.9385,0.010494,12,us,0.513,1.0,100000.0
ETHUSDT,short,2023-03-05 10:15:00,2023-03-05 10:15:00,1569.98,2023-03-05 18:15:00,2023-03-05 18:15:00,1568.21,time_stop,-0.726,-7.3e-05,32,london,0.0381,1.0,100000.0
ETHUSDT,long,2023-03-05 20:30:00,2023-03-05 20:30:00,1568.18,2023-03-06 02:00:00,2023-03-06 02:00:00,1558.915,hard_stop,-71.0812,-0.007108,22,us,0.4847,1.0,100000.0
ETHUSDT,long,2023-03-06 09:00:00,2023-03-06 09:00:00,1562.515,2023-03-06 13:45:00,2023-03-06 13:45:00,1569.67,take_profit,33.7916,0.003379,19,london,0.1428,1.0,100000.0
ETHUSDT,short,2023-03-06 19:00:00,2023-03-06 19:00:00,1569.675,2023-03-06 20:45:00,2023-03-06 20:45:00,1560.46,take_profit,46.7064,0.004671,7,us,0.5484,1.0,100000.0
ETHUSDT,short,2023-03-06 22:45:00,2023-03-06 22:45:00,1568.67,2023-03-07 02:30:00,2023-03-07 02:30:00,1574.67,hard_stop,-50.249,-0.005025,15,us,0.4988,1.0,100000.0
ETHUSDT,long,2023-03-07 08:30:00,2023-03-07 08:30:00,1569.535,2023-03-07 09:15:00,2023-03-07 09:15:00,1565.78,hard_stop,-35.9243,-0.003592,3,london,0.1015,1.0,100000.0
ETHUSDT,long,2023-03-07 15:00:00,2023-03-07 15:00:00,1559.35,2023-03-07 19:45:00,2023-03-07 19:45:00,1550.52,hard_stop,-68.6262,-0.006863,19,london,0.0431,1.0,100000.0
ETHUSDT,long,2023-03-07 23:00:00,2023-03-07 23:00:00,1554.915,2023-03-08 00:15:00,2023-03-08 00:15:00,1566.99,take_profit,65.657,0.006566,5,us,0.516,1.0,100000.0
ETHUSDT,long,2023-03-08 10:30:00,2023-03-08 10:30:00,1556.925,2023-03-08 13:30:00,2023-03-08 13:30:00,1551.605,hard_stop,-46.1699,-0.004617,12,london,0.5319,1.0,100000.0
ETHUSDT,short,2023-03-08 15:30:00,2023-03-08 15:30:00,1558.4,2023-03-08 22:30:00,2023-03-08 22:30:00,1547.605,take_profit,57.2698,0.005727,28,london,0.5915,1.0,100000.0
ETHUSDT,short,2023-03-09 13:30:00,2023-03-09 13:30:00,1533.295,2023-03-09 14:00:00,2023-03-09 14:00:00,1539.37,hard_stop,-51.6206,-0.005162,2,london,0.0917,1.0,100000.0
ETHUSDT,short,2023-03-09 16:00:00,2023-03-09 16:00:00,1532.915,2023-03-09 18:30:00,2023-03-09 18:30:00,1514.295,take_profit,109.4679,0.010947,10,us,0.01,1.0,100000.0
ETHUSDT,long,2023-03-10 13:30:00,2023-03-10 13:30:00,1408.885,2023-03-10 21:30:00,2023-03-10 21:30:00,1418.31,time_stop,54.8969,0.00549,32,london,0.0303,1.0,100000.0
ETHUSDT,short,2023-03-11 08:00:00,2023-03-11 08:00:00,1418.465,2023-03-11 12:15:00,2023-03-11 12:15:00,1431.68,hard_stop,-105.1641,-0.010516,17,london,0.5941,1.0,100000.0
ETHUSDT,short,2023-03-11 14:15:00,2023-03-11 14:15:00,1430.89,2023-03-11 17:15:00,2023-03-11 17:15:00,1440.82,hard_stop,-81.3974,-0.00814,12,london,0.5518,1.0,100000.0
ETHUSDT,short,2023-03-11 22:00:00,2023-03-11 22:00:00,1464.25,2023-03-12 06:00:00,2023-03-12 06:00:00,1461.88,time_stop,4.1858,0.000419,32,us,0.0135,1.0,100000.0
ETHUSDT,long,2023-03-12 08:15:00,2023-03-12 08:15:00,1461.35,2023-03-12 16:15:00,2023-03-12 16:15:00,1459.07,time_stop,-27.602,-0.00276,32,london,0.4929,1.0,100000.0
ETHUSDT,long,2023-03-13 09:15:00,2023-03-13 09:15:00,1579.38,2023-03-13 14:00:00,2023-03-13 14:00:00,1616.755,take_profit,224.6435,0.022464,19,london,0.1461,1.0,100000.0
ETHUSDT,short,2023-03-13 20:00:00,2023-03-13 20:00:00,1671.68,2023-03-14 04:00:00,2023-03-14 04:00:00,1675.765,time_stop,-36.4365,-0.003644,32,us,0.3507,1.0,100000.0
ETHUSDT,long,2023-03-14 08:00:00,2023-03-14 08:00:00,1666.71,2023-03-14 11:45:00,2023-03-14 11:45:00,1683.15,take_profit,86.6374,0.008664,15,london,0.4995,1.0,100000.0
ETHUSDT,short,2023-03-14 14:00:00,2023-03-14 14:00:00,1738.445,2023-03-14 16:45:00,2023-03-14 16:45:00,1764.88,hard_stop,-164.0612,-0.016406,11,london,0.0775,1.0,100000.0
ETHUSDT,long,2023-03-14 18:45:00,2023-03-14 18:45:00,1729.09,2023-03-14 19:15:00,2023-03-14 19:15:00,1698.62,hard_stop,-188.2199,-0.018822,2,us,0.3686,1.0,100000.0
ETHUSDT,long,2023-03-15 18:00:00,2023-03-15 18:00:00,1634.66,2023-03-15 22:15:00,2023-03-15 22:15:00,1654.6,take_profit,109.9826,0.010998,17,us,0.0808,1.0,100000.0
ETHUSDT,long,2023-03-16 08:00:00,2023-03-16 08:00:00,1652.93,2023-03-16 16:00:00,2023-03-16 16:00:00,1659.4,time_stop,27.1426,0.002714,32,london,0.3946,1.0,100000.0
ETHUSDT,short,2023-03-16 18:00:00,2023-03-16 18:00:00,1657.625,2023-03-16 19:00:00,2023-03-16 19:00:00,1670.71,hard_stop,-90.9382,-0.009094,4,us,0.1663,1.0,100000.0
ETHUSDT,short,2023-03-16 21:00:00,2023-03-16 21:00:00,1660.6,2023-03-17 01:00:00,2023-03-17 01:00:00,1672.925,hard_stop,-86.2202,-0.008622,16,us,0.3049,1.0,100000.0
ETHUSDT,long,2023-03-17 14:45:00,2023-03-17 14:45:00,1710.66,2023-03-17 18:45:00,2023-03-17 18:45:00,1732.5,take_profit,115.67,0.011567,16,london,0.1942,1.0,100000.0
ETHUSDT,short,2023-03-17 21:00:00,2023-03-17 21:00:00,1743.13,2023-03-17 22:00:00,2023-03-17 22:00:00,1761.625,hard_stop,-118.1022,-0.01181,4,us,0.0378,1.0,100000.0
ETHUSDT,short,2023-03-18 11:00:00,2023-03-18 11:00:00,1813.545,2023-03-18 12:45:00,2023-03-18 12:45:00,1827.24,hard_stop,-87.5151,-0.008752,7,london,0.2488,1.0,100000.0
ETHUSDT,short,2023-03-18 14:45:00,2023-03-18 14:45:00,1814.46,2023-03-18 15:45:00,2023-03-18 15:45:00,1785.73,take_profit,146.3391,0.014634,4,london,0.2637,1.0,100000.0
ETHUSDT,short,2023-03-18 17:45:00,2023-03-18 17:45:00,1786.17,2023-03-18 22:45:00,2023-03-18 22:45:00,1768.66,take_profit,86.031,0.008603,20,us,0.0608,1.0,100000.0
ETHUSDT,short,2023-03-19 10:15:00,2023-03-19 10:15:00,1778.27,2023-03-19 15:30:00,2023-03-19 15:30:00,1792.115,hard_stop,-89.8566,-0.008986,21,london,0.1393,1.0,100000.0
ETHUSDT,short,2023-03-19 18:30:00,2023-03-19 18:30:00,1818.025,2023-03-19 23:45:00,2023-03-19 23:45:00,1779.99,take_profit,197.2105,0.019721,21,us,0.5168,1.0,100000.0
ETHUSDT,long,2023-03-20 08:30:00,2023-03-20 08:30:00,1787.5,2023-03-20 13:15:00,2023-03-20 13:15:00,1773.0,hard_stop,-93.1189,-0.009312,19,london,0.0454,1.0,100000.0
ETHUSDT,long,2023-03-20 15:15:00,2023-03-20 15:15:00,1771.25,2023-03-20 16:45:00,2023-03-20 16:45:00,1751.69,hard_stop,-122.4305,-0.012243,6,london,0.5177,1.0,100000.0
ETHUSDT,long,2023-03-20 19:30:00,2023-03-20 19:30:00,1747.84,2023-03-20 23:15:00,2023-03-20 23:15:00,1731.63,hard_stop,-104.743,-0.010474,15,us,0.5963,1.0,100000.0
ETHUSDT,long,2023-03-21 10:00:00,2023-03-21 10:00:00,1752.56,2023-03-21 12:30:00,2023-03-21 12:30:00,1783.545,take_profit,164.7985,0.01648,10,london,0.4273,1.0,100000.0
ETHUSDT,long,2023-03-21 14:45:00,2023-03-21 14:45:00,1804.5,2023-03-21 18:00:00,2023-03-21 18:00:00,1785.935,hard_stop,-114.8817,-0.011488,13,london,0.0605,1.0,100000.0
ETHUSDT,long,2023-03-21 23:45:00,2023-03-21 23:45:00,1800.14,2023-03-22 00:45:00,2023-03-22 00:45:00,1787.37,hard_stop,-82.9389,-0.008294,4,us,0.535,1.0,100000.0
ETHUSDT,long,2023-03-22 13:15:00,2023-03-22 13:15:00,1800.79,2023-03-22 17:15:00,2023-03-22 17:15:00,1783.3,hard_stop,-109.124,-0.010912,16,london,0.5875,1.0,100000.0
ETHUSDT,long,2023-03-23 12:45:00,2023-03-23 12:45:00,1750.29,2023-03-23 14:30:00,2023-03-23 14:30:00,1775.85,take_profit,134.0329,0.013403,7,london,0.0132,1.0,100000.0
ETHUSDT,long,2023-03-23 19:45:00,2023-03-23 19:45:00,1820.01,2023-03-24 00:45:00,2023-03-24 00:45:00,1809.82,hard_stop,-67.9887,-0.006799,20,us,0.0047,1.0,100000.0
ETHUSDT,long,2023-03-24 16:00:00,2023-03-24 16:00:00,1765.84,2023-03-24 17:15:00,2023-03-24 17:15:00,1741.9,hard_stop,-147.5729,-0.014757,5,us,0.0713,1.0,100000.0
ETHUSDT,long,2023-03-24 19:30:00,2023-03-24 19:30:00,1762.665,2023-03-24 21:00:00,2023-03-24 21:00:00,1739.945,hard_stop,-140.8957,-0.01409,6,us,0.2003,1.0,100000.0
ETHUSDT,long,2023-03-25 09:15:00,2023-03-25 09:15:00,1743.17,2023-03-25 17:15:00,2023-03-25 17:15:00,1743.96,time_stop,-7.468,-0.000747,32,london,0.0459,1.0,100000.0
ETHUSDT,long,2023-03-25 22:15:00,2023-03-25 22:15:00,1738.1,2023-03-26 01:30:00,2023-03-26 01:30:00,1750.05,take_profit,56.7532,0.005675,13,us,0.3848,1.0,100000.0
ETHUSDT,short,2023-03-26 12:30:00,2023-03-26 12:30:00,1773.36,2023-03-26 13:30:00,2023-03-26 13:30:00,1784.82,hard_stop,-76.6231,-0.007662,4,london,0.0126,1.0,100000.0
ETHUSDT,long,2023-03-26 17:15:00,2023-03-26 17:15:00,1762.98,2023-03-26 23:15:00,2023-03-26 23:15:00,1776.99,take_profit,67.4677,0.006747,24,us,0.0914,1.0,100000.0
ETHUSDT,long,2023-03-27 09:00:00,2023-03-27 09:00:00,1757.87,2023-03-27 14:00:00,2023-03-27 14:00:00,1746.19,hard_stop,-78.444,-0.007844,20,london,0.5553,1.0,100000.0
ETHUSDT,short,2023-03-27 16:00:00,2023-03-27 16:00:00,1716.18,2023-03-28 00:00:00,2023-03-28 00:00:00,1714.305,time_stop,-1.0746,-0.000107,32,us,0.2339,1.0,100000.0
ETHUSDT,short,2023-03-28 16:00:00,2023-03-28 16:00:00,1739.805,2023-03-28 18:30:00,2023-03-28 18:30:00,1759.125,hard_stop,-123.0469,-0.012305,10,us,0.2559,1.0,100000.0
ETHUSDT,long,2023-03-29 13:00:00,2023-03-29 13:00:00,1807.64,2023-03-29 14:45:00,2023-03-29 14:45:00,1795.85,hard_stop,-77.2232,-0.007722,7,london,0.4308,1.0,100000.0
ETHUSDT,long,2023-03-29 17:15:00,2023-03-29 17:15:00,1801.54,2023-03-29 22:00:00,2023-03-29 22:00:00,1792.505,hard_stop,-62.1515,-0.006215,19,us,0.5236,1.0,100000.0
ETHUSDT,short,2023-03-30 08:45:00,2023-03-30 08:45:00,1798.34,2023-03-30 16:45:00,2023-03-30 16:45:00,1785.0,time_stop,62.1795,0.006218,32,london,0.0356,1.0,100000.0
ETHUSDT,long,2023-03-30 20:45:00,2023-03-30 20:45:00,1794.28,2023-03-30 22:45:00,2023-03-30 22:45:00,1783.88,hard_stop,-69.962,-0.006996,8,us,0.5955,1.0,100000.0
ETHUSDT,long,2023-03-31 08:00:00,2023-03-31 08:00:00,1792.505,2023-03-31 12:45:00,2023-03-31 12:45:00,1806.43,take_profit,65.6846,0.006568,19,london,0.1312,1.0,100000.0
ETHUSDT,long,2023-03-31 18:00:00,2023-03-31 18:00:00,1824.395,2023-04-01 01:45:00,2023-04-01 01:45:00,1833.07,take_profit,35.55,0.003555,31,us,0.2277,1.0,100000.0
ETHUSDT,short,2023-04-01 08:00:00,2023-04-01 08:00:00,1825.415,2023-04-01 14:30:00,2023-04-01 14:30:00,1818.43,take_profit,26.2653,0.002627,26,london,0.0259,1.0,100000.0
ETHUSDT,long,2023-04-02 08:30:00,2023-04-02 08:30:00,1817.895,2023-04-02 12:15:00,2023-04-02 12:15:00,1811.94,hard_stop,-44.7577,-0.004476,15,london,0.1392,1.0,100000.0
ETHUSDT,long,2023-04-02 14:15:00,2023-04-02 14:15:00,1815.41,2023-04-02 15:00:00,2023-04-02 15:00:00,1802.935,hard_stop,-80.7173,-0.008072,3,london,0.1345,1.0,100000.0
ETHUSDT,short,2023-04-02 18:15:00,2023-04-02 18:15:00,1798.78,2023-04-02 19:30:00,2023-04-02 19:30:00,1786.465,take_profit,56.4631,0.005646,5,us,0.5098,1.0,100000.0
ETHUSDT,long,2023-04-02 22:30:00,2023-04-02 22:30:00,1789.1,2023-04-03 01:30:00,2023-04-03 01:30:00,1777.615,hard_stop,-76.1943,-0.007619,12,us,0.4546,1.0,100000.0
ETHUSDT,long,2023-04-03 09:45:00,2023-04-03 09:45:00,1808.86,2023-04-03 12:15:00,2023-04-03 12:15:00,1801.24,hard_stop,-54.126,-0.005413,10,london,0.4307,1.0,100000.0
ETHUSDT,long,2023-04-03 14:45:00,2023-04-03 14:45:00,1792.23,2023-04-03 18:15:00,2023-04-03 18:15:00,1811.87,take_profit,97.5841,0.009758,14,london,0.089,1.0,100000.0
ETHUSDT,long,2023-04-03 21:45:00,2023-04-03 21:45:00,1794.25,2023-04-04 01:15:00,2023-04-04 01:15:00,1813.5,take_profit,95.2872,0.009529,14,us,0.3545,1.0,100000.0
ETHUSDT,short,2023-04-04 10:45:00,2023-04-04 10:45:00,1831.73,2023-04-04 11:00:00,2023-04-04 11:00:00,1847.72,hard_stop,-99.2945,-0.009929,1,london,0.1156,1.0,100000.0
ETHUSDT,long,2023-04-04 13:45:00,2023-04-04 13:45:00,1863.64,2023-04-04 21:45:00,2023-04-04 21:45:00,1870.77,time_stop,26.2585,0.002626,32,london,0.0567,1.0,100000.0
ETHUSDT,short,2023-04-04 23:45:00,2023-04-04 23:45:00,1869.11,2023-04-05 00:30:00,2023-04-05 00:30:00,1895.505,hard_stop,-153.2169,-0.015322,3,us,0.562,1.0,100000.0
ETHUSDT,long,2023-04-05 09:30:00,2023-04-05 09:30:00,1909.03,2023-04-05 16:15:00,2023-04-05 16:15:00,1893.99,hard_stop,-90.7835,-0.009078,27,london,0.5287,1.0,100000.0
ETHUSDT,long,2023-04-05 19:15:00,2023-04-05 19:15:00,1909.75,2023-04-06 00:30:00,2023-04-06 00:30:00,1899.9,hard_stop,-63.5774,-0.006358,21,us,0.2555,1.0,100000.0
ETHUSDT,short,2023-04-06 14:15:00,2023-04-06 14:15:00,1867.91,2023-04-06 17:00:00,2023-04-06 17:00:00,1876.995,hard_stop,-60.6372,-0.006064,11,london,0.1854,1.0,100000.0
ETHUSDT,short,2023-04-06 19:00:00,2023-04-06 19:00:00,1868.77,2023-04-07 00:30:00,2023-04-07 00:30:00,1876.4,hard_stop,-52.829,-0.005283,22,us,0.3812,1.0,100000.0
ETHUSDT,short,2023-04-07 12:45:00,2023-04-07 12:45:00,1852.11,2023-04-07 18:00:00,2023-04-07 18:00:00,1858.37,hard_stop,-45.7993,-0.00458,21,london,0.029,1.0,100000.0
ETHUSDT,short,2023-04-07 20:00:00,2023-04-07 20:00:00,1853.93,2023-04-07 22:30:00,2023-04-07 22:30:00,1861.84,hard_stop,-54.6661,-0.005467,10,us,0.5219,1.0,100000.0
ETHUSDT,short,2023-04-08 11:00:00,2023-04-08 11:00:00,1867.745,2023-04-08 17:45:00,2023-04-08 17:45:00,1859.24,take_profit,33.5362,0.003354,27,london,0.1205,1.0,100000.0
ETHUSDT,long,2023-04-09 08:00:00,2023-04-09 08:00:00,1834.305,2023-04-09 16:00:00,2023-04-09 16:00:00,1836.8,time_stop,1.6019,0.00016,32,london,0.2404,1.0,100000.0
ETHUSDT,short,2023-04-10 08:00:00,2023-04-10 08:00:00,1859.09,2023-04-10 13:15:00,2023-04-10 13:15:00,1852.52,take_profit,23.3399,0.002334,21,london,0.236,1.0,100000.0
ETHUSDT,short,2023-04-10 15:15:00,2023-04-10 15:15:00,1861.4,2023-04-10 16:45:00,2023-04-10 16:45:00,1882.21,hard_stop,-123.7976,-0.01238,6,london,0.5156,1.0,100000.0
ETHUSDT,short,2023-04-11 08:00:00,2023-04-11 08:00:00,1920.245,2023-04-11 16:00:00,2023-04-11 16:00:00,1909.475,time_stop,44.0866,0.004409,32,london,0.2548,1.0,100000.0
ETHUSDT,short,2023-04-12 08:30:00,2023-04-12 08:30:00,1866.42,2023-04-12 10:45:00,2023-04-12 10:45:00,1871.81,hard_stop,-40.8788,-0.004088,9,london,0.5797,1.0,100000.0
ETHUSDT,short,2023-04-12 14:45:00,2023-04-12 14:45:00,1913.45,2023-04-12 19:15:00,2023-04-12 19:15:00,1895.0,take_profit,84.4227,0.008442,18,london,0.5791,1.0,100000.0
ETHUSDT,long,2023-04-12 21:15:00,2023-04-12 21:15:00,1913.66,2023-04-13 05:15:00,2023-04-13 05:15:00,1914.62,time_stop,-6.9834,-0.000698,32,us,0.0714,1.0,100000.0
ETHUSDT,long,2023-04-14 09:00:00,2023-04-14 09:00:00,2110.73,2023-04-14 12:45:00,2023-04-14 12:45:00,2090.62,hard_stop,-107.2751,-0.010728,15,london,0.5673,1.0,100000.0
ETHUSDT,short,2023-04-14 16:30:00,2023-04-14 16:30:00,2060.04,2023-04-14 18:00:00,2023-04-14 18:00:00,2081.965,hard_stop,-118.43,-0.011843,6,us,0.115,1.0,100000.0
ETHUSDT,long,2023-04-14 23:15:00,2023-04-14 23:15:00,2101.88,2023-04-15 00:45:00,2023-04-15 00:45:00,2085.89,hard_stop,-88.0748,-0.008807,6,us,0.134,1.0,100000.0
ETHUSDT,short,2023-04-15 08:15:00,2023-04-15 08:15:00,2095.79,2023-04-15 09:45:00,2023-04-15 09:45:00,2107.01,hard_stop,-65.5359,-0.006554,6,london,0.0482,1.0,100000.0
ETHUSDT,long,2023-04-15 11:45:00,2023-04-15 11:45:00,2100.66,2023-04-15 19:45:00,2023-04-15 19:45:00,2100.18,time_stop,-14.285,-0.001428,32,london,0.223,1.0,100000.0
ETHUSDT,long,2023-04-15 22:15:00,2023-04-15 22:15:00,2096.21,2023-04-16 01:00:00,2023-04-16 01:00:00,2086.85,hard_stop,-56.652,-0.005665,11,us,0.2669,1.0,100000.0
ETHUSDT,short,2023-04-16 08:00:00,2023-04-16 08:00:00,2097.485,2023-04-16 09:45:00,2023-04-16 09:45:00,2088.19,take_profit,32.315,0.003231,7,london,0.1736,1.0,100000.0
ETHUSDT,long,2023-04-16 13:30:00,2023-04-16 13:30:00,2086.105,2023-04-16 17:00:00,2023-04-16 17:00:00,2100.065,take_profit,54.919,0.005492,14,london,0.0626,1.0,100000.0
ETHUSDT,short,2023-04-17 08:00:00,2023-04-17 08:00:00,2091.615,2023-04-17 13:00:00,2023-04-17 13:00:00,2072.785,take_profit,78.0261,0.007803,20,london,0.0645,1.0,100000.0
ETHUSDT,long,2023-04-17 16:45:00,2023-04-17 16:45:00,2080.33,2023-04-17 21:15:00,2023-04-17 21:15:00,2071.85,hard_stop,-52.7628,-0.005276,18,us,0.0294,1.0,100000.0
ETHUSDT,short,2023-04-17 23:15:00,2023-04-17 23:15:00,2076.7,2023-04-18 05:00:00,2023-04-18 05:00:00,2083.77,hard_stop,-46.0444,-0.004604,23,us,0.5933,1.0,100000.0
ETHUSDT,long,2023-04-18 14:00:00,2023-04-18 14:00:00,2103.54,2023-04-18 17:15:00,2023-04-18 17:15:00,2091.07,hard_stop,-71.281,-0.007128,13,london,0.0679,1.0,100000.0
ETHUSDT,long,2023-04-18 20:30:00,2023-04-18 20:30:00,2088.73,2023-04-19 04:30:00,2023-04-19 04:30:00,2087.0,time_stop,-20.2825,-0.002028,32,us,0.5171,1.0,100000.0
ETHUSDT,long,2023-04-19 08:30:00,2023-04-19 08:30:00,1989.625,2023-04-19 12:15:00,2023-04-19 12:15:00,1976.02,hard_stop,-80.3797,-0.008038,15,london,0.1007,1.0,100000.0
ETHUSDT,short,2023-04-19 14:30:00,2023-04-19 14:30:00,1993.145,2023-04-19 21:00:00,2023-04-19 21:00:00,1968.365,take_profit,112.3261,0.011233,26,london,0.0016,1.0,100000.0
ETHUSDT,short,2023-04-20 12:00:00,2023-04-20 12:00:00,1947.43,2023-04-20 12:30:00,2023-04-20 12:30:00,1963.285,hard_stop,-93.415,-0.009341,2,london,0.0274,1.0,100000.0
ETHUSDT,short,2023-04-20 15:30:00,2023-04-20 15:30:00,1954.18,2023-04-20 19:15:00,2023-04-20 19:15:00,1920.4,take_profit,160.8602,0.016086,15,london,0.4998,1.0,100000.0
ETHUSDT,long,2023-04-20 21:30:00,2023-04-20 21:30:00,1939.905,2023-04-21 05:30:00,2023-04-21 05:30:00,1931.86,hard_stop,-53.4711,-0.005347,32,us,0.4541,1.0,100000.0
ETHUSDT,short,2023-04-21 14:15:00,2023-04-21 14:15:00,1915.71,2023-04-21 16:15:00,2023-04-21 16:15:00,1895.63,take_profit,92.8175,0.009282,8,london,0.5656,1.0,100000.0
ETHUSDT,long,2023-04-22 08:15:00,2023-04-22 08:15:00,1848.58,2023-04-22 14:45:00,2023-04-22 14:45:00,1864.64,take_profit,74.8775,0.007488,26,london,0.1568,1.0,100000.0
ETHUSDT,short,2023-04-23 10:00:00,2023-04-23 10:00:00,1868.01,2023-04-23 12:00:00,2023-04-23 12:00:00,1875.685,hard_stop,-53.0865,-0.005309,8,london,0.5469,1.0,100000.0
ETHUSDT,short,2023-04-23 14:00:00,2023-04-23 14:00:00,1872.095,2023-04-23 15:15:00,2023-04-23 15:15:00,1854.66,take_profit,81.131,0.008113,5,london,0.035,1.0,100000.0
ETHUSDT,long,2023-04-23 18:00:00,2023-04-23 18:00:00,1854.885,2023-04-24 00:45:00,2023-04-24 00:45:00,1876.22,take_profit,103.0206,0.010302,27,us,0.0125,1.0,100000.0
ETHUSDT,short,2023-04-24 14:00:00,2023-04-24 14:00:00,1865.565,2023-04-24 15:15:00,2023-04-24 15:15:00,1839.41,take_profit,128.1988,0.01282,5,london,0.0553,1.0,100000.0
ETHUSDT,long,2023-04-24 18:00:00,2023-04-24 18:00:00,1834.73,2023-04-25 02:00:00,2023-04-25 02:00:00,1834.355,time_stop,-14.0439,-0.001404,32,us,0.5957,1.0,100000.0
ETHUSDT,long,2023-04-25 14:15:00,2023-04-25 14:15:00,1813.6,2023-04-25 17:45:00,2023-04-25 17:45:00,1838.46,take_profit,125.0754,0.012508,14,london,0.0645,1.0,100000.0
ETHUSDT,long,2023-04-26 08:00:00,2023-04-26 08:00:00,1866.56,2023-04-26 09:30:00,2023-04-26 09:30:00,1887.855,take_profit,102.0869,0.010209,6,london,0.0915,1.0,100000.0
ETHUSDT,long,2023-04-26 17:15:00,2023-04-26 17:15:00,1950.93,2023-04-26 19:00:00,2023-04-26 19:00:00,1924.79,hard_stop,-145.9874,-0.014599,7,us,0.0754,1.0,100000.0
ETHUSDT,long,2023-04-26 21:00:00,2023-04-26 21:00:00,1860.985,2023-04-27 00:15:00,2023-04-27 00:15:00,1930.89,take_profit,363.6344,0.036363,13,us,0.0739,1.0,100000.0
ETHUSDT,short,2023-04-27 12:45:00,2023-04-27 12:45:00,1875.48,2023-04-27 15:00:00,2023-04-27 15:00:00,1892.745,hard_stop,-104.0564,-0.010406,9,london,0.5808,1.0,100000.0
ETHUSDT,short,2023-04-27 22:45:00,2023-04-27 22:45:00,1904.21,2023-04-28 04:30:00,2023-04-28 04:30:00,1911.825,hard_stop,-51.9903,-0.005199,23,us,0.3913,1.0,100000.0
ETHUSDT,long,2023-04-28 08:30:00,2023-04-28 08:30:00,1911.165,2023-04-28 11:45:00,2023-04-28 11:45:00,1901.47,hard_stop,-62.7282,-0.006273,13,london,0.4352,1.0,100000.0
ETHUSDT,short,2023-04-29 08:15:00,2023-04-29 08:15:00,1897.46,2023-04-29 13:30:00,2023-04-29 13:30:00,1907.17,hard_stop,-63.1737,-0.006317,21,london,0.5208,1.0,100000.0
ETHUSDT,long,2023-04-29 17:30:00,2023-04-29 17:30:00,1897.825,2023-04-29 23:45:00,2023-04-29 23:45:00,1907.01,take_profit,36.3975,0.00364,25,us,0.0094,1.0,100000.0
ETHUSDT,long,2023-04-30 10:45:00,2023-04-30 10:45:00,1903.0,2023-04-30 15:00:00,2023-04-30 15:00:00,1919.82,take_profit,76.3868,0.007639,17,london,0.045,1.0,100000.0
ETHUSDT,short,2023-04-30 17:00:00,2023-04-30 17:00:00,1925.835,2023-04-30 19:15:00,2023-04-30 19:15:00,1902.42,take_profit,109.5836,0.010958,9,us,0.43,1.0,100000.0
ETHUSDT,long,2023-04-30 21:15:00,2023-04-30 21:15:00,1895.7,2023-04-30 23:30:00,2023-04-30 23:30:00,1878.385,hard_stop,-103.3383,-0.010334,9,us,0.4799,1.0,100000.0
ETHUSDT,short,2023-05-01 08:15:00,2023-05-01 08:15:00,1845.98,2023-05-01 15:15:00,2023-05-01 15:15:00,1828.49,take_profit,82.7464,0.008275,28,london,0.1559,1.0,100000.0
ETHUSDT,long,2023-05-01 17:45:00,2023-05-01 17:45:00,1838.8,2023-05-01 19:00:00,2023-05-01 19:00:00,1826.975,hard_stop,-76.3082,-0.007631,5,us,0.5314,1.0,100000.0
ETHUSDT,short,2023-05-02 09:00:00,2023-05-02 09:00:00,1829.47,2023-05-02 14:00:00,2023-05-02 14:00:00,1839.82,hard_stop,-68.5738,-0.006857,20,london,0.3792,1.0,100000.0
ETHUSDT,short,2023-05-02 16:00:00,2023-05-02 16:00:00,1859.06,2023-05-02 19:00:00,2023-05-02 19:00:00,1872.135,hard_stop,-82.3312,-0.008233,12,us,0.4536,1.0,100000.0
ETHUSDT,short,2023-05-03 12:00:00,2023-05-03 12:00:00,1858.76,2023-05-03 17:15:00,2023-05-03 17:15:00,1869.01,hard_stop,-67.1443,-0.006714,21,london,0.0377,1.0,100000.0
ETHUSDT,short,2023-05-03 19:15:00,2023-05-03 19:15:00,1877.94,2023-05-03 22:00:00,2023-05-03 22:00:00,1898.46,hard_stop,-121.2687,-0.012127,11,us,0.0309,1.0,100000.0
ETHUSDT,short,2023-05-04 09:00:00,2023-05-04 09:00:00,1900.225,2023-05-04 10:15:00,2023-05-04 10:15:00,1905.77,hard_stop,-41.1808,-0.004118,5,london,0.1952,1.0,100000.0
ETHUSDT,short,2023-05-04 12:15:00,2023-05-04 12:15:00,1904.36,2023-05-04 13:30:00,2023-05-04 13:30:00,1888.2,take_profit,72.8579,0.007286,5,london,0.4046,1.0,100000.0
