symbol,direction,entry_signal_date,entry_fill_date,entry_price,exit_signal_date,exit_fill_date,exit_price,reason,pnl_usd,pnl_pct,bars_held,session_at_entry,poc_distance_atr_at_entry,size_units,nav_at_entry
BTCUSDT,long,2023-07-31 09:30:00,2023-07-31 09:30:00,29363.05,2023-07-31 12:30:00,2023-07-31 12:30:00,29427.25,take_profit,9.8642,0.000986,12,london,0.1289,1.0,100000.0
BTCUSDT,long,2023-07-31 18:15:00,2023-07-31 18:15:00,29189.9,2023-08-01 00:45:00,2023-08-01 00:45:00,29272.3,take_profit,16.2289,0.001623,26,us,0.0069,1.0,100000.0
BTCUSDT,long,2023-08-01 15:30:00,2023-08-01 15:30:00,28856.45,2023-08-01 18:15:00,2023-08-01 18:15:00,29090.3,take_profit,69.0391,0.006904,11,london,0.0676,1.0,100000.0
BTCUSDT,long,2023-08-02 16:00:00,2023-08-02 16:00:00,29283.75,2023-08-02 16:30:00,2023-08-02 16:30:00,29134.6,hard_stop,-62.9327,-0.006293,2,us,0.0985,1.0,100000.0
BTCUSDT,long,2023-08-02 19:15:00,2023-08-02 19:15:00,29175.8,2023-08-03 03:15:00,2023-08-03 03:15:00,29149.3,time_stop,-21.0829,-0.002108,32,us,0.5687,1.0,100000.0
BTCUSDT,long,2023-08-03 08:45:00,2023-08-03 08:45:00,29110.9,2023-08-03 14:30:00,2023-08-03 14:30:00,29288.05,take_profit,48.8535,0.004885,23,london,0.3647,1.0,100000.0
BTCUSDT,short,2023-08-03 17:45:00,2023-08-03 17:45:00,29215.7,2023-08-03 20:00:00,2023-08-03 20:00:00,29299.45,hard_stop,-40.6661,-0.004067,9,us,0.5949,1.0,100000.0
BTCUSDT,short,2023-08-04 13:00:00,2023-08-04 13:00:00,29207.4,2023-08-04 18:15:00,2023-08-04 18:15:00,29100.9,take_profit,24.4634,0.002446,21,london,0.2689,1.0,100000.0
BTCUSDT,long,2023-08-05 08:00:00,2023-08-05 08:00:00,29038.95,2023-08-05 12:45:00,2023-08-05 12:45:00,29004.0,hard_stop,-24.0356,-0.002404,19,london,0.3725,1.0,100000.0
BTCUSDT,short,2023-08-05 14:45:00,2023-08-05 14:45:00,29058.9,2023-08-05 22:45:00,2023-08-05 22:45:00,29078.5,hard_stop,-18.7449,-0.001874,32,london,0.2394,1.0,100000.0
BTCUSDT,short,2023-08-06 09:00:00,2023-08-06 09:00:00,29081.95,2023-08-06 12:15:00,2023-08-06 12:15:00,29048.1,take_profit,-0.3605,-3.6e-05,13,london,0.5048,1.0,100000.0
BTCUSDT,long,2023-08-06 16:30:00,2023-08-06 16:30:00,29049.55,2023-08-06 20:45:00,2023-08-06 20:45:00,29126.2,take_profit,14.386,0.001439,17,us,0.3723,1.0,100000.0
