variant,symbol,direction,entry_ts,entry_price,exit_ts,exit_price,pnl_pct,cost_pct,net_pnl_pct,bars_held,decision_tf,size_mult,conviction,exit_reason,z_entry,z_exit
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,short,2024-01-20 00:24:00+00:00,2483.32,2024-01-20 00:25:00+00:00,2485.54,-0.000893964531353042,0.003,-0.003893964531353042,1,15m,1.0,high,hard_stop,2.0693829246148265,2.0693829246148265
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,long,2024-02-07 16:15:00+00:00,2378.56,2024-02-07 16:17:00+00:00,2378.96,0.00016816897618721072,0.003,-0.0028318310238127893,2,15m,1.0,high,take_profit,-3.280414487375154,-3.280414487375154
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,long,2024-02-07 16:22:00+00:00,2377.05,2024-02-07 16:23:00+00:00,2375.94,-0.0004669653562189291,0.003,-0.003466965356218929,1,15m,1.0,high,hard_stop,-3.280414487375154,-3.280414487375154
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,long,2024-02-07 16:28:00+00:00,2374.54,2024-02-07 16:31:00+00:00,2377.97,0.0014444903012793553,0.003,-0.0015555096987206448,3,15m,1.0,high,take_profit,-3.280414487375154,-1.0765937213429015
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,long,2024-02-10 20:15:00+00:00,2495.44,2024-02-10 20:20:00+00:00,2494.99,-0.00018032891995012346,0.003,-0.0031803289199501235,5,15m,1.0,high,trailing_stop,-2.0750038895746923,-2.0750038895746923
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,long,2024-02-10 20:25:00+00:00,2495.0,2024-02-10 20:27:00+00:00,2493.11,-0.0007575150300600519,0.003,-0.003757515030060052,2,15m,1.0,high,hard_stop,-2.0750038895746923,-2.0750038895746923
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,long,2024-02-16 12:15:00+00:00,2832.1,2024-02-16 12:16:00+00:00,2830.21,-0.0006673493167613787,0.003,-0.0036673493167613787,1,15m,1.0,high,hard_stop,-3.03121366774913,-3.03121366774913
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,long,2024-02-16 12:21:00+00:00,2826.94,2024-02-16 12:24:00+00:00,2830.44,0.0012380878264131034,0.003,-0.0017619121735868966,3,15m,1.0,high,take_profit,-3.03121366774913,-3.03121366774913
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,long,2024-02-16 12:29:00+00:00,2831.58,2024-02-16 12:32:00+00:00,2834.62,0.001073605548845613,0.003,-0.001926394451154387,3,15m,1.0,high,take_profit,-3.03121366774913,-2.188817955456554
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,long,2024-02-16 12:37:00+00:00,2841.26,2024-02-16 12:38:00+00:00,2841.4,4.927391368614309e-05,0.003,-0.002950726086313857,1,15m,1.0,high,take_profit,-2.188817955456554,-2.188817955456554
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,long,2024-02-16 12:43:00+00:00,2843.13,2024-02-16 12:52:00+00:00,2838.15,-0.0017515906764727918,0.003,-0.004751590676472792,9,15m,1.0,high,hard_stop,-2.188817955456554,-1.976959273049
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,long,2024-02-16 13:00:00+00:00,2845.82,2024-02-16 13:02:00+00:00,2845.39,-0.00015109880456254388,0.003,-0.003151098804562544,2,15m,1.0,high,hard_stop,-2.2781178934331456,-2.2781178934331456
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,long,2024-02-16 13:07:00+00:00,2846.39,2024-02-16 13:08:00+00:00,2844.22,-0.0007623691763953833,0.003,-0.0037623691763953833,1,15m,1.0,high,hard_stop,-2.2781178934331456,-2.2781178934331456
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,long,2024-02-16 13:13:00+00:00,2840.8,2024-02-16 13:15:00+00:00,2844.75,0.0013904533934101515,0.003,-0.0016095466065898486,2,15m,1.0,high,take_profit,-2.2781178934331456,-2.0092558188608347
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,long,2024-02-16 13:20:00+00:00,2842.93,2024-02-16 13:21:00+00:00,2841.68,-0.0004396872240962635,0.003,-0.0034396872240962635,1,15m,1.0,high,hard_stop,-2.0092558188608347,-2.0092558188608347
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,long,2024-02-16 13:26:00+00:00,2845.18,2024-02-16 13:30:00+00:00,2839.21,-0.0020982855214783935,0.003,-0.005098285521478394,4,15m,1.0,high,hard_stop,-2.0092558188608347,-2.2045388481357824
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,long,2024-02-16 16:15:00+00:00,2799.87,2024-02-16 16:18:00+00:00,2805.17,0.001892945029590809,0.003,-0.001107054970409191,3,15m,1.0,high,trailing_stop,-3.6792902219313013,-3.6792902219313013
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,long,2024-02-16 16:23:00+00:00,2804.5,2024-02-16 16:26:00+00:00,2800.43,-0.0014512390800499597,0.003,-0.00445123908004996,3,15m,1.0,high,hard_stop,-3.6792902219313013,-3.6792902219313013
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,long,2024-02-16 16:31:00+00:00,2795.03,2024-02-16 16:33:00+00:00,2790.5,-0.0016207339456106862,0.003,-0.004620733945610686,2,15m,1.0,high,hard_stop,-3.589080658673845,-3.589080658673845
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,long,2024-02-16 16:38:00+00:00,2786.32,2024-02-16 16:39:00+00:00,2792.3,0.0021462000057423936,0.003,-0.0008537999942576065,1,15m,1.0,high,take_profit,-3.589080658673845,-3.589080658673845
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,long,2024-02-16 16:44:00+00:00,2792.32,2024-02-16 16:45:00+00:00,2786.45,-0.002102194590878015,0.003,-0.005102194590878015,1,15m,1.0,high,hard_stop,-3.589080658673845,-3.5007451311390163
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,long,2024-02-16 16:50:00+00:00,2785.35,2024-02-16 17:00:00+00:00,2786.51,0.0004164647171811531,0.003,-0.002583535282818847,10,15m,1.0,high,trailing_stop,-3.5007451311390163,-3.5514306256865993
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,long,2024-02-16 17:05:00+00:00,2789.12,2024-02-16 17:08:00+00:00,2781.8,-0.002624483708122849,0.003,-0.005624483708122849,3,15m,1.0,high,hard_stop,-3.5514306256865993,-3.5514306256865993
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,long,2024-02-16 17:13:00+00:00,2776.85,2024-02-16 17:17:00+00:00,2779.74,0.001040747609701631,0.003,-0.001959252390298369,4,15m,1.0,high,take_profit,-3.5514306256865993,-3.333599511815474
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,long,2024-02-16 17:22:00+00:00,2777.82,2024-02-16 17:26:00+00:00,2776.96,-0.0003095952941515323,0.003,-0.0033095952941515324,4,15m,1.0,high,trailing_stop,-3.333599511815474,-3.333599511815474
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,short,2024-03-15 20:15:00+00:00,3653.76,2024-03-15 20:17:00+00:00,3665.26,-0.003147442634436892,0.003,-0.006147442634436892,2,15m,1.0,high,hard_stop,2.4992210193994855,2.4992210193994855
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,short,2024-03-15 20:22:00+00:00,3663.34,2024-03-15 20:25:00+00:00,3667.4,-0.0011082782378921685,0.003,-0.004108278237892169,3,15m,1.0,high,hard_stop,2.4992210193994855,2.4992210193994855
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,short,2024-03-16 00:15:00+00:00,3743.25,2024-03-16 00:16:00+00:00,3752.6,-0.002497829426300724,0.003,-0.005497829426300724,1,15m,1.0,high,hard_stop,2.4820085717209768,2.4820085717209768
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,short,2024-03-16 00:21:00+00:00,3764.99,2024-03-16 00:22:00+00:00,3772.87,-0.0020929670463931682,0.003,-0.005092967046393168,1,15m,1.0,high,hard_stop,2.4820085717209768,2.4820085717209768
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,short,2024-03-16 00:27:00+00:00,3761.8,2024-03-16 00:28:00+00:00,3771.5,-0.0025785528204582686,0.003,-0.005578552820458269,1,15m,1.0,high,hard_stop,2.4820085717209768,2.4820085717209768
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,short,2024-03-16 00:33:00+00:00,3766.58,2024-03-16 00:34:00+00:00,3769.51,-0.000777894004640789,0.003,-0.003777894004640789,1,15m,1.0,high,hard_stop,2.372901064198995,2.372901064198995
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,short,2024-03-16 00:39:00+00:00,3767.15,2024-03-16 00:45:00+00:00,3776.07,-0.002367837755332225,0.003,-0.005367837755332225,6,15m,1.0,high,hard_stop,2.372901064198995,2.314257218255724
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,short,2024-03-16 00:50:00+00:00,3774.5,2024-03-16 00:55:00+00:00,3764.03,0.002773877334746322,0.003,-0.00022612266525367814,5,15m,1.0,high,take_profit,2.314257218255724,2.314257218255724
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,short,2024-03-16 01:00:00+00:00,3763.27,2024-03-16 01:01:00+00:00,3771.58,-0.002208185965928644,0.003,-0.005208185965928644,1,15m,1.0,high,hard_stop,2.2847049035164675,2.2847049035164675
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,short,2024-03-16 01:06:00+00:00,3777.32,2024-03-16 01:09:00+00:00,3781.32,-0.0010589518494594774,0.003,-0.0040589518494594775,3,15m,1.0,high,hard_stop,2.2847049035164675,2.2847049035164675
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,short,2024-03-16 01:14:00+00:00,3766.54,2024-03-16 01:16:00+00:00,3780.46,-0.003695699501399252,0.003,-0.006695699501399252,2,15m,1.0,high,hard_stop,2.2847049035164675,2.1712368198419263
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,short,2024-03-16 01:21:00+00:00,3768.65,2024-03-16 01:32:00+00:00,3762.13,0.001730062489220252,0.003,-0.001269937510779748,11,15m,1.0,high,take_profit,2.1712368198419263,2.113618499221896
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,short,2024-03-17 20:15:00+00:00,3658.89,2024-03-17 20:16:00+00:00,3650.24,0.0023641049607942,0.003,-0.0006358950392058001,1,15m,1.0,high,take_profit,3.8149022635618968,3.8149022635618968
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,short,2024-03-17 20:21:00+00:00,3648.33,2024-03-17 20:25:00+00:00,3652.89,-0.0012498869345700658,0.003,-0.004249886934570066,4,15m,1.0,high,hard_stop,3.8149022635618968,3.8149022635618968
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,short,2024-03-17 20:30:00+00:00,3647.57,2024-03-17 20:32:00+00:00,3644.28,0.0009019703528651002,0.003,-0.0020980296471349,2,15m,1.0,high,trailing_stop,3.52339204889724,3.52339204889724
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,short,2024-03-17 20:37:00+00:00,3644.47,2024-03-17 20:41:00+00:00,3642.88,0.0004362774285423532,0.003,-0.002563722571457647,4,15m,1.0,high,take_profit,3.52339204889724,3.52339204889724
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,short,2024-03-17 20:46:00+00:00,3643.27,2024-03-17 20:47:00+00:00,3640.34,0.0008042225802643577,0.003,-0.0021957774197356424,1,15m,1.0,high,take_profit,3.141517770748548,3.141517770748548
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,short,2024-03-17 20:52:00+00:00,3641.57,2024-03-17 20:54:00+00:00,3637.16,0.0012110161276592812,0.003,-0.0017889838723407188,2,15m,1.0,high,take_profit,3.141517770748548,3.141517770748548
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,short,2024-03-17 20:59:00+00:00,3635.62,2024-03-17 21:00:00+00:00,3638.36,-0.0007536541222681326,0.003,-0.0037536541222681326,1,15m,1.0,high,hard_stop,3.141517770748548,3.0063470307797315
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,short,2024-03-17 21:05:00+00:00,3639.07,2024-03-17 21:09:00+00:00,3636.09,0.0008188905407150449,0.003,-0.002181109459284955,4,15m,1.0,high,take_profit,3.0063470307797315,3.0063470307797315
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,short,2024-03-17 21:14:00+00:00,3636.96,2024-03-17 21:15:00+00:00,3640.18,-0.0008853548018123991,0.003,-0.003885354801812399,1,15m,1.0,high,hard_stop,3.0063470307797315,2.9158507019664954
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,short,2024-03-17 21:20:00+00:00,3636.88,2024-03-17 21:22:00+00:00,3640.43,-0.0009761113921822329,0.003,-0.003976111392182233,2,15m,1.0,high,hard_stop,2.9158507019664954,2.9158507019664954
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,short,2024-03-17 21:27:00+00:00,3644.59,2024-03-17 21:36:00+00:00,3641.67,0.0008011875135475188,0.003,-0.0021988124864524812,9,15m,1.0,high,take_profit,2.9158507019664954,2.635413977737377
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,short,2024-03-20 12:15:00+00:00,3324.2,2024-03-20 12:18:00+00:00,3339.06,-0.004470248480837435,0.003,-0.0074702484808374355,3,15m,1.0,high,hard_stop,2.3583062730805326,2.3583062730805326
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,short,2024-03-20 12:23:00+00:00,3342.96,2024-03-20 12:32:00+00:00,3352.63,-0.0028926460382416863,0.003,-0.005892646038241686,9,15m,1.0,high,hard_stop,2.3583062730805326,2.3526337056643962
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,short,2024-03-20 12:37:00+00:00,3345.04,2024-03-20 12:42:00+00:00,3353.17,-0.0024304642096955043,0.003,-0.005430464209695504,5,15m,1.0,high,hard_stop,2.3526337056643962,2.3526337056643962
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,short,2024-03-20 12:47:00+00:00,3347.91,2024-03-20 12:48:00+00:00,3350.4,-0.0007437475917813074,0.003,-0.0037437475917813075,1,15m,1.0,high,hard_stop,2.3332479278603437,2.3332479278603437
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,short,2024-03-20 12:53:00+00:00,3342.06,2024-03-20 12:54:00+00:00,3348.37,-0.0018880570665995577,0.003,-0.004888057066599558,1,15m,1.0,high,hard_stop,2.3332479278603437,2.3332479278603437
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,short,2024-03-20 12:59:00+00:00,3351.39,2024-03-20 13:00:00+00:00,3353.91,-0.0007519268124569489,0.003,-0.003751926812456949,1,15m,1.0,high,hard_stop,2.3332479278603437,2.1530507453063206
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,short,2024-03-20 13:05:00+00:00,3343.17,2024-03-20 13:10:00+00:00,3347.45,-0.001280222064687031,0.003,-0.004280222064687031,5,15m,1.0,high,hard_stop,2.1530507453063206,2.1530507453063206
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,short,2024-03-20 13:15:00+00:00,3343.16,2024-03-20 13:16:00+00:00,3354.13,-0.003281326649038796,0.003,-0.006281326649038796,1,15m,1.0,high,hard_stop,2.1275478047505048,2.1275478047505048
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,short,2024-03-20 13:21:00+00:00,3354.59,2024-03-20 13:30:00+00:00,3344.54,0.0029958951764598174,0.003,-4.104823540182663e-06,9,15m,1.0,high,take_profit,2.1275478047505048,2.152534296432206
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,long,2024-03-26 00:15:00+00:00,3592.78,2024-03-26 00:16:00+00:00,3587.44,-0.0014863142190727485,0.003,-0.004486314219072749,1,15m,1.0,high,hard_stop,-2.130779957436229,-2.130779957436229
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,long,2024-03-26 00:21:00+00:00,3600.52,2024-03-26 00:23:00+00:00,3590.95,-0.0026579494073079024,0.003,-0.0056579494073079025,2,15m,1.0,high,hard_stop,-2.130779957436229,-2.130779957436229
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,long,2024-03-26 00:28:00+00:00,3603.27,2024-03-26 00:30:00+00:00,3610.07,0.0018871747051982801,0.003,-0.00111282529480172,2,15m,1.0,high,trailing_stop,-2.130779957436229,-1.970508033186528
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,long,2024-03-26 00:45:00+00:00,3610.95,2024-03-26 00:47:00+00:00,3607.88,-0.0008501917777868906,0.003,-0.0038501917777868907,2,15m,1.0,high,hard_stop,-2.0534988366330342,-2.0534988366330342
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,long,2024-03-26 00:52:00+00:00,3602.55,2024-03-26 00:54:00+00:00,3607.7,0.0014295429626236533,0.003,-0.0015704570373763467,2,15m,1.0,high,take_profit,-2.0534988366330342,-2.0534988366330342
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,long,2024-03-26 00:59:00+00:00,3599.51,2024-03-26 01:05:00+00:00,3604.78,0.0014640881675560546,0.003,-0.0015359118324439454,6,15m,1.0,high,trailing_stop,-2.0534988366330342,-1.7657381704134492
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,long,2024-03-27 16:15:00+00:00,3495.12,2024-03-27 16:20:00+00:00,3505.76,0.0030442445466822843,0.003,4.424454668228422e-05,5,15m,1.0,high,take_profit,-2.751093460675452,-2.751093460675452
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,long,2024-03-27 16:25:00+00:00,3511.21,2024-03-27 16:27:00+00:00,3518.45,0.0020619672420618684,0.003,-0.0009380327579381316,2,15m,1.0,high,trailing_stop,-2.751093460675452,-2.751093460675452
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,long,2024-03-27 16:32:00+00:00,3520.25,2024-03-27 16:33:00+00:00,3513.76,-0.0018436190611461623,0.003,-0.004843619061146162,1,15m,1.0,high,hard_stop,-2.4322738661747954,-2.4322738661747954
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,long,2024-03-27 16:38:00+00:00,3516.64,2024-03-27 16:41:00+00:00,3517.0,0.00010237044451533173,0.003,-0.0028976295554846683,3,15m,1.0,high,trailing_stop,-2.4322738661747954,-2.4322738661747954
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,long,2024-03-27 16:46:00+00:00,3520.8,2024-03-27 16:47:00+00:00,3516.15,-0.0013207225630538222,0.003,-0.004320722563053822,1,15m,1.0,high,hard_stop,-2.0981124099532504,-2.0981124099532504
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,long,2024-03-27 16:52:00+00:00,3515.28,2024-03-27 16:54:00+00:00,3521.57,0.0017893311485854824,0.003,-0.0012106688514145177,2,15m,1.0,high,take_profit,-2.0981124099532504,-2.0981124099532504
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,long,2024-03-27 16:59:00+00:00,3528.71,2024-03-27 17:04:00+00:00,3525.58,-0.0008870097004287647,0.003,-0.0038870097004287648,5,15m,1.0,high,hard_stop,-2.0981124099532504,-1.8263120647980304
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,long,2024-03-27 17:15:00+00:00,3533.45,2024-03-27 17:16:00+00:00,3529.7,-0.0010612857122642705,0.003,-0.0040612857122642705,1,15m,1.0,high,hard_stop,-2.1828532280375232,-2.1828532280375232
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,long,2024-03-27 17:21:00+00:00,3526.98,2024-03-27 17:25:00+00:00,3521.59,-0.0015282196099779544,0.003,-0.004528219609977954,4,15m,1.0,high,hard_stop,-2.1828532280375232,-2.1828532280375232
