variant,symbol,direction,entry_ts,entry_price,exit_ts,exit_price,pnl_pct,cost_pct,net_pnl_pct,bars_held,decision_tf,size_mult,conviction,exit_reason,z_entry,z_exit
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,short,2024-01-23 21:04:00+00:00,39172.8,2024-01-23 21:10:00+00:00,39209.9,-0.0009470857329574311,0.003,-0.003947085732957431,6,15m,1.0,high,trailing_stop,2.8971365774127498,2.8971365774127498
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,short,2024-01-23 21:15:00+00:00,39182.2,2024-01-23 21:16:00+00:00,39139.7,0.0010846762050115144,0.003,-0.0019153237949884857,1,15m,1.0,high,take_profit,2.6451114712920787,2.6451114712920787
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,short,2024-01-23 21:21:00+00:00,39068.2,2024-01-23 21:23:00+00:00,39127.6,-0.0015204181405850115,0.003,-0.0045204181405850115,2,15m,1.0,high,hard_stop,2.6451114712920787,2.6451114712920787
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,short,2024-01-23 21:28:00+00:00,39125.7,2024-01-23 21:32:00+00:00,39174.3,-0.0012421503001864842,0.003,-0.004242150300186484,4,15m,1.0,high,hard_stop,2.6451114712920787,2.681196905105293
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,short,2024-01-24 00:15:00+00:00,39807.9,2024-01-24 00:20:00+00:00,39860.8,-0.0013288819555916653,0.003,-0.004328881955591665,5,15m,1.0,high,hard_stop,2.4710021936130735,2.4710021936130735
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,short,2024-01-24 00:25:00+00:00,39888.9,2024-01-24 00:26:00+00:00,39874.9,0.00035097483259749485,0.003,-0.002649025167402505,1,15m,1.0,high,take_profit,2.4710021936130735,2.4710021936130735
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,short,2024-01-24 00:31:00+00:00,39917.3,2024-01-24 00:33:00+00:00,39898.7,0.00046596337928683784,0.003,-0.0025340366207131622,2,15m,1.0,high,hard_stop,2.5164591826570084,2.5164591826570084
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,short,2024-01-24 00:38:00+00:00,39947.9,2024-01-24 00:43:00+00:00,39968.0,-0.0005031553598562333,0.003,-0.0035031553598562333,5,15m,1.0,high,hard_stop,2.5164591826570084,2.5164591826570084
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,short,2024-01-24 00:48:00+00:00,40063.3,2024-01-24 00:50:00+00:00,40118.3,-0.0013728275004805113,0.003,-0.004372827500480511,2,15m,1.0,high,hard_stop,2.6293232517814076,2.6293232517814076
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,short,2024-01-24 00:55:00+00:00,40197.0,2024-01-24 01:01:00+00:00,40110.1,0.0021618528745926957,0.003,-0.0008381471254073044,6,15m,1.0,high,take_profit,2.6293232517814076,2.280584372753407
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,short,2024-01-24 01:06:00+00:00,40056.7,2024-01-24 01:10:00+00:00,39994.5,0.0015527989075484472,0.003,-0.0014472010924515529,4,15m,1.0,high,take_profit,2.280584372753407,2.280584372753407
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,short,2024-01-24 01:15:00+00:00,39962.1,2024-01-24 01:16:00+00:00,39933.8,0.0007081709920148116,0.003,-0.0022918290079851885,1,15m,1.0,high,take_profit,2.1986935956832516,2.1986935956832516
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,short,2024-01-24 01:21:00+00:00,39833.1,2024-01-24 01:22:00+00:00,39893.9,-0.0015263687737083753,0.003,-0.004526368773708375,1,15m,1.0,high,hard_stop,2.1986935956832516,2.1986935956832516
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,short,2024-01-24 01:27:00+00:00,39928.0,2024-01-24 01:31:00+00:00,39941.5,-0.00033810859547189764,0.003,-0.0033381085954718977,4,15m,1.0,high,hard_stop,2.1986935956832516,2.027585644533381
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2024-01-30 20:15:00+00:00,43471.1,2024-01-30 20:17:00+00:00,43552.4,0.0018702080232615437,0.003,-0.0011297919767384564,2,15m,1.0,high,take_profit,-4.97590748456531,-4.97590748456531
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2024-01-30 20:22:00+00:00,43541.6,2024-01-30 20:25:00+00:00,43585.0,0.000996747937604514,0.003,-0.002003252062395486,3,15m,1.0,high,take_profit,-4.97590748456531,-4.97590748456531
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2024-01-30 20:30:00+00:00,43668.7,2024-01-30 20:31:00+00:00,43702.1,0.0007648498810362003,0.003,-0.0022351501189637997,1,15m,1.0,high,take_profit,-4.490298228809042,-4.490298228809042
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2024-01-30 20:36:00+00:00,43678.6,2024-01-30 20:39:00+00:00,43632.9,-0.0010462789558273178,0.003,-0.004046278955827318,3,15m,1.0,high,hard_stop,-4.490298228809042,-4.490298228809042
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2024-01-30 20:44:00+00:00,43615.1,2024-01-30 20:46:00+00:00,43600.1,-0.00034391758817475804,0.003,-0.003343917588174758,2,15m,1.0,high,trailing_stop,-4.490298228809042,-4.63752595359258
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2024-01-30 20:51:00+00:00,43575.2,2024-01-30 20:57:00+00:00,43562.0,-0.0003029245993133589,0.003,-0.003302924599313359,6,15m,1.0,high,trailing_stop,-4.63752595359258,-4.63752595359258
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2024-01-30 21:02:00+00:00,43567.1,2024-01-30 21:03:00+00:00,43538.7,-0.0006518680380379616,0.003,-0.0036518680380379616,1,15m,1.0,high,hard_stop,-4.234762988141091,-4.234762988141091
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2024-01-30 21:08:00+00:00,43498.4,2024-01-30 21:13:00+00:00,43557.2,0.001351773858348615,0.003,-0.001648226141651385,5,15m,1.0,high,take_profit,-4.234762988141091,-4.234762988141091
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2024-01-30 21:18:00+00:00,43567.4,2024-01-30 21:19:00+00:00,43549.5,-0.0004108576596262292,0.003,-0.0034108576596262293,1,15m,1.0,high,hard_stop,-3.513126449927667,-3.513126449927667
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2024-01-30 21:24:00+00:00,43597.2,2024-01-30 21:26:00+00:00,43607.9,0.00024542860550691437,0.003,-0.0027545713944930857,2,15m,1.0,high,trailing_stop,-3.513126449927667,-3.513126449927667
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2024-02-12 01:00:00+00:00,48612.9,2024-02-12 01:02:00+00:00,48533.1,-0.0016415395913430553,0.003,-0.004641539591343055,2,15m,1.0,high,hard_stop,-2.4658669338230754,-2.4658669338230754
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2024-02-12 01:07:00+00:00,48413.9,2024-02-12 01:08:00+00:00,48372.8,-0.0008489297495140047,0.003,-0.0038489297495140047,1,15m,1.0,high,hard_stop,-2.4658669338230754,-2.4658669338230754
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2024-02-12 01:13:00+00:00,48447.3,2024-02-12 01:18:00+00:00,48509.9,0.001292125670574018,0.003,-0.001707874329425982,5,15m,1.0,high,take_profit,-2.4658669338230754,-2.4032373800273215
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2024-02-12 01:23:00+00:00,48499.8,2024-02-12 01:25:00+00:00,48558.6,0.0012123761335096628,0.003,-0.0017876238664903373,2,15m,1.0,high,take_profit,-2.4032373800273215,-2.4032373800273215
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2024-02-13 16:15:00+00:00,48720.3,2024-02-13 16:17:00+00:00,48679.1,-0.0008456433971055777,0.003,-0.0038456433971055777,2,15m,1.0,high,hard_stop,-7.627990675372825,-7.627990675372825
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2024-02-13 16:22:00+00:00,48723.1,2024-02-13 16:23:00+00:00,48655.9,-0.0013792225864117658,0.003,-0.004379222586411766,1,15m,1.0,high,hard_stop,-7.627990675372825,-7.627990675372825
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2024-02-13 16:28:00+00:00,48805.3,2024-02-13 16:33:00+00:00,48778.5,-0.0005491206897612066,0.003,-0.0035491206897612067,5,15m,1.0,high,trailing_stop,-7.627990675372825,-6.4475734881366655
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2024-02-13 16:38:00+00:00,48749.8,2024-02-13 16:39:00+00:00,48666.0,-0.0017189814112058555,0.003,-0.0047189814112058555,1,15m,1.0,high,hard_stop,-6.4475734881366655,-6.4475734881366655
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2024-02-13 16:44:00+00:00,48636.5,2024-02-13 16:46:00+00:00,48572.5,-0.0013158841610724226,0.003,-0.004315884161072423,2,15m,1.0,high,hard_stop,-6.4475734881366655,-5.689506118614305
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2024-02-13 16:51:00+00:00,48665.5,2024-02-13 16:52:00+00:00,48627.1,-0.000789060011712639,0.003,-0.003789060011712639,1,15m,1.0,high,hard_stop,-5.689506118614305,-5.689506118614305
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2024-02-13 16:57:00+00:00,48547.4,2024-02-13 16:59:00+00:00,48497.6,-0.0010258015877266935,0.003,-0.0040258015877266936,2,15m,1.0,high,hard_stop,-5.689506118614305,-5.689506118614305
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2024-02-13 17:04:00+00:00,48550.1,2024-02-13 17:10:00+00:00,48494.2,-0.0011513879477076383,0.003,-0.004151387947707638,6,15m,1.0,high,hard_stop,-4.89236213319742,-4.89236213319742
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2024-02-13 17:15:00+00:00,48498.9,2024-02-13 17:20:00+00:00,48613.0,0.0023526306782215567,0.003,-0.0006473693217784434,5,15m,1.0,high,take_profit,-4.198025837175281,-4.198025837175281
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2024-02-13 17:25:00+00:00,48600.1,2024-02-13 17:29:00+00:00,48599.7,-8.230435739831066e-06,0.003,-0.003008230435739831,4,15m,1.0,high,hard_stop,-4.198025837175281,-4.198025837175281
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2024-02-16 17:00:00+00:00,52066.3,2024-02-16 17:08:00+00:00,51990.0,-0.0014654392572547303,0.003,-0.00446543925725473,8,15m,1.0,high,hard_stop,-2.2026269766356594,-2.2026269766356594
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2024-02-16 17:13:00+00:00,51968.1,2024-02-16 17:17:00+00:00,51974.8,0.00012892524452512433,0.003,-0.0028710747554748757,4,15m,1.0,high,trailing_stop,-2.2026269766356594,-2.0641007845107366
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2024-02-16 17:22:00+00:00,52021.7,2024-02-16 17:32:00+00:00,51962.0,-0.001147598021594809,0.003,-0.004147598021594809,10,15m,1.0,high,hard_stop,-2.0641007845107366,-2.3665627205617423
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2024-02-16 20:15:00+00:00,51827.4,2024-02-16 20:17:00+00:00,51780.5,-0.0009049267375944581,0.003,-0.003904926737594458,2,15m,1.0,high,hard_stop,-2.134195545420808,-2.134195545420808
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2024-02-16 20:22:00+00:00,51827.5,2024-02-16 20:28:00+00:00,51800.3,-0.000524817905552033,0.003,-0.003524817905552033,6,15m,1.0,high,hard_stop,-2.134195545420808,-2.134195545420808
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2024-02-27 16:15:00+00:00,56514.7,2024-02-27 16:19:00+00:00,56724.3,0.0037087695767650253,0.003,0.0007087695767650252,4,15m,1.0,high,take_profit,-2.7118686842968995,-2.7118686842968995
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2024-02-27 16:24:00+00:00,56920.9,2024-02-27 16:28:00+00:00,56912.7,-0.0001440595633590558,0.003,-0.003144059563359056,4,15m,1.0,high,trailing_stop,-2.7118686842968995,-2.7118686842968995
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2024-02-27 16:33:00+00:00,56969.7,2024-02-27 16:41:00+00:00,56891.9,-0.0013656382252319466,0.003,-0.004365638225231947,8,15m,1.0,high,hard_stop,-2.6153388739425916,-2.6153388739425916
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2024-02-27 16:46:00+00:00,57102.0,2024-02-27 16:48:00+00:00,57152.9,0.000891387341949601,0.003,-0.002108612658050399,2,15m,1.0,high,take_profit,-2.516900286037886,-2.516900286037886
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2024-02-27 16:53:00+00:00,57115.2,2024-02-27 16:59:00+00:00,57084.1,-0.000544513544555536,0.003,-0.003544513544555536,6,15m,1.0,high,hard_stop,-2.516900286037886,-2.516900286037886
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2024-02-27 17:04:00+00:00,57035.8,2024-02-27 17:05:00+00:00,57126.0,0.0015814628706882772,0.003,-0.0014185371293117229,1,15m,1.0,high,take_profit,-2.402603342501148,-2.402603342501148
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2024-02-27 17:10:00+00:00,57249.9,2024-02-27 17:11:00+00:00,57130.4,-0.0020873398905499885,0.003,-0.0050873398905499885,1,15m,1.0,high,hard_stop,-2.402603342501148,-2.402603342501148
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2024-02-27 17:16:00+00:00,57208.0,2024-02-27 17:18:00+00:00,57172.1,-0.0006275346105439894,0.003,-0.0036275346105439895,2,15m,1.0,high,hard_stop,-2.4041928623397264,-2.4041928623397264
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2024-02-27 17:23:00+00:00,57197.8,2024-02-27 17:26:00+00:00,57101.4,-0.0016853795076035016,0.003,-0.004685379507603502,3,15m,1.0,high,hard_stop,-2.4041928623397264,-2.4041928623397264
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2024-03-02 04:15:00+00:00,62269.9,2024-03-02 04:18:00+00:00,62210.9,-0.0009474882728252032,0.003,-0.003947488272825203,3,15m,1.0,high,hard_stop,-2.4582873501101976,-2.4582873501101976
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2024-03-02 04:23:00+00:00,62212.4,2024-03-02 04:24:00+00:00,62141.1,-0.0011460737730741855,0.003,-0.0041460737730741855,1,15m,1.0,high,hard_stop,-2.4582873501101976,-2.4582873501101976
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2024-03-02 04:29:00+00:00,62224.0,2024-03-02 04:30:00+00:00,62190.9,-0.0005319490871689148,0.003,-0.003531949087168915,1,15m,1.0,high,hard_stop,-2.4582873501101976,-2.3694034790217438
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2024-03-02 04:35:00+00:00,62240.0,2024-03-02 04:39:00+00:00,62334.0,0.0015102827763495696,0.003,-0.0014897172236504304,4,15m,1.0,high,take_profit,-2.3694034790217438,-2.3694034790217438
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2024-03-02 04:44:00+00:00,62260.2,2024-03-02 04:45:00+00:00,62210.4,-0.0007998689371379042,0.003,-0.0037998689371379043,1,15m,1.0,high,hard_stop,-2.3694034790217438,-2.6072281988269053
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2024-03-02 04:50:00+00:00,62290.3,2024-03-02 04:51:00+00:00,62189.1,-0.0016246510291330063,0.003,-0.004624651029133006,1,15m,1.0,high,hard_stop,-2.6072281988269053,-2.6072281988269053
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2024-03-02 04:56:00+00:00,62154.6,2024-03-02 04:57:00+00:00,62119.4,-0.0005663297648121901,0.003,-0.00356632976481219,1,15m,1.0,high,hard_stop,-2.6072281988269053,-2.6072281988269053
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2024-03-02 05:02:00+00:00,62138.4,2024-03-02 05:03:00+00:00,62099.9,-0.0006195846690613127,0.003,-0.0036195846690613128,1,15m,1.0,high,hard_stop,-2.711865056454508,-2.711865056454508
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2024-03-02 05:08:00+00:00,62055.8,2024-03-02 05:09:00+00:00,62092.7,0.0005946261268083841,0.003,-0.002405373873191616,1,15m,1.0,high,take_profit,-2.711865056454508,-2.711865056454508
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2024-03-02 05:14:00+00:00,62035.0,2024-03-02 05:15:00+00:00,61884.6,-0.0024244378173612358,0.003,-0.005424437817361236,1,15m,1.0,high,hard_stop,-2.711865056454508,-2.657097273805896
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2024-03-02 05:20:00+00:00,61869.4,2024-03-02 05:23:00+00:00,61937.9,0.0011071709116299289,0.003,-0.0018928290883700712,3,15m,1.0,high,take_profit,-2.657097273805896,-2.657097273805896
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2024-03-02 05:28:00+00:00,62097.3,2024-03-02 05:29:00+00:00,61990.9,-0.0017134400368453706,0.003,-0.004713440036845371,1,15m,1.0,high,hard_stop,-2.657097273805896,-2.657097273805896
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2024-03-05 16:15:00+00:00,65480.1,2024-03-05 16:18:00+00:00,65220.0,-0.003972199187234016,0.003,-0.006972199187234016,3,15m,1.0,high,hard_stop,-2.1366508034145815,-2.1366508034145815
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2024-03-05 16:23:00+00:00,65441.9,2024-03-05 16:29:00+00:00,65921.8,0.00733322229336264,0.003,0.00433322229336264,6,15m,1.0,high,take_profit,-2.1366508034145815,-2.1366508034145815
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2024-03-05 16:34:00+00:00,65867.2,2024-03-05 16:35:00+00:00,65496.6,-0.00562647266014038,0.003,-0.00862647266014038,1,15m,1.0,high,hard_stop,-2.456301632084454,-2.456301632084454
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2024-03-05 16:40:00+00:00,65415.7,2024-03-05 16:48:00+00:00,65057.0,-0.005483393130395253,0.003,-0.008483393130395252,8,15m,1.0,high,hard_stop,-2.456301632084454,-2.1658941091189488
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2024-03-05 17:00:00+00:00,65621.9,2024-03-05 17:01:00+00:00,65238.9,-0.005836466179735655,0.003,-0.008836466179735655,1,15m,1.0,high,hard_stop,-2.7684764840689042,-2.7684764840689042
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2024-03-05 17:06:00+00:00,65238.1,2024-03-05 17:07:00+00:00,64423.9,-0.012480437045223503,0.003,-0.015480437045223502,1,15m,1.0,high,hard_stop,-2.7684764840689042,-2.7684764840689042
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2024-03-05 17:12:00+00:00,64189.4,2024-03-05 17:20:00+00:00,64633.5,0.006918587804216836,0.003,0.003918587804216836,8,15m,1.0,high,take_profit,-2.7684764840689042,-2.538294302300454
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2024-03-05 17:25:00+00:00,64746.0,2024-03-05 17:29:00+00:00,64514.0,-0.0035832329410311337,0.003,-0.006583232941031134,4,15m,1.0,high,hard_stop,-2.538294302300454,-2.538294302300454
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,short,2024-03-20 08:15:00+00:00,63034.8,2024-03-20 08:17:00+00:00,63121.6,-0.001377017139738701,0.003,-0.004377017139738701,2,15m,1.0,high,trailing_stop,3.3111875067035235,3.3111875067035235
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,short,2024-03-20 08:22:00+00:00,63169.2,2024-03-20 08:30:00+00:00,63023.6,0.0023049207525186466,0.003,-0.0006950792474813535,8,15m,1.0,high,take_profit,3.3111875067035235,2.953635932296755
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,short,2024-03-20 08:35:00+00:00,63271.4,2024-03-20 08:36:00+00:00,62991.1,0.004430121666345377,0.003,0.0014301216663453768,1,15m,1.0,high,take_profit,2.953635932296755,2.953635932296755
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,short,2024-03-20 08:41:00+00:00,62854.0,2024-03-20 08:46:00+00:00,62982.0,-0.0020364654596365384,0.003,-0.005036465459636538,5,15m,1.0,high,hard_stop,2.953635932296755,2.72077040725189
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,short,2024-03-20 08:51:00+00:00,62956.4,2024-03-20 08:57:00+00:00,62780.2,0.002798762318048764,0.003,-0.00020123768195123588,6,15m,1.0,high,take_profit,2.72077040725189,2.72077040725189
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,short,2024-03-20 09:02:00+00:00,62920.6,2024-03-20 09:06:00+00:00,63041.5,-0.0019214692803311006,0.003,-0.004921469280331101,4,15m,1.0,high,hard_stop,2.6406889746933753,2.6406889746933753
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,short,2024-03-20 09:11:00+00:00,62812.2,2024-03-20 09:14:00+00:00,62767.3,0.0007148292847566351,0.003,-0.002285170715243365,3,15m,1.0,high,trailing_stop,2.6406889746933753,2.6406889746933753
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,short,2024-03-20 09:19:00+00:00,62889.9,2024-03-20 09:20:00+00:00,63109.9,-0.003498176972773104,0.003,-0.006498176972773104,1,15m,1.0,high,hard_stop,2.8179336681445912,2.8179336681445912
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,short,2024-03-20 09:25:00+00:00,63216.9,2024-03-20 09:27:00+00:00,63272.0,-0.0008716023721504484,0.003,-0.0038716023721504485,2,15m,1.0,high,trailing_stop,2.8179336681445912,2.8179336681445912
