variant,symbol,direction,entry_ts,entry_price,exit_ts,exit_price,pnl_pct,cost_pct,net_pnl_pct,bars_held,decision_tf,size_mult,conviction,exit_reason,z_entry,z_exit
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2025-05-23 00:41:00+00:00,111523.9,2025-05-23 00:43:00+00:00,111381.3,-0.0012786496885419663,0.003,-0.004278649688541966,2,15m,1.0,high,hard_stop,-6.286164742576989,-6.286164742576989
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2025-05-23 00:48:00+00:00,111527.1,2025-05-23 00:50:00+00:00,111636.9,0.0009845140777442474,0.003,-0.0020154859222557527,2,15m,1.0,high,take_profit,-5.171379822975397,-5.171379822975397
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2025-05-23 00:55:00+00:00,111560.0,2025-05-23 00:56:00+00:00,111519.1,-0.000366618859806378,0.003,-0.003366618859806378,1,15m,1.0,high,hard_stop,-5.171379822975397,-5.171379822975397
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2025-05-23 01:01:00+00:00,111566.9,2025-05-23 01:03:00+00:00,111623.9,0.0005109042197999347,0.003,-0.0024890957802000653,2,15m,1.0,high,take_profit,-4.8996560120104125,-4.8996560120104125
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2025-05-23 01:08:00+00:00,111234.8,2025-05-23 01:11:00+00:00,111312.2,0.000695825407156736,0.003,-0.002304174592843264,3,15m,1.0,high,take_profit,-4.8996560120104125,-4.8996560120104125
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2025-05-23 01:16:00+00:00,111213.0,2025-05-23 01:20:00+00:00,111265.6,0.0004729662899121134,0.003,-0.0025270337100878866,4,15m,1.0,high,take_profit,-4.4400601460385385,-4.4400601460385385
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2025-05-23 01:25:00+00:00,111234.5,2025-05-23 01:27:00+00:00,111195.0,-0.0003551056551699405,0.003,-0.0033551056551699406,2,15m,1.0,high,hard_stop,-4.4400601460385385,-4.4400601460385385
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,short,2025-06-01 04:30:00+00:00,104474.8,2025-06-01 04:31:00+00:00,104606.0,-0.0012558052276721021,0.003,-0.004255805227672102,1,15m,1.0,high,hard_stop,3.559082438271234,3.559082438271234
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,short,2025-06-01 04:36:00+00:00,104573.8,2025-06-01 04:37:00+00:00,104624.7,-0.00048673759584128007,0.003,-0.00348673759584128,1,15m,1.0,high,hard_stop,3.559082438271234,3.559082438271234
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,short,2025-06-01 04:42:00+00:00,104668.2,2025-06-01 04:45:00+00:00,104700.0,-0.0003038172052256538,0.003,-0.003303817205225654,3,15m,1.0,high,hard_stop,3.559082438271234,3.2223533699644626
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,short,2025-06-01 04:50:00+00:00,104620.0,2025-06-01 05:00:00+00:00,104547.0,0.0006977633339705358,0.003,-0.0023022366660294643,10,15m,1.0,high,take_profit,3.2223533699644626,3.154954589267699
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,short,2025-06-01 05:05:00+00:00,104635.4,2025-06-01 05:15:00+00:00,104640.0,-4.396217723634521e-05,0.003,-0.0030439621772363453,10,15m,1.0,high,hard_stop,3.154954589267699,2.7647903754746928
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,short,2025-06-01 05:20:00+00:00,104596.6,2025-06-01 05:21:00+00:00,104552.9,0.0004177956071230726,0.003,-0.0025822043928769274,1,15m,1.0,high,take_profit,2.7647903754746928,2.7647903754746928
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,short,2025-06-01 05:26:00+00:00,104549.9,2025-06-01 05:29:00+00:00,104524.1,0.0002467721155160474,0.003,-0.0027532278844839527,3,15m,1.0,high,take_profit,2.7647903754746928,2.7647903754746928
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,short,2025-06-01 16:15:00+00:00,105050.0,2025-06-01 16:23:00+00:00,105024.0,0.0002475011899095714,0.003,-0.0027524988100904287,8,15m,1.0,high,trailing_stop,2.4561240849572856,2.4561240849572856
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,short,2025-06-01 16:28:00+00:00,105125.2,2025-06-01 16:33:00+00:00,105064.3,0.0005793092426934487,0.003,-0.0024206907573065513,5,15m,1.0,high,take_profit,2.4561240849572856,2.446198869893864
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,short,2025-06-01 16:38:00+00:00,105151.4,2025-06-01 16:47:00+00:00,105116.4,0.0003328533904446429,0.003,-0.002667146609555357,9,15m,1.0,high,trailing_stop,2.446198869893864,2.1161167665844096
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,short,2025-06-01 16:52:00+00:00,105141.0,2025-06-01 16:58:00+00:00,104959.6,0.001725302213218427,0.003,-0.001274697786781573,6,15m,1.0,high,take_profit,2.1161167665844096,2.1161167665844096
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,short,2025-06-01 17:03:00+00:00,104995.1,2025-06-01 17:05:00+00:00,105040.1,-0.0004285914295047988,0.003,-0.003428591429504799,2,15m,1.0,high,hard_stop,2.1566945587569855,2.1566945587569855
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,short,2025-06-01 17:10:00+00:00,105107.9,2025-06-01 17:12:00+00:00,105054.4,0.0005090007506571848,0.003,-0.0024909992493428153,2,15m,1.0,high,trailing_stop,2.1566945587569855,2.1566945587569855
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,short,2025-06-01 17:17:00+00:00,105043.6,2025-06-01 17:18:00+00:00,105090.1,-0.0004426733280276096,0.003,-0.0034426733280276097,1,15m,1.0,high,hard_stop,2.0485024210194487,2.0485024210194487
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,short,2025-06-01 17:23:00+00:00,105051.8,2025-06-01 17:31:00+00:00,105066.1,-0.00013612332201828892,0.003,-0.003136123322018289,8,15m,1.0,high,hard_stop,2.0485024210194487,1.9353027822236062
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,short,2025-06-18 16:15:00+00:00,104622.0,2025-06-18 16:16:00+00:00,104371.8,0.002391466421976185,0.003,-0.0006085335780238151,1,15m,1.0,high,take_profit,4.043921588528017,4.043921588528017
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,short,2025-06-18 16:21:00+00:00,104390.0,2025-06-18 16:25:00+00:00,104393.6,-3.448606188327652e-05,0.003,-0.0030344860618832766,4,15m,1.0,high,trailing_stop,4.043921588528017,4.043921588528017
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,short,2025-06-18 16:30:00+00:00,104333.0,2025-06-18 16:33:00+00:00,104394.9,-0.000593292630327813,0.003,-0.003593292630327813,3,15m,1.0,high,hard_stop,4.062672757077298,4.062672757077298
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,short,2025-06-18 16:38:00+00:00,104448.5,2025-06-18 16:39:00+00:00,104496.3,-0.0004576418043342745,0.003,-0.0034576418043342745,1,15m,1.0,high,hard_stop,4.062672757077298,4.062672757077298
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,short,2025-06-18 16:44:00+00:00,104485.3,2025-06-18 16:48:00+00:00,104318.8,0.0015935255964235617,0.003,-0.0014064744035764383,4,15m,1.0,high,take_profit,4.062672757077298,3.464544029559921
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,short,2025-06-18 16:53:00+00:00,104450.6,2025-06-18 16:56:00+00:00,104487.6,-0.00035423444192761444,0.003,-0.0033542344419276145,3,15m,1.0,high,trailing_stop,3.464544029559921,3.464544029559921
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,short,2025-06-18 17:01:00+00:00,104272.2,2025-06-18 17:03:00+00:00,104138.2,0.0012850980414722546,0.003,-0.0017149019585277455,2,15m,1.0,high,take_profit,2.9462767822988085,2.9462767822988085
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,short,2025-06-18 17:08:00+00:00,104000.0,2025-06-18 17:09:00+00:00,104257.9,-0.0024798076923076007,0.003,-0.005479807692307601,1,15m,1.0,high,hard_stop,2.9462767822988085,2.9462767822988085
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,short,2025-06-18 17:14:00+00:00,104207.5,2025-06-18 17:17:00+00:00,104062.5,0.0013914545498164843,0.003,-0.0016085454501835158,3,15m,1.0,high,take_profit,2.9462767822988085,2.483639057528666
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,short,2025-06-18 17:22:00+00:00,104147.6,2025-06-18 17:28:00+00:00,104081.6,0.000633715995375761,0.003,-0.002366284004624239,6,15m,1.0,high,take_profit,2.483639057528666,2.483639057528666
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,short,2025-06-19 00:15:00+00:00,104676.7,2025-06-19 00:17:00+00:00,104741.1,-0.0006152276485598129,0.003,-0.003615227648559813,2,15m,1.0,high,hard_stop,2.3234704668926396,2.3234704668926396
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,short,2025-06-19 00:22:00+00:00,104757.2,2025-06-19 00:23:00+00:00,104896.0,-0.0013249685940441847,0.003,-0.004324968594044185,1,15m,1.0,high,hard_stop,2.3234704668926396,2.3234704668926396
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,short,2025-06-19 00:28:00+00:00,105020.1,2025-06-19 00:31:00+00:00,105025.2,-4.8562132391793966e-05,0.003,-0.003048562132391794,3,15m,1.0,high,trailing_stop,2.3234704668926396,2.330422715240299
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,short,2025-06-19 00:36:00+00:00,105038.7,2025-06-19 00:38:00+00:00,104939.2,0.0009472699109946969,0.003,-0.002052730089005303,2,15m,1.0,high,take_profit,2.330422715240299,2.330422715240299
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,short,2025-06-19 00:43:00+00:00,105074.5,2025-06-19 00:47:00+00:00,105128.4,-0.0005129693693521897,0.003,-0.00351296936935219,4,15m,1.0,high,hard_stop,2.330422715240299,2.0374057094042093
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,short,2025-06-19 00:52:00+00:00,105041.6,2025-06-19 00:54:00+00:00,104962.0,0.0007577950069306283,0.003,-0.0022422049930693718,2,15m,1.0,high,take_profit,2.0374057094042093,2.0374057094042093
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,short,2025-06-19 00:59:00+00:00,104906.4,2025-06-19 01:02:00+00:00,104839.6,0.0006367581005543022,0.003,-0.002363241899445698,3,15m,1.0,high,take_profit,2.0374057094042093,1.567955484278114
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2025-06-26 08:15:00+00:00,108028.4,2025-06-26 08:16:00+00:00,108106.8,0.0007257350844778188,0.003,-0.0022742649155221813,1,15m,1.0,high,take_profit,-5.548861354895525,-5.548861354895525
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2025-06-26 08:21:00+00:00,107826.7,2025-06-26 08:30:00+00:00,107760.0,-0.0006185851927212882,0.003,-0.0036185851927212883,9,15m,1.0,high,trailing_stop,-5.548861354895525,-5.0063969731077025
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2025-06-26 08:35:00+00:00,107780.6,2025-06-26 08:38:00+00:00,107892.4,0.0010372924255384053,0.003,-0.0019627075744615948,3,15m,1.0,high,take_profit,-5.0063969731077025,-5.0063969731077025
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2025-06-26 08:43:00+00:00,107756.0,2025-06-26 08:48:00+00:00,107705.7,-0.00046679535246296755,0.003,-0.0034667953524629676,5,15m,1.0,high,hard_stop,-5.0063969731077025,-4.603527485758173
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2025-06-26 08:53:00+00:00,107680.6,2025-06-26 08:54:00+00:00,107746.8,0.0006147811212047216,0.003,-0.0023852188787952784,1,15m,1.0,high,take_profit,-4.603527485758173,-4.603527485758173
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2025-06-26 08:59:00+00:00,107725.3,2025-06-26 09:00:00+00:00,107687.6,-0.0003499642145344817,0.003,-0.0033499642145344817,1,15m,1.0,high,hard_stop,-4.603527485758173,-5.089904672923497
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2025-06-26 09:05:00+00:00,107705.6,2025-06-26 09:06:00+00:00,107607.5,-0.0009108161506923285,0.003,-0.0039108161506923285,1,15m,1.0,high,hard_stop,-5.089904672923497,-5.089904672923497
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2025-06-26 09:11:00+00:00,107399.1,2025-06-26 09:12:00+00:00,107246.5,-0.001420868517520213,0.003,-0.004420868517520213,1,15m,1.0,high,hard_stop,-5.089904672923497,-5.089904672923497
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2025-06-26 09:17:00+00:00,107376.8,2025-06-26 09:26:00+00:00,107373.6,-2.9801595875400544e-05,0.003,-0.0030298015958754006,9,15m,1.0,high,trailing_stop,-4.250966501360639,-4.250966501360639
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2025-06-26 12:15:00+00:00,107178.5,2025-06-26 12:17:00+00:00,107212.7,0.0003190938481132388,0.003,-0.0026809061518867612,2,15m,1.0,high,take_profit,-2.4423356538737395,-2.4423356538737395
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2025-06-26 12:22:00+00:00,107083.8,2025-06-26 12:23:00+00:00,107068.9,-0.00013914336248810333,0.003,-0.0031391433624881034,1,15m,1.0,high,hard_stop,-2.4423356538737395,-2.4423356538737395
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2025-06-26 12:28:00+00:00,107175.6,2025-06-26 12:30:00+00:00,107081.0,-0.0008826635913399272,0.003,-0.0038826635913399273,2,15m,1.0,high,hard_stop,-2.4423356538737395,-2.242940700088072
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2025-06-26 12:35:00+00:00,107127.8,2025-06-26 12:40:00+00:00,107204.3,0.0007141003549031577,0.003,-0.0022858996450968424,5,15m,1.0,high,take_profit,-2.242940700088072,-2.242940700088072
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2025-06-26 12:45:00+00:00,107250.0,2025-06-26 12:46:00+00:00,107197.0,-0.0004941724941724956,0.003,-0.0034941724941724957,1,15m,1.0,high,hard_stop,-2.3425645181909074,-2.3425645181909074
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2025-06-26 12:51:00+00:00,107131.2,2025-06-26 12:52:00+00:00,107100.0,-0.00029123168600742044,0.003,-0.0032912316860074205,1,15m,1.0,high,hard_stop,-2.3425645181909074,-2.3425645181909074
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2025-06-26 12:57:00+00:00,107107.9,2025-06-26 12:59:00+00:00,107059.9,-0.0004481462151717519,0.003,-0.003448146215171752,2,15m,1.0,high,hard_stop,-2.3425645181909074,-2.3425645181909074
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2025-06-26 13:04:00+00:00,107041.3,2025-06-26 13:05:00+00:00,107133.1,0.0008576129026833801,0.003,-0.00214238709731662,1,15m,1.0,high,take_profit,-2.3296831271985825,-2.3296831271985825
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2025-06-26 13:10:00+00:00,107062.6,2025-06-26 13:11:00+00:00,107000.0,-0.0005847046494295016,0.003,-0.0035847046494295017,1,15m,1.0,high,hard_stop,-2.3296831271985825,-2.3296831271985825
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2025-06-26 13:16:00+00:00,107006.3,2025-06-26 13:22:00+00:00,106977.4,-0.0002700775561813584,0.003,-0.0032700775561813585,6,15m,1.0,high,trailing_stop,-2.183321311130845,-2.183321311130845
vpvr_edge_zscore_multi_tf_v1_20260720,BTCUSDT,long,2025-06-26 13:27:00+00:00,107008.0,2025-06-26 13:28:00+00:00,107036.1,0.00026259718899535045,0.003,-0.0027374028110046496,1,15m,1.0,high,take_profit,-2.183321311130845,-2.183321311130845
