variant,symbol,direction,entry_ts,entry_price,exit_ts,exit_price,pnl_pct,cost_pct,net_pnl_pct,bars_held,decision_tf,size_mult,conviction,exit_reason,z_entry,z_exit
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,long,2024-07-14 20:15:00+00:00,3192.65,2024-07-14 20:18:00+00:00,3194.37,0.0005387374124943278,0.003,-0.0024612625875056722,3,15m,1.0,high,take_profit,-2.6108422259637645,-2.6108422259637645
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,long,2024-07-14 20:23:00+00:00,3192.33,2024-07-14 20:25:00+00:00,3194.75,0.0007580669918210159,0.003,-0.002241933008178984,2,15m,1.0,high,take_profit,-2.6108422259637645,-2.6108422259637645
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,long,2024-07-14 20:30:00+00:00,3194.35,2024-07-14 20:36:00+00:00,3194.63,8.765476544536632e-05,0.003,-0.0029123452345546337,6,15m,1.0,high,trailing_stop,-2.049092854534683,-2.049092854534683
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,long,2024-07-14 20:41:00+00:00,3199.66,2024-07-14 20:42:00+00:00,3203.53,0.0012095035097479112,0.003,-0.0017904964902520889,1,15m,1.0,high,take_profit,-2.049092854534683,-2.049092854534683
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,long,2024-07-14 20:47:00+00:00,3199.18,2024-07-14 20:48:00+00:00,3203.05,0.0012096849817766486,0.003,-0.0017903150182233514,1,15m,1.0,high,take_profit,-2.12700769263259,-2.12700769263259
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,long,2024-07-14 20:53:00+00:00,3203.77,2024-07-14 20:55:00+00:00,3201.6,-0.0006773270240997276,0.003,-0.0036773270240997276,2,15m,1.0,high,hard_stop,-2.12700769263259,-2.12700769263259
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,short,2024-07-25 20:45:00+00:00,3126.99,2024-07-25 20:47:00+00:00,3129.63,-0.0008442623737205945,0.003,-0.0038442623737205946,2,15m,1.0,high,hard_stop,2.7444396400199054,2.7444396400199054
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,short,2024-07-25 20:52:00+00:00,3129.99,2024-07-25 20:53:00+00:00,3133.11,-0.0009968082965121638,0.003,-0.003996808296512164,1,15m,1.0,high,hard_stop,2.7444396400199054,2.7444396400199054
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,short,2024-07-25 20:58:00+00:00,3142.24,2024-07-25 20:59:00+00:00,3153.61,-0.003618437802332286,0.003,-0.006618437802332286,1,15m,1.0,high,hard_stop,2.7444396400199054,2.7444396400199054
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,short,2024-07-25 21:04:00+00:00,3156.99,2024-07-25 21:07:00+00:00,3160.22,-0.0010231264590638833,0.003,-0.004023126459063883,3,15m,1.0,high,hard_stop,2.8105574473087502,2.8105574473087502
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,short,2024-07-25 21:12:00+00:00,3162.54,2024-07-25 21:17:00+00:00,3166.2,-0.0011572976152078862,0.003,-0.004157297615207886,5,15m,1.0,high,hard_stop,2.8105574473087502,2.9001969026393932
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,short,2024-07-25 21:22:00+00:00,3171.61,2024-07-25 21:23:00+00:00,3176.88,-0.0016616166552634315,0.003,-0.0046616166552634316,1,15m,1.0,high,hard_stop,2.9001969026393932,2.9001969026393932
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,short,2024-07-25 21:28:00+00:00,3183.87,2024-07-25 21:29:00+00:00,3175.6,0.0025974678614391067,0.003,-0.0004025321385608934,1,15m,1.0,high,trailing_stop,2.9001969026393932,2.9001969026393932
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,short,2024-07-26 00:15:00+00:00,3187.35,2024-07-26 00:17:00+00:00,3183.8,0.001113777903273827,0.003,-0.001886222096726173,2,15m,1.0,high,take_profit,2.3215507189601077,2.3215507189601077
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,short,2024-07-26 00:22:00+00:00,3187.42,2024-07-26 00:23:00+00:00,3182.77,0.001458860143940921,0.003,-0.001541139856059079,1,15m,1.0,high,take_profit,2.3215507189601077,2.3215507189601077
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,short,2024-07-26 00:28:00+00:00,3179.43,2024-07-26 00:30:00+00:00,3176.51,0.0009184036132261486,0.003,-0.0020815963867738515,2,15m,1.0,high,trailing_stop,2.3215507189601077,2.3438023278431244
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,short,2024-07-26 00:35:00+00:00,3171.86,2024-07-26 00:36:00+00:00,3177.18,-0.0016772493111296694,0.003,-0.004677249311129669,1,15m,1.0,high,hard_stop,2.3438023278431244,2.3438023278431244
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,short,2024-07-26 00:41:00+00:00,3186.62,2024-07-26 00:45:00+00:00,3193.48,-0.002152751190916957,0.003,-0.005152751190916957,4,15m,1.0,high,hard_stop,2.3438023278431244,2.308234551340896
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,short,2024-07-26 00:50:00+00:00,3188.81,2024-07-26 00:51:00+00:00,3184.64,0.0013076978559399821,0.003,-0.001692302144060018,1,15m,1.0,high,take_profit,2.308234551340896,2.308234551340896
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,short,2024-07-26 00:56:00+00:00,3182.33,2024-07-26 00:57:00+00:00,3189.48,-0.002246781446298751,0.003,-0.005246781446298751,1,15m,1.0,high,hard_stop,2.308234551340896,2.308234551340896
vpvr_edge_zscore_multi_tf_v1_20260720,ETHUSDT,short,2024-07-26 01:02:00+00:00,3190.6,2024-07-26 01:03:00+00:00,3195.41,-0.001507553438224729,0.003,-0.004507553438224729,1,15m,1.0,high,hard_stop,2.23269820779797,2.23269820779797
